代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
4563,百德,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4564,元翎,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4566,時碩工業,114,Y1,0.68274891,不適用,114/01/01~114/12/31,董事會決議,0.68274891,0.0,0.0,0.0,0.0,0.0,0
4568,科際精密,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
4569,六方科-KY,114,Y1,3.25,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,3.25,0.0,0.0,0.0,0
4571,鈞興-KY,114,Y1,5.3,115/05/21,114/01/01~114/12/31,董事會擬議,5.3,0.0,0.0,0.0,0.0,0.0,0
4572,駐龍,114,Y1,5.0,不適用,114/01/01~114/12/31,董事會決議,5.0,0.0,0.0,0.0,0.0,0.0,0
4576,大銀微系統,114,Y1,0.8,不適用,114/01/01~114/12/31,董事會決議,0.8,0.0,0.0,0.0,0.0,0.0,0
4577,達航科技,114,Y1,0.0,115/05/25,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4580,捷流閥業,114,Y1,4.0,115/06/26,114/01/01~114/12/31,股東會確認,4.0,0.0,0.0,0.0,0.0,0.0,0
4581,光隆精密-KY,114,Y1,3.0,115/06/26,114/01/01~114/12/31,股東會確認,3.0,0.0,0.0,0.0,0.0,0.0,0
4582,聚恆-創,114,Y1,0.9,不適用,114/01/01~114/12/31,董事會決議,0.9,0.0,0.0,0.0,0.0,0.0,0
4583,台灣精銳,114,Y1,10.0,不適用,114/01/01~114/12/31,董事會決議,8.0,0.0,2.0,0.0,0.0,0.0,0
4584,君帆,114,Y1,2.0,115/05/29,114/01/01~114/12/31,股東會確認,2.0,0.0,0.0,0.0,0.0,0.0,0
4585,達明,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
4588,玖鼎電力,114,Y1,3.0,115/06/18,114/01/01~114/12/31,股東會確認,3.0,0.0,0.0,0.0,0.0,0.0,0
4590,富田-創,114,Y1,2.3,不適用,114/01/01~114/12/31,董事會決議,2.3,0.0,0.0,0.0,0.0,0.0,0
4609,唐鋒,114,Y1,0.0,115/06/29,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4702,中美實,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
4706,大恭,114,Y1,0.3,115/06/11,114/01/01~114/12/31,股東會確認,0.3,0.0,0.0,0.0,0.0,0.0,0
4707,磐亞,114,Y1,0.25,115/06/11,114/01/01~114/12/31,股東會確認,0.25,0.0,0.0,0.25,0.0,0.0,10092881
4711,永純,114,Y1,0.5,115/06/24,114/01/01~114/12/31,股東會確認,0.5,0.0,0.0,0.0,0.0,0.0,0
4714,永捷,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4714,永捷,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4716,大立,114,Y1,0.0,115/06/11,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4720,德淵,114,Y1,0.4,不適用,114/01/01~114/12/31,董事會決議,0.4,0.0,0.0,0.0,0.0,0.0,0
4721,美琪瑪,114,Y1,2.3,不適用,114/01/01~114/12/31,董事會決議,2.3,0.0,0.0,0.0,0.0,0.0,0
4722,國精化,114,Y1,1.2,不適用,114/01/01~114/12/31,董事會決議,1.2,0.0,0.0,0.0,0.0,0.0,0
4726,永昕,114,Y1,0.0,115/05/25,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4728,雙美,114,Y1,12.1,不適用,114/01/01~114/12/31,董事會決議,12.1,0.0,0.0,0.0,0.0,0.0,0
4729,熒茂,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4735,豪展,114,Q2,0.4,不適用,114/04/01~114/06/30,董事會決議,0.4,0.0,0.0,0.0,0.0,0.0,0
4735,豪展,114,Q4,0.5,不適用,114/10/01~114/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
4735,豪展,114,Q3,0.7,不適用,114/07/01~114/09/30,董事會決議,0.7,0.0,0.0,0.0,0.0,0.0,0
4735,豪展,114,Q1,0.4,不適用,114/01/01~114/03/31,董事會決議,0.4,0.0,0.0,0.0,0.0,0.0,0
4736,泰博,114,Y1,5.0,115/05/27,114/01/01~114/12/31,現金股利經董事會決議、增資配股經董事會擬議,5.0,0.0,0.0,0.0,0.0,1.0,9537446
4737,華廣,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4739,康普,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
4741,泓瀚,114,Y1,0.3,不適用,114/01/01~114/12/31,董事會決議,0.3,0.0,0.0,0.0,0.0,0.0,0
4743,合一,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4744,皇將,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
4745,合富-KY,114,Y1,0.0,115/05/20,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4746,台耀,114,Y1,3.0,115/06/24,114/01/01~114/12/31,股東會確認,3.0,0.0,0.0,0.0,0.0,0.0,0
4747,強生*,114,Y1,1.05,115/06/04,114/01/01~114/12/31,股東會確認,1.05,0.0,0.0,0.0,0.0,0.0,0
4749,新應材,114,Y1,8.0,不適用,114/01/01~114/12/31,董事會決議,8.0,0.0,0.0,0.0,0.0,0.0,0
4754,國碳科,114,Y1,2.3,115/05/26,114/01/01~114/12/31,股東會確認,2.3,0.0,0.0,0.0,0.0,0.0,0
4755,三福化,114,Q3,0.0,不適用,114/07/01~114/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4755,三福化,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4755,三福化,114,Q2,0.0,不適用,114/04/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4755,三福化,114,Q4,3.7,不適用,114/10/01~114/12/31,董事會決議,2.06,0.0,1.64,0.0,0.0,0.0,0
4760,勤凱科技,114,Y1,4.5,115/06/05,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,4.5,0.0,0.0,0.0,0.0,0.2,632366
4763,材料*-KY,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4763,材料*-KY,114,H2,3.05,115/06/26,114/07/01~114/12/31,股東會確認,3.05,0.0,0.0,0.0,0.0,0.0,0
4764,雙鍵,114,H2,1.0,不適用,114/07/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
4764,雙鍵,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4766,南寶,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4766,南寶,114,Q3,0.0,不適用,114/07/01~114/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4766,南寶,114,Q4,18.0,不適用,114/10/01~114/12/31,董事會決議,18.0,0.0,0.0,0.0,0.0,0.0,0
4766,南寶,114,Q2,0.0,不適用,114/04/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4767,誠泰科技,114,Y1,1.1,不適用,114/01/01~114/12/31,董事會決議,1.1,0.0,0.0,0.0,0.0,0.0,0
4768,晶呈科技,114,Y1,0.85,115/05/27,114/01/01~114/12/31,股東會確認,0.22,0.0,0.63,0.15,0.0,0.0,712319
4770,上品,114,Y1,6.0,不適用,114/01/01~114/12/31,董事會決議,6.0,0.0,0.0,0.0,0.0,0.0,0
4771,望隼,114,Y1,7.0,115/05/25,114/01/01~114/12/31,股東會確認,7.0,0.0,0.0,0.0,0.0,0.0,0
4772,台特化,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
4804,大略-KY,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4806,桂田文創,114,Y1,0.0,115/05/29,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4807,日成-KY,114,Y1,0.0,115/05/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4903,聯光通,114,Y1,0.3,115/04/30,114/01/01~114/12/31,股東會確認,0.3,0.0,0.0,0.0,0.0,0.0,0
4904,遠傳,114,Y1,3.8099999999999996,115/05/20,114/01/01~114/12/31,股東會確認,3.449,0.0,0.361,0.0,0.0,0.0,0
4905,台聯電,114,Y1,1.5,不適用,114/01/01~114/12/31,董事會決議,1.5,0.0,0.0,0.0,0.0,0.0,0
4906,正文,114,Y1,0.5,115/05/25,114/01/01~114/12/31,股東會確認,0.5,0.0,0.0,0.0,0.0,0.0,0
4907,富宇,114,Y1,1.5,115/06/26,114/01/01~114/12/31,股東會確認,1.5,0.0,0.0,0.0,0.0,0.0,0
4908,前鼎,114,Y1,1.0,115/06/24,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
4909,新復興,114,Y1,0.0,115/06/23,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4911,德英,114,Y1,1.1660682,115/06/12,114/01/01~114/12/31,股東會確認,1.1660682,0.0,0.0,0.79999993,0.0,0.0,5097565
4912,聯德控股-KY,114,Q2,0.177,不適用,114/04/01~114/06/30,董事會決議,0.177,0.0,0.0,0.0,0.0,0.0,0
4912,聯德控股-KY,114,Q4,0.0,不適用,114/10/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4912,聯德控股-KY,114,Q3,0.303,不適用,114/07/01~114/09/30,董事會決議,0.303,0.0,0.0,0.0,0.0,0.0,0
4912,聯德控股-KY,114,Q1,0.45,不適用,114/01/01~114/03/31,董事會決議,0.45,0.0,0.0,0.0,0.0,0.0,0
4915,致伸,114,Y1,4.568,115/05/29,114/01/01~114/12/31,股東會確認,4.568,0.0,0.0,0.0,0.0,0.0,0
4916,事欣科,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
4919,新唐,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4923,力士,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4923,力士,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4924,欣厚-KY,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4924,欣厚-KY,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4927,泰鼎-KY,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4930,燦星網,114,Y1,0.6,不適用,114/01/01~114/12/31,董事會決議,0.6,0.0,0.0,0.0,0.0,0.0,0
4931,新盛力,114,Y1,2.5,不適用,114/01/01~114/12/31,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
4933,友輝,114,Y1,2.9,不適用,114/01/01~114/12/31,董事會決議,2.9,0.0,0.0,0.0,0.0,0.0,0
4934,太極,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4935,茂林-KY,114,Y1,1.0,115/05/26,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
4938,和碩,114,Y1,4.0,不適用,114/01/01~114/12/31,董事會決議,4.0,0.0,0.0,0.0,0.0,0.0,0
4939,亞電,114,Y1,0.25,115/05/20,114/01/01~114/12/31,股東會確認,0.25,0.0,0.0,0.0,0.0,0.0,0
4942,嘉彰,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
4943,康控-KY,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4946,辣椒,114,Y1,0.0,115/05/27,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4949,有成精密,114,Y1,1.4,不適用,114/01/01~114/12/31,董事會決議,1.4,0.0,0.0,0.0,0.0,0.0,0
4950,金耘國際,114,Y1,0.0,115/05/25,114/01/01~114/12/31,董事會擬議,0.0,0.0,0.0,0.0,0.0,0.0,0
4951,精拓科,114,Y1,4.5,不適用,114/01/01~114/12/31,董事會決議,4.5,0.0,0.0,0.0,0.0,0.0,0
4952,凌通,114,Y1,1.0,115/05/27,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
4953,緯致,114,Y1,5.14055403,115/05/27,114/01/01~114/12/31,股東會確認,5.14055403,0.0,0.0,0.0,0.0,0.0,0
4956,光鋐,114,Y1,0.0,115/06/23,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4958,臻鼎-KY,114,Y1,3.45,不適用,114/01/01~114/12/31,董事會決議,3.45,0.0,0.0,0.0,0.0,0.0,0
4960,誠美材,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4960,誠美材,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4961,天鈺,114,Y1,7.72,不適用,114/01/01~114/12/31,董事會決議,7.72,0.0,0.0,0.0,0.0,0.0,0
4966,譜瑞-KY,114,H1,8.71,不適用,114/01/01~114/06/30,董事會決議,8.71,0.0,0.0,0.0,0.0,0.0,0
4966,譜瑞-KY,114,H2,8.75,不適用,114/07/01~114/12/31,董事會決議,8.75,0.0,0.0,0.0,0.0,0.0,0
4967,十銓,114,Y1,10.0,不適用,114/01/01~114/12/31,董事會決議,4.0,0.0,6.0,0.0,0.0,0.0,0
4968,立積,114,Y1,1.6,115/05/28,114/01/01~114/12/31,股東會確認,1.6,0.0,0.0,0.0,0.0,0.0,0
4971,IET-KY,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
4972,湯石照明,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4973,廣穎電通,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
4974,亞泰,114,Y1,3.9,不適用,114/01/01~114/12/31,董事會決議,3.9,0.0,0.0,0.0,0.0,0.0,0
4976,佳凌,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4977,眾達-KY,114,Y1,2.25,不適用,114/01/01~114/12/31,董事會決議,2.25,0.0,0.0,0.0,0.0,0.0,0
4979,華星光,114,Y1,2.18,不適用,114/01/01~114/12/31,董事會決議,2.18,0.0,0.0,0.0,0.0,0.0,0
4989,榮科,114,Q4,0.0,114/06/26,114/10/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
4989,榮科,114,Q3,0.0,不適用,114/07/01~114/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4989,榮科,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4989,榮科,114,Q2,0.0,不適用,114/04/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4991,環宇-KY,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
4994,傳奇,114,Y1,3.0,115/05/22,114/01/01~114/12/31,股東會確認,1.76,0.0,1.24,0.0,0.0,0.0,0
4995,晶達,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,1.8,0.0,0.2,0.0,0.0,0.0,0
4999,鑫禾,114,Y1,0.25,不適用,114/01/01~114/12/31,董事會決議,0.25,0.0,0.0,0.0,0.0,0.0,0
5007,三星,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,2.73,0.0,0.27,0.0,0.0,0.0,0
5009,榮剛,114,Q2,0.0,不適用,114/04/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5009,榮剛,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5009,榮剛,114,Q4,1.2,不適用,114/10/01~114/12/31,董事會決議,1.2,0.0,0.0,0.0,0.0,0.0,0
5009,榮剛,114,Q3,0.0,不適用,114/07/01~114/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5011,久陽,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5013,強新,114,Y1,0.7,115/06/11,114/01/01~114/12/31,股東會確認,0.7,0.0,0.0,0.0,0.0,0.0,0
5014,建錩,114,Y1,0.5,115/06/24,114/01/01~114/12/31,股東會確認,0.5,0.0,0.0,0.0,0.0,0.0,0
5015,華祺,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.2,0.0,0.3,0.0,0.0,0.0,0
5016,松和,114,Y1,1.0,115/06/09,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
5201,凱衛,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
5202,力新,114,Y1,0.2,115/05/21,114/01/01~114/12/31,股東會確認,0.2,0.0,0.0,0.0,0.0,0.0,0
5203,訊連,114,Y1,3.6,115/06/18,114/01/01~114/12/31,股東會確認,3.6,0.0,0.0,0.0,0.0,0.0,0
5205,中茂,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5206,坤悅,114,Y1,1.0,115/06/04,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.5,0.0,0.0,8575875
5209,新鼎,114,Y1,13.0,不適用,114/01/01~114/12/31,董事會決議,13.0,0.0,0.0,0.0,0.0,0.0,0
5210,寶碩,114,Y1,0.0,115/06/02,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5211,蒙恬,114,Y1,0.0,115/06/25,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5212,凌網,114,Y1,4.2,不適用,114/01/01~114/12/31,董事會決議,4.2,0.0,0.0,0.0,0.0,0.0,0
5213,亞昕,114,Y1,2.8,不適用,114/01/01~114/12/31,董事會決議,2.8,0.0,0.0,0.0,0.0,0.0,0
5215,科嘉-KY,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
5220,萬達光電,114,Y1,0.3,115/05/27,114/01/01~114/12/31,股東會確認,0.3,0.0,0.0,0.0,0.0,0.0,0
5222,全訊,114,Y1,2.5,115/06/18,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,1.6,0.0,0.9,0.0,0.0,0.99966641,8989497
5223,安力-KY,114,Y1,0.0,115/06/18,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5225,東科-KY,114,Y1,7.20999801,不適用,114/01/01~114/12/31,董事會決議,7.20999801,0.0,0.0,0.0,0.0,0.0,0
5227,立凱-KY,114,Y1,0.0,115/06/25,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5228,鈺鎧,114,Y1,0.0,115/06/18,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5230,雷笛克光學,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.5,0.0,0.0,0.0,0
5234,達興材料,114,Y1,6.5,不適用,114/01/01~114/12/31,董事會決議,6.5,0.0,0.0,0.0,0.0,0.0,0
5236,凌陽創新,114,Y1,9.0,不適用,114/01/01~114/12/31,董事會決議,7.72,0.0,1.28,0.0,0.0,0.0,0
5243,乙盛-KY,114,Y1,2.2,115/06/11,114/01/01~114/12/31,股東會確認,2.2,0.0,0.0,0.0,0.0,0.0,0
5244,弘凱,114,Y1,0.4,115/05/27,114/01/01~114/12/31,股東會確認,0.4,0.0,0.0,0.0,0.0,0.0,0
5245,智晶,114,Y1,0.0,115/06/25,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5251,天鉞電,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5258,虹堡,114,Y1,1.0,115/05/26,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
5263,智崴,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5269,祥碩,114,Y1,45.0,不適用,114/01/01~114/12/31,董事會決議,45.0,0.0,0.0,0.0,0.0,0.0,0
5272,笙科,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5274,信驊,114,Y1,80.0,115/05/28,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,80.0,0.0,0.0,0.0,0.0,1.0,3780268
5276,達輝-KY,114,Y1,0.8,115/06/18,114/01/01~114/12/31,股東會確認,0.8,0.0,0.0,0.0,0.0,0.0,0
5278,尚凡*,114,Q3,0.16666667,不適用,114/07/01~114/09/30,董事會決議,0.16666667,0.0,0.0,0.0,0.0,0.0,0
5278,尚凡*,114,Q1,0.16666667,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.16666667,0.0,0.0,0.0,0
5278,尚凡*,114,Q2,0.16666666000000002,不適用,114/04/01~114/06/30,董事會決議,0.06866716,0.0,0.0979995,0.0,0.0,0.0,0
5278,尚凡*,114,Q4,0.70658698,不適用,114/10/01~114/12/31,董事會決議,0.70658698,0.0,0.0,0.0,0.0,0.0,0
5283,禾聯碩,114,H2,0.2,115/06/23,114/07/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,0.0,0.0,0.8,0.0,0.0,7008040
5283,禾聯碩,114,H1,0.2,115/06/23,114/01/01~114/06/30,現金股利經董事會決議、增資配股經股東會確認,0.2,0.0,0.0,0.8,0.0,0.0,7008041
5284,jpp-KY,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5284,jpp-KY,114,H2,5.0,不適用,114/07/01~114/12/31,董事會決議,5.0,0.0,0.0,0.0,0.0,0.0,0
5285,界霖,114,Y1,1.5,不適用,114/01/01~114/12/31,董事會決議,0.6,0.0,0.9,0.0,0.0,0.0,0
5287,數字,114,H2,5.25,115/06/16,114/07/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,5.25,0.0,0.0,0.90000008,0.0,0.0,5427950
5287,數字,114,H1,5.0,不適用,114/01/01~114/06/30,董事會決議,5.0,0.0,0.0,0.0,0.0,0.0,0
5288,豐祥-KY,114,H2,6.5,不適用,114/07/01~114/12/31,董事會決議,6.5,0.0,0.0,0.0,0.0,0.0,0
5288,豐祥-KY,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5289,宜鼎,114,Y1,16.9,115/05/27,114/01/01~114/12/31,股東會確認,16.9,0.0,0.0,0.2,0.0,0.0,1920814
5291,邑昇,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5292,華懋,114,Y1,5.5,115/05/20,114/01/01~114/12/31,現金股利經董事會決議、增資配股經董事會擬議,5.5,0.0,0.0,1.0,0.0,0.0,4210800
5299,杰力,114,Y1,3.66,不適用,114/01/01~114/12/31,董事會決議,3.66,0.0,0.0,0.0,0.0,0.0,0
5301,寶得利,114,Y1,0.0,115/06/15,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5302,太欣,114,Y1,0.0,115/06/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5306,桂盟,114,Q3,1.03410477,不適用,114/07/01~114/09/30,董事會決議,1.03410477,0.0,0.0,0.0,0.0,0.0,0
5306,桂盟,114,Q1,1.0148906,不適用,114/01/01~114/03/31,董事會決議,1.0148906,0.0,0.0,0.0,0.0,0.0,0
5306,桂盟,114,Q2,0.86182011,不適用,114/04/01~114/06/30,董事會決議,0.86182011,0.0,0.0,0.0,0.0,0.0,0
5306,桂盟,114,Q4,0.83485996,不適用,114/10/01~114/12/31,董事會決議,0.83485996,0.0,0.0,0.0,0.0,0.0,0
5309,系統電,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.2,0.0,0.3,0.0,0.0,0.0,0
5310,天剛,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5312,寶島科,114,Y1,6.5,115/05/26,114/01/01~114/12/31,股東會確認,6.5,0.0,0.0,0.0,0.0,0.0,0
5314,世紀*,114,Y1,0.2,115/06/24,114/01/01~114/12/31,現金股利經董事會決議、增資配股經董事會擬議,0.2,0.0,0.0,1.565,0.0,0.0,913960000
5315,光聯,114,Y1,1.6,不適用,114/01/01~114/12/31,董事會決議,1.6,0.0,0.0,0.0,0.0,0.0,0
5321,美而快,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5324,士開,114,Y1,0.0,115/05/28,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5328,華容,114,Y1,0.35,不適用,114/01/01~114/12/31,董事會決議,0.35,0.0,0.0,0.0,0.0,0.0,0
5340,建榮,114,Y1,0.6,不適用,114/01/01~114/12/31,董事會決議,0.6,0.0,0.0,0.0,0.0,0.0,0
5344,立衛,114,Y1,0.0,115/06/17,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
5345,馥鴻,114,Y1,0.0,115/06/04,114/01/01~114/12/31,董事會擬議,0.0,0.0,0.0,0.0,0.0,0.0,0
5347,世界,114,Y1,4.5,115/05/28,114/01/01~114/12/31,股東會確認,4.5,0.0,0.0,0.0,0.0,0.0,0
5348,正能量智能,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
5351,鈺創,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
