代號,名稱,年度,季別,出表日期,本期淨利（淨損）,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
6217,中探針,111,Q2,114/10/29,149763.0,153010.0,1753342.0,1178391.0,2.14
6217,中探針,111,Q1,114/10/29,73450.0,73764.0,823932.0,553850.0,1.05
6217,中探針,111,Q3,114/10/29,213031.0,217345.0,2633929.0,1774070.0,2.83
6217,中探針,111,Q4,114/10/29,161766.0,168490.0,3277764.0,2253287.0,2.06
6218,豪勉,111,Q1,114/10/29,12179.0,12179.0,257803.0,174527.0,0.19
6218,豪勉,111,Q3,114/10/29,-2839.0,-2839.0,650670.0,446740.0,-0.04
6218,豪勉,111,Q4,114/10/29,23256.0,23256.0,1019848.0,711862.0,0.36
6218,豪勉,111,Q2,114/10/29,5906.0,5906.0,451358.0,299009.0,0.09
6219,富旺,111,Q2,114/10/29,-748086.0,-748086.0,278865.0,200915.0,-4.86
6219,富旺,111,Q3,114/10/29,-860772.0,-860772.0,376894.0,272074.0,-5.59
6219,富旺,111,Q4,114/10/29,-977659.0,-977659.0,578022.0,423833.0,-6.35
6219,富旺,111,Q1,114/10/29,-290928.0,-290928.0,51479.0,37801.0,-1.89
6220,岳豐,111,Q1,114/10/29,-19145.0,-19326.0,2921226.0,2336915.0,-0.15
6220,岳豐,111,Q3,114/10/29,1225679.0,1225070.0,9254587.0,7382924.0,9.11
6220,岳豐,111,Q4,114/10/29,804171.0,803702.0,11670625.0,9383808.0,5.87
6220,岳豐,111,Q2,114/10/29,70146.0,69839.0,6082276.0,4790060.0,0.53
6221,晉泰,111,Q1,114/10/29,70693.0,70628.0,1018608.0,797412.0,0.99
6221,晉泰,111,Q4,114/10/29,328967.0,327194.0,5157805.0,4145350.0,3.97
6221,晉泰,111,Q3,114/10/29,273720.0,272038.0,3846114.0,3110877.0,3.3
6221,晉泰,111,Q2,114/10/29,175417.0,174532.0,2405631.0,1917389.0,2.44
6222,立軒,111,Q3,114/10/29,19326.0,19328.0,8184.0,9010.0,0.48
6222,立軒,111,Q4,114/10/29,14911.0,14913.0,9304.0,10190.0,0.37
6222,立軒,111,Q1,114/10/29,-3718.0,-3716.0,4255.0,3783.0,-0.09
6222,立軒,111,Q2,114/10/29,-6994.0,-6992.0,6698.0,6059.0,-0.17
6223,旺矽,111,Q1,114/10/29,306230.0,306208.0,1720155.0,934315.0,3.25
6223,旺矽,111,Q4,114/10/29,1212262.0,1213625.0,7439175.0,4031096.0,12.89
6223,旺矽,111,Q2,114/10/29,607788.0,607977.0,3604032.0,1975804.0,6.46
6223,旺矽,111,Q3,114/10/29,972861.0,973095.0,5540330.0,3012173.0,10.34
6224,聚鼎,111,Q1,114/10/29,62192.0,79693.0,788550.0,563754.0,0.93
6224,聚鼎,111,Q3,114/10/29,-62579.0,85507.0,2257455.0,1861170.0,1.0
6224,聚鼎,111,Q4,114/10/29,-106195.0,89938.0,2942851.0,2433974.0,1.05
6224,聚鼎,111,Q2,114/10/29,-69835.0,42946.0,1522501.0,1277187.0,0.5
6225,天瀚,111,Q1,114/10/29,-374.0,-374.0,9426.0,7362.0,-0.01
6225,天瀚,111,Q4,114/10/29,-3945.0,-3945.0,34175.0,27126.0,-0.2
6225,天瀚,111,Q3,114/10/29,-3904.0,-3904.0,22881.0,18308.0,-0.09
6225,天瀚,111,Q2,114/10/29,-2499.0,-2499.0,14239.0,11281.0,-0.06
6226,光鼎,111,Q3,114/10/29,29987.0,27435.0,758025.0,569088.0,0.24
6226,光鼎,111,Q4,114/10/29,3679.0,1042.0,938296.0,692091.0,0.01
6226,光鼎,111,Q1,114/10/29,8912.0,6633.0,255100.0,188813.0,0.06
6226,光鼎,111,Q2,114/10/29,23082.0,19701.0,550213.0,413019.0,0.17
6227,茂綸,111,Q3,114/10/29,439213.0,439213.0,11256499.0,10225744.0,5.77
6227,茂綸,111,Q1,114/10/29,135402.0,135402.0,3597118.0,3295732.0,1.78
6227,茂綸,111,Q2,114/10/29,280138.0,280138.0,7355399.0,6697702.0,3.68
6227,茂綸,111,Q4,114/10/29,578484.0,578484.0,15001531.0,13630464.0,7.6
6228,全譜,111,Q1,114/10/29,-6386.0,-6386.0,36146.0,34564.0,-0.16
6228,全譜,111,Q3,114/10/29,-18179.0,-18179.0,32796.0,23819.0,-0.45
6228,全譜,111,Q4,114/10/29,-25584.0,-25584.0,45962.0,30508.0,-0.64
6228,全譜,111,Q2,114/10/29,-12504.0,-12504.0,25194.0,19350.0,-0.31
6229,研通,111,Q4,114/10/29,79144.0,79144.0,1604931.0,1330925.0,2.22
6229,研通,111,Q2,114/10/29,65108.0,65108.0,838331.0,679670.0,1.83
6229,研通,111,Q3,114/10/29,85616.0,85616.0,1238561.0,1026444.0,2.4
6229,研通,111,Q1,114/10/29,35003.0,35003.0,402174.0,321326.0,0.98
6230,尼得科超眾,111,Q4,114/10/29,613158.0,613158.0,11897939.0,9721629.0,7.1
6230,尼得科超眾,111,Q2,114/10/29,130395.0,130395.0,5191804.0,4381551.0,1.51
6230,尼得科超眾,111,Q1,114/10/29,-27313.0,-27313.0,2348715.0,1991051.0,-0.32
6230,尼得科超眾,111,Q3,114/10/29,363446.0,363446.0,8384516.0,6976123.0,4.21
6231,系微,111,Q4,114/10/29,283697.0,283697.0,1406573.0,247729.0,7.46
6231,系微,111,Q3,114/10/29,224482.0,224482.0,1058177.0,173908.0,5.9
6231,系微,111,Q1,114/10/29,73460.0,73460.0,356989.0,50134.0,1.93
6231,系微,111,Q2,114/10/29,145020.0,145020.0,701350.0,109592.0,3.81
6233,旺玖,111,Q2,114/10/29,25136.0,25136.0,218659.0,124961.0,0.32
6233,旺玖,111,Q4,114/10/29,40041.0,40041.0,438323.0,262621.0,0.5
6233,旺玖,111,Q3,114/10/29,41814.0,41814.0,329472.0,195393.0,0.53
6233,旺玖,111,Q1,114/10/29,13211.0,13211.0,102185.0,55516.0,0.17
6234,高僑,111,Q4,114/10/29,183635.0,183635.0,1335168.0,1112506.0,1.83
6234,高僑,111,Q1,114/10/29,109489.0,109489.0,727752.0,605413.0,1.09
6234,高僑,111,Q3,114/10/29,169997.0,169997.0,1084388.0,905660.0,1.69
6234,高僑,111,Q2,114/10/29,126715.0,126715.0,894396.0,746572.0,1.26
6235,華孚,111,Q4,114/10/29,323042.0,323042.0,4157080.0,3021969.0,1.83
6235,華孚,111,Q3,114/10/29,193179.0,193179.0,2937081.0,2192477.0,1.11
6235,華孚,111,Q2,114/10/29,105663.0,105663.0,1848009.0,1403147.0,0.61
6235,華孚,111,Q1,114/10/29,90322.0,90322.0,927146.0,712699.0,0.52
6236,中湛,111,Q2,114/10/29,1704.0,1704.0,16830.0,6057.0,0.05
6236,中湛,111,Q4,114/10/29,-23688.0,-23688.0,32057.0,18684.0,-0.73
6236,中湛,111,Q3,114/10/29,-11750.0,-11750.0,24185.0,10590.0,-0.37
6236,中湛,111,Q1,114/10/29,541.0,541.0,7783.0,2546.0,0.02
6237,驊訊,111,Q4,114/10/29,-126662.0,-126662.0,725544.0,587383.0,-1.63
6237,驊訊,111,Q3,114/10/29,-94289.0,-94289.0,560043.0,465053.0,-1.22
6237,驊訊,111,Q2,114/10/29,2894.0,2894.0,462752.0,341526.0,0.04
6237,驊訊,111,Q1,114/10/29,-3589.0,-3589.0,195183.0,140938.0,-0.05
6239,力成,111,Q4,114/10/29,10751849.0,8686730.0,83926735.0,66550715.0,11.6
6239,力成,111,Q2,114/10/29,6343243.0,4943083.0,44093974.0,34049484.0,6.59
6239,力成,111,Q3,114/10/29,9165528.0,7337766.0,65524107.0,51318037.0,9.79
6239,力成,111,Q1,114/10/29,2920255.0,2196165.0,20830631.0,16253109.0,2.92
6240,松崗,111,Q1,114/10/29,-2384.0,-2384.0,3199.0,1269.0,-0.1
6240,松崗,111,Q3,114/10/29,35704.0,35704.0,9568.0,3742.0,1.56
6240,松崗,111,Q4,114/10/29,48878.0,48878.0,15742.0,10868.0,2.14
6240,松崗,111,Q2,114/10/29,47025.0,47025.0,6375.0,2516.0,2.06
6241,易通展,111,Q1,114/10/29,591.0,,255264.0,226241.0,0.02
6241,易通展,111,Q2,114/10/29,-11657.0,,564302.0,519057.0,-0.35
6241,易通展,111,Q4,114/10/29,-50060.0,,1045664.0,980065.0,-1.43
6241,易通展,111,Q3,114/10/29,-31322.0,,854951.0,811712.0,-0.93
6242,立康,111,Q3,114/10/29,75997.0,,488848.0,223385.0,3.26
6242,立康,111,Q1,114/10/29,13941.0,,101332.0,32427.0,0.63
6242,立康,111,Q4,114/10/29,112094.0,,684253.0,295675.0,4.81
6242,立康,111,Q2,114/10/29,44372.0,,303206.0,147602.0,1.9
6243,迅杰,111,Q4,114/10/29,76906.0,76906.0,713885.0,466169.0,1.74
6243,迅杰,111,Q1,114/10/29,28997.0,28997.0,210604.0,146990.0,0.65
6243,迅杰,111,Q3,114/10/29,79131.0,79131.0,543230.0,362548.0,1.79
6243,迅杰,111,Q2,114/10/29,51312.0,51312.0,384778.0,260953.0,1.16
6244,茂迪,111,Q3,114/10/29,199377.0,194032.0,3649988.0,3236493.0,0.54
6244,茂迪,111,Q1,114/10/29,42076.0,41530.0,1099343.0,1014089.0,0.12
6244,茂迪,111,Q4,114/10/29,272317.0,267882.0,5359978.0,4666071.0,0.73
6244,茂迪,111,Q2,114/10/29,102697.0,99883.0,2262288.0,2039429.0,0.28
6245,立端,111,Q2,114/10/29,342911.0,342992.0,4141125.0,2990886.0,2.92
6245,立端,111,Q1,114/10/29,111243.0,111288.0,1802707.0,1322086.0,0.95
6245,立端,111,Q4,114/10/29,1003208.0,1003279.0,9819086.0,6823601.0,8.52
6245,立端,111,Q3,114/10/29,681060.0,681133.0,6682852.0,4757773.0,5.79
6246,臺龍,111,Q2,114/10/29,8423.0,8423.0,1025237.0,926973.0,0.23
6246,臺龍,111,Q3,114/10/29,21457.0,21457.0,1498794.0,1342851.0,0.58
6246,臺龍,111,Q1,114/10/29,-5853.0,-5853.0,484562.0,445240.0,-0.16
6246,臺龍,111,Q4,114/10/29,21450.0,21450.0,1939499.0,1739361.0,0.58
6248,沛波,111,Q1,114/10/29,21935.0,,1556334.0,1489897.0,0.48
6248,沛波,111,Q4,114/10/29,177129.0,177129.0,6630495.0,6230973.0,3.32
6248,沛波,111,Q3,114/10/29,127863.0,127863.0,4979765.0,4700612.0,2.52
6248,沛波,111,Q2,114/10/29,69223.0,,3038224.0,2863650.0,1.51
6257,矽格,111,Q4,114/10/29,3513949.0,3033285.0,18694345.0,13165811.0,6.68
6257,矽格,111,Q1,114/10/29,940556.0,821511.0,4619536.0,3217417.0,1.82
6257,矽格,111,Q3,114/10/29,3199222.0,2791638.0,14557736.0,10134713.0,6.16
6257,矽格,111,Q2,114/10/29,2087207.0,1808179.0,9773831.0,6685888.0,4.0
6259,百徽,111,Q2,114/10/29,17757.0,16237.0,338648.0,279794.0,0.91
6259,百徽,111,Q1,114/10/29,7490.0,7092.0,139821.0,115797.0,0.41
6259,百徽,111,Q3,114/10/29,25330.0,23112.0,486200.0,396282.0,1.28
6259,百徽,111,Q4,114/10/29,23610.0,21013.0,604527.0,492688.0,1.14
6261,久元,111,Q4,114/10/29,890041.0,854180.0,4600042.0,2978449.0,6.65
6261,久元,111,Q3,114/10/29,825150.0,793219.0,3669666.0,2302882.0,6.17
6261,久元,111,Q1,114/10/29,297342.0,287229.0,1300492.0,751092.0,2.24
6261,久元,111,Q2,114/10/29,628357.0,600912.0,2616594.0,1559478.0,4.68
6263,普萊德,111,Q4,114/10/29,438263.0,438263.0,1720031.0,994453.0,7.01
6263,普萊德,111,Q3,114/10/29,299265.0,299265.0,1215737.0,713655.0,4.79
6263,普萊德,111,Q1,114/10/29,78349.0,78349.0,361609.0,222699.0,1.25
6263,普萊德,111,Q2,114/10/29,188341.0,188341.0,795607.0,476443.0,3.01
6264,富裔,111,Q2,114/10/29,-49522.0,-52122.0,192634.0,172842.0,-0.45
6264,富裔,111,Q3,114/10/29,-70117.0,-73697.0,375579.0,343718.0,-0.63
6264,富裔,111,Q1,114/10/29,-37268.0,-32130.0,85890.0,89602.0,-0.28
6264,富裔,111,Q4,114/10/29,-256245.0,-216325.0,767098.0,873852.0,-1.86
6265,方方土昶,111,Q4,114/10/29,8824.0,8824.0,1250708.0,1217517.0,0.07
6265,方方土昶,111,Q1,114/10/29,10084.0,10084.0,375296.0,359437.0,0.09
6265,方方土昶,111,Q3,114/10/29,48903.0,48903.0,1048506.0,992683.0,0.41
6265,方方土昶,111,Q2,114/10/29,19684.0,19684.0,703959.0,662015.0,0.17
6266,泰詠,111,Q1,114/10/29,61029.0,61029.0,696266.0,586135.0,0.6
6266,泰詠,111,Q4,114/10/29,329426.0,329426.0,3294689.0,2705401.0,3.0
6266,泰詠,111,Q2,114/10/29,148989.0,148989.0,1461616.0,1201392.0,1.36
6266,泰詠,111,Q3,114/10/29,248530.0,248530.0,2370633.0,1950362.0,2.27
6269,台郡,111,Q3,114/10/29,2977591.0,2977591.0,28947306.0,23917936.0,9.1
6269,台郡,111,Q1,114/10/29,783143.0,783143.0,9492917.0,7984388.0,2.29
6269,台郡,111,Q2,114/10/29,1071573.0,1071573.0,16804083.0,14483967.0,3.23
6269,台郡,111,Q4,114/10/29,3521557.0,3521557.0,40070122.0,33247051.0,10.83
6270,倍微,111,Q4,114/10/29,166729.0,166729.0,4606554.0,4203214.0,2.31
6270,倍微,111,Q3,114/10/29,135733.0,135733.0,3542950.0,3233270.0,1.88
6270,倍微,111,Q2,114/10/29,82444.0,82444.0,2294543.0,2080284.0,1.14
6270,倍微,111,Q1,114/10/29,42326.0,42326.0,1214059.0,1104939.0,0.59
6271,同欣電,111,Q1,114/10/29,907837.0,907837.0,3465581.0,2294703.0,5.08
6271,同欣電,111,Q3,114/10/29,2677885.0,2677885.0,10782043.0,6880119.0,15.0
6271,同欣電,111,Q2,114/10/29,1905981.0,1905981.0,7071151.0,4538779.0,10.67
6271,同欣電,111,Q4,114/10/29,3140942.0,3140942.0,14071591.0,9066256.0,17.98
6274,台燿,111,Q3,114/10/29,971759.0,971759.0,14328897.0,11767509.0,3.61
6274,台燿,111,Q4,114/10/29,1261424.0,1261424.0,18472128.0,15066947.0,4.69
6274,台燿,111,Q1,114/10/29,412292.0,412292.0,5023823.0,3989088.0,1.53
6274,台燿,111,Q2,114/10/29,701754.0,701754.0,9813619.0,7969321.0,2.61
6275,元山,111,Q3,114/10/29,164977.0,164977.0,2865443.0,2365675.0,2.38
6275,元山,111,Q2,114/10/29,110315.0,110315.0,1985382.0,1648041.0,1.59
6275,元山,111,Q4,114/10/29,194421.0,194421.0,3641619.0,2979538.0,2.8
6275,元山,111,Q1,114/10/29,42561.0,42561.0,940467.0,797631.0,0.61
6276,安鈦克,111,Q2,114/10/29,-9126.0,-9087.0,662397.0,552063.0,-0.29
6276,安鈦克,111,Q3,114/10/29,-6363.0,-6324.0,868168.0,711797.0,-0.2
6276,安鈦克,111,Q4,114/10/29,23507.0,23674.0,1194926.0,943149.0,0.75
6276,安鈦克,111,Q1,114/10/29,-9482.0,-9456.0,332815.0,284121.0,-0.3
6277,宏正,111,Q3,114/10/29,503075.0,501631.0,3890154.0,1610977.0,4.2
6277,宏正,111,Q1,114/10/29,136338.0,135616.0,1232664.0,507416.0,1.14
6277,宏正,111,Q4,114/10/29,732891.0,729500.0,5403167.0,2239803.0,6.11
6277,宏正,111,Q2,114/10/29,298429.0,297737.0,2522286.0,1053758.0,2.49
6278,台表科,111,Q3,114/10/29,3130467.0,3122207.0,50857777.0,44393638.0,10.68
6278,台表科,111,Q4,114/10/29,4052342.0,4041920.0,68454595.0,59623639.0,13.82
6278,台表科,111,Q2,114/10/29,2069353.0,2062725.0,33510698.0,29387303.0,7.05
6278,台表科,111,Q1,114/10/29,1228075.0,1222929.0,18130525.0,15824240.0,4.18
6279,胡連,111,Q2,114/10/29,310780.0,310936.0,2742836.0,1924381.0,3.12
6279,胡連,111,Q1,114/10/29,207412.0,206504.0,1330662.0,904738.0,2.07
6279,胡連,111,Q4,114/10/29,1002275.0,999901.0,6526749.0,4561586.0,10.03
6279,胡連,111,Q3,114/10/29,771970.0,771274.0,4525095.0,3165123.0,7.74
6281,全國電,111,Q2,114/10/29,335357.0,,11056811.0,8890624.0,3.38
6281,全國電,111,Q3,114/10/29,488825.0,,16930826.0,13687879.0,4.93
6281,全國電,111,Q1,114/10/29,153320.0,,5046193.0,4043433.0,1.55
6281,全國電,111,Q4,114/10/29,583419.0,,21392110.0,17186949.0,5.88
6282,康舒,111,Q3,114/10/29,784058.0,750004.0,19507199.0,16331730.0,1.45
6282,康舒,111,Q1,114/10/29,112119.0,105538.0,6137568.0,5225041.0,0.2
6282,康舒,111,Q4,114/10/29,675012.0,636360.0,25321167.0,20969688.0,1.23
6282,康舒,111,Q2,114/10/29,378919.0,359382.0,12759554.0,10711101.0,0.7
6283,淳安,111,Q4,114/10/29,-92250.0,-90653.0,1730735.0,1608088.0,-0.62
6283,淳安,111,Q2,114/10/29,16552.0,7789.0,971702.0,874417.0,0.05
6283,淳安,111,Q1,114/10/29,-15677.0,-11059.0,458884.0,438954.0,-0.08
6283,淳安,111,Q3,114/10/29,-23406.0,-25696.0,1351772.0,1268198.0,-0.18
6284,佳邦,111,Q2,114/10/29,358238.0,358238.0,3161552.0,2341084.0,2.56
6284,佳邦,111,Q3,114/10/29,591720.0,591692.0,4779534.0,3570768.0,4.22
6284,佳邦,111,Q4,114/10/29,590580.0,590929.0,6287071.0,4733726.0,4.22
6284,佳邦,111,Q1,114/10/29,142944.0,142944.0,1545912.0,1161943.0,1.02
6285,啟��,111,Q1,114/10/29,301905.0,301905.0,19455863.0,17416694.0,0.77
6285,啟��,111,Q2,114/10/29,860837.0,860837.0,39631484.0,35061432.0,2.2
6285,啟��,111,Q4,114/10/29,3121720.0,3121720.0,95257451.0,83662736.0,7.93
6285,啟��,111,Q3,114/10/29,2091407.0,2091407.0,66162635.0,58218110.0,5.33
6290,良維,111,Q2,114/10/29,331455.0,323328.0,3882595.0,3310561.0,2.19
6290,良維,111,Q3,114/10/29,617874.0,606014.0,5934925.0,4946531.0,4.1
6290,良維,111,Q4,114/10/29,831035.0,812925.0,7787768.0,6351293.0,5.5
6290,良維,111,Q1,114/10/29,148978.0,148427.0,1838614.0,1630548.0,1.0
6291,沛亨,111,Q3,114/10/29,147800.0,147744.0,1102264.0,749664.0,3.89
6291,沛亨,111,Q4,114/10/29,180652.0,180443.0,1416826.0,954572.0,4.63
6291,沛亨,111,Q2,114/10/29,77661.0,77657.0,711285.0,488967.0,1.43
6291,沛亨,111,Q1,114/10/29,51946.0,51940.0,345375.0,237111.0,1.07
6292,迅德,111,Q1,114/10/29,80295.0,80295.0,355874.0,243176.0,1.72
6292,迅德,111,Q2,114/10/29,30505.0,30505.0,742251.0,505136.0,0.65
6292,迅德,111,Q4,114/10/29,183598.0,183598.0,1610082.0,1074319.0,3.94
6292,迅德,111,Q3,114/10/29,109465.0,109465.0,1161284.0,780341.0,2.35
6294,智基,111,Q1,114/10/29,40058.0,40073.0,227441.0,137105.0,1.63
6294,智基,111,Q4,114/10/29,244121.0,245020.0,982329.0,522637.0,9.97
6294,智基,111,Q2,114/10/29,126448.0,126818.0,507776.0,267263.0,5.16
6294,智基,111,Q3,114/10/29,173149.0,173499.0,744503.0,410442.0,7.06
6405,悅城,111,Q2,114/10/29,15776.0,15776.0,234960.0,185958.0,0.24
6405,悅城,111,Q4,114/10/29,4454.0,4454.0,374958.0,328189.0,0.07
6405,悅城,111,Q3,114/10/29,45790.0,45790.0,303562.0,262228.0,0.7
6405,悅城,111,Q1,114/10/29,34591.0,34591.0,135942.0,100854.0,0.53
6409,旭隼,111,Q2,114/10/29,1780609.0,1780609.0,10621295.0,7709418.0,20.46
6409,旭隼,111,Q4,114/10/29,4432890.0,4432890.0,22724596.0,15587926.0,50.9
6409,旭隼,111,Q3,114/10/29,3286296.0,3286296.0,17026547.0,11939954.0,37.75
6409,旭隼,111,Q1,114/10/29,500371.0,500371.0,4274310.0,3202134.0,5.75
6411,晶焱,111,Q2,114/10/29,410895.0,421713.0,1887500.0,1016291.0,4.59
6411,晶焱,111,Q3,114/10/29,508475.0,523905.0,2424682.0,1352290.0,5.68
6411,晶焱,111,Q4,114/10/29,431899.0,459241.0,2811260.0,1691655.0,4.97
6411,晶焱,111,Q1,114/10/29,201170.0,204317.0,887814.0,483398.0,2.23
6412,群電,111,Q4,114/10/29,3246597.0,3246597.0,41066110.0,33437239.0,8.22
6412,群電,111,Q1,114/10/29,757066.0,757066.0,10493426.0,8750986.0,1.93
6412,群電,111,Q3,114/10/29,2495370.0,2495370.0,31564735.0,25881427.0,6.32
6412,群電,111,Q2,114/10/29,1529056.0,1529056.0,20763913.0,17298623.0,3.88
6414,樺漢,111,Q3,114/10/29,3272779.0,1407289.0,83272562.0,66782636.0,13.29
6414,樺漢,111,Q2,114/10/29,1857574.0,755134.0,51111672.0,40534493.0,7.14
6414,樺漢,111,Q4,114/10/29,10207615.0,3452916.0,108228533.0,88617581.0,32.6
6414,樺漢,111,Q1,114/10/29,764848.0,313810.0,24272320.0,19168575.0,2.97
6415,矽力*-KY,111,Q3,114/10/29,5297022.0,5137395.0,18812769.0,8843057.0,13.59
6415,矽力*-KY,111,Q1,114/10/29,1643990.0,1578099.0,6020775.0,2795858.0,16.74
6415,矽力*-KY,111,Q2,114/10/29,3806613.0,3668875.0,12821732.0,5955931.0,9.72
6415,矽力*-KY,111,Q4,114/10/29,6144912.0,6038731.0,23511086.0,11152146.0,15.95
6416,瑞祺電通,111,Q2,114/10/29,205790.0,197615.0,2382320.0,1860498.0,2.7
6416,瑞祺電通,111,Q1,114/10/29,69349.0,65382.0,1126891.0,913808.0,0.89
6416,瑞祺電通,111,Q4,114/10/29,452533.0,428332.0,4982672.0,3860631.0,5.85
6416,瑞祺電通,111,Q3,114/10/29,353570.0,336892.0,3725510.0,2880875.0,4.6
6417,韋僑,111,Q2,114/10/29,63295.0,63295.0,574024.0,417440.0,1.5
6417,韋僑,111,Q4,114/10/29,190419.0,190419.0,1315088.0,898591.0,4.5
6417,韋僑,111,Q1,114/10/29,23001.0,23001.0,263108.0,197287.0,0.54
6417,韋僑,111,Q3,114/10/29,133042.0,133042.0,945938.0,661546.0,3.15
6418,詠昇,111,Q4,114/10/29,26185.0,26185.0,817754.0,669414.0,0.76
6418,詠昇,111,Q1,114/10/29,-1604.0,-1604.0,192319.0,161368.0,-0.05
6418,詠昇,111,Q3,114/10/29,24362.0,24362.0,639846.0,529364.0,0.71
6418,詠昇,111,Q2,114/10/29,11225.0,11225.0,426003.0,354175.0,0.33
6419,京晨科,111,Q4,114/10/29,71733.0,71745.0,179038.0,94367.0,5.45
6419,京晨科,111,Q1,114/10/29,17028.0,17029.0,44885.0,24765.0,1.29
6419,京晨科,111,Q2,114/10/29,22392.0,22397.0,97491.0,46628.0,1.7
6419,京晨科,111,Q3,114/10/29,74362.0,74355.0,138917.0,63482.0,5.65
6423,億而得-創,111,Q4,114/10/29,72964.0,,229420.0,1720.0,2.72
6423,億而得-創,111,Q2,114/10/29,28615.0,,99647.0,641.0,1.07
6425,易發,111,Q2,114/10/29,6230.0,5902.0,824340.0,636529.0,0.14
6425,易發,111,Q1,114/10/29,27461.0,27342.0,406365.0,299898.0,0.63
6425,易發,111,Q3,114/10/29,8820.0,8172.0,1215249.0,925176.0,0.19
6425,易發,111,Q4,114/10/29,49568.0,48958.0,1597018.0,1191685.0,1.12
6426,統新,111,Q3,114/10/29,89281.0,89281.0,501744.0,294682.0,2.32
6426,統新,111,Q4,114/10/29,89570.0,89570.0,623993.0,367727.0,2.33
6426,統新,111,Q2,114/10/29,54143.0,54143.0,354543.0,212923.0,1.41
6426,統新,111,Q1,114/10/29,24282.0,24282.0,177223.0,110574.0,0.63
6431,光麗-KY,111,Q2,114/10/29,-56557.0,-53932.0,122111.0,103945.0,-0.97
6431,光麗-KY,111,Q4,114/10/29,-71349.0,-68724.0,342160.0,273472.0,-1.22
6431,光麗-KY,111,Q3,114/10/29,-61588.0,-58963.0,234568.0,194149.0,-1.05
6431,光麗-KY,111,Q1,114/10/29,-31197.0,-28711.0,60122.0,52868.0,-0.53
6432,今展科,111,Q4,114/10/29,45885.0,45885.0,1113793.0,853849.0,1.5
6432,今展科,111,Q3,114/10/29,54519.0,54519.0,878374.0,674548.0,1.78
6432,今展科,111,Q1,114/10/29,22971.0,22971.0,358178.0,271957.0,0.75
6432,今展科,111,Q2,114/10/29,36548.0,36548.0,640465.0,489027.0,1.19
6435,大中,111,Q4,114/10/29,456129.0,456129.0,3004740.0,2147168.0,13.64
6435,大中,111,Q3,114/10/29,434893.0,434893.0,2529782.0,1773732.0,13.01
6435,大中,111,Q1,114/10/29,175940.0,175940.0,969270.0,674607.0,5.26
6435,大中,111,Q2,114/10/29,360048.0,360048.0,1940025.0,1334877.0,10.77
6438,迅得,111,Q1,114/10/29,153502.0,153502.0,1239526.0,842192.0,2.21
6438,迅得,111,Q4,114/10/29,666333.0,666994.0,5761799.0,4120733.0,9.41
6438,迅得,111,Q2,114/10/29,321294.0,321294.0,2686617.0,1897648.0,4.57
6438,迅得,111,Q3,114/10/29,549656.0,549656.0,4290359.0,3023154.0,7.77
6441,廣錠,111,Q3,114/10/29,4478.0,6253.0,397130.0,330591.0,0.14
6441,廣錠,111,Q2,114/10/29,-14732.0,-13183.0,238703.0,201966.0,-0.3
6441,廣錠,111,Q4,114/10/29,-1040.0,851.0,581314.0,480357.0,0.02
6441,廣錠,111,Q1,114/10/29,-5379.0,-4639.0,123401.0,103407.0,-0.11
6442,光聖,111,Q2,114/10/29,157700.0,157700.0,1476663.0,1031160.0,2.38
6442,光聖,111,Q1,114/10/29,74925.0,74925.0,706524.0,504710.0,1.13
6442,光聖,111,Q4,114/10/29,321665.0,321665.0,2940188.0,2004967.0,4.85
6442,光聖,111,Q3,114/10/29,312977.0,312977.0,2356173.0,1586890.0,4.72
6443,元晶,111,Q4,114/10/29,189650.0,189650.0,9005063.0,8328524.0,0.41
6443,元晶,111,Q2,114/10/29,43272.0,43272.0,3897088.0,3628154.0,0.1
6443,元晶,111,Q3,114/10/29,65805.0,65805.0,6169696.0,5781233.0,0.14
6443,元晶,111,Q1,114/10/29,28877.0,28877.0,2005719.0,1861728.0,0.06
6446,藥華藥,111,Q1,114/10/29,-540858.0,-540858.0,251744.0,120727.0,-1.96
6446,藥華藥,111,Q3,114/10/29,-1224407.0,-1224407.0,2040309.0,712782.0,-4.37
6446,藥華藥,111,Q4,114/10/29,-1374810.0,-1374810.0,2882042.0,812288.0,-4.84
6446,藥華藥,111,Q2,114/10/29,-815560.0,-815560.0,1229469.0,517498.0,-2.93
6449,鈺邦,111,Q1,114/10/29,84972.0,84972.0,736094.0,566752.0,0.96
6449,鈺邦,111,Q3,114/10/29,301857.0,301857.0,1855645.0,1365064.0,3.39
6449,鈺邦,111,Q2,114/10/29,198160.0,198160.0,1336738.0,988968.0,2.23
6449,鈺邦,111,Q4,114/10/29,338432.0,338432.0,2488694.0,1839740.0,3.82
6451,訊芯-KY,111,Q4,114/10/29,182731.0,205674.0,5317941.0,4668217.0,1.92
6451,訊芯-KY,111,Q2,114/10/29,44544.0,52877.0,2092015.0,1905201.0,0.49
6451,訊芯-KY,111,Q3,114/10/29,207213.0,225878.0,3706506.0,3277694.0,2.1
6451,訊芯-KY,111,Q1,114/10/29,-102882.0,-100727.0,817196.0,794903.0,-0.94
6456,GIS-KY,111,Q2,114/10/29,1152144.0,1182152.0,57145651.0,52157015.0,3.5
6456,GIS-KY,111,Q3,114/10/29,2670835.0,2728238.0,92654570.0,83934452.0,8.07
