stock_code,stock_name,price,market,date,updated_at
089854,T50反1中信57購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
08985U,聯鈞凱基5A售06,0.24,TSE,2026-07-24,2026-07-25 19:05:03
089864,台灣50富邦62購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
08986U,台灣50群益5A售06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
08987U,台灣50群益5B售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
08989U,聯發科群益5A售06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
089902,光寶科國票57購01,3.62,TSE,2026-07-24,2026-07-25 19:05:03
08991U,台灣50凱基63售07,0.0,TSE,2026-07-24,2026-07-25 19:05:03
089927,台積電永豐67購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
08992U,台積電凱基64售07,0.0,TSE,2026-07-24,2026-07-25 19:05:03
08993U,聯發科凱基5C售06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
08994U,道瓊2X國票5B售01,0.36,TSE,2026-07-24,2026-07-25 19:05:03
08995U,天虹國票5A售02,0.75,TSE,2026-07-24,2026-07-25 19:05:03
08996U,T50正2台新5A售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
08998U,T50正2台新61售01,0.87,TSE,2026-07-24,2026-07-25 19:05:03
089993,川湖凱基57購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
08999U,T50正2台新64售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
1101,台泥,23.8,TSE,2026-07-24,2026-07-25 19:05:03
1101B,台泥乙特,43.6,TSE,2026-07-24,2026-07-25 19:05:03
1102,亞泥,32.75,TSE,2026-07-24,2026-07-25 19:05:03
1103,嘉泥,13.15,TSE,2026-07-24,2026-07-25 19:05:03
1104,環泥,26.8,TSE,2026-07-24,2026-07-25 19:05:03
1108,幸福,12.15,TSE,2026-07-24,2026-07-25 19:05:03
1109,信大,13.8,TSE,2026-07-24,2026-07-25 19:05:03
1110,東泥,15.95,TSE,2026-07-24,2026-07-25 19:05:03
1201,味全,12.45,TSE,2026-07-24,2026-07-25 19:05:03
1203,味王,46.9,TSE,2026-07-24,2026-07-25 19:05:03
1210,大成,57.8,TSE,2026-07-24,2026-07-25 19:05:03
1213,大飲,7.24,TSE,2026-07-24,2026-07-25 19:05:03
1215,卜蜂,109.5,TSE,2026-07-24,2026-07-25 19:05:03
1216,統一,77.4,TSE,2026-07-24,2026-07-25 19:05:03
1217,愛之味,9.98,TSE,2026-07-24,2026-07-25 19:05:03
1218,泰山,16.2,TSE,2026-07-24,2026-07-25 19:05:03
1219,福壽,11.85,TSE,2026-07-24,2026-07-25 19:05:03
1220,台榮,11.4,TSE,2026-07-24,2026-07-25 19:05:03
1225,福懋油,26.65,TSE,2026-07-24,2026-07-25 19:05:03
1227,佳格,29.2,TSE,2026-07-24,2026-07-25 19:05:03
1229,聯華,41.65,TSE,2026-07-24,2026-07-25 19:05:03
1231,聯華食,91.9,TSE,2026-07-24,2026-07-25 19:05:03
1232,大統益,154.0,TSE,2026-07-24,2026-07-25 19:05:03
1233,天仁,29.2,TSE,2026-07-24,2026-07-25 19:05:03
1234,黑松,33.65,TSE,2026-07-24,2026-07-25 19:05:03
1235,興泰,36.5,TSE,2026-07-24,2026-07-25 19:05:03
1236,宏亞,23.55,TSE,2026-07-24,2026-07-25 19:05:03
1256,鮮活果汁-KY,183.5,TSE,2026-07-24,2026-07-25 19:05:03
1301,台塑,62.7,TSE,2026-07-24,2026-07-25 19:05:03
1303,南亞,177.5,TSE,2026-07-24,2026-07-25 19:05:03
1304,台聚,12.9,TSE,2026-07-24,2026-07-25 19:05:03
1305,華夏,12.45,TSE,2026-07-24,2026-07-25 19:05:03
1307,三芳,32.3,TSE,2026-07-24,2026-07-25 19:05:03
1308,亞聚,14.1,TSE,2026-07-24,2026-07-25 19:05:03
1309,台達化,14.8,TSE,2026-07-24,2026-07-25 19:05:03
1310,台苯,9.96,TSE,2026-07-24,2026-07-25 19:05:03
1312,國喬,13.2,TSE,2026-07-24,2026-07-25 19:05:03
1312A,國喬特,21.75,TSE,2026-07-24,2026-07-25 19:05:03
1313,聯成,11.95,TSE,2026-07-24,2026-07-25 19:05:03
1314,中石化,8.27,TSE,2026-07-24,2026-07-25 19:05:03
1315,達新,63.5,TSE,2026-07-24,2026-07-25 19:05:03
1316,上曜,10.25,TSE,2026-07-24,2026-07-25 19:05:03
1319,東陽,72.1,TSE,2026-07-24,2026-07-25 19:05:03
1321,大洋,32.15,TSE,2026-07-24,2026-07-25 19:05:03
1323,永裕,20.0,TSE,2026-07-24,2026-07-25 19:05:03
1324,地球,10.35,TSE,2026-07-24,2026-07-25 19:05:03
1325,恆大,27.7,TSE,2026-07-24,2026-07-25 19:05:03
1326,台化,67.5,TSE,2026-07-24,2026-07-25 19:05:03
1337,再生-KY,4.86,TSE,2026-07-24,2026-07-25 19:05:03
1338,廣華-KY,15.75,TSE,2026-07-24,2026-07-25 19:05:03
1339,昭輝,44.35,TSE,2026-07-24,2026-07-25 19:05:03
1340,勝悅-KY,5.3,TSE,2026-07-24,2026-07-25 19:05:03
1341,富林-KY,59.1,TSE,2026-07-24,2026-07-25 19:05:03
1342,八貫,111.0,TSE,2026-07-24,2026-07-25 19:05:03
1402,遠東新,27.35,TSE,2026-07-24,2026-07-25 19:05:03
1409,新纖,23.35,TSE,2026-07-24,2026-07-25 19:05:03
1410,南染,26.4,TSE,2026-07-24,2026-07-25 19:05:03
1413,宏洲,10.3,TSE,2026-07-24,2026-07-25 19:05:03
1414,東和,17.75,TSE,2026-07-24,2026-07-25 19:05:03
1416,廣豐,10.9,TSE,2026-07-24,2026-07-25 19:05:03
1417,嘉裕,8.45,TSE,2026-07-24,2026-07-25 19:05:03
1418,東華,18.7,TSE,2026-07-24,2026-07-25 19:05:03
1419,新紡,66.7,TSE,2026-07-24,2026-07-25 19:05:03
1423,利華,35.6,TSE,2026-07-24,2026-07-25 19:05:03
1432,大魯閣,15.0,TSE,2026-07-24,2026-07-25 19:05:03
1434,福懋,19.15,TSE,2026-07-24,2026-07-25 19:05:03
1435,中福,23.2,TSE,2026-07-24,2026-07-25 19:05:03
1436,華友聯,38.15,TSE,2026-07-24,2026-07-25 19:05:03
1437,勤益控,30.9,TSE,2026-07-24,2026-07-25 19:05:03
1438,三地開發,22.0,TSE,2026-07-24,2026-07-25 19:05:03
1439,雋揚,26.3,TSE,2026-07-24,2026-07-25 19:05:03
1440,南紡,12.75,TSE,2026-07-24,2026-07-25 19:05:03
1441,大東,9.08,TSE,2026-07-24,2026-07-25 19:05:03
1442,名軒,29.95,TSE,2026-07-24,2026-07-25 19:05:03
1443,立益物流,26.2,TSE,2026-07-24,2026-07-25 19:05:03
1444,力麗,8.0,TSE,2026-07-24,2026-07-25 19:05:03
1445,大宇,10.8,TSE,2026-07-24,2026-07-25 19:05:03
1446,宏和,14.05,TSE,2026-07-24,2026-07-25 19:05:03
1447,力鵬,7.5,TSE,2026-07-24,2026-07-25 19:05:03
1449,佳和,12.7,TSE,2026-07-24,2026-07-25 19:05:03
1451,年興,17.4,TSE,2026-07-24,2026-07-25 19:05:03
1452,宏益,11.65,TSE,2026-07-24,2026-07-25 19:05:03
1453,大將,11.15,TSE,2026-07-24,2026-07-25 19:05:03
1454,台富,12.55,TSE,2026-07-24,2026-07-25 19:05:03
1455,集盛,9.12,TSE,2026-07-24,2026-07-25 19:05:03
1456,怡華,13.4,TSE,2026-07-24,2026-07-25 19:05:03
1457,宜進,14.3,TSE,2026-07-24,2026-07-25 19:05:03
1460,宏遠,6.92,TSE,2026-07-24,2026-07-25 19:05:03
1463,強盛新,17.85,TSE,2026-07-24,2026-07-25 19:05:03
1464,得力,10.4,TSE,2026-07-24,2026-07-25 19:05:03
1465,偉全,12.85,TSE,2026-07-24,2026-07-25 19:05:03
1466,聚隆,17.0,TSE,2026-07-24,2026-07-25 19:05:03
1467,南緯,10.0,TSE,2026-07-24,2026-07-25 19:05:03
1468,昶和,13.1,TSE,2026-07-24,2026-07-25 19:05:03
1470,大統新創,22.75,TSE,2026-07-24,2026-07-25 19:05:03
1471,首利,9.73,TSE,2026-07-24,2026-07-25 19:05:03
1472,三洋實業,89.5,TSE,2026-07-24,2026-07-25 19:05:03
1473,台南,20.3,TSE,2026-07-24,2026-07-25 19:05:03
1474,弘裕,10.45,TSE,2026-07-24,2026-07-25 19:05:03
1475,業旺,26.65,TSE,2026-07-24,2026-07-25 19:05:03
1476,儒鴻,334.5,TSE,2026-07-24,2026-07-25 19:05:03
1477,聚陽,215.0,TSE,2026-07-24,2026-07-25 19:05:03
1503,士電,204.5,TSE,2026-07-24,2026-07-25 19:05:03
1504,東元,66.2,TSE,2026-07-24,2026-07-25 19:05:03
1506,正道,10.8,TSE,2026-07-24,2026-07-25 19:05:03
1512,瑞利,6.89,TSE,2026-07-24,2026-07-25 19:05:03
1513,中興電,158.0,TSE,2026-07-24,2026-07-25 19:05:03
1514,亞力,105.0,TSE,2026-07-24,2026-07-25 19:05:03
1515,力山,33.95,TSE,2026-07-24,2026-07-25 19:05:03
1516,川飛,16.0,TSE,2026-07-24,2026-07-25 19:05:03
1517,利奇,11.3,TSE,2026-07-24,2026-07-25 19:05:03
1519,華城,697.0,TSE,2026-07-24,2026-07-25 19:05:03
1521,大億,25.3,TSE,2026-07-24,2026-07-25 19:05:03
1522,堤維西,27.85,TSE,2026-07-24,2026-07-25 19:05:03
1522A,堤維西甲特,0.0,TSE,2026-07-24,2026-07-25 19:05:03
1524,耿鼎,26.15,TSE,2026-07-24,2026-07-25 19:05:03
1525,江申,66.9,TSE,2026-07-24,2026-07-25 19:05:03
1526,日馳,16.1,TSE,2026-07-24,2026-07-25 19:05:03
1527,鑽全,33.6,TSE,2026-07-24,2026-07-25 19:05:03
1528,恩德,19.1,TSE,2026-07-24,2026-07-25 19:05:03
1529,樂事綠能,18.4,TSE,2026-07-24,2026-07-25 19:05:03
1530,亞崴,31.1,TSE,2026-07-24,2026-07-25 19:05:03
1531,高林股,13.0,TSE,2026-07-24,2026-07-25 19:05:03
1532,勤美,23.3,TSE,2026-07-24,2026-07-25 19:05:03
1533,車王電,33.1,TSE,2026-07-24,2026-07-25 19:05:03
1535,中宇,45.75,TSE,2026-07-24,2026-07-25 19:05:03
1536,和大,50.9,TSE,2026-07-24,2026-07-25 19:05:03
1537,廣隆,127.5,TSE,2026-07-24,2026-07-25 19:05:03
1538,正峰,10.0,TSE,2026-07-24,2026-07-25 19:05:03
1539,巨庭,16.25,TSE,2026-07-24,2026-07-25 19:05:03
1540,喬福,21.45,TSE,2026-07-24,2026-07-25 19:05:03
1541,錩泰,22.05,TSE,2026-07-24,2026-07-25 19:05:03
1558,伸興,90.3,TSE,2026-07-24,2026-07-25 19:05:03
1560,中砂,672.0,TSE,2026-07-24,2026-07-25 19:05:03
1563,巧新,61.9,TSE,2026-07-24,2026-07-25 19:05:03
1568,倉佑,28.6,TSE,2026-07-24,2026-07-25 19:05:03
1582,信錦,69.4,TSE,2026-07-24,2026-07-25 19:05:03
1583,程泰,50.0,TSE,2026-07-24,2026-07-25 19:05:03
1587,吉茂,24.65,TSE,2026-07-24,2026-07-25 19:05:03
1590,亞德客-KY,1425.0,TSE,2026-07-24,2026-07-25 19:05:03
1597,直得,126.0,TSE,2026-07-24,2026-07-25 19:05:03
1598,岱宇,19.75,TSE,2026-07-24,2026-07-25 19:05:03
1603,華電,29.15,TSE,2026-07-24,2026-07-25 19:05:03
1604,聲寶,23.25,TSE,2026-07-24,2026-07-25 19:05:03
1605,華新,32.85,TSE,2026-07-24,2026-07-25 19:05:03
1608,華榮,30.0,TSE,2026-07-24,2026-07-25 19:05:03
1609,大亞,36.85,TSE,2026-07-24,2026-07-25 19:05:03
1611,中電,12.0,TSE,2026-07-24,2026-07-25 19:05:03
1612,宏泰,31.05,TSE,2026-07-24,2026-07-25 19:05:03
1614,三洋電,31.1,TSE,2026-07-24,2026-07-25 19:05:03
1615,大山,42.9,TSE,2026-07-24,2026-07-25 19:05:03
1616,億泰,19.2,TSE,2026-07-24,2026-07-25 19:05:03
1617,榮星,18.15,TSE,2026-07-24,2026-07-25 19:05:03
1618,合機,38.5,TSE,2026-07-24,2026-07-25 19:05:03
1623,大東電,219.0,TSE,2026-07-24,2026-07-25 19:05:03
1626,艾美特-KY,10.0,TSE,2026-07-24,2026-07-25 19:05:03
1702,南僑,33.35,TSE,2026-07-24,2026-07-25 19:05:03
1707,葡萄王,91.5,TSE,2026-07-24,2026-07-25 19:05:03
1708,東鹼,52.7,TSE,2026-07-24,2026-07-25 19:05:03
1709,和益,26.25,TSE,2026-07-24,2026-07-25 19:05:03
1710,東聯,15.75,TSE,2026-07-24,2026-07-25 19:05:03
1711,永光,35.65,TSE,2026-07-24,2026-07-25 19:05:03
1712,興農,39.1,TSE,2026-07-24,2026-07-25 19:05:03
1713,國化,48.2,TSE,2026-07-24,2026-07-25 19:05:03
1714,和桐,14.9,TSE,2026-07-24,2026-07-25 19:05:03
1717,長興,60.2,TSE,2026-07-24,2026-07-25 19:05:03
1718,中纖,11.0,TSE,2026-07-24,2026-07-25 19:05:03
1720,生達,56.5,TSE,2026-07-24,2026-07-25 19:05:03
1721,三晃,20.35,TSE,2026-07-24,2026-07-25 19:05:03
1722,台肥,46.45,TSE,2026-07-24,2026-07-25 19:05:03
1723,中碳,88.1,TSE,2026-07-24,2026-07-25 19:05:03
1725,元禎,29.5,TSE,2026-07-24,2026-07-25 19:05:03
1726,永記,76.0,TSE,2026-07-24,2026-07-25 19:05:03
1727,中華化,76.0,TSE,2026-07-24,2026-07-25 19:05:03
1730,花仙子,51.5,TSE,2026-07-24,2026-07-25 19:05:03
1731,美吾華,20.55,TSE,2026-07-24,2026-07-25 19:05:03
1732,毛寶,28.0,TSE,2026-07-24,2026-07-25 19:05:03
1733,五鼎,32.05,TSE,2026-07-24,2026-07-25 19:05:03
1734,杏輝,31.4,TSE,2026-07-24,2026-07-25 19:05:03
1735,日勝化,19.5,TSE,2026-07-24,2026-07-25 19:05:03
1736,喬山,136.5,TSE,2026-07-24,2026-07-25 19:05:03
1737,臺鹽,32.15,TSE,2026-07-24,2026-07-25 19:05:03
1752,南光,31.8,TSE,2026-07-24,2026-07-25 19:05:03
1760,寶齡富錦,61.1,TSE,2026-07-24,2026-07-25 19:05:03
1762,中化生,34.75,TSE,2026-07-24,2026-07-25 19:05:03
1773,勝一,163.0,TSE,2026-07-24,2026-07-25 19:05:03
1776,展宇,17.35,TSE,2026-07-24,2026-07-25 19:05:03
1783,和康生,40.3,TSE,2026-07-24,2026-07-25 19:05:03
1786,科妍,49.95,TSE,2026-07-24,2026-07-25 19:05:03
1789,神隆,19.65,TSE,2026-07-24,2026-07-25 19:05:03
1795,美時,185.0,TSE,2026-07-24,2026-07-25 19:05:03
1802,台玻,51.0,TSE,2026-07-24,2026-07-25 19:05:03
1805,寶徠,10.05,TSE,2026-07-24,2026-07-25 19:05:03
1806,冠軍,8.18,TSE,2026-07-24,2026-07-25 19:05:03
1808,潤隆,32.25,TSE,2026-07-24,2026-07-25 19:05:03
1809,中釉,36.9,TSE,2026-07-24,2026-07-25 19:05:03
1810,和成,28.6,TSE,2026-07-24,2026-07-25 19:05:03
1817,凱撒衛,38.45,TSE,2026-07-24,2026-07-25 19:05:03
1903,士紙,48.9,TSE,2026-07-24,2026-07-25 19:05:03
1904,正隆,21.45,TSE,2026-07-24,2026-07-25 19:05:03
1905,華紙,13.85,TSE,2026-07-24,2026-07-25 19:05:03
1906,寶隆,10.9,TSE,2026-07-24,2026-07-25 19:05:03
1907,永豐餘,28.1,TSE,2026-07-24,2026-07-25 19:05:03
1909,榮成,10.05,TSE,2026-07-24,2026-07-25 19:05:03
2002,中鋼,19.15,TSE,2026-07-24,2026-07-25 19:05:03
2002A,中鋼特,37.55,TSE,2026-07-24,2026-07-25 19:05:03
2006,東和鋼鐵,71.8,TSE,2026-07-24,2026-07-25 19:05:03
2007,燁興,7.2,TSE,2026-07-24,2026-07-25 19:05:03
2008,高興昌,31.0,TSE,2026-07-24,2026-07-25 19:05:03
2009,第一銅,37.4,TSE,2026-07-24,2026-07-25 19:05:03
2010,春源,21.1,TSE,2026-07-24,2026-07-25 19:05:03
2012,春雨,15.75,TSE,2026-07-24,2026-07-25 19:05:03
2013,中鋼構,41.0,TSE,2026-07-24,2026-07-25 19:05:03
2014,中鴻,17.4,TSE,2026-07-24,2026-07-25 19:05:03
2015,豐興,63.8,TSE,2026-07-24,2026-07-25 19:05:03
2017,官田鋼,8.98,TSE,2026-07-24,2026-07-25 19:05:03
2020,美亞,21.25,TSE,2026-07-24,2026-07-25 19:05:03
2022,聚亨,7.77,TSE,2026-07-24,2026-07-25 19:05:03
2023,燁輝,13.95,TSE,2026-07-24,2026-07-25 19:05:03
2024,志聯,13.8,TSE,2026-07-24,2026-07-25 19:05:03
2025,千興,11.7,TSE,2026-07-24,2026-07-25 19:05:03
2027,大成鋼,43.55,TSE,2026-07-24,2026-07-25 19:05:03
2028,威致,15.6,TSE,2026-07-24,2026-07-25 19:05:03
2029,盛餘,20.75,TSE,2026-07-24,2026-07-25 19:05:03
2030,彰源,17.5,TSE,2026-07-24,2026-07-25 19:05:03
2031,新光鋼,40.15,TSE,2026-07-24,2026-07-25 19:05:03
2032,新鋼,16.05,TSE,2026-07-24,2026-07-25 19:05:03
2033,佳大,15.4,TSE,2026-07-24,2026-07-25 19:05:03
2034,允強,19.3,TSE,2026-07-24,2026-07-25 19:05:03
2038,海光,12.75,TSE,2026-07-24,2026-07-25 19:05:03
2049,上銀,313.0,TSE,2026-07-24,2026-07-25 19:05:03
2059,川湖,7735.0,TSE,2026-07-24,2026-07-25 19:05:03
2062,橋椿,18.7,TSE,2026-07-24,2026-07-25 19:05:03
2069,運錩,18.5,TSE,2026-07-24,2026-07-25 19:05:03
2072,世紀風電,143.0,TSE,2026-07-24,2026-07-25 19:05:03
2101,南港,33.0,TSE,2026-07-24,2026-07-25 19:05:03
2102,泰豐,19.0,TSE,2026-07-24,2026-07-25 19:05:03
2103,台橡,23.3,TSE,2026-07-24,2026-07-25 19:05:03
2104,國際中橡,10.35,TSE,2026-07-24,2026-07-25 19:05:03
2105,正新,31.25,TSE,2026-07-24,2026-07-25 19:05:03
2106,建大,17.75,TSE,2026-07-24,2026-07-25 19:05:03
2107,厚生,25.95,TSE,2026-07-24,2026-07-25 19:05:03
2108,南帝,28.3,TSE,2026-07-24,2026-07-25 19:05:03
2109,華豐,14.5,TSE,2026-07-24,2026-07-25 19:05:03
2114,鑫永銓,87.8,TSE,2026-07-24,2026-07-25 19:05:03
2115,六暉-KY,22.05,TSE,2026-07-24,2026-07-25 19:05:03
2201,裕隆,27.9,TSE,2026-07-24,2026-07-25 19:05:03
2204,中華,51.8,TSE,2026-07-24,2026-07-25 19:05:03
2206,三陽工業,61.4,TSE,2026-07-24,2026-07-25 19:05:03
2207,和泰車,493.5,TSE,2026-07-24,2026-07-25 19:05:03
2208,台船,19.85,TSE,2026-07-24,2026-07-25 19:05:03
2211,長榮鋼,87.8,TSE,2026-07-24,2026-07-25 19:05:03
2227,裕日車,50.1,TSE,2026-07-24,2026-07-25 19:05:03
2228,劍麟,79.7,TSE,2026-07-24,2026-07-25 19:05:03
2231,為升,96.4,TSE,2026-07-24,2026-07-25 19:05:03
2233,宇隆,203.5,TSE,2026-07-24,2026-07-25 19:05:03
2236,百達-KY,149.0,TSE,2026-07-24,2026-07-25 19:05:03
2239,英利-KY,20.1,TSE,2026-07-24,2026-07-25 19:05:03
2241,艾姆勒,35.0,TSE,2026-07-24,2026-07-25 19:05:03
2243,宏旭-KY,50.4,TSE,2026-07-24,2026-07-25 19:05:03
2247,汎德永業,225.0,TSE,2026-07-24,2026-07-25 19:05:03
2248,華勝-KY,62.2,TSE,2026-07-24,2026-07-25 19:05:03
2250,IKKA-KY,61.1,TSE,2026-07-24,2026-07-25 19:05:03
2254,巨鎧精密-創,60.6,TSE,2026-07-24,2026-07-25 19:05:03
2258,鴻華先進-創,32.05,TSE,2026-07-24,2026-07-25 19:05:03
2301,光寶科,214.5,TSE,2026-07-24,2026-07-25 19:05:03
2302,麗正,43.0,TSE,2026-07-24,2026-07-25 19:05:03
2303,聯電,128.0,TSE,2026-07-24,2026-07-25 19:05:03
2305,全友,32.3,TSE,2026-07-24,2026-07-25 19:05:03
2308,台達電,1785.0,TSE,2026-07-24,2026-07-25 19:05:03
2312,金寶,31.85,TSE,2026-07-24,2026-07-25 19:05:03
2313,華通,201.5,TSE,2026-07-24,2026-07-25 19:05:03
2314,台揚,12.35,TSE,2026-07-24,2026-07-25 19:05:03
2316,楠梓電,156.0,TSE,2026-07-24,2026-07-25 19:05:03
2317,鴻海,252.5,TSE,2026-07-24,2026-07-25 19:05:03
2321,東訊,15.0,TSE,2026-07-24,2026-07-25 19:05:03
2323,中環,10.35,TSE,2026-07-24,2026-07-25 19:05:03
2324,仁寶,37.2,TSE,2026-07-24,2026-07-25 19:05:03
2327,國巨*,642.0,TSE,2026-07-24,2026-07-25 19:05:03
2328,廣宇,45.3,TSE,2026-07-24,2026-07-25 19:05:03
2329,華泰,45.05,TSE,2026-07-24,2026-07-25 19:05:03
2330,台積電,2350.0,TSE,2026-07-24,2026-07-25 19:05:03
2331,精英,19.25,TSE,2026-07-24,2026-07-25 19:05:03
2332,友訊,22.1,TSE,2026-07-24,2026-07-25 19:05:03
2337,旺宏,124.0,TSE,2026-07-24,2026-07-25 19:05:03
2338,光罩,40.65,TSE,2026-07-24,2026-07-25 19:05:03
2340,台亞,30.65,TSE,2026-07-24,2026-07-25 19:05:03
2342,茂矽,39.1,TSE,2026-07-24,2026-07-25 19:05:03
2344,華邦電,154.5,TSE,2026-07-24,2026-07-25 19:05:03
2345,智邦,2220.0,TSE,2026-07-24,2026-07-25 19:05:03
2347,聯強,88.6,TSE,2026-07-24,2026-07-25 19:05:03
2348,海悅,78.2,TSE,2026-07-24,2026-07-25 19:05:03
2348A,海悅甲特,38.0,TSE,2026-07-24,2026-07-25 19:05:03
2349,錸德,11.25,TSE,2026-07-24,2026-07-25 19:05:03
2351,順德,161.0,TSE,2026-07-24,2026-07-25 19:05:03
2352,佳世達,29.2,TSE,2026-07-24,2026-07-25 19:05:03
2353,宏碁,30.05,TSE,2026-07-24,2026-07-25 19:05:03
2354,鴻準,57.1,TSE,2026-07-24,2026-07-25 19:05:03
2355,敬鵬,41.0,TSE,2026-07-24,2026-07-25 19:05:03
2356,英業達,64.5,TSE,2026-07-24,2026-07-25 19:05:03
2357,華碩,771.0,TSE,2026-07-24,2026-07-25 19:05:03
2359,所羅門,145.0,TSE,2026-07-24,2026-07-25 19:05:03
2360,致茂,2080.0,TSE,2026-07-24,2026-07-25 19:05:03
2362,藍天,44.15,TSE,2026-07-24,2026-07-25 19:05:03
2363,矽統,55.3,TSE,2026-07-24,2026-07-25 19:05:03
2364,倫飛,71.2,TSE,2026-07-24,2026-07-25 19:05:03
2365,昆盈,30.2,TSE,2026-07-24,2026-07-25 19:05:03
2367,燿華,42.1,TSE,2026-07-24,2026-07-25 19:05:03
2368,金像電,901.0,TSE,2026-07-24,2026-07-25 19:05:03
2369,菱生,32.9,TSE,2026-07-24,2026-07-25 19:05:03
2371,大同,25.8,TSE,2026-07-24,2026-07-25 19:05:03
2373,震旦行,54.0,TSE,2026-07-24,2026-07-25 19:05:03
2374,佳能,67.5,TSE,2026-07-24,2026-07-25 19:05:03
2375,凱美,131.0,TSE,2026-07-24,2026-07-25 19:05:03
2376,技嘉,354.5,TSE,2026-07-24,2026-07-25 19:05:03
2377,微星,146.5,TSE,2026-07-24,2026-07-25 19:05:03
2379,瑞昱,744.0,TSE,2026-07-24,2026-07-25 19:05:03
2380,虹光,19.5,TSE,2026-07-24,2026-07-25 19:05:03
2382,廣達,328.0,TSE,2026-07-24,2026-07-25 19:05:03
2383,台光電,4755.0,TSE,2026-07-24,2026-07-25 19:05:03
2385,群光,106.5,TSE,2026-07-24,2026-07-25 19:05:03
2387,精元,38.85,TSE,2026-07-24,2026-07-25 19:05:03
2388,威盛,74.9,TSE,2026-07-24,2026-07-25 19:05:03
2390,云辰,10.95,TSE,2026-07-24,2026-07-25 19:05:03
2392,正崴,35.7,TSE,2026-07-24,2026-07-25 19:05:03
2393,億光,66.1,TSE,2026-07-24,2026-07-25 19:05:03
2395,研華,581.0,TSE,2026-07-24,2026-07-25 19:05:03
2397,友通,59.2,TSE,2026-07-24,2026-07-25 19:05:03
2399,映泰,37.75,TSE,2026-07-24,2026-07-25 19:05:03
2401,凌陽,28.15,TSE,2026-07-24,2026-07-25 19:05:03
2402,毅嘉,58.0,TSE,2026-07-24,2026-07-25 19:05:03
2404,漢唐,1120.0,TSE,2026-07-24,2026-07-25 19:05:03
2405,輔信,16.4,TSE,2026-07-24,2026-07-25 19:05:03
2406,國碩,33.35,TSE,2026-07-24,2026-07-25 19:05:03
2408,南亞科,401.0,TSE,2026-07-24,2026-07-25 19:05:03
2409,友達,25.5,TSE,2026-07-24,2026-07-25 19:05:03
2412,中華電,139.0,TSE,2026-07-24,2026-07-25 19:05:03
2413,環科,40.25,TSE,2026-07-24,2026-07-25 19:05:03
2414,精技,55.7,TSE,2026-07-24,2026-07-25 19:05:03
2415,錩新,32.65,TSE,2026-07-24,2026-07-25 19:05:03
2417,圓剛,41.0,TSE,2026-07-24,2026-07-25 19:05:03
2419,仲琦,24.65,TSE,2026-07-24,2026-07-25 19:05:03
2420,新巨,56.7,TSE,2026-07-24,2026-07-25 19:05:03
2421,建準,130.0,TSE,2026-07-24,2026-07-25 19:05:03
2423,固緯,73.9,TSE,2026-07-24,2026-07-25 19:05:03
2424,隴華,8.43,TSE,2026-07-24,2026-07-25 19:05:03
2425,承啟,46.85,TSE,2026-07-24,2026-07-25 19:05:03
2426,鼎元,62.0,TSE,2026-07-24,2026-07-25 19:05:03
2427,三商電,23.2,TSE,2026-07-24,2026-07-25 19:05:03
2428,興勤,241.0,TSE,2026-07-24,2026-07-25 19:05:03
2429,銘旺科,39.0,TSE,2026-07-24,2026-07-25 19:05:03
2430,燦坤,17.55,TSE,2026-07-24,2026-07-25 19:05:03
2431,聯昌,10.7,TSE,2026-07-24,2026-07-25 19:05:03
2432,倚天酷碁-創,28.35,TSE,2026-07-24,2026-07-25 19:05:03
2433,互盛電,42.05,TSE,2026-07-24,2026-07-25 19:05:03
2434,統懋,68.8,TSE,2026-07-24,2026-07-25 19:05:03
2436,偉詮電,59.3,TSE,2026-07-24,2026-07-25 19:05:03
2438,翔耀,17.95,TSE,2026-07-24,2026-07-25 19:05:03
2439,美律,82.9,TSE,2026-07-24,2026-07-25 19:05:03
2440,太空梭,15.7,TSE,2026-07-24,2026-07-25 19:05:03
2441,超豐,118.0,TSE,2026-07-24,2026-07-25 19:05:03
2442,新美齊,19.35,TSE,2026-07-24,2026-07-25 19:05:03
2444,兆勁,11.25,TSE,2026-07-24,2026-07-25 19:05:03
2449,京元電子,271.0,TSE,2026-07-24,2026-07-25 19:05:03
2450,神腦,28.9,TSE,2026-07-24,2026-07-25 19:05:03
2451,創見,264.0,TSE,2026-07-24,2026-07-25 19:05:03
2453,凌群,51.7,TSE,2026-07-24,2026-07-25 19:05:03
2454,聯發科,3750.0,TSE,2026-07-24,2026-07-25 19:05:03
2455,全新,333.0,TSE,2026-07-24,2026-07-25 19:05:03
2457,飛宏,24.0,TSE,2026-07-24,2026-07-25 19:05:03
2458,義隆,168.0,TSE,2026-07-24,2026-07-25 19:05:03
2459,敦吉,65.3,TSE,2026-07-24,2026-07-25 19:05:03
2460,建通,31.25,TSE,2026-07-24,2026-07-25 19:05:03
