代號,名稱,年度,季別,權益總計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
2468,華經,106,Q2,1099794.0,,,941396.0,1435846.0,330526.0,5526.0,,15.72
2468,華經,106,Q3,1108669.0,,,974498.0,1464220.0,349945.0,5606.0,,15.85
2468,華經,106,Q4,1117777.0,,,1082626.0,1562948.0,439946.0,5225.0,,15.98
2468,華經,106,Q1,1125320.0,,,922572.0,1408587.0,277814.0,5453.0,,16.08
2471,資通,106,Q4,715402.0,,,968592.0,1096380.0,222937.0,158041.0,3608.0,15.06
2471,資通,106,Q1,695067.0,,,898712.0,1010364.0,178858.0,136439.0,4352.0,15.2
2471,資通,106,Q3,682036.0,,,976929.0,1082369.0,262485.0,137848.0,4096.0,14.35
2471,資通,106,Q2,682117.0,,,960803.0,1070760.0,251152.0,137491.0,4173.0,14.35
2472,立隆電,106,Q1,4660079.0,,,5299371.0,8324900.0,3214352.0,450469.0,1832951.0,21.88
2472,立隆電,106,Q4,5267990.0,,,6125252.0,9538740.0,3963932.0,306818.0,2218402.0,23.6
2472,立隆電,106,Q2,4593528.0,,,5790973.0,8894452.0,3877741.0,423183.0,1904008.0,20.81
2472,立隆電,106,Q3,5004408.0,,,6029879.0,9148990.0,3817614.0,326968.0,2088936.0,22.56
2474,可成,106,Q1,118420040.0,,,123493404.0,178734428.0,55160673.0,5153715.0,135818.0,153.54
2474,可成,106,Q4,133134679.0,,,151436277.0,213863962.0,77326260.0,3403023.0,84233.0,172.71
2474,可成,106,Q3,125411763.0,,,141474991.0,201336809.0,72063194.0,3861852.0,82505.0,162.68
2474,可成,106,Q2,116738861.0,,,129297803.0,186065391.0,64580697.0,4745833.0,140750.0,151.35
2476,鉅祥,106,Q3,5005747.0,,,5656065.0,7344410.0,1886841.0,451822.0,587401.0,24.23
2476,鉅祥,106,Q2,4777317.0,,,5368648.0,7023693.0,1815095.0,431281.0,558583.0,23.13
2476,鉅祥,106,Q1,4943312.0,,,5058627.0,6732717.0,1347509.0,441896.0,573964.0,23.96
2476,鉅祥,106,Q4,5130563.0,,,5683787.0,7363696.0,1761112.0,472021.0,601024.0,24.84
2477,美隆電,106,Q4,3466108.0,,,3252277.0,5591023.0,1425351.0,699564.0,311364.0,15.92
2477,美隆電,106,Q1,3602818.0,,,3164044.0,5322400.0,1093502.0,626080.0,326534.0,13.72
2477,美隆電,106,Q3,3398762.0,,,3524493.0,5753522.0,1637141.0,717619.0,314855.0,15.56
2477,美隆電,106,Q2,3716329.0,,,3507864.0,5687916.0,1293951.0,677636.0,327299.0,14.19
2478,大毅,106,Q4,4630943.0,,,3831249.0,7097310.0,1974531.0,491836.0,74289.0,25.05
2478,大毅,106,Q3,4536739.0,,,3573132.0,6837041.0,1748101.0,552201.0,71607.0,24.82
2478,大毅,106,Q1,4411463.0,,,3238133.0,6391157.0,1351179.0,628515.0,65598.0,25.2
2478,大毅,106,Q2,4408156.0,,,3448530.0,6552224.0,1434188.0,709880.0,67713.0,24.15
2480,敦陽科,106,Q2,2623516.0,,,3839734.0,4414633.0,1756901.0,34216.0,0.0,19.73
2480,敦陽科,106,Q4,2529187.0,,,3640855.0,4310512.0,1739542.0,41783.0,0.0,23.78
2480,敦陽科,106,Q3,2454749.0,,,3475391.0,4128385.0,1638692.0,34944.0,0.0,23.08
2480,敦陽科,106,Q1,2821424.0,,,3941719.0,4491551.0,1635960.0,34167.0,0.0,21.22
2481,強茂,106,Q3,8400929.0,,,8263722.0,20851225.0,5311699.0,7138597.0,1377660.0,18.99
2481,強茂,106,Q2,7855343.0,,,7935869.0,19865574.0,4915546.0,7094685.0,1250815.0,17.86
2481,強茂,106,Q1,7906781.0,,,7417185.0,19036086.0,4105836.0,7023469.0,1232837.0,18.05
2481,強茂,106,Q4,7231669.0,,,8242922.0,19738442.0,5752976.0,6753797.0,1231777.0,16.22
2482,連宇,106,Q1,798117.0,,,641410.0,1073656.0,197641.0,77898.0,455.0,12.85
2482,連宇,106,Q2,767798.0,,,637265.0,1066565.0,221566.0,77201.0,24.0,12.37
2482,連宇,106,Q3,753827.0,,,656585.0,1081807.0,251529.0,76451.0,59.0,12.14
2482,連宇,106,Q4,736778.0,,,674703.0,1090033.0,275723.0,77532.0,103.0,11.87
2483,百容,106,Q1,2362557.0,,,1786023.0,3061547.0,675837.0,23153.0,16680.0,21.21
2483,百容,106,Q3,2350221.0,,,1752216.0,3699210.0,876825.0,472164.0,15211.0,21.11
2483,百容,106,Q2,2266664.0,,,1869176.0,3719154.0,954165.0,498325.0,14365.0,20.36
2483,百容,106,Q4,2459942.0,,,2076921.0,4083007.0,1160507.0,462558.0,100795.0,21.33
2484,希華,106,Q2,2798818.0,,,2206644.0,4226429.0,866836.0,560775.0,9118.0,17.5
2484,希華,106,Q3,2875017.0,,,2109379.0,4166730.0,729077.0,562636.0,7962.0,17.98
2484,希華,106,Q4,2918003.0,,,2038909.0,4118538.0,637400.0,563135.0,8080.0,18.25
2484,希華,106,Q1,2933501.0,,,1935553.0,3979336.0,489642.0,556193.0,8978.0,18.34
2485,兆赫,106,Q2,6726378.0,,,6351250.0,8923522.0,2011788.0,185356.0,15944.0,21.12
2485,兆赫,106,Q1,7063480.0,,,6623433.0,9048640.0,1799905.0,185255.0,17401.0,22.18
2485,兆赫,106,Q3,6805365.0,,,5880486.0,8512610.0,1521767.0,185478.0,13387.0,21.38
2485,兆赫,106,Q4,6805849.0,,,5789681.0,8417645.0,1414218.0,197578.0,8831.0,21.4
2486,一詮,106,Q3,3331757.0,,,4141892.0,6973483.0,1839822.0,1801904.0,37919.0,17.01
2486,一詮,106,Q4,3329433.0,,,4226783.0,7027775.0,2258892.0,1439450.0,77147.0,16.8
2486,一詮,106,Q2,3341233.0,,,3973519.0,6812557.0,1687198.0,1784126.0,34580.0,17.08
2486,一詮,106,Q1,3297595.0,,,3824001.0,6667333.0,2333014.0,1036724.0,33602.0,16.86
2488,漢平,106,Q2,1793576.0,,,2642004.0,3364787.0,1361632.0,209579.0,16077.0,22.22
2488,漢平,106,Q1,2015878.0,,,2486178.0,3208157.0,985524.0,206755.0,15812.0,25.0
2488,漢平,106,Q4,1900282.0,,,2974121.0,3695160.0,1568945.0,225933.0,18217.0,23.53
2488,漢平,106,Q3,1870278.0,,,2907190.0,3627987.0,1538495.0,219214.0,17604.0,23.16
2489,瑞軒,106,Q1,13990818.0,,,16441916.0,20582038.0,5894505.0,696715.0,358536.0,16.84
2489,瑞軒,106,Q3,12330208.0,,,13778806.0,17930349.0,5077643.0,522498.0,271035.0,14.9
2489,瑞軒,106,Q2,12245444.0,,,15359361.0,19641265.0,6892213.0,503608.0,299882.0,14.76
2489,瑞軒,106,Q4,12154145.0,,,13296317.0,17375174.0,4731680.0,489349.0,225388.0,14.74
2491,吉祥全,106,Q1,682887.0,,,594275.0,2149528.0,200842.0,1265799.0,172531.0,6.71
2491,吉祥全,106,Q4,724351.0,,,582614.0,2116323.0,211923.0,1180049.0,166664.0,7.24
2491,吉祥全,106,Q3,724478.0,,,583324.0,2124387.0,211486.0,1188423.0,167905.0,7.23
2491,吉祥全,106,Q2,729393.0,,,598916.0,2147672.0,223407.0,1194872.0,169423.0,7.27
2492,華新科,106,Q1,16204750.0,,,16150499.0,28809432.0,8961298.0,3643384.0,1879612.0,27.79
2492,華新科,106,Q4,19075157.0,,,18947367.0,35050508.0,12219685.0,3755666.0,2020740.0,35.27
2492,華新科,106,Q3,17384022.0,,,18012936.0,32409331.0,11458188.0,3567121.0,1928976.0,31.97
2492,華新科,106,Q2,16315398.0,,,16765324.0,29997054.0,10087371.0,3594285.0,1903493.0,27.96
2493,揚博,106,Q1,2259696.0,,,2384626.0,3073381.0,701753.0,111932.0,,19.75
2493,揚博,106,Q2,2163876.0,,,2542283.0,3300979.0,1024996.0,112107.0,,18.91
2493,揚博,106,Q4,2254784.0,,,2493281.0,3246184.0,860792.0,130608.0,,19.7
2493,揚博,106,Q3,2211624.0,,,2431822.0,3159716.0,835804.0,112288.0,,19.33
2495,普安,106,Q1,4237770.0,,,3776901.0,4570656.0,257488.0,75398.0,0.0,15.14
2495,普安,106,Q3,4087636.0,,,3720469.0,4526547.0,364253.0,74658.0,0.0,14.62
2495,普安,106,Q4,4162637.0,,,4003240.0,4792528.0,557054.0,72837.0,0.0,14.88
2495,普安,106,Q2,4032319.0,,,3916308.0,4680959.0,573374.0,75266.0,0.0,14.41
2496,卓越,106,Q4,781760.0,,,367325.0,1260073.0,473107.0,5206.0,0.0,47.24
2496,卓越,106,Q1,791045.0,,,454858.0,1315196.0,518893.0,5258.0,72935.0,45.57
2496,卓越,106,Q2,796035.0,,,490967.0,1353683.0,550216.0,7432.0,73579.0,45.84
2496,卓越,106,Q3,745192.0,,,268860.0,1139762.0,388999.0,5571.0,0.0,45.03
2497,怡利電,106,Q4,1675927.0,,,1725913.0,3094961.0,1219189.0,199845.0,,14.11
2497,怡利電,106,Q1,1772044.0,,,1712093.0,2903000.0,1057401.0,73555.0,,14.92
2497,怡利電,106,Q2,1705698.0,,,1698382.0,3058809.0,1276535.0,76576.0,,14.36
2497,怡利電,106,Q3,1687464.0,,,1536090.0,2909093.0,1145137.0,76492.0,,14.2
2498,宏達電,106,Q3,43883052.0,,,53147593.0,83251827.0,39226036.0,142739.0,33455.0,53.38
2498,宏達電,106,Q4,33725128.0,,,38489385.0,66585406.0,32807450.0,52828.0,29552.0,41.05
2498,宏達電,106,Q2,46607530.0,,,60969264.0,92073209.0,45261878.0,203801.0,,56.71
2498,宏達電,106,Q1,48022626.0,,,61030115.0,92791968.0,44677230.0,92112.0,,58.43
2501,國建,106,Q1,24102112.0,,,33226136.0,52793799.0,11354219.0,17337468.0,564031.0,20.3
2501,國建,106,Q2,22494058.0,,,34032212.0,53450746.0,13153627.0,17803061.0,516594.0,18.95
2501,國建,106,Q4,23224162.0,,,34083427.0,53761188.0,12729074.0,17807952.0,455660.0,19.64
2501,國建,106,Q3,22444912.0,,,34625905.0,54010605.0,13960441.0,17605252.0,498083.0,18.93
2504,國產,106,Q3,21313705.0,,,11736414.0,35180894.0,7561985.0,6305204.0,1425311.0,14.4
2504,國產,106,Q1,21486147.0,,,12766606.0,36361210.0,8800135.0,6074928.0,1425668.0,14.08
2504,國產,106,Q2,21192832.0,,,11034591.0,34959133.0,8085578.0,5680723.0,1401358.0,14.32
2504,國產,106,Q4,21120005.0,,,11334642.0,34706302.0,9675201.0,3911096.0,1437503.0,14.25
2505,國揚,106,Q3,7436483.0,,,13687702.0,15404345.0,7964037.0,3825.0,121505.0,12.69
2505,國揚,106,Q1,7290551.0,,,13905887.0,15973733.0,8561804.0,121378.0,122480.0,12.43
2505,國揚,106,Q4,7489599.0,,,13898538.0,15660564.0,8168740.0,2225.0,236610.0,12.58
2505,國揚,106,Q2,7497716.0,,,13272693.0,15330786.0,7711572.0,121498.0,121680.0,12.79
2506,太設,106,Q3,7413731.0,,,8248041.0,14732783.0,5064701.0,2254351.0,1122440.0,17.4
2506,太設,106,Q1,7526491.0,,,8258556.0,14704186.0,5764644.0,1413051.0,1162053.0,17.6
2506,太設,106,Q2,7442784.0,,,8155343.0,14641287.0,5410719.0,1787784.0,1151659.0,17.4
2506,太設,106,Q4,7353974.0,,,8014340.0,14432826.0,4849735.0,2229117.0,1121122.0,17.24
2509,全坤建,106,Q4,3332819.0,,,7396776.0,7989832.0,4593658.0,63355.0,232551.0,20.43
2509,全坤建,106,Q1,3490235.0,,,7566609.0,8165955.0,4603590.0,72130.0,235663.0,21.45
2509,全坤建,106,Q2,3314526.0,,,7497784.0,8082826.0,4696167.0,72133.0,235632.0,20.29
2509,全坤建,106,Q3,3325221.0,,,7386777.0,7967116.0,4578217.0,63678.0,235259.0,20.36
2511,太子,106,Q1,24847020.0,,,30405791.0,50690079.0,11724820.0,14118239.0,328732.0,15.11
2511,太子,106,Q2,23365537.0,,,32944794.0,53052146.0,14933467.0,14753142.0,319809.0,14.2
2511,太子,106,Q4,24176652.0,,,30297691.0,50275125.0,15345260.0,10753213.0,314382.0,14.71
2511,太子,106,Q3,23540873.0,,,28471254.0,48388975.0,8335864.0,16512238.0,307471.0,14.32
2514,龍邦,106,Q3,9275613.0,,,9783418.0,13026501.0,1296712.0,2454176.0,342.0,18.79
2514,龍邦,106,Q1,8796027.0,,,10965272.0,13270815.0,2124182.0,2350606.0,342.0,17.74
2514,龍邦,106,Q2,9233312.0,,,10492975.0,13182638.0,1600899.0,2348427.0,342.0,18.71
2514,龍邦,106,Q4,9658181.0,,,10177195.0,13526489.0,1318227.0,2550081.0,334.0,19.57
2515,中工,106,Q4,20026358.0,,,28942303.0,38029290.0,13674729.0,4328203.0,173558.0,12.97
2515,中工,106,Q3,19889460.0,,,28817437.0,37884384.0,13426326.0,4568598.0,171296.0,12.88
2515,中工,106,Q1,19801812.0,,,28942240.0,37975484.0,13063147.0,5110525.0,164006.0,12.83
2515,中工,106,Q2,19657279.0,,,28674315.0,37703154.0,13262195.0,4783680.0,166517.0,12.73
2516,新建,106,Q2,2560744.0,,,6845393.0,9551472.0,6756182.0,234546.0,0.0,11.32
2516,新建,106,Q3,2528384.0,,,6746795.0,9470027.0,6706822.0,234821.0,0.0,11.17
2516,新建,106,Q4,2260390.0,,,6631052.0,9086683.0,6594409.0,231884.0,0.0,9.99
2516,新建,106,Q1,2821521.0,,,6946667.0,9677719.0,6605392.0,250806.0,0.0,12.47
2520,冠德,106,Q2,12821047.0,,,34594754.0,43304333.0,23718384.0,6764902.0,1662997.0,22.63
2520,冠德,106,Q3,13031626.0,,,35796401.0,44428853.0,25834684.0,5562543.0,1705841.0,22.97
2520,冠德,106,Q4,13061408.0,,,41365192.0,50105551.0,31253464.0,5790679.0,1714443.0,23.01
2520,冠德,106,Q1,13310481.0,,,34269183.0,43042383.0,21989714.0,7742188.0,1702399.0,23.54
2524,京城,106,Q3,11688966.0,,,31815296.0,33066463.0,17131573.0,4245924.0,,30.42
2524,京城,106,Q4,12023668.0,,,31422477.0,32671926.0,15820838.0,4827420.0,,31.29
2524,京城,106,Q1,11301904.0,,,31879643.0,32947918.0,17902758.0,3743256.0,,29.43
2524,京城,106,Q2,11392582.0,,,31909907.0,33164562.0,18028229.0,3743751.0,,29.67
2527,宏璟,106,Q4,7645001.0,,,15792253.0,21624194.0,13954871.0,24322.0,414278.0,27.62
2527,宏璟,106,Q1,7848856.0,,,13899157.0,19842471.0,7061491.0,4932124.0,427809.0,28.35
2527,宏璟,106,Q2,7604220.0,,,14465154.0,20414287.0,12786278.0,23789.0,422002.0,27.44
2527,宏璟,106,Q3,7546503.0,,,15251838.0,21027514.0,13456864.0,24147.0,418206.0,27.23
2528,皇普,106,Q1,1370225.0,,,1294767.0,1970978.0,600597.0,156.0,,10.76
2528,皇普,106,Q4,1275338.0,,,1453211.0,1785321.0,509803.0,180.0,,9.3
2528,皇普,106,Q2,1456607.0,,,1417871.0,1897325.0,440542.0,176.0,,10.63
2528,皇普,106,Q3,1447129.0,,,1412442.0,1886114.0,438805.0,180.0,,10.56
2530,華建,106,Q1,3769809.0,,,6044642.0,6140214.0,2347670.0,22735.0,261410.0,13.09
2530,華建,106,Q4,3462824.0,,,5588134.0,5739244.0,1588711.0,687709.0,254355.0,11.97
2530,華建,106,Q3,3502870.0,,,5645671.0,5737933.0,1059171.0,1175892.0,258298.0,12.1
2530,華建,106,Q2,3524027.0,,,5817538.0,5909204.0,2362738.0,22439.0,259578.0,12.18
2534,宏盛,106,Q4,12243767.0,,,24594802.0,32028010.0,16971216.0,2813027.0,0.0,19.89
2534,宏盛,106,Q2,10545759.0,,,20897901.0,29273557.0,16931124.0,1796674.0,,17.9
2534,宏盛,106,Q3,10769775.0,,,21678871.0,30006276.0,16576110.0,2660391.0,,18.28
2534,宏盛,106,Q1,10311308.0,,,24788389.0,28985789.0,16208375.0,2466106.0,,17.5
2535,達欣工,106,Q2,5163118.0,,,14183783.0,15563328.0,8525615.0,1874595.0,197901.0,22.76
2535,達欣工,106,Q4,5334113.0,,,15153334.0,16369436.0,8318700.0,2716623.0,184867.0,23.6
2535,達欣工,106,Q3,5221584.0,,,13855033.0,15165717.0,7146222.0,2797911.0,198417.0,23.03
2535,達欣工,106,Q1,5374504.0,,,13249049.0,14781537.0,7356042.0,2050991.0,195141.0,23.78
2536,宏普,106,Q4,11667263.0,,,17007856.0,17779233.0,6109885.0,2085.0,,35.06
2536,宏普,106,Q3,11073136.0,,,17906076.0,18691465.0,7616378.0,1951.0,,33.27
2536,宏普,106,Q1,11725886.0,,,17459228.0,18180303.0,6452152.0,2265.0,,35.23
2536,宏普,106,Q2,10984819.0,,,17605098.0,18330315.0,7343231.0,2265.0,,33.01
2537,聯上發,106,Q3,4105047.0,,,7083833.0,7357585.0,2445274.0,807264.0,,13.66
2537,聯上發,106,Q1,4186558.0,,,6316339.0,6590079.0,1568022.0,835499.0,,14.49
2537,聯上發,106,Q2,4084282.0,,,6483687.0,6757432.0,1866769.0,806381.0,,14.13
2537,聯上發,106,Q4,4036827.0,,,7423505.0,7682240.0,2957199.0,688214.0,,13.43
2538,基泰,106,Q3,7927748.0,,,13180939.0,18616839.0,7513800.0,3175291.0,371701.0,17.23
2538,基泰,106,Q2,7868247.0,,,12678741.0,18590026.0,7536845.0,3184934.0,369450.0,17.1
2538,基泰,106,Q1,8266233.0,,,12563109.0,18480414.0,7009383.0,3204798.0,368617.0,18.01
2538,基泰,106,Q4,7943557.0,,,13225829.0,18718245.0,7607716.0,3166972.0,370906.0,17.27
2539,櫻花建,106,Q1,5659860.0,,,9015333.0,9105797.0,2983477.0,462460.0,,16.47
2539,櫻花建,106,Q3,5441892.0,,,10943285.0,11085943.0,4352951.0,1291100.0,,14.4
2539,櫻花建,106,Q4,5861462.0,,,11019852.0,11108539.0,3888657.0,1358420.0,,15.51
2539,櫻花建,106,Q2,5203410.0,,,10518283.0,10610087.0,4572877.0,833800.0,,15.14
2540,愛山林,106,Q3,4048084.0,,,8283635.0,10481833.0,4296156.0,2137593.0,316.0,27.61
2540,愛山林,106,Q2,4099350.0,,,8121465.0,10256837.0,4314521.0,1842966.0,316.0,27.96
2540,愛山林,106,Q1,4046932.0,,,7882008.0,10007444.0,4107849.0,1852663.0,316.0,27.6
2540,愛山林,106,Q4,4058007.0,,,8536148.0,10727671.0,4504457.0,2165207.0,316.0,27.68
2542,興富發,106,Q3,33890754.0,,,116582839.0,122634689.0,63033949.0,25709986.0,3307788.0,26.83
2542,興富發,106,Q2,32536585.0,,,108409726.0,114268844.0,58056609.0,23675650.0,3197588.0,25.74
2542,興富發,106,Q1,39229160.0,,,104024294.0,108301232.0,55311957.0,13760115.0,4297800.0,30.64
2542,興富發,106,Q4,34311070.0,,,116661850.0,124105870.0,63862328.0,25932472.0,3618298.0,26.92
2543,皇昌,106,Q3,2652795.0,,,3863520.0,4585274.0,1823780.0,108699.0,164285.0,10.48
2543,皇昌,106,Q2,2663170.0,,,4516484.0,5246075.0,2463897.0,119008.0,167950.0,10.51
2543,皇昌,106,Q1,2752073.0,,,4462584.0,5200678.0,2319360.0,129245.0,171699.0,10.87
2543,皇昌,106,Q4,2654812.0,,,4140662.0,4850227.0,2098690.0,96725.0,163654.0,10.49
2545,皇翔,106,Q3,10245598.0,,,24751109.0,38131455.0,24693656.0,3192201.0,0.0,31.26
2545,皇翔,106,Q2,10230855.0,,,25310938.0,38462012.0,25714815.0,2516342.0,0.0,31.22
2545,皇翔,106,Q1,11795106.0,,,25694803.0,38666604.0,20250337.0,6621161.0,,35.99
2545,皇翔,106,Q4,10264510.0,,,26003311.0,39940585.0,20592332.0,9083743.0,0.0,31.32
2546,根基,106,Q3,2289636.0,,,5557976.0,5930466.0,3580259.0,60571.0,109.0,21.59
2546,根基,106,Q2,2209216.0,,,4815621.0,5203699.0,2937246.0,57237.0,111.0,20.83
2546,根基,106,Q1,2270997.0,,,4926962.0,5333686.0,3000659.0,62030.0,116.0,21.42
2546,根基,106,Q4,2354595.0,,,6206612.0,6600224.0,4183820.0,61809.0,117.0,22.2
2547,日勝生,106,Q4,9266250.0,,,42312037.0,74112505.0,48274605.0,16571650.0,652352.0,9.63
2547,日勝生,106,Q2,8424063.0,,,50596541.0,81630234.0,56843160.0,16363011.0,394984.0,8.98
2547,日勝生,106,Q1,8748057.0,,,52227689.0,78803127.0,54621560.0,15433510.0,403738.0,9.33
2547,日勝生,106,Q3,8078107.0,,,48913103.0,80242941.0,54776510.0,17388324.0,409450.0,8.57
2548,華固,106,Q1,15225154.0,,,33781881.0,34220868.0,17769976.0,1225738.0,304745.0,53.93
2548,華固,106,Q4,15835659.0,,,30639880.0,34309373.0,14255094.0,4218620.0,331685.0,56.04
2548,華固,106,Q2,13957810.0,,,34689678.0,36189475.0,20316563.0,1915102.0,323714.0,49.28
2548,華固,106,Q3,15719086.0,,,31035324.0,34721629.0,14530194.0,4472349.0,335154.0,55.61
2596,綠意,106,Q1,2185338.0,,,2642868.0,2787680.0,602342.0,,372755.0,20.28
2596,綠意,106,Q2,2092400.0,,,2669174.0,2813589.0,721189.0,,350138.0,17.89
2596,綠意,106,Q3,2152282.0,,,2691114.0,2825606.0,673324.0,,375787.0,18.24
2596,綠意,106,Q4,2292418.0,,,2719622.0,2854117.0,561699.0,,374929.0,19.69
2597,潤弘,106,Q2,4761363.0,,,3608995.0,9597976.0,3403353.0,1433260.0,1385932.0,25.0
2597,潤弘,106,Q1,5397916.0,,,3593305.0,9690771.0,2873410.0,1419445.0,1468458.0,29.11
2597,潤弘,106,Q4,5136716.0,,,3152746.0,9357546.0,2714430.0,1506400.0,1441674.0,27.37
2597,潤弘,106,Q3,4839067.0,,,3082639.0,9071576.0,2797693.0,1434816.0,1401113.0,25.47
2601,益航,106,Q2,12188593.0,,,9059419.0,31318141.0,9623794.0,9505754.0,3950297.0,13.06
2601,益航,106,Q1,10163826.0,,,10247077.0,32387351.0,10895686.0,11327839.0,3925813.0,16.82
2601,益航,106,Q4,12926642.0,,,10856150.0,35018731.0,13222348.0,8869741.0,4382386.0,13.54
2601,益航,106,Q3,12520820.0,,,8541231.0,32149779.0,9507127.0,10121832.0,4024530.0,13.47
2603,長榮,106,Q3,59025099.0,,,62177745.0,193384244.0,45053054.0,89306091.0,2505628.0,16.09
2603,長榮,106,Q2,55095078.0,,,58751133.0,189504609.0,43341852.0,91067679.0,2235867.0,15.05
2603,長榮,106,Q1,52103911.0,,,51096477.0,181027378.0,40113060.0,88810407.0,2360412.0,14.16
2603,長榮,106,Q4,66688790.0,,,60951228.0,200079897.0,44760401.0,88630706.0,3290236.0,15.8
2605,新興,106,Q2,17336678.0,,,5251113.0,25380121.0,2844738.0,5198705.0,1637455.0,27.62
2605,新興,106,Q1,17547213.0,,,5193052.0,25569319.0,2663606.0,5358500.0,1690278.0,27.9
2605,新興,106,Q4,17091146.0,,,4769643.0,23901694.0,2513366.0,4297182.0,1610436.0,27.24
2605,新興,106,Q3,17256287.0,,,4559892.0,24303947.0,2499310.0,4548350.0,1636170.0,27.49
2606,裕民,106,Q2,21719859.0,,,24646301.0,60671670.0,17038490.0,21913321.0,0.0,25.7
2606,裕民,106,Q1,22195836.0,,,21527265.0,57267182.0,13461163.0,21610183.0,0.0,26.27
2606,裕民,106,Q3,22041994.0,,,24079143.0,60066315.0,15721117.0,22303204.0,0.0,26.08
2606,裕民,106,Q4,21840210.0,,,18951405.0,53896205.0,13461797.0,18594198.0,,25.84
2607,榮運,106,Q4,21690865.0,,,5429946.0,33092511.0,2369781.0,9031865.0,141790.0,20.19
2607,榮運,106,Q1,21487720.0,,,4711515.0,32712150.0,2329333.0,8895097.0,141456.0,20.0
2607,榮運,106,Q2,21278133.0,,,4649591.0,32606854.0,2719037.0,8609684.0,141288.0,19.81
2607,榮運,106,Q3,21571766.0,,,4413435.0,32414377.0,2311176.0,8531435.0,141627.0,20.08
2608,嘉里大榮,106,Q3,8102979.0,,,2692269.0,13987989.0,3106106.0,2778904.0,17273.0,17.31
2608,嘉里大榮,106,Q2,7702985.0,,,2687768.0,13301238.0,3279278.0,2318975.0,6490.0,16.48
2608,嘉里大榮,106,Q4,8366591.0,,,2910626.0,14093033.0,3239123.0,2487319.0,16693.0,17.88
2608,嘉里大榮,106,Q1,8102379.0,,,2570504.0,13130030.0,2660145.0,2367506.0,6901.0,17.34
2609,陽明,106,Q4,26509600.0,,,26887325.0,132876410.0,44340702.0,62026108.0,476035.0,11.21
2609,陽明,106,Q2,16259558.0,,,25215011.0,132694010.0,42504395.0,73930057.0,401777.0,10.13
2609,陽明,106,Q1,16614814.0,,,22782275.0,131765247.0,40935150.0,74215283.0,370222.0,10.38
2609,陽明,106,Q3,17670317.0,,,24695707.0,131095941.0,44535609.0,68890015.0,452332.0,11.0
2610,華航,106,Q3,58806231.0,,,47410970.0,223274802.0,64267861.0,100200710.0,2230015.0,10.35
2610,華航,106,Q4,59157519.0,,,47411834.0,225899632.0,60289113.0,106453000.0,2134282.0,10.43
2610,華航,106,Q1,53807097.0,,,46656143.0,220171121.0,73571496.0,92792528.0,2074518.0,9.46
2610,華航,106,Q2,55726838.0,,,53294932.0,226857467.0,66979866.0,104150763.0,2129913.0,9.8
2611,志信,106,Q4,2792784.0,,,1910744.0,4383708.0,1422077.0,168847.0,271171.0,14.17
2611,志信,106,Q1,2764459.0,,,1900457.0,4532470.0,1467841.0,300170.0,290538.0,13.9
2611,志信,106,Q3,2794045.0,,,1844293.0,4419118.0,1414646.0,210427.0,283654.0,14.1
2611,志信,106,Q2,2754355.0,,,1914978.0,4529139.0,1518627.0,256157.0,284005.0,13.88
2612,中航,106,Q2,9452494.0,,,3490660.0,19818173.0,2050199.0,8315480.0,0.0,47.86
2612,中航,106,Q4,9426721.0,,,3525370.0,20079052.0,1928220.0,8724111.0,9.0,47.73
2612,中航,106,Q1,9564412.0,,,4632428.0,21090371.0,3905595.0,7620364.0,0.0,48.43
2612,中航,106,Q3,9462976.0,,,3462239.0,20411942.0,2023805.0,8925161.0,0.0,47.92
2613,中櫃,106,Q4,3022296.0,,,1068441.0,6297456.0,1198939.0,2076221.0,171.0,27.35
2613,中櫃,106,Q3,2997481.0,,,1009358.0,6211119.0,1193195.0,2020443.0,141.0,27.13
2613,中櫃,106,Q1,2965722.0,,,939277.0,6124815.0,1124476.0,2034617.0,-374.0,27.38
2613,中櫃,106,Q2,2975052.0,,,978289.0,6170429.0,1126898.0,2068479.0,-376.0,27.47
2614,東森,106,Q3,5453453.0,,,5414232.0,12962725.0,4817558.0,2691714.0,1098800.0,6.26
2614,東森,106,Q2,5392354.0,,,4398290.0,13039433.0,5316284.0,2330795.0,861474.0,6.51
2614,東森,106,Q1,4757877.0,,,4555025.0,8274168.0,3201342.0,314949.0,-17071.0,6.86
2614,東森,106,Q4,8255690.0,,,8342682.0,15102836.0,4997177.0,1849969.0,1203634.0,10.13
2615,萬海,106,Q2,32935040.0,,,30716410.0,75266434.0,20832524.0,21498870.0,219597.0,14.75
2615,萬海,106,Q3,34073897.0,,,30509240.0,75687763.0,20587834.0,21026032.0,228439.0,15.26
2615,萬海,106,Q1,32757239.0,,,27232542.0,72583758.0,15164393.0,24662126.0,198100.0,14.68
2615,萬海,106,Q4,34179617.0,,,30047229.0,76513804.0,20894731.0,21439456.0,212657.0,15.31
2616,山隆,106,Q3,4030475.0,,,1951660.0,6904236.0,2123331.0,750430.0,167081.0,29.43
2616,山隆,106,Q4,4152749.0,,,2091682.0,7169503.0,2319852.0,696902.0,164058.0,30.12
2616,山隆,106,Q1,3844830.0,,,1937921.0,6700019.0,2021478.0,833711.0,153139.0,29.32
2616,山隆,106,Q2,3656490.0,,,1895235.0,6617880.0,2210825.0,750565.0,159735.0,27.41
