代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
3064,泰偉,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3066,李洲,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3067,全域,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3071,協禧,106,Y1,0.9,107/06/12,106/01/01~106/12/31,股東會確認,0.9,0.0,0
3073,天方能源,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3078,僑威,106,Y1,1.75,107/06/27,106/01/01~106/12/31,股東會確認,1.75,0.0,0
3081,聯亞,106,Y1,5.0,107/05/22,106/01/01~106/12/31,股東會確認,5.0,0.0,0
3083,網龍,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3085,新零售,106,Y1,0.0,107/06/28,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3086,華義,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3088,艾訊,106,Y1,5.53,107/05/29,106/01/01~106/12/31,股東會確認,5.53,0.0,0
3090,日電貿,106,Y1,2.5,107/06/20,106/01/01~106/12/31,股東會確認,2.5,0.7,11687851
3092,鴻碩,106,Y1,4.0,107/06/08,106/01/01~106/12/31,股東會確認,4.0,0.2,1392396
3093,港建*,106,Y1,0.55,107/06/20,106/01/01~106/12/31,股東會確認,0.55,0.0,0
3094,聯傑,106,Y1,0.54,107/05/28,106/01/01~106/12/31,股東會確認,0.54,0.0,0
3095,及成,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3105,穩懋,106,Y1,7.0,107/06/15,106/01/01~106/12/31,股東會確認,7.0,0.0,0
3114,好德,106,Y1,0.6,107/06/21,106/01/01~106/12/31,股東會確認,0.6,0.4,2000548
3115,富榮綱,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3118,進階,106,Y1,1.9,107/06/11,106/01/01~106/12/31,股東會確認,1.9,0.0,0
3122,笙泉,106,Y1,0.2,107/05/28,106/01/01~106/12/31,股東會確認,0.2,0.0,0
3128,昇銳,106,Y1,0.25,107/06/27,106/01/01~106/12/31,股東會確認,0.25,0.0,0
3130,一零四,106,Y1,9.60028922,107/05/30,106/01/01~106/12/31,股東會確認,9.60028922,0.0,0
3131,弘塑,106,Y1,10.0,107/06/26,106/01/01~106/12/31,股東會確認,10.0,0.0,0
3138,耀登,106,Y1,0.62,107/05/31,106/01/01~106/12/31,股東會確認,0.62,0.0,0
3141,晶宏,106,Y1,1.000758,107/06/06,106/01/01~106/12/31,股東會確認,1.000758,0.0,0
3147,大綜,106,Y1,1.4,107/06/20,106/01/01~106/12/31,股東會確認,1.4,0.0,0
3149,正達,106,Y1,0.0,107/05/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3150,鈺寶-創,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3152,璟德,106,Y1,10.9,107/06/19,106/01/01~106/12/31,股東會確認,10.9,0.0,0
3158,嘉實,106,Y1,3.0,107/06/28,106/01/01~106/12/31,股東會確認,3.0,0.0,0
3162,精確,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3163,波若威,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3164,景岳,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3167,大量,106,Y1,2.5,107/05/30,106/01/01~106/12/31,股東會確認,2.5,0.0,0
3168,眾福科,106,Y1,0.6,107/06/20,106/01/01~106/12/31,股東會確認,0.6,0.0,0
3169,亞信,106,Y1,1.5,107/06/01,106/01/01~106/12/31,股東會確認,1.5,0.0,0
3171,炎洲流通,106,Y1,0.35,107/06/19,106/01/01~106/12/31,股東會確認,0.35,0.0,0
3176,基亞,106,Y1,0.0,107/06/06,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3178,公準,106,Y1,1.0,107/06/14,106/01/01~106/12/31,股東會確認,1.0,0.0,0
3188,鑫龍騰,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3189,景碩,106,Y1,1.5,107/05/29,106/01/01~106/12/31,股東會確認,1.5,0.0,0
3191,雲嘉南,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3205,佰研,106,Y1,1.605,107/06/05,106/01/01~106/12/31,股東會確認,1.605,0.0,0
3206,志豐,106,Y1,1.0,107/06/08,106/01/01~106/12/31,股東會確認,1.0,0.2,1036460
3207,耀勝,106,Y1,0.0,107/05/23,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3209,全科,106,Y1,0.8,107/06/20,106/01/01~106/12/31,股東會確認,0.8,0.5,8072622
3211,順達,106,Y1,2.5,107/06/11,106/01/01~106/12/31,股東會確認,2.5,0.0,0
3213,茂訊,106,Y1,4.0,107/06/14,106/01/01~106/12/31,股東會確認,4.0,0.0,0
3217,優群,106,Y1,2.55,107/06/08,106/01/01~106/12/31,股東會確認,2.55,0.0,0
3218,大學光,106,Y1,0.55,107/06/14,106/01/01~106/12/31,股東會確認,0.55,0.0,0
3219,倚強科,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3221,台嘉碩,106,Y1,0.35,107/06/14,106/01/01~106/12/31,股東會確認,0.35,0.0,0
3224,三顧,106,Y1,0.0,107/06/25,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3226,龍鋒,106,Y1,2.0,107/06/26,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3227,原相,106,Y1,4.47114744,107/06/12,106/01/01~106/12/31,股東會確認,4.47114744,0.0,0
3228,金麗科,106,Y1,0.0,107/05/09,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3229,晟鈦,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3230,錦明,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3231,緯創,106,Y1,1.16916339,107/06/14,106/01/01~106/12/31,股東會確認,1.16916339,0.2922908,80204983
3232,昱捷,106,Y1,0.1,107/06/20,106/01/01~106/12/31,股東會確認,0.1,0.0,0
3234,光環,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3236,千如,106,Y1,0.5,107/06/26,106/01/01~106/12/31,股東會確認,0.5,1.7,12443619
3252,海灣,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3257,虹冠電,106,Y1,0.5,107/08/10,106/01/01~106/12/31,股東會確認,0.5,0.0,0
3259,鑫創,106,Y1,0.0,107/06/08,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3260,威剛,106,Y1,6.0,107/06/15,106/01/01~106/12/31,股東會確認,6.0,0.0,0
3264,欣銓,106,Y1,1.65,107/05/29,106/01/01~106/12/31,股東會確認,1.65,0.0,0
3265,台星科,106,Y1,1.3,107/06/12,106/01/01~106/12/31,股東會確認,1.3,0.0,0
3266,昇陽,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3268,海德威,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3272,東碩,106,Y1,1.35,107/06/19,106/01/01~106/12/31,股東會確認,1.35,0.0,0
3276,宇環,106,Y1,0.2,107/06/11,106/01/01~106/12/31,股東會確認,0.2,0.0,0
3284,太普高,106,Y1,1.0,107/06/20,106/01/01~106/12/31,股東會確認,1.0,0.0,0
3285,微端,106,Y1,0.45,107/06/19,106/01/01~106/12/31,股東會確認,0.45,0.0,0
3287,廣寰科,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3288,點晶,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3289,宜特,106,Y1,1.0,107/06/13,106/01/01~106/12/31,股東會確認,1.0,0.0,0
3290,東浦,106,Y1,0.3,107/05/09,106/01/01~106/12/31,股東會確認,0.3,0.0,0
3293,鈊象,106,Y1,11.0,107/06/26,106/01/01~106/12/31,股東會確認,11.0,0.0,0
3294,英濟,106,Y1,0.46,107/06/08,106/01/01~106/12/31,股東會確認,0.46,0.0,0
3296,勝德,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3297,杭特,106,Y1,0.0,107/06/05,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3303,岱稜,106,Y1,0.1,107/05/17,106/01/01~106/12/31,股東會確認,0.1,0.0,0
3305,昇貿,106,Y1,0.5,107/06/07,106/01/01~106/12/31,股東會確認,0.5,0.0,0
3306,鼎天,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3308,聯德,106,Y1,0.0,107/06/28,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3310,佳穎,106,Y1,1.5,107/06/13,106/01/01~106/12/31,股東會確認,1.5,0.0,0
3311,閎暉,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3312,弘憶股,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.12,1308029
3313,斐成,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3317,尼克森,106,Y1,0.5,107/06/14,106/01/01~106/12/31,股東會確認,0.5,0.0,0
3321,同泰,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3322,建舜電,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3323,加百裕,106,Y1,2.0,107/06/14,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3324,雙鴻,106,Y1,2.0,107/06/08,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3325,旭品,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3332,幸康,106,Y1,3.0,107/06/29,106/01/01~106/12/31,股東會確認,3.0,0.0,0
3338,泰碩,106,Y1,0.3,107/06/19,106/01/01~106/12/31,股東會確認,0.3,0.0,0
3339,泰谷,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3346,麗清,106,Y1,2.5,107/06/28,106/01/01~106/12/31,股東會確認,2.5,0.0,0
3349,寶德,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3354,律勝,106,Y1,0.39681851,107/06/20,106/01/01~106/12/31,股東會確認,0.39681851,0.0,0
3356,奇偶,106,Y1,0.0,107/06/05,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3357,臺慶科,106,Y1,1.7,107/06/21,106/01/01~106/12/31,股東會確認,1.7,0.0,0
3360,尚立,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3362,先進光,106,Y1,0.03,107/06/20,106/01/01~106/12/31,股東會確認,0.03,0.27,2480706
3363,上詮,106,Y1,1.0,107/06/06,106/01/01~106/12/31,股東會確認,1.0,0.0,0
3372,典範,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3373,熱映,106,Y1,0.1,107/06/12,106/01/01~106/12/31,股東會確認,0.1,0.0,0
3374,精材,106,Y1,0.0,107/05/31,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3376,新日興,106,Y1,1.0,107/06/21,106/01/01~106/12/31,股東會確認,1.0,0.0,0
3379,彬台,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3380,明泰,106,Y1,1.0,107/06/15,106/01/01~106/12/31,股東會確認,1.0,0.0,0
3388,崇越電,106,Y1,4.0,107/06/20,106/01/01~106/12/31,股東會確認,4.0,0.0,0
3390,旭軟,106,Y1,0.7,107/06/11,106/01/01~106/12/31,股東會確認,0.7,0.0,0
3402,漢科,106,Y1,2.45,107/06/29,106/01/01~106/12/31,股東會確認,2.45,0.0,0
3406,玉晶光,106,Y1,3.5,107/06/27,106/01/01~106/12/31,股東會確認,3.5,0.0,0
3413,京鼎,106,Y1,6.0,107/05/29,106/01/01~106/12/31,股東會確認,6.0,0.5,3937500
3416,融程電,106,Y1,1.7,107/05/29,106/01/01~106/12/31,股東會確認,1.7,0.0,0
3419,譁裕,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3426,台興,106,Y1,1.0,107/06/08,106/01/01~106/12/31,股東會確認,1.0,2.0,4400000
3430,奇鈦科,106,Y1,0.8,107/06/22,106/01/01~106/12/31,股東會確認,0.8,0.2,547012
3432,台端,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3434,哲固,106,Y1,0.0,107/06/08,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3437,榮創,106,Y1,0.6,107/06/22,106/01/01~106/12/31,股東會確認,0.6,0.0,0
3438,類比科,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3441,聯一光電,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3443,創意,106,Y1,5.0,107/05/17,106/01/01~106/12/31,股東會確認,5.0,0.0,0
3444,利機,106,Y1,1.0,107/06/14,106/01/01~106/12/31,股東會確認,1.0,0.0,0
3447,展達,106,Y1,0.0,107/06/06,106/01/01~106/12/31,股東會確認,0.0,0.0,7257177
3450,聯鈞,106,Y1,3.0,107/06/22,106/01/01~106/12/31,股東會確認,3.0,1.0,13243762
3454,晶睿,106,Y1,4.0,107/06/08,106/01/01~106/12/31,股東會確認,4.0,0.0,2045128
3455,由田,106,Y1,2.0,107/06/28,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3465,進泰電子,106,Y1,0.0,107/06/06,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3466,德晉,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3479,安勤,106,Y1,2.60353209,107/06/08,106/01/01~106/12/31,股東會確認,2.60353209,0.0,0
3481,群創,106,Y1,0.8,107/06/20,106/01/01~106/12/31,股東會確認,0.8,0.0,0
3483,力致,106,Y1,0.4,107/06/13,106/01/01~106/12/31,股東會確認,0.4,0.0,0
3484,崧騰,106,Y1,1.9,107/06/20,106/01/01~106/12/31,股東會確認,1.9,0.0,0
3489,森寶,106,Y1,0.0,107/05/30,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3490,單井,106,Y1,0.5,107/06/22,106/01/01~106/12/31,股東會確認,0.5,0.0,0
3491,昇達科,106,Y1,3.0,107/06/22,106/01/01~106/12/31,股東會確認,3.0,0.0,0
3492,長盛,106,Y1,1.2,107/06/25,106/01/01~106/12/31,股東會確認,1.2,0.0,0
3494,誠研,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3498,陽程,106,Y1,0.5,107/06/15,106/01/01~106/12/31,股東會確認,0.5,0.0,0
3499,環天科,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3501,維熹,106,Y1,3.2,107/06/11,106/01/01~106/12/31,股東會確認,3.2,0.0,0
3504,揚明光,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3508,位速,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3511,矽瑪,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3512,皇龍,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3515,華擎,106,Y1,2.0,107/06/01,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3516,亞帝歐,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3518,柏騰,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3520,華盈,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3521,台鋼建設,106,Y1,0.0,107/10/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3522,御嵿,106,Y1,0.0,107/06/07,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3523,迎輝,106,Y1,0.0,107/05/09,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3526,凡甲,106,Y1,2.5,107/06/21,106/01/01~106/12/31,股東會確認,2.5,0.0,0
3527,聚積,106,Y1,2.5,107/06/13,106/01/01~106/12/31,股東會確認,2.5,0.5,1738511
3528,安馳,106,Y1,2.3,107/06/05,106/01/01~106/12/31,股東會確認,2.3,0.20000003,1281426
3529,力旺,106,Y1,7.109,107/06/14,106/01/01~106/12/31,股東會確認,7.109,0.0,0
3530,晶相光,106,Y1,2.0,107/06/08,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3531,先益,106,Y1,2.0,107/06/13,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3532,台勝科,106,Y1,2.08,107/06/21,106/01/01~106/12/31,股東會確認,2.08,0.0,0
3533,嘉澤,106,Y1,5.5,107/06/12,106/01/01~106/12/31,股東會確認,5.5,0.0,0
3535,晶彩科,106,Y1,0.0,107/05/30,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3537,堡達,106,Y1,1.8,107/06/27,106/01/01~106/12/31,股東會確認,1.8,0.0,0
3540,曜越,106,Y1,0.805867,107/06/14,106/01/01~106/12/31,股東會確認,0.805867,0.0,0
3541,西柏,106,Y1,5.0,107/06/20,106/01/01~106/12/31,股東會確認,5.0,0.0,0
3543,州巧,106,Y1,0.5,107/06/20,106/01/01~106/12/31,股東會確認,0.5,0.0,0
3545,敦泰,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3546,宇峻,106,Y1,3.1,107/06/27,106/01/01~106/12/31,股東會確認,3.1,1.0,3743656
3548,兆利,106,Y1,3.0,107/06/21,106/01/01~106/12/31,股東會確認,3.0,0.0,0
3550,聯穎,106,Y1,1.31121428,107/06/22,106/01/01~106/12/31,股東會確認,1.31121428,0.0,0
3551,世禾,106,Y1,1.2,107/06/21,106/01/01~106/12/31,股東會確認,1.2,0.0,0
3552,同致,106,Y1,2.0,107/06/27,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3555,博士旺,106,Y1,1.2,107/06/14,106/01/01~106/12/31,股東會確認,1.2,0.0,0
3556,禾瑞亞,106,Y1,3.1,107/06/12,106/01/01~106/12/31,股東會確認,3.1,0.0,0
3557,嘉威,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3558,神準,106,Y1,6.0,107/06/13,106/01/01~106/12/31,股東會確認,6.0,0.0,0
3563,牧德,106,Y1,10.0,107/05/29,106/01/01~106/12/31,股東會確認,10.0,0.0,0
3564,其陽,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3567,逸昌,106,Y1,2.3,107/06/27,106/01/01~106/12/31,股東會確認,2.3,0.0,0
3570,大塚,106,Y1,1.28,107/06/15,106/01/01~106/12/31,股東會確認,1.28,0.0,0
3576,聯合再生,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3577,泓格,106,Y1,1.5,107/06/08,106/01/01~106/12/31,股東會確認,1.5,0.0,0
3580,友威科,106,Y1,3.3384,107/06/26,106/01/01~106/12/31,股東會確認,3.3384,0.0,0
3581,博磊,106,Y1,1.0,107/06/05,106/01/01~106/12/31,股東會確認,1.0,0.0,0
3583,辛耘,106,Y1,2.0,107/06/11,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3587,閎康,106,Y1,2.5,107/06/13,106/01/01~106/12/31,股東會確認,2.5,0.0,0
3588,通嘉,106,Y1,0.465,107/06/26,106/01/01~106/12/31,股東會確認,0.465,0.0,0
3591,艾笛森,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3592,瑞鼎,106,Y1,5.5,107/06/20,106/01/01~106/12/31,股東會確認,5.5,0.0,0
3593,力銘,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3594,磐儀,106,Y1,0.2,107/06/19,106/01/01~106/12/31,股東會確認,0.2,0.3,1823871
3596,智易,106,Y1,1.6,107/06/21,106/01/01~106/12/31,股東會確認,1.6,0.0,0
3597,映興,106,Y1,0.2,107/06/11,106/01/01~106/12/31,股東會確認,0.2,0.0,0
3605,宏致,106,Y1,0.4,107/06/26,106/01/01~106/12/31,股東會確認,0.4,0.0,0
3607,谷崧,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3609,三一東林,106,Y1,0.2,107/06/21,106/01/01~106/12/31,股東會確認,0.2,0.0,0
3611,鼎翰,106,Y1,10.0,107/06/08,106/01/01~106/12/31,股東會確認,10.0,0.0,0
3615,安可,106,Y1,0.1,106/06/14,106/01/01~106/12/31,股東會確認,0.1,0.0,0
3617,碩天,106,Y1,5.0,107/06/12,106/01/01~106/12/31,股東會確認,5.0,0.0,0
3622,洋華,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3623,富晶通,106,Y1,3.2,107/06/05,106/01/01~106/12/31,股東會確認,3.2,0.0,0
3624,光頡,106,Y1,0.5,107/06/26,106/01/01~106/12/31,股東會確認,0.5,0.0,0
3625,西勝,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3628,盈正,106,Y1,1.6,107/06/21,106/01/01~106/12/31,股東會確認,1.6,0.0,0
3629,地心引力,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3630,新鉅科,106,Y1,0.0,107/06/08,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3631,晟楠,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3632,研勤,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3645,達邁,106,Y1,1.5,107/06/21,106/01/01~106/12/31,股東會確認,1.5,0.0,0
3646,艾恩特,106,Y1,0.63,107/06/12,106/01/01~106/12/31,股東會確認,0.63,0.0,0
3652,精聯,106,Y1,0.4488434,107/06/19,106/01/01~106/12/31,股東會確認,0.4488434,0.0,0
3653,健策,106,Y1,2.0,107/06/22,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3661,世芯-KY,106,Y1,1.0493,107/05/30,106/01/01~106/12/31,股東會確認,1.0493,0.0,0
3663,鑫科,106,Y1,0.3,107/06/11,106/01/01~106/12/31,股東會確認,0.3,0.0,0
3664,安瑞-KY,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3665,貿聯-KY,106,Y1,7.0,107/06/21,106/01/01~106/12/31,股東會確認,7.0,0.0,0
3666,光耀,106,Y1,1.3,107/06/08,106/01/01~106/12/31,股東會確認,1.3,0.0,0
3669,圓展,106,Y1,0.4,107/06/08,106/01/01~106/12/31,股東會確認,0.4,0.0,0
3672,康聯訊,106,Y1,0.6,107/06/12,106/01/01~106/12/31,股東會確認,0.6,0.0,0
3673,TPK-KY,106,Y1,3.0,107/05/29,106/01/01~106/12/31,股東會確認,3.0,0.0,0
3675,德微,106,Y1,2.0,107/05/14,106/01/01~106/12/31,股東會確認,2.0,0.0,0
3679,新至陞,106,Y1,3.0,107/06/14,106/01/01~106/12/31,股東會確認,3.0,0.0,0
3680,家登,106,Y1,0.25,107/05/29,106/01/01~106/12/31,股東會確認,0.25,0.0,0
3682,亞太電,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3684,榮昌,106,Y1,2.7,107/06/01,106/01/01~106/12/31,股東會確認,2.7,0.0,0
3685,元創精密,106,Y1,0.4,107/06/14,106/01/01~106/12/31,股東會確認,0.4,0.0,0
3686,達能,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3687,歐買尬,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3689,湧德,106,Y1,2.3,107/06/14,106/01/01~106/12/31,股東會確認,2.3,0.0,0
3691,碩禾,106,Y1,0.0,107/06/08,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3693,營邦,106,Y1,0.0,107/06/28,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3694,海華,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3701,大眾控,106,Y1,0.0,107/06/05,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3702,大聯大,106,Y1,2.4,107/06/21,106/01/01~106/12/31,股東會確認,2.4,0.0,0
3703,欣陸,106,Y1,0.6,107/06/05,106/01/01~106/12/31,股東會確認,0.6,0.0,0
3704,合勤控,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3705,永信,106,Y1,1.8,107/06/20,106/01/01~106/12/31,股東會確認,1.8,0.0,0
3706,神達,106,Y1,1.3,107/06/22,106/01/01~106/12/31,股東會確認,1.3,1.5,121689895
3707,漢磊,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3708,上緯投控,106,Y1,0.0,107/05/30,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3709,鑫聯大投控,106,Y1,0.18,107/06/14,106/01/01~106/12/31,股東會確認,0.18,0.0,0
3710,連展投控,106,Y1,0.0,107/05/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3711,日月光投控,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
3990,測試帳號,106,Y1,0.0,&nbsp,106/01/01~106/12/31,董事會擬議,0.0,0.0,0
4102,永日,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4104,佳醫,106,Y1,2.8,107/06/21,106/01/01~106/12/31,股東會確認,2.8,0.0,0
4105,東洋,106,Y1,4.5,107/06/20,106/01/01~106/12/31,股東會確認,4.5,0.0,0
4106,雃博,106,Y1,0.8,107/06/20,106/01/01~106/12/31,股東會確認,0.8,0.0,0
4107,邦特,106,Y1,3.5,107/06/15,106/01/01~106/12/31,股東會確認,3.5,0.0,0
4108,懷特,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4109,加捷生醫,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4111,濟生,106,Y1,0.8,107/06/13,106/01/01~106/12/31,股東會確認,0.8,0.0,0
4113,聯上,106,Y1,0.1119217,107/06/27,106/01/01~106/12/31,股東會確認,0.1119217,0.2611507,5373556
4114,健喬,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,17779415
4116,明基醫,106,Y1,1.0,107/06/08,106/01/01~106/12/31,股東會確認,1.0,0.0,0
4119,旭富,106,Y1,2.15,107/06/26,106/01/01~106/12/31,股東會確認,2.15,0.0,0
4120,友華,106,Y1,2.5,107/06/21,106/01/01~106/12/31,股東會確認,2.5,0.0,0
4121,優盛,106,Y1,0.3,107/05/28,106/01/01~106/12/31,股東會確認,0.3,0.0,0
4123,晟德,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,15783697
4126,太醫,106,Y1,2.5,107/06/11,106/01/01~106/12/31,股東會確認,2.5,0.0,0
4127,天良,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4128,中天,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
