代號,名稱,年度,季別,營業活動之淨現金流入（流出）
1439,雋揚,110,Q2,-284476.00
1439,雋揚,110,Q3,-505258.00
1439,雋揚,110,Q4,-586098.00
1440,南紡,110,Q4,1302597.00
1440,南紡,110,Q2,368150.00
1440,南紡,110,Q1,285995.00
1440,南紡,110,Q3,55688.00
1441,大東,110,Q4,30051.00
1441,大東,110,Q2,-15473.00
1441,大東,110,Q3,-16205.00
1441,大東,110,Q1,46668.00
1442,名軒,110,Q2,-1061640.00
1442,名軒,110,Q3,-310638.00
1442,名軒,110,Q1,-791005.00
1442,名軒,110,Q4,-873487.00
1443,立益物流,110,Q2,115376.00
1443,立益物流,110,Q1,98393.00
1443,立益物流,110,Q4,248093.00
1443,立益物流,110,Q3,107628.00
1444,力麗,110,Q4,-1065016.00
1444,力麗,110,Q2,-428782.00
1444,力麗,110,Q3,-350671.00
1444,力麗,110,Q1,-110260.00
1445,大宇,110,Q1,-121237.00
1445,大宇,110,Q4,-152199.00
1445,大宇,110,Q2,-175269.00
1445,大宇,110,Q3,-132199.00
1446,宏和,110,Q4,-319776.00
1446,宏和,110,Q2,-96781.00
1446,宏和,110,Q3,-193355.00
1446,宏和,110,Q1,-22310.00
1447,力鵬,110,Q2,68172.00
1447,力鵬,110,Q3,-65061.00
1447,力鵬,110,Q4,113798.00
1447,力鵬,110,Q1,461516.00
1449,佳和,110,Q1,58689.00
1449,佳和,110,Q3,247205.00
1449,佳和,110,Q2,89847.00
1449,佳和,110,Q4,266625.00
1451,年興,110,Q1,491484.00
1451,年興,110,Q2,242162.00
1451,年興,110,Q3,399724.00
1451,年興,110,Q4,456659.00
1452,宏益,110,Q1,-360851.00
1452,宏益,110,Q4,-325242.00
1452,宏益,110,Q2,-98661.00
1452,宏益,110,Q3,-79934.00
1453,大將,110,Q1,-8899.00
1453,大將,110,Q4,-234311.00
1453,大將,110,Q3,-44039.00
1453,大將,110,Q2,-25234.00
1454,台富,110,Q1,-51924.00
1454,台富,110,Q2,-58438.00
1454,台富,110,Q3,-1759.00
1454,台富,110,Q4,-33485.00
1455,集盛,110,Q4,69213.00
1455,集盛,110,Q1,74020.00
1455,集盛,110,Q3,-294619.00
1455,集盛,110,Q2,-338710.00
1456,怡華,110,Q4,180785.00
1456,怡華,110,Q3,919842.00
1456,怡華,110,Q2,672083.00
1456,怡華,110,Q1,343318.00
1457,宜進,110,Q3,510481.00
1457,宜進,110,Q1,187526.00
1457,宜進,110,Q4,788619.00
1457,宜進,110,Q2,433067.00
1459,聯發,110,Q4,80520.00
1459,聯發,110,Q1,-10427.00
1459,聯發,110,Q3,46375.00
1459,聯發,110,Q2,34001.00
1460,宏遠,110,Q4,-522962.00
1460,宏遠,110,Q2,103546.00
1460,宏遠,110,Q1,145534.00
1460,宏遠,110,Q3,-353183.00
1463,強盛新,110,Q1,-71505.00
1463,強盛新,110,Q3,-119827.00
1463,強盛新,110,Q4,-58532.00
1463,強盛新,110,Q2,-42280.00
1464,得力,110,Q3,83361.00
1464,得力,110,Q2,205250.00
1464,得力,110,Q4,112919.00
1464,得力,110,Q1,354966.00
1465,偉全,110,Q4,-194386.00
1465,偉全,110,Q1,17345.00
1465,偉全,110,Q3,-207162.00
1465,偉全,110,Q2,-43068.00
1466,聚隆,110,Q3,108652.00
1466,聚隆,110,Q1,125371.00
1466,聚隆,110,Q4,167276.00
1466,聚隆,110,Q2,127024.00
1467,南緯,110,Q3,-176671.00
1467,南緯,110,Q4,-329954.00
1467,南緯,110,Q1,-34376.00
1467,南緯,110,Q2,-140593.00
1468,昶和,110,Q1,-17506.00
1468,昶和,110,Q3,-220610.00
1468,昶和,110,Q2,34196.00
1468,昶和,110,Q4,-485022.00
1470,大統新創,110,Q1,-8836.00
1470,大統新創,110,Q4,43834.00
1470,大統新創,110,Q2,10902.00
1470,大統新創,110,Q3,-9900.00
1471,首利,110,Q2,-50660.00
1471,首利,110,Q3,-99277.00
1471,首利,110,Q4,-126379.00
1471,首利,110,Q1,15514.00
1472,三洋實業,110,Q4,-98479.00
1472,三洋實業,110,Q1,37289.00
1472,三洋實業,110,Q2,-12435.00
1472,三洋實業,110,Q3,-33820.00
1473,台南,110,Q1,-183167.00
1473,台南,110,Q2,196100.00
1473,台南,110,Q3,-74700.00
1473,台南,110,Q4,-512668.00
1474,弘裕,110,Q3,110940.00
1474,弘裕,110,Q4,174650.00
1474,弘裕,110,Q2,67412.00
1474,弘裕,110,Q1,-6926.00
1475,業旺,110,Q1,-39942.00
1475,業旺,110,Q4,-25406.00
1475,業旺,110,Q2,-38742.00
1475,業旺,110,Q3,-40234.00
1476,儒鴻,110,Q2,844914.00
1476,儒鴻,110,Q1,147638.00
1476,儒鴻,110,Q3,2688824.00
1476,儒鴻,110,Q4,2777550.00
1477,聚陽,110,Q1,1408647.00
1477,聚陽,110,Q2,2001935.00
1477,聚陽,110,Q4,3013466.00
1477,聚陽,110,Q3,2367824.00
1503,士電,110,Q3,1246117.00
1503,士電,110,Q4,2299153.00
1503,士電,110,Q1,-113724.00
1503,士電,110,Q2,1005229.00
1504,東元,110,Q4,4115253.00
1504,東元,110,Q2,2040325.00
1504,東元,110,Q1,1613274.00
1504,東元,110,Q3,3212157.00
1506,正道,110,Q4,142670.00
1506,正道,110,Q2,40803.00
1506,正道,110,Q3,2244.00
1506,正道,110,Q1,89089.00
1512,瑞利,110,Q2,-3466.00
1512,瑞利,110,Q1,-25165.00
1512,瑞利,110,Q3,-2786.00
1512,瑞利,110,Q4,-48158.00
1513,中興電,110,Q1,886585.00
1513,中興電,110,Q2,1888414.00
1513,中興電,110,Q4,3658530.00
1513,中興電,110,Q3,2034654.00
1514,亞力,110,Q1,-143084.00
1514,亞力,110,Q4,-815793.00
1514,亞力,110,Q2,-294724.00
1514,亞力,110,Q3,-603160.00
1515,力山,110,Q2,1400218.00
1515,力山,110,Q3,1314770.00
1515,力山,110,Q1,328167.00
1515,力山,110,Q4,2836166.00
1516,川飛,110,Q4,-52971.00
1516,川飛,110,Q3,-41349.00
1516,川飛,110,Q1,-50742.00
1516,川飛,110,Q2,-93464.00
1517,利奇,110,Q2,-106524.00
1517,利奇,110,Q4,-33660.00
1517,利奇,110,Q3,-203543.00
1517,利奇,110,Q1,-4180.00
1519,華城,110,Q4,-437954.00
1519,華城,110,Q2,-76875.00
1519,華城,110,Q1,25940.00
1519,華城,110,Q3,-840617.00
1521,大億,110,Q2,31446.00
1521,大億,110,Q3,-46920.00
1521,大億,110,Q1,13343.00
1521,大億,110,Q4,83810.00
1522,堤維西,110,Q2,191675.00
1522,堤維西,110,Q4,440429.00
1522,堤維西,110,Q1,-353430.00
1522,堤維西,110,Q3,371484.00
1524,耿鼎,110,Q4,115919.00
1524,耿鼎,110,Q1,-55415.00
1524,耿鼎,110,Q2,30028.00
1524,耿鼎,110,Q3,-9779.00
1525,江申,110,Q3,55837.00
1525,江申,110,Q4,-1032.00
1525,江申,110,Q2,24693.00
1525,江申,110,Q1,37311.00
1526,日馳,110,Q1,-58655.00
1526,日馳,110,Q3,-104083.00
1526,日馳,110,Q2,-149379.00
1526,日馳,110,Q4,-117262.00
1527,鑽全,110,Q2,-59774.00
1527,鑽全,110,Q3,-40181.00
1527,鑽全,110,Q4,321421.00
1527,鑽全,110,Q1,-145674.00
1528,恩德,110,Q4,127933.00
1528,恩德,110,Q2,356247.00
1528,恩德,110,Q3,373169.00
1528,恩德,110,Q1,147357.00
1529,樂事綠能,110,Q4,239073.00
1529,樂事綠能,110,Q3,212044.00
1529,樂事綠能,110,Q2,185739.00
1529,樂事綠能,110,Q1,174151.00
1530,亞崴,110,Q2,375398.00
1530,亞崴,110,Q4,478681.00
1530,亞崴,110,Q1,372181.00
1530,亞崴,110,Q3,472346.00
1531,高林股,110,Q4,-228432.00
1531,高林股,110,Q3,-263396.00
1531,高林股,110,Q1,-26489.00
1531,高林股,110,Q2,-71251.00
1532,勤美,110,Q1,494905.00
1532,勤美,110,Q3,451998.00
1532,勤美,110,Q4,2076160.00
1532,勤美,110,Q2,-488474.00
1533,車王電,110,Q1,-88174.00
1533,車王電,110,Q2,-84037.00
1533,車王電,110,Q3,-125068.00
1533,車王電,110,Q4,-243939.00
1535,中宇,110,Q3,199706.00
1535,中宇,110,Q1,-93290.00
1535,中宇,110,Q4,236806.00
1535,中宇,110,Q2,-238101.00
1536,和大,110,Q1,122399.00
1536,和大,110,Q3,766514.00
1536,和大,110,Q4,515937.00
1536,和大,110,Q2,483317.00
1537,廣隆,110,Q4,590003.00
1537,廣隆,110,Q1,77946.00
1537,廣隆,110,Q2,126051.00
1537,廣隆,110,Q3,427021.00
1538,正峰,110,Q1,-16567.00
1538,正峰,110,Q2,-24412.00
1538,正峰,110,Q3,-27027.00
1538,正峰,110,Q4,-34081.00
1539,巨庭,110,Q2,21628.00
1539,巨庭,110,Q3,31903.00
1539,巨庭,110,Q1,-411.00
1539,巨庭,110,Q4,-86383.00
1540,喬福,110,Q2,7337.00
1540,喬福,110,Q4,-36582.00
1540,喬福,110,Q3,-20261.00
1540,喬福,110,Q1,-45904.00
1541,錩泰,110,Q3,-488895.00
1541,錩泰,110,Q4,-635596.00
1541,錩泰,110,Q1,-11574.00
1541,錩泰,110,Q2,-182756.00
1558,伸興,110,Q2,96850.00
1558,伸興,110,Q4,568232.00
1558,伸興,110,Q1,-80783.00
1558,伸興,110,Q3,475718.00
1560,中砂,110,Q4,1261100.00
1560,中砂,110,Q2,669214.00
1560,中砂,110,Q3,813734.00
1560,中砂,110,Q1,277217.00
1563,巧新,110,Q2,818108.00
1563,巧新,110,Q4,1124717.00
1565,精華,110,Q3,769857.00
1565,精華,110,Q2,222549.00
1565,精華,110,Q4,1239817.00
1565,精華,110,Q1,28843.00
1568,倉佑,110,Q2,220276.00
1568,倉佑,110,Q3,213226.00
1568,倉佑,110,Q1,96127.00
1568,倉佑,110,Q4,248216.00
1569,濱川,110,Q4,1041318.00
1569,濱川,110,Q2,516286.00
1569,濱川,110,Q1,196264.00
1569,濱川,110,Q3,668356.00
1570,力肯,110,Q1,7951.00
1570,力肯,110,Q2,-35287.00
1570,力肯,110,Q3,4016.00
1570,力肯,110,Q4,29437.00
1580,新麥,110,Q2,-37021.00
1580,新麥,110,Q3,89689.00
1580,新麥,110,Q4,374658.00
1580,新麥,110,Q1,-24780.00
1582,信錦,110,Q2,-182081.00
1582,信錦,110,Q4,138601.00
1582,信錦,110,Q3,121736.00
1582,信錦,110,Q1,383241.00
1583,程泰,110,Q4,811826.00
1583,程泰,110,Q2,615365.00
1583,程泰,110,Q3,767257.00
1583,程泰,110,Q1,187027.00
1584,精剛,110,Q2,-172081.00
1584,精剛,110,Q1,12594.00
1584,精剛,110,Q4,-730810.00
1584,精剛,110,Q3,-524792.00
1586,和勤,110,Q2,161519.00
1586,和勤,110,Q1,35024.00
1586,和勤,110,Q4,244523.00
1586,和勤,110,Q3,86363.00
1587,吉茂,110,Q3,-18597.00
1587,吉茂,110,Q4,19803.00
1587,吉茂,110,Q2,-45141.00
1587,吉茂,110,Q1,-56350.00
1589,永冠-KY,110,Q4,995560.00
1589,永冠-KY,110,Q3,577224.00
1589,永冠-KY,110,Q1,49329.00
1589,永冠-KY,110,Q2,336842.00
1590,亞德客-KY,110,Q3,3786920.00
1590,亞德客-KY,110,Q1,1057869.00
1590,亞德客-KY,110,Q2,2139885.00
1590,亞德客-KY,110,Q4,6319888.00
1591,駿吉-KY,110,Q3,111070.00
1591,駿吉-KY,110,Q1,85442.00
1591,駿吉-KY,110,Q4,107794.00
1591,駿吉-KY,110,Q2,33924.00
1593,祺驊,110,Q3,94745.00
1593,祺驊,110,Q4,119336.00
1593,祺驊,110,Q2,36717.00
1593,祺驊,110,Q1,-11143.00
1595,川寶,110,Q2,254336.00
1595,川寶,110,Q4,349757.00
1595,川寶,110,Q1,-32009.00
1595,川寶,110,Q3,159817.00
1597,直得,110,Q2,351561.00
1597,直得,110,Q1,159741.00
1597,直得,110,Q4,622648.00
1597,直得,110,Q3,502736.00
1598,岱宇,110,Q3,-1393073.00
1598,岱宇,110,Q4,-781464.00
1598,岱宇,110,Q1,-158248.00
1598,岱宇,110,Q2,-1015041.00
1599,宏佳騰,110,Q1,9797.00
1599,宏佳騰,110,Q2,6104.00
1599,宏佳騰,110,Q3,266809.00
1599,宏佳騰,110,Q4,670820.00
1603,華電,110,Q2,141272.00
1603,華電,110,Q3,155136.00
1603,華電,110,Q1,13770.00
1603,華電,110,Q4,311063.00
1604,聲寶,110,Q1,-24547.00
1604,聲寶,110,Q4,267309.00
1604,聲寶,110,Q2,-113456.00
1604,聲寶,110,Q3,196708.00
1605,華新,110,Q1,-2174720.00
1605,華新,110,Q4,1316155.00
1605,華新,110,Q3,-3137253.00
1605,華新,110,Q2,-2257767.00
1608,華榮,110,Q4,-155603.00
1608,華榮,110,Q2,-89732.00
1608,華榮,110,Q1,-61015.00
1608,華榮,110,Q3,-160459.00
1609,大亞,110,Q3,-3085679.00
1609,大亞,110,Q2,-2086796.00
1609,大亞,110,Q1,-1007622.00
1609,大亞,110,Q4,-1274501.00
1611,中電,110,Q2,229234.00
1611,中電,110,Q1,-55818.00
1611,中電,110,Q3,212333.00
1611,中電,110,Q4,194253.00
1612,宏泰,110,Q4,5774.00
1612,宏泰,110,Q1,-147591.00
1612,宏泰,110,Q3,-559108.00
1612,宏泰,110,Q2,-440730.00
1614,三洋電,110,Q1,88775.00
1614,三洋電,110,Q3,249722.00
1614,三洋電,110,Q2,96765.00
1614,三洋電,110,Q4,390254.00
1615,大山,110,Q3,564056.00
1615,大山,110,Q1,79320.00
1615,大山,110,Q2,635416.00
1615,大山,110,Q4,828175.00
1616,億泰,110,Q3,-105082.00
1616,億泰,110,Q1,183350.00
1616,億泰,110,Q2,114383.00
1616,億泰,110,Q4,33966.00
1617,榮星,110,Q3,-140795.00
1617,榮星,110,Q1,-139061.00
1617,榮星,110,Q2,-233915.00
1617,榮星,110,Q4,93827.00
1618,合機,110,Q1,-11514.00
1618,合機,110,Q2,53121.00
1618,合機,110,Q4,12690.00
1618,合機,110,Q3,-167662.00
1626,艾美特-KY,110,Q2,-38829.00
1626,艾美特-KY,110,Q3,259523.00
1626,艾美特-KY,110,Q4,40181.00
1626,艾美特-KY,110,Q1,-480328.00
1702,南僑,110,Q4,1196462.00
1702,南僑,110,Q2,481402.00
1702,南僑,110,Q3,601969.00
1702,南僑,110,Q1,45193.00
1707,葡萄王,110,Q1,99004.00
1707,葡萄王,110,Q4,2542204.00
1707,葡萄王,110,Q2,781891.00
1707,葡萄王,110,Q3,1170776.00
1708,東鹼,110,Q1,127596.00
1708,東鹼,110,Q3,492105.00
1708,東鹼,110,Q2,343910.00
1708,東鹼,110,Q4,922436.00
1709,和益,110,Q3,416279.00
1709,和益,110,Q4,609791.00
1709,和益,110,Q2,481719.00
1709,和益,110,Q1,241200.00
1710,東聯,110,Q2,1883744.00
1710,東聯,110,Q1,1276748.00
1710,東聯,110,Q4,3691357.00
1710,東聯,110,Q3,2590807.00
1711,永光,110,Q4,757244.00
1711,永光,110,Q3,520024.00
1711,永光,110,Q1,184980.00
1711,永光,110,Q2,424725.00
1712,興農,110,Q2,585636.00
1712,興農,110,Q4,587557.00
1712,興農,110,Q3,935366.00
1712,興農,110,Q1,-472894.00
1713,國化,110,Q2,-76420.00
1713,國化,110,Q3,-54136.00
1713,國化,110,Q4,-75183.00
1713,國化,110,Q1,-40559.00
1714,和桐,110,Q1,608120.00
1714,和桐,110,Q4,2488852.00
1714,和桐,110,Q3,2119278.00
1714,和桐,110,Q2,1209038.00
1717,長興,110,Q3,167783.00
1717,長興,110,Q2,-412539.00
1717,長興,110,Q4,749567.00
1717,長興,110,Q1,110154.00
1718,中纖,110,Q2,-3627296.00
1718,中纖,110,Q1,-7278712.00
1718,中纖,110,Q3,-4792746.00
1718,中纖,110,Q4,-2041259.00
1720,生達,110,Q1,162311.00
1720,生達,110,Q4,827034.00
1720,生達,110,Q3,557366.00
1720,生達,110,Q2,290341.00
1721,三晃,110,Q1,3155.00
1721,三晃,110,Q2,67645.00
1721,三晃,110,Q4,-148304.00
1721,三晃,110,Q3,36279.00
1722,台肥,110,Q3,2164478.00
1722,台肥,110,Q1,600829.00
1722,台肥,110,Q4,3111623.00
1722,台肥,110,Q2,2325941.00
1723,中碳,110,Q3,1010300.00
1723,中碳,110,Q1,306601.00
1723,中碳,110,Q4,1375021.00
1723,中碳,110,Q2,430619.00
1725,元禎,110,Q3,-95850.00
1725,元禎,110,Q4,-67750.00
1725,元禎,110,Q1,-177891.00
