代號,名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1295,生合,113,Q4,114/10/29,,989483.0,448639.0,5.43
1295,生合,113,Q2,114/10/29,,469660.0,201837.0,2.98
1295,生合,113,Q3,114/10/29,,743027.0,329819.0,4.73
1301,台塑,113,Q1,114/10/29,,48108493.0,46275258.0,0.03
1301,台塑,113,Q2,114/10/29,,99217347.0,93645788.0,0.25
1301,台塑,113,Q4,114/10/29,,200040347.0,189891929.0,0.19
1301,台塑,113,Q3,114/10/29,,149709593.0,141646711.0,0.24
1303,南亞,113,Q3,114/10/29,,191459552.0,177390748.0,0.38
1303,南亞,113,Q1,114/10/29,,58629908.0,55299779.0,0.16
1303,南亞,113,Q2,114/10/29,,125036244.0,116483363.0,0.38
1303,南亞,113,Q4,114/10/29,,259608483.0,241033392.0,0.42
1304,台聚,113,Q1,114/10/29,,12024428.0,11501950.0,0.37
1304,台聚,113,Q3,114/10/29,,38387768.0,36449042.0,1.22
1304,台聚,113,Q2,114/10/29,,25484522.0,23853560.0,0.6
1304,台聚,113,Q4,114/10/29,,51008156.0,48710747.0,2.0
1305,華夏,113,Q3,114/10/29,,8542925.0,8308396.0,0.6
1305,華夏,113,Q1,114/10/29,,2904775.0,2732195.0,0.05
1305,華夏,113,Q2,114/10/29,,5980637.0,5486302.0,0.11
1305,華夏,113,Q4,114/10/29,,11086725.0,10876143.0,1.22
1307,三芳,113,Q3,114/10/29,,8212744.0,5647343.0,2.76
1307,三芳,113,Q4,114/10/29,,10779822.0,7481145.0,3.72
1307,三芳,113,Q1,114/10/29,,2604110.0,1833965.0,1.04
1307,三芳,113,Q2,114/10/29,,5101788.0,3560963.0,1.79
1308,亞聚,113,Q1,114/10/29,,1561353.0,1553721.0,0.32
1308,亞聚,113,Q2,114/10/29,,3056168.0,2948750.0,0.44
1308,亞聚,113,Q3,114/10/29,,4478395.0,4363480.0,0.8
1308,亞聚,113,Q4,114/10/29,,6031266.0,5896273.0,1.26
1309,台達化,113,Q3,114/10/29,,13919661.0,13339095.0,0.6
1309,台達化,113,Q1,114/10/29,,3790749.0,3758525.0,0.26
1309,台達化,113,Q2,114/10/29,,8733754.0,8494921.0,0.35
1309,台達化,113,Q4,114/10/29,,18622910.0,17744822.0,0.56
1310,台苯,113,Q1,114/10/29,,2226204.0,2246801.0,0.06
1310,台苯,113,Q3,114/10/29,,8692013.0,8892979.0,0.39
1310,台苯,113,Q2,114/10/29,,5659110.0,5706117.0,0.05
1310,台苯,113,Q4,114/10/29,,11422940.0,11771760.0,0.72
1312,國喬,113,Q3,114/10/29,,12623771.0,12218291.0,0.96
1312,國喬,113,Q2,114/10/29,,8308369.0,7973169.0,0.67
1312,國喬,113,Q1,114/10/29,,3255223.0,3076080.0,0.44
1312,國喬,113,Q4,114/10/29,,16418417.0,15908338.0,1.42
1313,聯成,113,Q2,114/10/29,,38207000.0,38592489.0,1.02
1313,聯成,113,Q1,114/10/29,,17825490.0,18356825.0,0.59
1313,聯成,113,Q3,114/10/29,,55211413.0,55860618.0,1.57
1313,聯成,113,Q4,114/10/29,,73320280.0,73496603.0,1.79
1314,中石化,113,Q1,114/10/29,,8191861.0,7955915.0,0.06
1314,中石化,113,Q3,114/10/29,,24010072.0,23290633.0,0.03
1314,中石化,113,Q4,114/10/29,,29442175.0,29240367.0,0.07
1314,中石化,113,Q2,114/10/29,,16684527.0,15927950.0,0.12
1315,達新,113,Q4,114/10/29,,2147060.0,1858012.0,2.15
1315,達新,113,Q1,114/10/29,,455502.0,407436.0,0.42
1315,達新,113,Q2,114/10/29,,1014500.0,887281.0,1.04
1315,達新,113,Q3,114/10/29,,1525172.0,1338081.0,1.5
1316,上曜,113,Q3,114/10/29,,964902.0,667969.0,0.32
1316,上曜,113,Q4,114/10/29,,1491234.0,1010282.0,0.79
1316,上曜,113,Q2,114/10/29,,601893.0,395124.0,0.21
1316,上曜,113,Q1,114/10/29,,228932.0,160659.0,0.27
1319,東陽,113,Q3,114/10/29,,18675484.0,12533424.0,5.23
1319,東陽,113,Q1,114/10/29,,6174172.0,4086172.0,1.98
1319,東陽,113,Q4,114/10/29,,25596063.0,17065391.0,7.4
1319,東陽,113,Q2,114/10/29,,12360033.0,8274953.0,3.74
1321,大洋,113,Q4,114/10/29,,4683170.0,4324319.0,0.76
1321,大洋,113,Q2,114/10/29,,2445382.0,2244585.0,0.85
1321,大洋,113,Q1,114/10/29,,1112113.0,1016891.0,0.53
1321,大洋,113,Q3,114/10/29,,3467923.0,3231531.0,0.74
1323,永裕,113,Q2,114/10/29,,1556003.0,1260847.0,0.55
1323,永裕,113,Q3,114/10/29,,2124087.0,1759788.0,2.53
1323,永裕,113,Q4,114/10/29,,2646249.0,2217866.0,2.58
1323,永裕,113,Q1,114/10/29,,764248.0,618093.0,0.26
1324,地球,113,Q3,114/10/29,,587245.0,477807.0,0.01
1324,地球,113,Q4,114/10/29,,795197.0,651296.0,0.09
1324,地球,113,Q1,114/10/29,,199156.0,162192.0,0.0
1324,地球,113,Q2,114/10/29,,404761.0,329367.0,0.02
1325,恆大,113,Q2,114/10/29,,173392.0,184749.0,0.09
1325,恆大,113,Q3,114/10/29,,244845.0,269950.0,0.13
1325,恆大,113,Q4,114/10/29,,317389.0,354089.0,0.6
1325,恆大,113,Q1,114/10/29,,96377.0,96011.0,0.16
1326,台化,113,Q2,114/10/29,,180416968.0,171141226.0,0.58
1326,台化,113,Q4,114/10/29,,348607574.0,334552632.0,0.06
1326,台化,113,Q1,114/10/29,,83941693.0,80312877.0,0.26
1326,台化,113,Q3,114/10/29,,267315493.0,256203143.0,0.25
1336,台翰,113,Q1,114/10/29,,547359.0,450670.0,0.43
1336,台翰,113,Q4,114/10/29,,2563443.0,2116031.0,2.1
1336,台翰,113,Q3,114/10/29,,1862369.0,1528231.0,1.53
1336,台翰,113,Q2,114/10/29,,1185433.0,964918.0,0.97
1337,再生-KY,113,Q1,114/10/29,,258235.0,274866.0,0.36
1337,再生-KY,113,Q2,114/10/29,,436674.0,484447.0,0.7
1337,再生-KY,113,Q3,114/10/29,,617543.0,700964.0,1.05
1337,再生-KY,113,Q4,114/10/29,,817359.0,916248.0,1.54
1338,廣華-KY,113,Q3,114/10/29,,3673966.0,2831300.0,0.55
1338,廣華-KY,113,Q2,114/10/29,,2488991.0,1962808.0,0.2
1338,廣華-KY,113,Q1,114/10/29,,1157835.0,903156.0,0.3
1338,廣華-KY,113,Q4,114/10/29,,5087625.0,3956748.0,1.14
1339,昭輝,113,Q3,114/10/29,,1430595.0,934355.0,4.07
1339,昭輝,113,Q4,114/10/29,,1932091.0,1241874.0,5.01
1339,昭輝,113,Q2,114/10/29,,954286.0,615501.0,3.02
1339,昭輝,113,Q1,114/10/29,,512319.0,330727.0,1.8
1340,勝悅-KY,113,Q1,114/10/29,,76198.0,127171.0,0.66
1340,勝悅-KY,113,Q4,114/10/29,,376371.0,510048.0,5.28
1340,勝悅-KY,113,Q3,114/10/29,,288328.0,402398.0,2.32
1340,勝悅-KY,113,Q2,114/10/29,,210156.0,302029.0,1.43
1341,富林-KY,113,Q3,114/10/29,,1998121.0,1583155.0,3.69
1341,富林-KY,113,Q1,114/10/29,,605623.0,473286.0,1.46
1341,富林-KY,113,Q2,114/10/29,,1310536.0,1029484.0,2.66
1341,富林-KY,113,Q4,114/10/29,,2789002.0,2199538.0,5.38
1342,八貫,113,Q2,114/10/29,,1232923.0,858764.0,3.36
1342,八貫,113,Q3,114/10/29,,1832959.0,1263010.0,4.82
1342,八貫,113,Q4,114/10/29,,2511442.0,1753754.0,6.27
1342,八貫,113,Q1,114/10/29,,613001.0,439330.0,1.75
1402,遠東新,113,Q1,114/10/29,,65409190.0,53105778.0,0.32
1402,遠東新,113,Q2,114/10/29,,132925145.0,106920931.0,1.0
1402,遠東新,113,Q4,114/10/29,,270953983.0,217016352.0,2.0
1402,遠東新,113,Q3,114/10/29,,200198922.0,160011858.0,1.4
1409,新纖,113,Q4,114/10/29,,,,1.06
1409,新纖,113,Q1,114/10/29,,,,0.22
1409,新纖,113,Q3,114/10/29,,,,0.83
1409,新纖,113,Q2,114/10/29,,,,0.49
1410,南染,113,Q2,114/10/29,,109164.0,74572.0,0.33
1410,南染,113,Q1,114/10/29,,54735.0,36627.0,0.22
1410,南染,113,Q4,114/10/29,,236718.0,156103.0,0.57
1410,南染,113,Q3,114/10/29,,175608.0,116448.0,0.42
1413,宏洲,113,Q3,114/10/29,,1747106.0,1737359.0,0.19
1413,宏洲,113,Q1,114/10/29,,623372.0,626195.0,0.11
1413,宏洲,113,Q2,114/10/29,,1110239.0,1116037.0,0.22
1413,宏洲,113,Q4,114/10/29,,2305985.0,2282725.0,0.17
1414,東和,113,Q1,114/10/29,,140068.0,120490.0,0.08
1414,東和,113,Q2,114/10/29,,282845.0,245511.0,0.16
1414,東和,113,Q4,114/10/29,,523860.0,456812.0,0.26
1414,東和,113,Q3,114/10/29,,405214.0,353504.0,0.26
1416,廣豐,113,Q3,114/10/29,,239001.0,150360.0,0.66
1416,廣豐,113,Q2,114/10/29,,155330.0,97438.0,0.43
1416,廣豐,113,Q4,114/10/29,,333508.0,211743.0,0.79
1416,廣豐,113,Q1,114/10/29,,79108.0,49128.0,0.15
1417,嘉裕,113,Q2,114/10/29,,379265.0,218423.0,0.18
1417,嘉裕,113,Q4,114/10/29,,603204.0,466047.0,0.81
1417,嘉裕,113,Q1,114/10/29,,237813.0,146065.0,0.02
1417,嘉裕,113,Q3,114/10/29,,489375.0,306140.0,0.34
1418,東華,113,Q2,114/10/29,,6310.0,5359.0,1.1
1418,東華,113,Q1,114/10/29,,3862.0,3659.0,0.65
1418,東華,113,Q4,114/10/29,,10248.0,16652.0,0.47
1418,東華,113,Q3,114/10/29,,7197.0,6083.0,1.57
1419,新紡,113,Q3,114/10/29,,2885545.0,2050434.0,1.81
1419,新紡,113,Q1,114/10/29,,861625.0,634913.0,0.3
1419,新紡,113,Q2,114/10/29,,1749796.0,1245478.0,1.01
1419,新紡,113,Q4,114/10/29,,4214489.0,2981067.0,2.9
1423,利華,113,Q2,114/10/29,,58317.0,70036.0,0.28
1423,利華,113,Q1,114/10/29,,40188.0,48945.0,0.02
1423,利華,113,Q4,114/10/29,,104444.0,132238.0,0.81
1423,利華,113,Q3,114/10/29,,88512.0,108603.0,0.6
1432,大魯閣,113,Q2,114/10/29,,643927.0,382050.0,0.12
1432,大魯閣,113,Q1,114/10/29,,326356.0,189236.0,0.0
1432,大魯閣,113,Q3,114/10/29,,977809.0,587828.0,0.19
1432,大魯閣,113,Q4,114/10/29,,1279091.0,774938.0,0.47
1434,福懋,113,Q1,114/10/29,,7169831.0,6402865.0,0.11
1434,福懋,113,Q3,114/10/29,,21882926.0,19541823.0,0.82
1434,福懋,113,Q4,114/10/29,,28715705.0,25643868.0,0.89
1434,福懋,113,Q2,114/10/29,,14793228.0,13210688.0,0.25
1435,中福,113,Q2,114/10/29,,5708.0,866.0,0.08
1435,中福,113,Q4,114/10/29,,10679.0,1996.0,0.27
1435,中福,113,Q3,114/10/29,,8679.0,1423.0,0.17
1435,中福,113,Q1,114/10/29,,2650.0,375.0,0.03
1436,華友聯,113,Q3,114/10/29,,6125339.0,3037639.0,18.35
1436,華友聯,113,Q2,114/10/29,,2041841.0,1061280.0,5.48
1436,華友聯,113,Q4,114/10/29,,6955263.0,3372151.0,19.93
1436,華友聯,113,Q1,114/10/29,,20084.0,8732.0,0.36
1437,勤益控,113,Q1,114/10/29,,177252.0,65251.0,0.81
1437,勤益控,113,Q4,114/10/29,,845762.0,348018.0,3.25
1437,勤益控,113,Q2,114/10/29,,368898.0,149687.0,1.87
1437,勤益控,113,Q3,114/10/29,,638249.0,243624.0,2.75
1438,三地開發,113,Q3,114/10/29,,1166647.0,1166372.0,1.01
1438,三地開發,113,Q1,114/10/29,,0.0,0.0,0.11
1438,三地開發,113,Q2,114/10/29,,1660.0,1385.0,0.5
1438,三地開發,113,Q4,114/10/29,,1166647.0,1166372.0,1.54
1439,雋揚,113,Q1,114/10/29,,33150.0,22865.0,0.54
1439,雋揚,113,Q3,114/10/29,,78100.0,49356.0,1.05
1439,雋揚,113,Q2,114/10/29,,64131.0,43125.0,0.67
1439,雋揚,113,Q4,114/10/29,,98128.0,55821.0,1.74
1440,南紡,113,Q2,114/10/29,,8558854.0,7954370.0,0.1
1440,南紡,113,Q3,114/10/29,,13190934.0,12420175.0,0.13
1440,南紡,113,Q4,114/10/29,,17190251.0,16312351.0,0.34
1440,南紡,113,Q1,114/10/29,,4225407.0,3956082.0,0.06
1441,大東,113,Q2,114/10/29,,662893.0,729900.0,2.45
1441,大東,113,Q4,114/10/29,,1625979.0,1634062.0,1.63
1441,大東,113,Q1,114/10/29,,226480.0,219861.0,0.49
1441,大東,113,Q3,114/10/29,,1182260.0,1215621.0,2.54
1442,名軒,113,Q4,114/10/29,,8801948.0,5198755.0,7.17
1442,名軒,113,Q1,114/10/29,,1906590.0,1160522.0,1.43
1442,名軒,113,Q3,114/10/29,,7434871.0,4469918.0,5.87
1442,名軒,113,Q2,114/10/29,,4973328.0,3026608.0,3.81
1443,立益物流,113,Q2,114/10/29,,430409.0,222631.0,1.14
1443,立益物流,113,Q1,114/10/29,,213523.0,112030.0,0.72
1443,立益物流,113,Q4,114/10/29,,924396.0,491542.0,1.81
1443,立益物流,113,Q3,114/10/29,,670996.0,343674.0,1.56
1444,力麗,113,Q2,114/10/29,,4075251.0,3934528.0,0.34
1444,力麗,113,Q1,114/10/29,,2071956.0,1999834.0,0.24
1444,力麗,113,Q3,114/10/29,,6112924.0,5954989.0,0.26
1444,力麗,113,Q4,114/10/29,,8269877.0,8034045.0,0.28
1445,大宇,113,Q4,114/10/29,,989122.0,1002688.0,1.52
1445,大宇,113,Q3,114/10/29,,779637.0,705332.0,0.12
1445,大宇,113,Q1,114/10/29,,241801.0,222836.0,0.0
1445,大宇,113,Q2,114/10/29,,507824.0,448494.0,0.03
1446,宏和,113,Q4,114/10/29,,3676403.0,1840335.0,9.82
1446,宏和,113,Q2,114/10/29,,1462777.0,733488.0,4.18
1446,宏和,113,Q1,114/10/29,,717551.0,353485.0,2.13
1446,宏和,113,Q3,114/10/29,,3056042.0,1517198.0,9.05
1447,力鵬,113,Q1,114/10/29,,9277897.0,9122546.0,0.22
1447,力鵬,113,Q2,114/10/29,,18277986.0,18050483.0,0.24
1447,力鵬,113,Q3,114/10/29,,25533079.0,25222445.0,0.08
1447,力鵬,113,Q4,114/10/29,,34825223.0,34439447.0,0.04
1449,佳和,113,Q1,114/10/29,,885215.0,687710.0,0.52
1449,佳和,113,Q2,114/10/29,,1583966.0,1235357.0,0.84
1449,佳和,113,Q3,114/10/29,,2225756.0,1774605.0,0.96
1449,佳和,113,Q4,114/10/29,,2893638.0,2311585.0,0.93
1451,年興,113,Q2,114/10/29,,3317294.0,3020442.0,0.47
1451,年興,113,Q4,114/10/29,,6420661.0,5723440.0,1.22
1451,年興,113,Q3,114/10/29,,4949656.0,4426415.0,0.91
1451,年興,113,Q1,114/10/29,,1685335.0,1565225.0,0.15
1452,宏益,113,Q3,114/10/29,,1242672.0,1193403.0,0.39
1452,宏益,113,Q4,114/10/29,,1700438.0,1623881.0,0.64
1452,宏益,113,Q1,114/10/29,,332004.0,314349.0,0.02
1452,宏益,113,Q2,114/10/29,,779853.0,743539.0,0.34
1453,大將,113,Q2,114/10/29,,687.0,370.0,0.27
1453,大將,113,Q3,114/10/29,,1031.0,519.0,0.12
1453,大將,113,Q4,114/10/29,,1375.0,4032.0,0.02
1453,大將,113,Q1,114/10/29,,344.0,152.0,0.15
1454,台富,113,Q2,114/10/29,,816692.0,740833.0,0.24
1454,台富,113,Q1,114/10/29,,390125.0,352333.0,0.16
1454,台富,113,Q4,114/10/29,,1623569.0,1506959.0,0.1
1454,台富,113,Q3,114/10/29,,1232701.0,1130370.0,0.24
1455,集盛,113,Q3,114/10/29,,7318106.0,7141027.0,0.14
1455,集盛,113,Q1,114/10/29,,2243617.0,2160752.0,0.14
1455,集盛,113,Q2,114/10/29,,4942078.0,4785960.0,0.26
1455,集盛,113,Q4,114/10/29,,9427002.0,9286778.0,0.01
1456,怡華,113,Q4,114/10/29,,1042275.0,688897.0,1.11
1456,怡華,113,Q3,114/10/29,,843501.0,563137.0,1.07
1456,怡華,113,Q2,114/10/29,,538642.0,358602.0,0.9
1456,怡華,113,Q1,114/10/29,,280473.0,191177.0,0.46
1457,宜進,113,Q2,114/10/29,,1626446.0,1496207.0,0.28
1457,宜進,113,Q3,114/10/29,,2557611.0,2321805.0,0.93
1457,宜進,113,Q1,114/10/29,,876241.0,810948.0,0.03
1457,宜進,113,Q4,114/10/29,,3389936.0,3067243.0,0.91
1459,聯發,113,Q1,114/10/29,,372385.0,396164.0,0.01
1459,聯發,113,Q2,114/10/29,,682095.0,723944.0,0.37
1459,聯發,113,Q4,114/10/29,,1314593.0,1390669.0,0.68
1459,聯發,113,Q3,114/10/29,,965295.0,1031324.0,0.56
1460,宏遠,113,Q3,114/10/29,,5804557.0,5182545.0,0.4
1460,宏遠,113,Q1,114/10/29,,1933101.0,1657838.0,0.01
1460,宏遠,113,Q4,114/10/29,,8263751.0,7312222.0,0.41
1460,宏遠,113,Q2,114/10/29,,3683477.0,3277529.0,0.17
1463,強盛新,113,Q2,114/10/29,,145292.0,152358.0,0.04
1463,強盛新,113,Q1,114/10/29,,78773.0,79854.0,0.09
1463,強盛新,113,Q3,114/10/29,,217442.0,223252.0,0.26
1463,強盛新,113,Q4,114/10/29,,643160.0,532337.0,3.28
1464,得力,113,Q4,114/10/29,,11994022.0,9727851.0,1.04
1464,得力,113,Q1,114/10/29,,2586532.0,2132033.0,0.13
1464,得力,113,Q2,114/10/29,,5362337.0,4308156.0,0.38
1464,得力,113,Q3,114/10/29,,8587495.0,6838035.0,0.66
1465,偉全,113,Q4,114/10/29,,494877.0,465982.0,0.65
1465,偉全,113,Q1,114/10/29,,111328.0,109759.0,0.36
1465,偉全,113,Q3,114/10/29,,373143.0,346659.0,0.42
1465,偉全,113,Q2,114/10/29,,229198.0,213204.0,0.57
1466,聚隆,113,Q4,114/10/29,,2942927.0,2645601.0,0.14
1466,聚隆,113,Q1,114/10/29,,593559.0,552261.0,0.17
1466,聚隆,113,Q3,114/10/29,,2095011.0,1897593.0,0.12
1466,聚隆,113,Q2,114/10/29,,1289243.0,1173473.0,0.11
