代號,名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
3713,新晶投控,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3713,新晶投控,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
3990,測試帳號,109,Y1,109/06/15,109/01/01~109/12/31,股東會確認,0.0,0.0,9.0,9,0.0,0.0,0.0,0
3990,測試帳號,109,Y1,109/06/15,109/01/01~109/12/31,股東會確認,0.0,0.0,9.0,9,0.0,0.0,0.0,0
3990,測試帳號,109,Y1,109/06/15,109/01/01~109/12/31,股東會確認,0.0,0.0,9.0,9,0.0,0.0,0.0,0
4102,永日,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,0.1,0.0,0.0,4237344,0.0,0.0,0.0,0
4102,永日,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,0.1,0.0,0.0,4237344,0.0,0.0,0.0,0
4102,永日,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,0.1,0.0,0.0,4237344,0.0,0.0,0.0,0
4104,佳醫,109,Y1,不適用,109/01/01~109/12/31,董事會決議,3.5,0.0,0.0,494021395,0.0,0.0,0.0,0
4104,佳醫,109,Y1,不適用,109/01/01~109/12/31,董事會決議,3.5,0.0,0.0,494021395,0.0,0.0,0.0,0
4104,佳醫,109,Y1,不適用,109/01/01~109/12/31,董事會決議,3.5,0.0,0.0,494021395,0.0,0.0,0.0,0
4105,東洋,109,Y1,110/06/09,109/01/01~109/12/31,股東會確認,4.0,0.0,0.0,994599836,0.0,0.0,0.0,0
4105,東洋,109,Y1,110/06/09,109/01/01~109/12/31,股東會確認,4.0,0.0,0.0,994599836,0.0,0.0,0.0,0
4105,東洋,109,Y1,110/06/09,109/01/01~109/12/31,股東會確認,4.0,0.0,0.0,994599836,0.0,0.0,0.0,0
4106,雃博,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,0.55,0.0,0.0,55501356,0.0,0.0,0.0,0
4106,雃博,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,0.55,0.0,0.0,55501356,0.0,0.0,0.0,0
4106,雃博,109,Y1,110/06/17,109/01/01~109/12/31,股東會確認,0.55,0.0,0.0,55501356,0.0,0.0,0.0,0
4107,邦特,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,4.0,0.0,0.0,277193344,0.0,0.0,0.0,0
4107,邦特,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,4.0,0.0,0.0,277193344,0.0,0.0,0.0,0
4107,邦特,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,4.0,0.0,0.0,277193344,0.0,0.0,0.0,0
4108,懷特,109,Y1,110/05/25,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4108,懷特,109,Y1,110/05/25,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4108,懷特,109,Y1,110/05/25,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4109,加捷生醫,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4109,加捷生醫,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4109,加捷生醫,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4111,濟生,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,1.0,0.0,0.0,56982985,0.0,0.0,0.0,0
4111,濟生,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,1.0,0.0,0.0,56982985,0.0,0.0,0.0,0
4111,濟生,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,1.0,0.0,0.0,56982985,0.0,0.0,0.0,0
4113,聯上,109,Y1,110/06/29,109/01/01~109/12/31,股東會確認,0.3,0.0,0.0,63341442,0.0,0.0,0.0,0
4113,聯上,109,Y1,110/06/29,109/01/01~109/12/31,股東會確認,0.3,0.0,0.0,63341442,0.0,0.0,0.0,0
4113,聯上,109,Y1,110/06/29,109/01/01~109/12/31,股東會確認,0.3,0.0,0.0,63341442,0.0,0.0,0.0,0
4114,健喬,109,Y1,110/05/25,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,0.3,0.0,0.0,80789787,1.2,0.0,0.0,32315915
4114,健喬,109,Y1,110/05/25,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,0.3,0.0,0.0,80789787,1.2,0.0,0.0,32315915
4114,健喬,109,Y1,110/05/25,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,0.3,0.0,0.0,80789787,1.2,0.0,0.0,32315915
4116,明基醫,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.0,0.0,0.0,44566000,0.0,0.0,0.0,0
4116,明基醫,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.0,0.0,0.0,44566000,0.0,0.0,0.0,0
4116,明基醫,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.0,0.0,0.0,44566000,0.0,0.0,0.0,0
4119,旭富,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.5,0.0,0.0,39742655,2.0,0.0,0.0,15897062
4119,旭富,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.5,0.0,0.0,39742655,2.0,0.0,0.0,15897062
4119,旭富,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.5,0.0,0.0,39742655,2.0,0.0,0.0,15897062
4120,友華,109,Y1,110/06/28,109/01/01~109/12/31,股東會確認,1.5,0.0,0.0,130120679,0.0,0.0,0.0,0
4120,友華,109,Y1,110/06/28,109/01/01~109/12/31,股東會確認,1.5,0.0,0.0,130120679,0.0,0.0,0.0,0
4120,友華,109,Y1,110/06/28,109/01/01~109/12/31,股東會確認,1.5,0.0,0.0,130120679,0.0,0.0,0.0,0
4121,優盛,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,1.1312239,0.0,0.0,95180117,0.0,0.0,0.0,0
4121,優盛,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,1.1312239,0.0,0.0,95180117,0.0,0.0,0.0,0
4121,優盛,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,1.1312239,0.0,0.0,95180117,0.0,0.0,0.0,0
4123,晟德,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,1.5,0.0,0.0,686930109,1.0,0.0,0.0,45795341
4123,晟德,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,1.5,0.0,0.0,686930109,1.0,0.0,0.0,45795341
4123,晟德,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,1.5,0.0,0.0,686930109,1.0,0.0,0.0,45795341
4126,太醫,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,4.2,0.0,0.0,304920000,0.0,0.0,0.0,0
4126,太醫,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,4.2,0.0,0.0,304920000,0.0,0.0,0.0,0
4126,太醫,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,4.2,0.0,0.0,304920000,0.0,0.0,0.0,0
4127,天良,109,Y1,110/06/17,109/01/01~109/12/31,董事會擬議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4127,天良,109,Y1,110/06/17,109/01/01~109/12/31,董事會擬議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4127,天良,109,Y1,110/06/17,109/01/01~109/12/31,董事會擬議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4128,中天,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,1.0,40986865
4128,中天,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,1.0,40986865
4128,中天,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,1.0,40986865
4129A,聯合甲特,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.34,0.0,0.0,23400000,0.0,0.0,0.0,0
4129A,聯合甲特,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.34,0.0,0.0,23400000,0.0,0.0,0.0,0
4129,聯合,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.83391139,0.0,0.0,65370186,0.0,0.0,0.0,0
4129,聯合,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.83391139,0.0,0.0,65370186,0.0,0.0,0.0,0
4129A,聯合甲特,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.34,0.0,0.0,23400000,0.0,0.0,0.0,0
4129,聯合,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.83391139,0.0,0.0,65370186,0.0,0.0,0.0,0
4130,健亞,109,Y1,110/05/31,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,0.41,0.0,0.0,43361860,0.2,0.0,0.0,2115213
4130,健亞,109,Y1,110/05/31,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,0.41,0.0,0.0,43361860,0.2,0.0,0.0,2115213
4130,健亞,109,Y1,110/05/31,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,0.41,0.0,0.0,43361860,0.2,0.0,0.0,2115213
4131,浩泰,109,Y1,110/06/15,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4131,浩泰,109,Y1,110/06/15,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4131,浩泰,109,Y1,110/06/15,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4133,亞諾法,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.6,0.0,0.0,36332156,0.0,0.0,0.0,0
4133,亞諾法,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.6,0.0,0.0,36332156,0.0,0.0,0.0,0
4133,亞諾法,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.6,0.0,0.0,36332156,0.0,0.0,0.0,0
4137,麗豐-KY,109,Y1,110/06/08,109/01/01~109/12/31,股東會確認,8.5,0.0,0.0,675684975,0.0,0.0,0.0,0
4137,麗豐-KY,109,Y1,110/06/08,109/01/01~109/12/31,股東會確認,8.5,0.0,0.0,675684975,0.0,0.0,0.0,0
4137,麗豐-KY,109,Y1,110/06/08,109/01/01~109/12/31,股東會確認,8.5,0.0,0.0,675684975,0.0,0.0,0.0,0
4138,曜亞,109,Y1,不適用,109/01/01~109/12/31,董事會決議,3.5,0.0,0.0,105000000,0.0,0.0,0.0,0
4138,曜亞,109,Y1,不適用,109/01/01~109/12/31,董事會決議,3.5,0.0,0.0,105000000,0.0,0.0,0.0,0
4138,曜亞,109,Y1,不適用,109/01/01~109/12/31,董事會決議,3.5,0.0,0.0,105000000,0.0,0.0,0.0,0
4139,馬光-KY,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,1.6,0.0,0.0,68079858,0.0,0.0,0.0,0
4139,馬光-KY,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,1.6,0.0,0.0,68079858,0.0,0.0,0.0,0
4139,馬光-KY,109,Y1,110/06/16,109/01/01~109/12/31,股東會確認,1.6,0.0,0.0,68079858,0.0,0.0,0.0,0
4142,國光生,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.5,0.0,0.0,214753875,0.0,0.0,0.0,0
4142,國光生,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.5,0.0,0.0,214753875,0.0,0.0,0.0,0
4142,國光生,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.5,0.0,0.0,214753875,0.0,0.0,0.0,0
4147,中裕,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4147,中裕,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4147,中裕,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4148,全宇生技-KY,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4148,全宇生技-KY,109,H2,不適用,109/07/01~109/12/31,董事會決議,1.0,0.0,0.0,64034001,0.0,0.0,0.0,0
4148,全宇生技-KY,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4148,全宇生技-KY,109,H2,不適用,109/07/01~109/12/31,董事會決議,1.0,0.0,0.0,64034001,0.0,0.0,0.0,0
4148,全宇生技-KY,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4148,全宇生技-KY,109,H2,不適用,109/07/01~109/12/31,董事會決議,1.0,0.0,0.0,64034001,0.0,0.0,0.0,0
4153,鈺緯,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.26,0.0,0.0,15253731,0.0,0.0,0.0,0
4153,鈺緯,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.26,0.0,0.0,15253731,0.0,0.0,0.0,0
4153,鈺緯,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.26,0.0,0.0,15253731,0.0,0.0,0.0,0
4154,樂威科-KY,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4154,樂威科-KY,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4154,樂威科-KY,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4155,訊映,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.168,0.0,0.232,131850111,0.0,0.0,0.0,0
4155,訊映,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.168,0.0,0.232,131850111,0.0,0.0,0.0,0
4155,訊映,109,Y1,不適用,109/01/01~109/12/31,董事會決議,1.168,0.0,0.232,131850111,0.0,0.0,0.0,0
4157,太景*-KY,109,Y1,110/05/27,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4157,太景*-KY,109,Y1,110/05/27,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4157,太景*-KY,109,Y1,110/05/27,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4160,訊聯基因,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4160,訊聯基因,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4160,訊聯基因,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4161,聿新科,109,H1,&nbsp,109/01/01~109/06/30,董事會擬議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4161,聿新科,109,H2,110/08/23,109/07/01~109/12/31,股東會確認,0.0,0.0,0.3,14481220,0.0,0.0,0.0,0
4161,聿新科,109,H1,&nbsp,109/01/01~109/06/30,董事會擬議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4161,聿新科,109,H2,110/08/23,109/07/01~109/12/31,股東會確認,0.0,0.0,0.3,14481220,0.0,0.0,0.0,0
4161,聿新科,109,H1,&nbsp,109/01/01~109/06/30,董事會擬議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4161,聿新科,109,H2,110/08/23,109/07/01~109/12/31,股東會確認,0.0,0.0,0.3,14481220,0.0,0.0,0.0,0
4162,智擎,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,2.5,0.0,0.0,363992100,0.0,0.0,0.0,0
4162,智擎,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,2.5,0.0,0.0,363992100,0.0,0.0,0.0,0
4162,智擎,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,2.5,0.0,0.0,363992100,0.0,0.0,0.0,0
4163,鐿鈦,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,3.5,0.0,0.0,169015501,0.0,0.0,0.0,0
4163,鐿鈦,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,3.5,0.0,0.0,169015501,0.0,0.0,0.0,0
4163,鐿鈦,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,3.5,0.0,0.0,169015501,0.0,0.0,0.0,0
4164,承業醫,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.01,0.0,0.0,313648149,0.0,0.0,0.0,0
4164,承業醫,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.01,0.0,0.0,313648149,0.0,0.0,0.0,0
4164,承業醫,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.01,0.0,0.0,313648149,0.0,0.0,0.0,0
4166,友霖,109,Y1,110/06/07,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4166,友霖,109,Y1,110/06/07,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4166,友霖,109,Y1,110/06/07,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4167,松瑞藥,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.0,0.0,0.1331,40000000,0.0,0.0,0.5323,16000000
4167,松瑞藥,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.0,0.0,0.1331,40000000,0.0,0.0,0.5323,16000000
4167,松瑞藥,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.0,0.0,0.1331,40000000,0.0,0.0,0.5323,16000000
4168,醣聯,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4168,醣聯,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4168,醣聯,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4171,瑞基,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.6029765,0.0,2.93656526,143670000,0.0,0.0,0.2949618,1197250
4171,瑞基,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.6029765,0.0,2.93656526,143670000,0.0,0.0,0.2949618,1197250
4171,瑞基,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.6029765,0.0,2.93656526,143670000,0.0,0.0,0.2949618,1197250
4173,久裕,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.56023613,0.0,0.0,41779248,0.0,0.0,0.0,0
4173,久裕,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.56023613,0.0,0.0,41779248,0.0,0.0,0.0,0
4173,久裕,109,Y1,不適用,109/01/01~109/12/31,董事會決議,0.56023613,0.0,0.0,41779248,0.0,0.0,0.0,0
4174,浩鼎,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4174,浩鼎,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4174,浩鼎,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4175,杏一,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,2.05,0.0,0.0,64805369,0.8,0.0,0.0,2528990
4175,杏一,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,2.05,0.0,0.0,64805369,0.8,0.0,0.0,2528990
4175,杏一,109,Y1,110/05/28,109/01/01~109/12/31,股東會確認,2.05,0.0,0.0,64805369,0.8,0.0,0.0,2528990
4183,福永生技,109,Y1,110/06/28,109/01/01~109/12/31,股東會確認,1.2,0.0,0.0,28560000,0.0,0.0,0.0,0
4183,福永生技,109,Y1,110/06/28,109/01/01~109/12/31,股東會確認,1.2,0.0,0.0,28560000,0.0,0.0,0.0,0
4183,福永生技,109,Y1,110/06/28,109/01/01~109/12/31,股東會確認,1.2,0.0,0.0,28560000,0.0,0.0,0.0,0
4188,安克,109,Y1,110/05/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4188,安克,109,Y1,110/05/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4188,安克,109,Y1,110/05/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4190,佐登-KY,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.0,0.0,0.0,121829400,0.0,0.0,0.0,0
4190,佐登-KY,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.0,0.0,0.0,121829400,0.0,0.0,0.0,0
4190,佐登-KY,109,Y1,不適用,109/01/01~109/12/31,董事會決議,2.0,0.0,0.0,121829400,0.0,0.0,0.0,0
4192,杏國,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4192,杏國,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4192,杏國,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4198,欣大健康,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4198,欣大健康,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4198,欣大健康,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4205,中華食,109,Y1,110/06/24,109/01/01~109/12/31,股東會確認,2.0,0.0,0.0,161403684,1.0,0.0,0.0,8070184
4205,中華食,109,Y1,110/06/24,109/01/01~109/12/31,股東會確認,2.0,0.0,0.0,161403684,1.0,0.0,0.0,8070184
4205,中華食,109,Y1,110/06/24,109/01/01~109/12/31,股東會確認,2.0,0.0,0.0,161403684,1.0,0.0,0.0,8070184
4207,環泰,109,Y1,110/06/24,109/01/01~109/12/31,股東會確認,0.65,0.0,0.0,105359041,0.0,0.0,0.0,0
4207,環泰,109,Y1,110/06/24,109/01/01~109/12/31,股東會確認,0.65,0.0,0.0,105359041,0.0,0.0,0.0,0
4207,環泰,109,Y1,110/06/24,109/01/01~109/12/31,股東會確認,0.65,0.0,0.0,105359041,0.0,0.0,0.0,0
4303,信立,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.3,0.0,0.0,21000000,0.0,0.0,0.0,0
4303,信立,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.3,0.0,0.0,21000000,0.0,0.0,0.0,0
4303,信立,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.3,0.0,0.0,21000000,0.0,0.0,0.0,0
4304,勝昱,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4304,勝昱,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4304,勝昱,109,Y1,110/06/23,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4305,世坤,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,1.8,0.0,0.0,99025200,0.0,0.0,0.0,0
4305,世坤,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,1.8,0.0,0.0,99025200,0.0,0.0,0.0,0
4305,世坤,109,Y1,110/06/25,109/01/01~109/12/31,股東會確認,1.8,0.0,0.0,99025200,0.0,0.0,0.0,0
4306,炎洲,109,Y1,110/06/23,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,0.62,0.0,0.0,348444830,0.62,0.0,0.0,34844483
4306,炎洲,109,Y1,110/06/23,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,0.62,0.0,0.0,348444830,0.62,0.0,0.0,34844483
4306,炎洲,109,Y1,110/06/23,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,0.62,0.0,0.0,348444830,0.62,0.0,0.0,34844483
4401,東隆興,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,1.0,0.0,0.0,120286286,0.0,0.0,0.0,0
4401,東隆興,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,1.0,0.0,0.0,120286286,0.0,0.0,0.0,0
4401,東隆興,109,Y1,110/06/22,109/01/01~109/12/31,股東會確認,1.0,0.0,0.0,120286286,0.0,0.0,0.0,0
4402,郡都開發,109,Y1,110/06/29,109/01/01~109/12/31,董事會擬議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4402,郡都開發,109,Y1,110/06/29,109/01/01~109/12/31,董事會擬議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4402,郡都開發,109,Y1,110/06/29,109/01/01~109/12/31,董事會擬議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4406,新昕纖,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4406,新昕纖,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4406,新昕纖,109,Y1,110/06/21,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4413,飛寶企業,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4413,飛寶企業,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4413,飛寶企業,109,Y1,110/05/31,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4414,如興,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4414,如興,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4414,如興,109,H2,110/06/29,109/07/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4414,如興,109,H1,不適用,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4414,如興,109,H2,110/06/29,109/07/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4414,如興,109,H2,110/06/29,109/07/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4416,三圓,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4416,三圓,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4416,三圓,109,Y1,110/06/10,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,0,0.0,0.0,0.0,0
4417,金洲,109,Y1,110/06/07,109/01/01~109/12/31,股東會確認,2.5,0.0,0.0,209928497,0.0,0.0,0.0,0
4417,金洲,109,Y1,110/06/07,109/01/01~109/12/31,股東會確認,2.5,0.0,0.0,209928497,0.0,0.0,0.0,0
