出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/30","106","2","3313","斐成","848719.00","155352.00","1004071.00","124156.00","934.00","125090.00","837708.00","624012.00","-596605.00","-2770.00","--","862345.00","--","--","16636.00","878981.00","0.00","0.00","0.00","10.29"
"114/11/30","106","2","3317","尼克森","1742335.00","418766.00","2161101.00","602968.00","10816.00","613784.00","612515.00","630512.00","305991.00","-1701.00","--","1547317.00","0.00","--","--","1547317.00","0.00","0.00","0.00","25.26"
"114/11/30","106","2","3322","建舜電","1605379.00","505738.00","2111117.00","1097558.00","84927.00","1182485.00","864156.00","0.00","-107595.00","-13712.00","--","742849.00","--","--","185783.00","928632.00","0.00","0.00","0.00","8.60"
"114/11/30","106","2","3323","加百裕","3947095.00","506162.00","4453257.00","2186949.00","2291.00","2189240.00","867999.00","688829.00","663054.00","44135.00","0.00","2264017.00","--","--","--","2264017.00","--","0.00","0.00","26.08"
"114/11/30","106","2","3324","雙鴻","3115390.00","1319770.00","4435160.00","2451070.00","242.00","2451312.00","801055.00","581498.00","719707.00","-5227.00","-135534.00","1961499.00","--","--","22349.00","1983848.00","0.00","2000.00","1658000.00","25.04"
"114/11/30","106","2","3325","旭品","1007432.00","415033.00","1422465.00","552620.00","1667.00","554287.00","771346.00","144893.00","62722.00","-56590.00","-54193.00","868178.00","--","--","0.00","868178.00","--","0.00","2500000.00","11.63"
"114/11/30","106","2","3332","幸康","1334222.00","321349.00","1655571.00","357428.00","11970.00","369398.00","481042.00","180614.00","657699.00","-33182.00","--","1286173.00","--","--","--","1286173.00","0.00","0.00","0.00","26.74"
"114/11/30","106","2","3339","泰谷","417530.00","1012178.00","1429708.00","239353.00","618189.00","857542.00","961814.00","64122.00","-453807.00","37.00","--","572166.00","--","--","--","572166.00","0.00","0.00","0.00","5.95"
"114/11/30","106","2","3349","寶德","499301.00","85994.00","585295.00","185782.00","13922.00","199704.00","329783.00","16892.00","39045.00","-129.00","--","385591.00","--","--","--","385591.00","0.00","0.00","0.00","11.69"
"114/11/30","106","2","3354","律勝","968038.00","429899.00","1397937.00","305605.00","4147.00","309752.00","701124.00","323644.00","99426.00","-30489.00","-5520.00","1088185.00","--","--","--","1088185.00","0.00","0.00","630700.00","15.66"
"114/11/30","106","2","3357","臺慶科","2255348.00","2021109.00","4276457.00","1869350.00","95419.00","1964769.00","910000.00","369762.00","1117615.00","-65195.00","-20494.00","2311688.00","--","--","--","2311688.00","0.00","0.00","690000.00","25.60"
"114/11/30","106","2","3360","尚立","4168519.00","162852.00","4331371.00","3296248.00","28319.00","3324567.00","754560.00","296800.00","52356.00","-5825.00","-91137.00","1006754.00","--","--","50.00","1006804.00","--","0.00","6625000.00","14.63"
"114/11/30","106","2","3362","先進光","1225912.00","870674.00","2096586.00","661245.00","144999.00","806244.00","933780.00","234189.00","171391.00","-20066.00","-28952.00","1290342.00","--","--","--","1290342.00","--","0.00","1500000.00","14.04"
"114/11/30","106","2","3363","上詮","1064390.00","668025.00","1732415.00","448192.00","1131.00","449323.00","774741.00","338819.00","341103.00","-34287.00","-137284.00","1283092.00","--","--","0.00","1283092.00","0.00","0.00","5000000.00","17.70"
"114/11/30","106","2","3372","典範","1376105.00","1954158.00","3330263.00","370005.00","26460.00","396465.00","4079299.00","94232.00","-1235842.00","-3891.00","--","--","--","--","--","2933798.00","0.00","0.00","0.00","7.19"
"114/11/30","106","2","3373","熱映","607042.00","206610.00","813652.00","136189.00","9832.00","146021.00","432898.00","186222.00","82035.00","-33524.00","--","667631.00","--","--","--","667631.00","--","0.00","0.00","15.42"
"114/11/30","106","2","3374","精材","2260190.00","6073637.00","8333827.00","1081072.00","2729481.00","3810553.00","2721093.00","1635406.00","204388.00","-37613.00","--","--","--","--","--","4523274.00","--","0.00","0.00","16.62"
"114/11/30","106","2","3379","彬台","497784.00","349465.00","847249.00","306910.00","13606.00","320516.00","380417.00","69971.00","91496.00","-15151.00","--","526733.00","--","--","--","526733.00","--","0.00","0.00","13.85"
"114/11/30","106","2","3388","崇越電","4079602.00","364206.00","4443808.00","1376177.00","154793.00","1530970.00","641010.00","986344.00","1258417.00","-91654.00","--","2794117.00","--","--","118721.00","2912838.00","--","0.00","0.00","43.59"
"114/11/30","106","2","3390","旭軟","1367544.00","315341.00","1682885.00","464462.00","3089.00","467551.00","658450.00","365174.00","189686.00","2024.00","0.00","1215334.00","--","--","0.00","1215334.00","0.00","0.00","0.00","18.46"
"114/11/30","106","2","3402","漢科","2659475.00","403662.00","3063137.00","1689877.00","106130.00","1796007.00","730476.00","320338.00","239773.00","-23457.00","0.00","1267130.00","--","--","0.00","1267130.00","0.00","0.00","0.00","17.35"
"114/11/30","106","2","3426","台興","745705.00","81304.00","827009.00","218024.00","63618.00","281642.00","220000.00","127368.00","232604.00","-34605.00","--","545367.00","--","--","--","545367.00","--","0.00","0.00","24.79"
"114/11/30","106","2","3430","奇鈦科","645315.00","581228.00","1226543.00","565100.00","278824.00","843924.00","273506.00","8013.00","103974.00","-2874.00","--","382619.00","--","--","--","382619.00","0.00","0.00","0.00","13.99"
"114/11/30","106","2","3434","哲固","408278.00","96310.00","504588.00","253474.00","17285.00","270759.00","227000.00","--","11202.00","-4373.00","--","233829.00","--","--","--","233829.00","0.00","0.00","0.00","10.30"
"114/11/30","106","2","3438","類比科","1157041.00","737797.00","1894838.00","222912.00","162331.00","385243.00","673797.00","582219.00","255197.00","-1618.00","--","1509595.00","--","--","--","1509595.00","0.00","0.00","0.00","22.40"
"114/11/30","106","2","3441","聯一光電","878422.00","216846.00","1095268.00","163526.00","20644.00","184170.00","400399.00","272470.00","244788.00","-12055.00","--","905602.00","--","--","5496.00","911098.00","--","0.00","0.00","22.62"
"114/11/30","106","2","3444","利機","519002.00","308534.00","827536.00","254162.00","19587.00","273749.00","391146.00","56611.00","111910.00","-5880.00","0.00","553787.00","--","--","0.00","553787.00","--","0.00","0.00","14.16"
"114/11/30","106","2","3455","由田","3845869.00","548299.00","4394168.00","2602426.00","88915.00","2691341.00","614657.00","752162.00","341533.00","-5525.00","--","1702827.00","--","--","--","1702827.00","0.00","7000.00","0.00","27.70"
"114/11/30","106","2","3465","進泰電子","40794.00","19283.00","60077.00","19070.00","1945.00","21015.00","131603.00","9317.00","-101377.00","-481.00","--","39062.00","--","--","--","39062.00","--","0.00","0.00","2.97"
"114/11/30","106","2","3466","德晉","1557714.00","641389.00","2199103.00","736359.00","16108.00","752467.00","608876.00","589613.00","316216.00","-68069.00","--","1446636.00","--","--","--","1446636.00","0.00","0.00","0.00","23.76"
"114/11/30","106","2","3479","安勤","2122263.00","1208695.00","3330958.00","987751.00","294318.00","1282069.00","692882.00","919418.00","265685.00","-37961.00","-1535.00","1838489.00","--","--","210400.00","2048889.00","0.00","0.00","45690.00","26.55"
"114/11/30","106","2","3483","力致","2622047.00","999487.00","3621534.00","1642020.00","138837.00","1780857.00","538560.00","1117634.00","262496.00","-82569.00","0.00","1836121.00","--","--","4556.00","1840677.00","0.00","0.00","0.00","37.50"
"114/11/30","106","2","3484","崧騰","2359309.00","1015871.00","3375180.00","1501050.00","297519.00","1798569.00","660455.00","473244.00","437746.00","-49316.00","--","1522129.00","--","--","54482.00","1576611.00","--","0.00","0.00","23.28"
"114/11/30","106","2","3489","森寶","3236054.00","228808.00","3464862.00","1001088.00","1244344.00","2245432.00","831307.00","331495.00","56628.00","0.00","--","1219430.00","--","--","--","1219430.00","0.00","0.00","0.00","14.67"
"114/11/30","106","2","3490","單井","651797.00","1161855.00","1813652.00","349799.00","84264.00","434063.00","687605.00","436918.00","617130.00","8362.00","-370874.00","1379141.00","--","--","448.00","1379589.00","0.00","0.00","5420000.00","22.32"
"114/11/30","106","2","3491","昇達科","1347438.00","1118031.00","2465469.00","743651.00","8858.00","752509.00","515812.00","608415.00","307204.00","6979.00","--","1438410.00","--","--","274550.00","1712960.00","--","0.00","0.00","27.89"
"114/11/30","106","2","3492","長盛","768625.00","231623.00","1000248.00","441045.00","29759.00","470804.00","355316.00","19787.00","158664.00","-4323.00","0.00","529444.00","0.00","--","0.00","529444.00","0.00","0.00","0.00","14.90"
"114/11/30","106","2","3498","陽程","3416812.00","968229.00","4385041.00","1040083.00","151091.00","1191174.00","917181.00","1416941.00","924116.00","-72000.00","--","3186238.00","--","--","7629.00","3193867.00","--","0.00","0.00","34.74"
"114/11/30","106","2","3499","環天科","579679.00","418759.00","998438.00","332182.00","39608.00","371790.00","549706.00","174841.00","-81188.00","-16711.00","0.00","626648.00","--","--","0.00","626648.00","0.00","0.00","0.00","11.40"
"114/11/30","106","2","3508","位速","1985851.00","918968.00","2904819.00","1640216.00","12205.00","1652421.00","928377.00","1768174.00","-1445801.00","57942.00","-56294.00","1252398.00","--","--","0.00","1252398.00","0.00","0.00","1076366.00","13.65"
"114/11/30","106","2","3511","矽瑪","562063.00","363299.00","925362.00","435278.00","0.00","435278.00","389729.00","138542.00","-77374.00","-8922.00","0.00","441975.00","0.00","--","48109.00","490084.00","0.00","0.00","0.00","11.34"
"114/11/30","106","2","3512","皇龍","1438404.00","293035.00","1731439.00","1018492.00","30513.00","1049005.00","590000.00","66945.00","-12492.00","37981.00","--","682434.00","--","--","0.00","682434.00","--","0.00","0.00","11.57"
"114/11/30","106","2","3516","亞帝歐","951335.00","688056.00","1639391.00","315221.00","2970.00","318191.00","690837.00","833137.00","-165899.00","-36875.00","0.00","1321200.00","0.00","--","0.00","1321200.00","0.00","0.00","0.00","19.12"
"114/11/30","106","2","3520","華盈","569008.00","195353.00","764361.00","224080.00","161101.00","385181.00","640325.00","0.00","-272468.00","-9531.00","--","358326.00","--","--","20854.00","379180.00","--","0.00","0.00","5.60"
"114/11/30","106","2","3521","台鋼建設","782066.00","322090.00","1104156.00","577098.00","83069.00","660167.00","467306.00","--","-23665.00","348.00","--","--","--","--","--","443989.00","--","0.00","0.00","9.50"
"114/11/30","106","2","3522","御嵿","936090.00","652019.00","1588109.00","218857.00","187128.00","405985.00","649500.00","441609.00","113585.00","-22921.00","0.00","1181773.00","--","--","351.00","1182124.00","0.00","0.00","0.00","18.20"
"114/11/30","106","2","3523","迎輝","532504.00","1074486.00","1606990.00","977770.00","507341.00","1485111.00","960996.00","--","-881382.00","42265.00","--","121879.00","--","--","--","121879.00","--","0.00","0.00","1.27"
"114/11/30","106","2","3526","凡甲","2013038.00","569076.00","2582114.00","771409.00","509005.00","1280414.00","658372.00","249852.00","464289.00","-70813.00","--","1301700.00","--","--","0.00","1301700.00","--","0.00","0.00","19.77"
"114/11/30","106","2","3527","聚積","1976653.00","403016.00","2379669.00","835451.00","5044.00","840495.00","348142.00","798820.00","394887.00","-33523.00","--","1508326.00","--","--","30848.00","1539174.00","--","0.00","0.00","45.49"
"114/11/30","106","2","3529","力旺","1932143.00","614026.00","2546169.00","785846.00","19252.00","805098.00","757823.00","414867.00","568381.00","0.00","0.00","1741071.00","--","--","0.00","1741071.00","0.00","0.00","0.00","22.97"
"114/11/30","106","2","3531","先益","1962351.00","466795.00","2429146.00","620578.00","66914.00","687492.00","611750.00","668693.00","530211.00","-85071.00","--","1725583.00","--","--","16071.00","1741654.00","0.00","0.00","0.00","28.21"
"114/11/30","106","2","3537","堡達","1024325.00","233446.00","1257771.00","408900.00","68811.00","477711.00","486952.00","105466.00","204324.00","-16682.00","0.00","780060.00","0.00","--","0.00","780060.00","0.00","0.00","0.00","16.02"
"114/11/30","106","2","3540","曜越","2228366.00","276825.00","2505191.00","1234919.00","5374.00","1240293.00","666130.00","478651.00","173732.00","-34338.00","-33334.00","1250841.00","--","--","14057.00","1264898.00","--","0.00","2490000.00","19.51"
"114/11/30","106","2","3541","西柏","1442511.00","410097.00","1852608.00","938382.00","56646.00","995028.00","493121.00","61437.00","329176.00","-26154.00","0.00","857580.00","0.00","--","--","857580.00","0.00","0.00","0.00","19.13"
"114/11/30","106","2","3546","宇峻","1064508.00","210095.00","1274603.00","268860.00","22026.00","290886.00","379198.00","274419.00","333464.00","45427.00","-48791.00","983717.00","--","--","0.00","983717.00","--","42000.00","740000.00","29.30"
"114/11/30","106","2","3548","兆利","3932847.00","1802040.00","5734887.00","2222525.00","100843.00","2323368.00","605514.00","1339375.00","1422896.00","31582.00","-9141.00","3390226.00","--","--","21293.00","3411519.00","0.00","0.00","430000.00","56.39"
"114/11/30","106","2","3551","世禾","1289125.00","2271896.00","3561021.00","676186.00","349001.00","1025187.00","567749.00","679504.00","1369273.00","-82563.00","--","2533963.00","--","--","1871.00","2535834.00","--","0.00","0.00","44.63"
"114/11/30","106","2","3552","同致","6899600.00","2043382.00","8942982.00","5175626.00","67200.00","5242826.00","852427.00","922345.00","2280609.00","-355225.00","--","3700156.00","--","--","--","3700156.00","0.00","0.00","0.00","43.41"
"114/11/30","106","2","3555","博士旺","286639.00","197378.00","484017.00","20420.00","127.00","20547.00","355500.00","6901.00","26072.00","74997.00","--","463470.00","--","--","--","463470.00","0.00","0.00","0.00","13.04"
"114/11/30","106","2","3556","禾瑞亞","1455961.00","133242.00","1589203.00","490182.00","3217.00","493399.00","594687.00","109779.00","328023.00","218.00","--","1032707.00","--","--","63097.00","1095804.00","--","0.00","0.00","18.06"
"114/11/30","106","2","3558","神準","4349024.00","1262127.00","5611151.00","3254563.00","21217.00","3275780.00","490609.00","702817.00","1072573.00","-12102.00","--","2253897.00","--","--","81474.00","2335371.00","0.00","0.00","0.00","45.94"
"114/11/30","106","2","3564","其陽","464970.00","509828.00","974798.00","446599.00","41500.00","488099.00","225291.00","128324.00","136920.00","-3836.00","0.00","486699.00","--","--","0.00","486699.00","0.00","0.00","0.00","23.76"
"114/11/30","106","2","3567","逸昌","193453.00","473453.00","666906.00","155479.00","5338.00","160817.00","355810.00","55476.00","96288.00","0.00","-1485.00","--","0.00","--","--","506089.00","0.00","0.00","107000.00","14.27"
"114/11/30","106","2","3570","大塚","602291.00","49179.00","651470.00","142723.00","4770.00","147493.00","170970.00","68813.00","271216.00","-7022.00","0.00","503977.00","--","--","0.00","503977.00","0.00","0.00","0.00","29.48"
"114/11/30","106","2","3577","泓格","559680.00","665913.00","1225593.00","247669.00","78608.00","326277.00","480583.00","68630.00","356459.00","-6356.00","--","899316.00","--","--","--","899316.00","0.00","0.00","0.00","20.58"
"114/11/30","106","2","3580","友威科","1207282.00","156641.00","1363923.00","980260.00","6029.00","986289.00","656807.00","5258.00","-289293.00","4862.00","0.00","377634.00","--","--","--","377634.00","--","0.00","0.00","5.75"
"114/11/30","106","2","3581","博磊","1129002.00","375090.00","1504092.00","571172.00","95071.00","666243.00","517760.00","80161.00","91307.00","17003.00","-7239.00","698992.00","--","--","138857.00","837849.00","0.00","0.00","523000.00","13.64"
"114/11/30","106","2","3587","閎康","1096062.00","1500997.00","2597059.00","719190.00","128240.00","847430.00","533131.00","865499.00","364584.00","-13585.00","0.00","1749629.00","--","--","0.00","1749629.00","0.00","0.00","0.00","32.82"
"114/11/30","106","2","3594","磐儀","2082428.00","366389.00","2448817.00","1050575.00","238914.00","1289489.00","577806.00","412416.00","124665.00","-30611.00","-58198.00","1026078.00","--","--","133250.00","1159328.00","0.00","0.00","1985000.00","18.39"
"114/11/30","106","2","3597","映興","705558.00","250708.00","956266.00","500103.00","73349.00","573452.00","313882.00","5926.00","82209.00","-10567.00","-8636.00","382814.00","--","--","0.00","382814.00","0.00","0.00","615000.00","12.44"
"114/11/30","106","2","3609","三一東林","581479.00","340838.00","922317.00","419375.00","9006.00","428381.00","303394.00","183214.00","20524.00","-13196.00","0.00","493936.00","--","--","--","493936.00","0.00","0.00","0.00","16.28"
"114/11/30","106","2","3611","鼎翰","2418546.00","2655444.00","5073990.00","1596105.00","1464648.00","3060753.00","385554.00","515362.00","1095719.00","16602.00","--","2013237.00","--","--","--","2013237.00","--","0.00","0.00","52.22"
"114/11/30","106","2","3615","安可","1112012.00","1980157.00","3092169.00","274360.00","172398.00","446758.00","705845.00","1702673.00","220120.00","16773.00","--","2645411.00","--","--","--","2645411.00","0.00","0.00","0.00","37.48"
"114/11/30","106","2","3623","富晶通","841339.00","107177.00","948516.00","364598.00","991.00","365589.00","362753.00","89754.00","144584.00","-14164.00","--","--","--","--","--","582927.00","0.00","0.00","0.00","16.07"
"114/11/30","106","2","3624","光頡","1631939.00","1345953.00","2977892.00","610694.00","116000.00","726694.00","1173408.00","730121.00","350527.00","-4991.00","--","2249065.00","--","--","2133.00","2251198.00","0.00","0.00","0.00","19.17"
"114/11/30","106","2","3625","西勝","1148791.00","287978.00","1436769.00","776523.00","300.00","776823.00","620059.00","215111.00","-145012.00","-7834.00","-48244.00","634080.00","--","--","25866.00","659946.00","0.00","0.00","5584000.00","11.24"
"114/11/30","106","2","3628","盈正","1565191.00","1000853.00","2566044.00","968168.00","98517.00","1066685.00","450000.00","774878.00","301221.00","-35235.00","--","1490864.00","--","--","8495.00","1499359.00","0.00","0.00","0.00","33.13"
"114/11/30","106","2","3629","地心引力","103449.00","21999.00","125448.00","44379.00","12342.00","56721.00","202460.00","143056.00","-276789.00","--","--","68727.00","--","--","--","68727.00","--","0.00","0.00","3.39"
"114/11/30","106","2","3630","新鉅科","1273186.00","1159619.00","2432805.00","988858.00","26863.00","1015721.00","1013490.00","2255963.00","-1769007.00","-83362.00","0.00","1417084.00","--","--","--","1417084.00","0.00","0.00","0.00","13.98"
"114/11/30","106","2","3631","晟楠","1261116.00","584354.00","1845470.00","574236.00","156846.00","731082.00","799209.00","344874.00","-14116.00","-15579.00","0.00","1114388.00","0.00","--","0.00","1114388.00","0.00","0.00","0.00","13.94"
"114/11/30","106","2","3632","研勤","689233.00","470709.00","1159942.00","464247.00","315716.00","779963.00","308077.00","170529.00","-106099.00","-39439.00","-17387.00","315681.00","--","--","64298.00","379979.00","--","0.00","618000.00","10.46"
"114/11/30","106","2","3646","艾恩特","500909.00","107117.00","608026.00","159413.00","3012.00","162425.00","390614.00","41244.00","22285.00","-8542.00","--","445601.00","--","--","--","445601.00","--","0.00","0.00","11.41"
"114/11/30","106","2","3663","鑫科","839918.00","541052.00","1380970.00","275113.00","8389.00","283502.00","734980.00","339381.00","16548.00","1918.00","--","1092827.00","--","--","4641.00","1097468.00","--","0.00","0.00","14.87"
"114/11/30","106","2","3664","安瑞-KY","1164662.00","140629.00","1305291.00","278958.00","81843.00","360801.00","748945.00","362417.00","18857.00","-97506.00","-88223.00","944490.00","--","--","0.00","944490.00","0.00","0.00","4480000.00","13.41"
"114/11/30","106","2","3666","光耀","879168.00","340897.00","1220065.00","365026.00","--","365026.00","482996.00","202896.00","172751.00","-3604.00","--","855039.00","--","--","--","855039.00","0.00","0.00","0.00","17.70"
"114/11/30","106","2","3672","康聯訊","501156.00","181105.00","682261.00","133817.00","48827.00","182644.00","334419.00","98043.00","77134.00","-5345.00","-17442.00","486809.00","--","--","12808.00","499617.00","--","126382.00","500000.00","15.81"
"114/11/30","106","2","3675","德微","766215.00","639072.00","1405287.00","469337.00","2680.00","472017.00","444283.00","402511.00","87914.00","-1438.00","0.00","933270.00","--","--","0.00","933270.00","0.00","0.00","0.00","21.01"
"114/11/30","106","2","3680","家登","934774.00","2781961.00","3716735.00","968189.00","1465659.00","2433848.00","659606.00","454398.00","74659.00","76183.00","0.00","1264846.00","--","--","18041.00","1282887.00","--","0.00","0.00","19.18"
"114/11/30","106","2","3684","榮昌","575947.00","91273.00","667220.00","240374.00","5456.00","245830.00","246062.00","83707.00","102432.00","-10811.00","--","421390.00","--","--","--","421390.00","--","0.00","0.00","17.13"
"114/11/30","106","2","3685","元創精密","766069.00","744817.00","1510886.00","114405.00","346686.00","461091.00","799900.00","207022.00","15600.00","27273.00","--","1049795.00","--","--","0.00","1049795.00","--","0.00","0.00","13.12"
"114/11/30","106","2","3687","歐買尬","2362357.00","254647.00","2617004.00","1110017.00","28356.00","1138373.00","300596.00","548183.00","-90588.00","-20174.00","--","738017.00","--","--","740614.00","1478631.00","0.00","0.00","0.00","24.55"
"114/11/30","106","2","3689","湧德","2933626.00","1655767.00","4589393.00","1975984.00","68575.00","2044559.00","696758.00","726551.00","1263339.00","-161451.00","--","2525197.00","--","--","19637.00","2544834.00","0.00","0.00","0.00","36.24"
"114/11/30","106","2","3691","碩禾","11199784.00","6631955.00","17831739.00","6364431.00","4907414.00","11271845.00","609890.00","2084699.00","3427632.00","-12854.00","-128501.00","5980866.00","--","--","579028.00","6559894.00","0.00","0.00","450000.00","98.79"
"114/11/30","106","2","3693","營邦","2164036.00","674050.00","2838086.00","1220108.00","29129.00","1249237.00","385357.00","509339.00","700800.00","-6647.00","--","1588849.00","0.00","--","0.00","1588849.00","0.00","0.00","0.00","41.23"
"114/11/30","106","2","3707","漢磊","3101371.00","2748512.00","5849883.00","1747378.00","830662.00","2578040.00","1784602.00","548395.00","-117109.00","31.00","0.00","2215919.00","--","--","1055924.00","3271843.00","0.00","0.00","0.00","12.42"
"114/11/30","106","2","4102","永日","181685.00","355654.00","537339.00","90106.00","19174.00","109280.00","423735.00","29919.00","-25595.00","--","--","--","--","--","--","428059.00","0.00","0.00","0.00","10.10"
"114/11/30","106","2","4105","東洋","4935070.00","4395944.00","9331014.00","3048962.00","999405.00","4048367.00","2486500.00","409045.00","1721589.00","121316.00","--","4738450.00","--","--","544197.00","5282647.00","0.00","0.00","0.00","19.06"
"114/11/30","106","2","4107","邦特","1606632.00","1051854.00","2658486.00","577979.00","118800.00","696779.00","692983.00","315168.00","951648.00","1908.00","--","1961707.00","--","--","--","1961707.00","--","0.00","0.00","28.31"
"114/11/30","106","2","4109","加捷生醫","463033.00","1116967.00","1580000.00","613385.00","29556.00","642941.00","818773.00","66097.00","66502.00","-21026.00","-16407.00","913939.00","--","--","23120.00","937059.00","0.00","0.00","659000.00","11.70"
"114/11/30","106","2","4111","濟生","573464.00","899282.00","1472746.00","350312.00","112949.00","463261.00","569830.00","48848.00","402372.00","-11565.00","0.00","1009485.00","--","--","0.00","1009485.00","0.00","0.00","0.00","17.72"
"114/11/30","106","2","4113","聯上","6895006.00","528518.00","7423524.00","3366639.00","496528.00","3863167.00","2057646.00","808029.00","694772.00","-90.00","--","--","--","--","--","3560357.00","--","0.00","0.00","17.30"
"114/11/30","106","2","4114","健喬","1581965.00","5420265.00","7002230.00","1330861.00","1441576.00","2772437.00","1840181.00","1295537.00","-4438.00","-19927.00","-144326.00","2967027.00","--","--","1262766.00","4229793.00","--","0.00","4359000.00","18.50"
"114/11/30","106","2","4116","明基醫","592523.00","884802.00","1477325.00","391271.00","51794.00","443065.00","445660.00","297921.00","244471.00","-1066.00","0.00","986986.00","0.00","--","47274.00","1034260.00","--","246000.00","0.00","22.15"
"114/11/30","106","2","4120","友華","3182603.00","3059964.00","6242567.00","1332927.00","1028888.00","2361815.00","867471.00","258723.00","1987592.00","48364.00","--","3162150.00","--","--","718602.00","3880752.00","--","0.00","0.00","36.45"
"114/11/30","106","2","4121","優盛","1523335.00","701788.00","2225123.00","726166.00","177556.00","903722.00","733168.00","157012.00","240269.00","-32659.00","--","1097790.00","--","--","223611.00","1321401.00","0.00","0.00","0.00","14.97"
"114/11/30","106","2","4123","晟德","17106915.00","16989822.00","34096737.00","14226013.00","3858295.00","18084308.00","3206084.00","3993754.00","61936.00","-262146.00","-355085.00","6644543.00","0.00","--","9367886.00","16012429.00","0.00","0.00","6479353.00","23.28"
"114/11/30","106","2","4126","太醫","1132963.00","2571942.00","3704905.00","1038426.00","525149.00","1563575.00","660152.00","410354.00","1070824.00","0.00","0.00","2141330.00","--","--","0.00","2141330.00","0.00","0.00","0.00","32.44"
"114/11/30","106","2","4127","天良","279836.00","866860.00","1146696.00","401650.00","247865.00","649515.00","457600.00","156625.00","-117044.00","--","--","497181.00","--","--","--","497181.00","0.00","0.00","0.00","10.86"
"114/11/30","106","2","4128","中天","3875306.00","5195210.00","9070516.00","720641.00","63378.00","784019.00","4253427.00","3368167.00","333393.00","-154539.00","--","7800448.00","--","--","486049.00","8286497.00","--","0.00","0.00","18.34"
"114/11/30","106","2","4129","聯合","1791528.00","2042104.00","3833632.00","1757335.00","316612.00","2073947.00","717469.00","915406.00","168365.00","-61602.00","0.00","1739638.00","--","--","20047.00","1759685.00","0.00","0.00","0.00","24.25"
"114/11/30","106","2","4130","健亞","908078.00","1428900.00","2336978.00","378205.00","37557.00","415762.00","1008060.00","207991.00","121381.00","607812.00","-24028.00","1921216.00","--","--","--","1921216.00","0.00","0.00","628000.00","19.18"
"114/11/30","106","2","4131","浩泰","39470.00","92501.00","131971.00","3879.00","107.00","3986.00","382919.00","0.00","-254934.00","0.00","--","--","--","--","--","127985.00","0.00","0.00","0.00","3.34"
"114/11/30","106","2","4138","曜亞","1852073.00","463401.00","2315474.00","957269.00","7151.00","964420.00","300000.00","625942.00","229713.00","29310.00","--","1184965.00","--","--","166089.00","1351054.00","--","0.00","0.00","39.50"
"114/11/30","106","2","4139","馬光-KY","347627.00","624183.00","971810.00","273683.00","214427.00","488110.00","381477.00","97048.00","-58199.00","-2524.00","--","417802.00","--","--","65898.00","483700.00","--","0.00","0.00","10.95"
"114/11/30","106","2","4147","中裕","4280340.00","594421.00","4874761.00","189278.00","116937.00","306215.00","2501958.00","4602864.00","-2609664.00","73388.00","--","4568546.00","--","--","--","4568546.00","0.00","0.00","0.00","18.26"
"114/11/30","106","2","4153","鈺緯","972998.00","405111.00","1378109.00","451708.00","5173.00","456881.00","493666.00","483131.00","-43166.00","-1978.00","-10425.00","921228.00","--","--","0.00","921228.00","--","0.00","337000.00","18.79"
"114/11/30","106","2","4154","樂威科-KY","245042.00","69930.00","314972.00","105050.00","7169.00","112219.00","195260.00","48887.00","-3124.00","-38270.00","0.00","202753.00","--","--","0.00","202753.00","0.00","0.00","0.00","10.38"
"114/11/30","106","2","4157","太景*-KY","1201491.00","496232.00","1697723.00","68066.00","30182.00","98248.00","20908.00","659543.00","920951.00","-1927.00","--","1599475.00","--","--","--","1599475.00","--","0.00","0.00","2.23"
"114/11/30","106","2","4160","訊聯基因","313209.00","54222.00","367431.00","56867.00","0.00","56867.00","242470.00","60837.00","7079.00","--","--","310386.00","--","--","178.00","310564.00","--","0.00","0.00","12.80"
"114/11/30","106","2","4161","聿新科","927898.00","640446.00","1568344.00","310251.00","332338.00","642589.00","522579.00","535153.00","79520.00","-14397.00","-207696.00","915159.00","--","--","10596.00","925755.00","0.00","0.00","2849000.00","18.52"
"114/11/30","106","2","4162","智擎","3693175.00","42678.00","3735853.00","380648.00","0.00","380648.00","1471288.00","1612254.00","271852.00","-189.00","0.00","3355205.00","--","--","--","3355205.00","0.00","0.00","0.00","27.36"
"114/11/30","106","2","4163","鐿鈦","1799353.00","1019887.00","2819240.00","902316.00","567017.00","1469333.00","402380.00","282490.00","665286.00","-249.00","--","1349907.00","--","--","--","1349907.00","--","0.00","0.00","33.55"
"114/11/30","106","2","4166","友霖","190230.00","1146738.00","1336968.00","161780.00","206904.00","368684.00","1300331.00","579823.00","-913030.00","1160.00","--","968284.00","--","--","--","968284.00","--","0.00","0.00","7.45"
"114/11/30","106","2","4167","松瑞藥","2231312.00","1868669.00","4099981.00","556740.00","1349712.00","1906452.00","2464963.00","46372.00","-312353.00","-5453.00","--","--","--","--","--","2193529.00","0.00","0.00","0.00","8.90"
