出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/30","106","1","3332","幸康","1248837.00","304058.00","1552895.00","219296.00","11970.00","231266.00","481042.00","180614.00","698727.00","-38754.00","--","1321629.00","--","--","--","1321629.00","0.00","0.00","0.00","27.47"
"114/11/30","106","1","3339","泰谷","630516.00","1048215.00","1678731.00","1079258.00","3537.00","1082795.00","961814.00","64122.00","-429976.00","-24.00","--","595936.00","--","--","--","595936.00","--","0.00","0.00","6.20"
"114/11/30","106","1","3354","律勝","940870.00","439747.00","1380617.00","298957.00","2684.00","301641.00","701124.00","323644.00","97716.00","-37988.00","-5520.00","1078976.00","--","--","--","1078976.00","0.00","0.00","630700.00","15.53"
"114/11/30","106","1","3360","尚立","4122930.00","167198.00","4290128.00","3176742.00","28112.00","3204854.00","754560.00","298934.00","128779.00","-5928.00","-91137.00","1085208.00","--","--","66.00","1085274.00","--","0.00","6625000.00","15.77"
"114/11/30","106","1","3362","先進光","1156856.00","869566.00","2026422.00","644087.00","125942.00","770029.00","933780.00","234189.00","141332.00","-23956.00","-28952.00","1256393.00","--","--","--","1256393.00","--","0.00","1500000.00","13.67"
"114/11/30","106","1","3363","上詮","1048653.00","665554.00","1714207.00","424233.00","1131.00","425364.00","774941.00","339174.00","355136.00","-43124.00","-137284.00","1288843.00","--","--","0.00","1288843.00","0.00","0.00","5000000.00","17.78"
"114/11/30","106","1","3372","典範","1432913.00","1975859.00","3408772.00","336017.00","28271.00","364288.00","4079299.00","94232.00","-1123471.00","-5576.00","--","--","--","--","--","3044484.00","0.00","0.00","0.00","7.46"
"114/11/30","106","1","3373","熱映","585321.00","203975.00","789296.00","108304.00","10394.00","118698.00","432898.00","200811.00","76620.00","-39731.00","--","670598.00","--","--","--","670598.00","--","0.00","0.00","15.49"
"114/11/30","106","1","3374","精材","2433589.00","6238383.00","8671972.00","914194.00","2880587.00","3794781.00","2721493.00","1637918.00","565474.00","-47694.00","--","--","--","--","--","4877191.00","--","0.00","0.00","17.92"
"114/11/30","106","1","3379","彬台","502866.00","356646.00","859512.00","291938.00","30955.00","322893.00","380417.00","69971.00","108370.00","-22139.00","--","536619.00","--","--","--","536619.00","--","0.00","0.00","14.11"
"114/11/30","106","1","3388","崇越電","3860390.00","368826.00","4229216.00","1010255.00","162403.00","1172658.00","641060.00","986645.00","1439685.00","-139383.00","--","2928007.00","--","--","128551.00","3056558.00","0.00","0.00","0.00","45.67"
"114/11/30","106","1","3390","旭軟","1251525.00","329994.00","1581519.00","313198.00","3089.00","316287.00","658450.00","363708.00","240241.00","2833.00","0.00","1265232.00","--","--","0.00","1265232.00","0.00","0.00","0.00","19.22"
"114/11/30","106","1","3402","漢科","2869279.00","382417.00","3251696.00","1802534.00","107092.00","1909626.00","730476.00","320338.00","320047.00","-28791.00","0.00","1342070.00","--","--","0.00","1342070.00","0.00","0.00","0.00","18.37"
"114/11/30","106","1","3426","台興","678261.00","79122.00","757383.00","138544.00","57348.00","195892.00","220000.00","127368.00","258567.00","-44444.00","--","561491.00","0.00","--","0.00","561491.00","--","0.00","0.00","25.52"
"114/11/30","106","1","3434","哲固","358792.00","96679.00","455471.00","194447.00","17055.00","211502.00","227000.00","--","21342.00","-4373.00","--","243969.00","--","--","--","243969.00","0.00","0.00","0.00","10.75"
"114/11/30","106","1","3438","類比科","1213651.00","739400.00","1953051.00","271170.00","163853.00","435023.00","673797.00","582219.00","263925.00","-1913.00","--","1518028.00","--","--","--","1518028.00","0.00","0.00","0.00","22.53"
"114/11/30","106","1","3441","聯一光電","835033.00","215712.00","1050745.00","79605.00","20909.00","100514.00","400399.00","320518.00","244495.00","-20000.00","--","945412.00","--","--","4819.00","950231.00","--","0.00","0.00","23.61"
"114/11/30","106","1","3444","利機","528447.00","309477.00","837924.00","238159.00","19141.00","257300.00","391146.00","56611.00","139941.00","-7074.00","0.00","580624.00","--","--","0.00","580624.00","--","0.00","0.00","14.84"
"114/11/30","106","1","3455","由田","3835330.00","529431.00","4364761.00","2469531.00","92230.00","2561761.00","614587.00","813398.00","382145.00","-7130.00","--","1803000.00","--","--","--","1803000.00","0.00","20000.00","0.00","29.34"
"114/11/30","106","1","3465","進泰電子","77892.00","19103.00","96995.00","48130.00","2069.00","50199.00","131603.00","9317.00","-93417.00","-707.00","--","46796.00","--","--","--","46796.00","--","0.00","0.00","3.56"
"114/11/30","106","1","3466","德晉","1455772.00","630608.00","2086380.00","601805.00","16132.00","617937.00","608876.00","589613.00","345903.00","-75949.00","--","1468443.00","--","--","--","1468443.00","0.00","0.00","0.00","24.12"
"114/11/30","106","1","3479","安勤","2061731.00","1214654.00","3276385.00","736154.00","292288.00","1028442.00","693032.00","920220.00","475137.00","-46959.00","-1535.00","2039895.00","--","--","208048.00","2247943.00","0.00","0.00","45690.00","29.45"
"114/11/30","106","1","3483","力致","2597661.00","983393.00","3581054.00","1547688.00","143518.00","1691206.00","489600.00","1117634.00","382091.00","-103949.00","0.00","1885376.00","--","--","4472.00","1889848.00","--","0.00","0.00","38.51"
"114/11/30","106","1","3484","崧騰","2415137.00","954820.00","3369957.00","1405213.00","303740.00","1708953.00","653916.00","473244.00","541374.00","-62464.00","--","1606070.00","--","--","54934.00","1661004.00","--","0.00","0.00","24.56"
"114/11/30","106","1","3489","森寶","3278279.00","229853.00","3508132.00","1008994.00","1243227.00","2252221.00","831307.00","343133.00","81471.00","0.00","--","1255911.00","--","--","--","1255911.00","--","0.00","0.00","15.11"
"114/11/30","106","1","3490","單井","657403.00","1112354.00","1769757.00","295980.00","84058.00","380038.00","672156.00","452367.00","620542.00","13629.00","-370874.00","1387820.00","--","--","1899.00","1389719.00","0.00","0.00","5420000.00","22.46"
"114/11/30","106","1","3491","昇達科","1251130.00","1117074.00","2368204.00","530548.00","12716.00","543264.00","515812.00","604975.00","434998.00","1360.00","--","1557145.00","--","--","267795.00","1824940.00","--","0.00","0.00","30.19"
"114/11/30","106","1","3492","長盛","753471.00","231593.00","985064.00","404081.00","30460.00","434541.00","355316.00","19787.00","182808.00","-7388.00","0.00","550523.00","--","--","--","550523.00","0.00","0.00","0.00","15.49"
"114/11/30","106","1","3498","陽程","3134876.00","1013687.00","4148563.00","863785.00","110751.00","974536.00","922877.00","1441193.00","917753.00","-115680.00","--","3166143.00","--","--","7884.00","3174027.00","--","0.00","0.00","34.31"
"114/11/30","106","1","3499","環天科","549745.00","426306.00","976051.00","339877.00","37112.00","376989.00","549706.00","174841.00","-105235.00","-20250.00","0.00","599062.00","--","--","0.00","599062.00","0.00","0.00","0.00","10.90"
"114/11/30","106","1","3508","位速","1574776.00","898838.00","2473614.00","1093855.00","79205.00","1173060.00","928377.00","1768174.00","-1374728.00","35025.00","-56294.00","1300554.00","--","--","0.00","1300554.00","0.00","0.00","1076366.00","14.17"
"114/11/30","106","1","3511","矽瑪","558869.00","356861.00","915730.00","402913.00","0.00","402913.00","389729.00","138542.00","-63333.00","-4846.00","0.00","460092.00","0.00","--","52725.00","512817.00","0.00","0.00","0.00","11.81"
"114/11/30","106","1","3512","皇龍","1057565.00","273694.00","1331259.00","630011.00","31186.00","661197.00","590000.00","145307.00","-97413.00","32168.00","--","670062.00","--","--","0.00","670062.00","--","0.00","0.00","11.36"
"114/11/30","106","1","3516","亞帝歐","902169.00","683077.00","1585246.00","275276.00","2996.00","278272.00","690837.00","833137.00","-165869.00","-51131.00","0.00","1306974.00","0.00","--","0.00","1306974.00","0.00","0.00","0.00","18.92"
"114/11/30","106","1","3520","華盈","548723.00","189498.00","738221.00","200577.00","157834.00","358411.00","640325.00","61981.00","-323009.00","-12175.00","--","367122.00","--","--","12688.00","379810.00","--","0.00","0.00","5.73"
"114/11/30","106","1","3521","台鋼建設","711183.00","315220.00","1026403.00","478264.00","90074.00","568338.00","467306.00","--","-9589.00","348.00","--","--","--","--","--","458065.00","--","0.00","0.00","9.80"
"114/11/30","106","1","3522","御嵿","1019789.00","668501.00","1688290.00","257323.00","195230.00","452553.00","649500.00","441609.00","156745.00","-12519.00","0.00","1235335.00","--","--","402.00","1235737.00","0.00","0.00","0.00","19.02"
"114/11/30","106","1","3523","迎輝","615239.00","1251307.00","1866546.00","1020696.00","621500.00","1642196.00","960996.00","--","-784357.00","47711.00","--","224350.00","--","--","--","224350.00","--","0.00","0.00","2.33"
"114/11/30","106","1","3526","凡甲","1970660.00","544889.00","2515549.00","471363.00","506874.00","978237.00","658372.00","249852.00","719370.00","-90282.00","--","1537312.00","--","--","0.00","1537312.00","0.00","0.00","0.00","23.35"
"114/11/30","106","1","3527","聚積","1732471.00","399899.00","2132370.00","485929.00","8377.00","494306.00","331564.00","798820.00","512992.00","-40896.00","--","1602480.00","--","--","35584.00","1638064.00","--","0.00","0.00","48.33"
"114/11/30","106","1","3529","力旺","1742684.00","611868.00","2354552.00","253130.00","19794.00","272924.00","757823.00","454149.00","869656.00","0.00","0.00","2081628.00","--","--","0.00","2081628.00","0.00","0.00","0.00","27.47"
"114/11/30","106","1","3531","先益","1890180.00","470186.00","2360366.00","548150.00","65037.00","613187.00","611750.00","668693.00","545546.00","-96672.00","--","1729317.00","--","--","17862.00","1747179.00","0.00","0.00","0.00","28.27"
"114/11/30","106","1","3537","堡達","1054015.00","236880.00","1290895.00","412727.00","68112.00","480839.00","486952.00","105466.00","237164.00","-19526.00","0.00","810056.00","0.00","--","0.00","810056.00","0.00","0.00","0.00","16.64"
"114/11/30","106","1","3540","曜越","2155935.00","285363.00","2441298.00","1135332.00","5491.00","1140823.00","666130.00","478651.00","217720.00","-41101.00","-33334.00","1288066.00","--","--","12409.00","1300475.00","--","0.00","2490000.00","20.09"
"114/11/30","106","1","3541","西柏","1356504.00","408961.00","1765465.00","749401.00","59066.00","808467.00","448292.00","81016.00","458195.00","-30505.00","0.00","956998.00","0.00","--","--","956998.00","0.00","0.00","0.00","21.35"
"114/11/30","106","1","3546","宇峻","986838.00","217864.00","1204702.00","152865.00","21993.00","174858.00","348164.00","268835.00","410233.00","51403.00","-48791.00","1029844.00","--","--","0.00","1029844.00","--","104500.00","740000.00","30.71"
"114/11/30","106","1","3548","兆利","3673497.00","1792864.00","5466361.00","1868611.00","94251.00","1962862.00","605514.00","1339375.00","1541999.00","2971.00","-9141.00","3480718.00","--","--","22781.00","3503499.00","--","0.00","430000.00","57.89"
"114/11/30","106","1","3551","世禾","1277897.00","2207919.00","3485816.00","595942.00","358101.00","954043.00","567749.00","679504.00","1383819.00","-101093.00","--","2529979.00","--","--","1794.00","2531773.00","--","0.00","0.00","44.56"
"114/11/30","106","1","3552","同致","6797569.00","1987537.00","8785106.00","4580087.00","66965.00","4647052.00","850309.00","912253.00","2801601.00","-426109.00","--","4138054.00","--","--","--","4138054.00","0.00","0.00","0.00","48.67"
"114/11/30","106","1","3555","博士旺","239122.00","252411.00","491533.00","7927.00","0.00","7927.00","355500.00","6901.00","13747.00","107458.00","--","483606.00","--","--","--","483606.00","0.00","0.00","0.00","13.60"
"114/11/30","106","1","3556","禾瑞亞","1414123.00","86482.00","1500605.00","249470.00","3270.00","252740.00","571814.00","166961.00","444712.00","183.00","--","1183670.00","--","--","64195.00","1247865.00","--","0.00","0.00","20.70"
"114/11/30","106","1","3558","神準","4143680.00","1206532.00","5350212.00","2647445.00","22089.00","2669534.00","490609.00","702817.00","1390306.00","-12277.00","--","2571455.00","--","--","109223.00","2680678.00","0.00","0.00","0.00","52.41"
"114/11/30","106","1","3564","其陽","475290.00","504067.00","979357.00","408356.00","45000.00","453356.00","204810.00","126857.00","199061.00","-4727.00","0.00","526001.00","--","--","0.00","526001.00","0.00","0.00","0.00","25.68"
"114/11/30","106","1","3567","逸昌","160548.00","482627.00","643175.00","81142.00","5161.00","86303.00","355810.00","55476.00","147071.00","0.00","-1485.00","--","0.00","--","--","556872.00","0.00","0.00","107000.00","15.70"
"114/11/30","106","1","3570","大塚","620345.00","50658.00","671003.00","108004.00","5297.00","113301.00","170970.00","68813.00","326969.00","-9050.00","0.00","557702.00","--","--","0.00","557702.00","0.00","0.00","0.00","32.62"
"114/11/30","106","1","3577","泓格","567539.00","634294.00","1201833.00","193127.00","88479.00","281606.00","436894.00","68630.00","422824.00","-8121.00","--","920227.00","--","--","--","920227.00","0.00","0.00","0.00","21.06"
"114/11/30","106","1","3580","友威科","1009678.00","201011.00","1210689.00","879307.00","8040.00","887347.00","634707.00","5790.00","-315589.00","-1566.00","--","323342.00","--","--","--","323342.00","--","0.00","0.00","5.09"
"114/11/30","106","1","3581","博磊","1160988.00","372644.00","1533632.00","542084.00","95584.00","637668.00","517760.00","84261.00","124883.00","11779.00","-7239.00","731444.00","--","--","164520.00","895964.00","0.00","0.00","523000.00","14.27"
"114/11/30","106","1","3587","閎康","1034029.00","1326307.00","2360336.00","394802.00","104029.00","498831.00","533131.00","863361.00","486265.00","-21252.00","0.00","1861505.00","0.00","--","0.00","1861505.00","0.00","0.00","0.00","34.92"
"114/11/30","106","1","3594","磐儀","2046546.00","376338.00","2422884.00","1054204.00","265549.00","1319753.00","577806.00","412585.00","97600.00","-31969.00","-51145.00","1004877.00","--","--","98254.00","1103131.00","0.00","0.00","1606000.00","17.89"
"114/11/30","106","1","3609","三一東林","538493.00","339661.00","878154.00","390226.00","9888.00","400114.00","303394.00","305514.00","-110571.00","-20297.00","0.00","478040.00","--","--","--","478040.00","0.00","0.00","0.00","15.76"
"114/11/30","106","1","3611","鼎翰","2267975.00","2595054.00","4863029.00","1180909.00","1529928.00","2710837.00","385554.00","510398.00","1312703.00","-56463.00","--","2152192.00","--","--","--","2152192.00","--","0.00","0.00","55.82"
"114/11/30","106","1","3615","安可","1071200.00","2056197.00","3127397.00","272534.00","187521.00","460055.00","705845.00","1702673.00","208030.00","50794.00","--","2667342.00","--","--","--","2667342.00","--","0.00","0.00","37.79"
"114/11/30","106","1","3623","富晶通","818980.00","112093.00","931073.00","234230.00","599.00","234829.00","362773.00","89860.00","261118.00","-17507.00","--","--","--","--","--","696244.00","0.00","0.00","0.00","19.19"
"114/11/30","106","1","3624","光頡","1564011.00","1367615.00","2931626.00","548822.00","120167.00","668989.00","1173408.00","730121.00","363391.00","-6448.00","--","2260472.00","--","--","2165.00","2262637.00","0.00","0.00","0.00","19.26"
"114/11/30","106","1","3625","西勝","1096964.00","246777.00","1343741.00","710971.00","300.00","711271.00","620059.00","213617.00","-169353.00","-9749.00","-48244.00","606330.00","--","--","26140.00","632470.00","0.00","306306.00","5584000.00","10.75"
"114/11/30","106","1","3628","盈正","1575028.00","1005003.00","2580031.00","879407.00","94596.00","974003.00","450000.00","819878.00","372231.00","-44332.00","--","1597777.00","--","--","8251.00","1606028.00","0.00","0.00","0.00","35.51"
"114/11/30","106","1","3629","地心引力","141383.00","32547.00","173930.00","55994.00","14902.00","70896.00","202460.00","143056.00","-242482.00","--","--","103034.00","--","--","--","103034.00","--","0.00","0.00","5.09"
"114/11/30","106","1","3630","新鉅科","1382516.00","1198848.00","2581364.00","1020045.00","26982.00","1047027.00","1013490.00","2255963.00","-1632120.00","-102996.00","0.00","1534337.00","--","--","--","1534337.00","0.00","0.00","0.00","15.14"
"114/11/30","106","1","3631","晟楠","1224682.00","580564.00","1805246.00","550894.00","155395.00","706289.00","799209.00","344874.00","-15378.00","-29748.00","0.00","1098957.00","0.00","--","0.00","1098957.00","0.00","0.00","0.00","13.75"
"114/11/30","106","1","3632","研勤","602492.00","452224.00","1054716.00","382156.00","346372.00","728528.00","308077.00","160864.00","-95501.00","-47879.00","-17387.00","308174.00","--","--","18014.00","326188.00","--","0.00","618000.00","10.21"
"114/11/30","106","1","3646","艾恩特","490261.00","99230.00","589491.00","111016.00","3779.00","114795.00","388010.00","39078.00","63300.00","-15692.00","--","474696.00","--","--","--","474696.00","--","111000.00","0.00","12.25"
"114/11/30","106","1","3663","鑫科","1003374.00","550999.00","1554373.00","403621.00","8249.00","411870.00","734980.00","339381.00","49624.00","1758.00","--","1125743.00","--","--","16760.00","1142503.00","--","0.00","0.00","15.32"
"114/11/30","106","1","3664","安瑞-KY","1172884.00","142139.00","1315023.00","235603.00","79500.00","315103.00","747545.00","361897.00","83524.00","-104232.00","-88814.00","999920.00","--","--","0.00","999920.00","0.00","0.00","4510000.00","14.23"
"114/11/30","106","1","3666","光耀","886205.00","347315.00","1233520.00","356023.00","--","356023.00","482996.00","202896.00","196440.00","-4835.00","--","877497.00","--","--","--","877497.00","0.00","0.00","0.00","18.17"
"114/11/30","106","1","3672","康聯訊","479865.00","184632.00","664497.00","136377.00","7027.00","143404.00","311716.00","98043.00","120743.00","-8339.00","-13897.00","508266.00","--","--","12827.00","521093.00","--","0.00","400000.00","16.52"
"114/11/30","106","1","3675","德微","692275.00","619010.00","1311285.00","262512.00","2542.00","265054.00","444283.00","402511.00","201357.00","-1920.00","--","1046231.00","--","--","--","1046231.00","0.00","0.00","0.00","23.55"
"114/11/30","106","1","3680","家登","919596.00","2737812.00","3657408.00","1000143.00","1425173.00","2425316.00","659606.00","451965.00","156969.00","-15276.00","-21172.00","1232092.00","--","--","0.00","1232092.00","--","0.00","665000.00","18.87"
"114/11/30","106","1","3684","榮昌","505900.00","94203.00","600103.00","138949.00","5485.00","144434.00","246062.00","83707.00","138357.00","-12457.00","--","455669.00","--","--","--","455669.00","--","0.00","0.00","18.52"
"114/11/30","106","1","3685","元創精密","743751.00","750785.00","1494536.00","94016.00","352561.00","446577.00","799950.00","206996.00","19274.00","21739.00","--","1047959.00","--","--","0.00","1047959.00","--","0.00","0.00","13.10"
"114/11/30","106","1","3687","歐買尬","2293335.00","277437.00","2570772.00","1009127.00","29339.00","1038466.00","300596.00","906847.00","-442115.00","-21941.00","--","743387.00","--","--","788919.00","1532306.00","0.00","0.00","0.00","24.73"
"114/11/30","106","1","3689","湧德","2969163.00","1525761.00","4494924.00","1887606.00","50608.00","1938214.00","696758.00","726551.00","1303944.00","-195169.00","--","2532084.00","--","--","24626.00","2556710.00","--","0.00","0.00","36.34"
"114/11/30","106","1","3691","碩禾","11428216.00","6176203.00","17604419.00","5562144.00","4575634.00","10137778.00","609890.00","2084699.00","4226477.00","-37566.00","0.00","6883500.00","--","--","583141.00","7466641.00","0.00","0.00","0.00","112.86"
"114/11/30","106","1","3693","營邦","2142979.00","671781.00","2814760.00","1029551.00","32164.00","1061715.00","385357.00","509339.00","868236.00","-9887.00","--","1753045.00","0.00","--","0.00","1753045.00","0.00","0.00","0.00","45.49"
"114/11/30","106","1","3707","漢磊","2971930.00","2877217.00","5849147.00","1744062.00","876170.00","2620232.00","1743202.00","981174.00","-532585.00","-112.00","0.00","2191679.00","--","--","1037236.00","3228915.00","0.00","0.00","0.00","12.57"
"114/11/30","106","1","4102","永日","180392.00","362364.00","542756.00","82738.00","19275.00","102013.00","423735.00","96661.00","-79653.00","--","--","--","--","--","--","440743.00","0.00","0.00","0.00","10.40"
"114/11/30","106","1","4105","東洋","4631154.00","4565895.00","9197049.00","2079981.00","999753.00","3079734.00","2486500.00","407671.00","2422778.00","171591.00","--","5488540.00","--","--","628775.00","6117315.00","--","0.00","0.00","22.07"
"114/11/30","106","1","4107","邦特","1516677.00","1054263.00","2570940.00","392479.00","81919.00","474398.00","692983.00","384467.00","1018843.00","249.00","--","2096542.00","--","--","--","2096542.00","--","0.00","0.00","30.25"
"114/11/30","106","1","4109","加捷生醫","465241.00","1150645.00","1615886.00","632204.00","31637.00","663841.00","787535.00","97335.00","82902.00","-25610.00","-16407.00","925755.00","--","--","26290.00","952045.00","0.00","0.00","659000.00","11.85"
"114/11/30","106","1","4111","濟生","593179.00","900730.00","1493909.00","349915.00","113000.00","462915.00","569830.00","48848.00","428319.00","-16003.00","0.00","1030994.00","--","--","0.00","1030994.00","0.00","0.00","0.00","18.09"
"114/11/30","106","1","4113","聯上","6885700.00","528215.00","7413915.00","3345949.00","496241.00","3842190.00","2057646.00","808029.00","706019.00","31.00","--","--","--","--","--","3571725.00","--","0.00","0.00","17.36"
"114/11/30","106","1","4114","健喬","1656083.00","5270476.00","6926559.00","1197005.00","1386500.00","2583505.00","1647689.00","1395584.00","170063.00","-15864.00","-144326.00","3053146.00","--","--","1289908.00","4343054.00","--","0.00","4359000.00","19.03"
"114/11/30","106","1","4116","明基醫","548082.00","787943.00","1336025.00","282551.00","45890.00","328441.00","443200.00","294937.00","262968.00","-1588.00","0.00","999517.00","0.00","--","8067.00","1007584.00","--","0.00","0.00","22.55"
"114/11/30","106","1","4120","友華","3222963.00","2992969.00","6215932.00","1141195.00","1120703.00","2261898.00","867471.00","258690.00","2035895.00","46123.00","0.00","3208179.00","--","--","745855.00","3954034.00","0.00","0.00","0.00","36.98"
"114/11/30","106","1","4121","優盛","1465673.00","710287.00","2175960.00","675642.00","212510.00","888152.00","733168.00","156987.00","218707.00","-36437.00","--","1072425.00","--","--","215383.00","1287808.00","0.00","0.00","0.00","14.63"
"114/11/30","106","1","4123","晟德","15120713.00","15683790.00","30804503.00","12234352.00","2913309.00","15147661.00","2919167.00","4264560.00","82595.00","-315234.00","-355085.00","6596003.00","--","--","9060839.00","15656842.00","0.00","0.00","6479353.00","23.11"
"114/11/30","106","1","4126","太醫","1112379.00","2251512.00","3363891.00","673007.00","439969.00","1112976.00","660152.00","410354.00","1180409.00","0.00","0.00","2250915.00","--","--","--","2250915.00","--","0.00","0.00","34.10"
"114/11/30","106","1","4127","天良","358274.00","1012243.00","1370517.00","367875.00","254760.00","622635.00","457600.00","156625.00","133657.00","--","--","747882.00","--","--","--","747882.00","0.00","0.00","0.00","16.34"
"114/11/30","106","1","4128","中天","4072159.00","5105390.00","9177549.00","740987.00","62404.00","803391.00","4253427.00","3367633.00","443972.00","-174649.00","--","7890383.00","--","--","483775.00","8374158.00","--","0.00","0.00","18.55"
"114/11/30","106","1","4129","聯合","1669402.00","2118961.00","3788363.00","1731016.00","291168.00","2022184.00","717469.00","915406.00","183489.00","-73634.00","--","1742730.00","--","--","23449.00","1766179.00","0.00","0.00","0.00","24.29"
"114/11/30","106","1","4130","健亞","868495.00","1423812.00","2292307.00","342172.00","37393.00","379565.00","1008060.00","207991.00","90351.00","630368.00","-24028.00","1912742.00","--","--","--","1912742.00","--","0.00","628000.00","19.09"
"114/11/30","106","1","4131","浩泰","44620.00","92902.00","137522.00","3294.00","107.00","3401.00","382919.00","0.00","-248798.00","0.00","--","--","--","--","--","134121.00","0.00","0.00","0.00","3.50"
"114/11/30","106","1","4138","曜亞","1773137.00","458288.00","2231425.00","803538.00","6141.00","809679.00","300000.00","625942.00","306808.00","32943.00","--","1265693.00","--","--","156053.00","1421746.00","--","0.00","0.00","42.19"
"114/11/30","106","1","4139","馬光-KY","344550.00","626043.00","970593.00","306222.00","196289.00","502511.00","381477.00","97048.00","-66998.00","-7338.00","--","404189.00","--","--","63893.00","468082.00","--","0.00","0.00","10.60"
"114/11/30","106","1","4147","中裕","4332142.00","512903.00","4845045.00","49212.00","119343.00","168555.00","2501958.00","4594038.00","-2437515.00","18009.00","--","4676490.00","--","--","--","4676490.00","0.00","0.00","0.00","18.69"
"114/11/30","106","1","4153","鈺緯","1281905.00","408971.00","1690876.00","791563.00","3161.00","794724.00","493666.00","512829.00","-107904.00","-2439.00","--","896152.00","--","--","0.00","896152.00","--","0.00","0.00","18.15"
"114/11/30","106","1","4154","樂威科-KY","244248.00","75764.00","320012.00","106830.00","7174.00","114004.00","195260.00","48887.00","4924.00","-43063.00","0.00","206008.00","--","--","0.00","206008.00","0.00","0.00","0.00","10.55"
"114/11/30","106","1","4157","太景*-KY","1270302.00","65770.00","1336072.00","687678.00","26850.00","714528.00","20908.00","910457.00","-306050.00","-3771.00","--","621544.00","--","--","--","621544.00","--","0.00","0.00","0.87"
"114/11/30","106","1","4160","訊聯基因","321224.00","48984.00","370208.00","60171.00","0.00","60171.00","242470.00","69264.00","-1845.00","--","--","309889.00","--","--","148.00","310037.00","--","0.00","0.00","12.78"
"114/11/30","106","1","4161","聿新科","908713.00","622003.00","1530716.00","427085.00","85909.00","512994.00","522579.00","577855.00","82980.00","-14579.00","-162473.00","1006362.00","--","--","11360.00","1017722.00","0.00","0.00","2020000.00","20.03"
"114/11/30","106","1","4162","智擎","3794190.00","36385.00","3830575.00","141544.00","0.00","141544.00","1225832.00","1788423.00","675096.00","-320.00","0.00","3689031.00","--","--","--","3689031.00","0.00","0.00","0.00","30.09"
"114/11/30","106","1","4163","鐿鈦","1721428.00","1021692.00","2743120.00","631648.00","563315.00","1194963.00","402380.00","282490.00","863791.00","-504.00","--","1548157.00","--","--","--","1548157.00","--","0.00","0.00","38.47"
"114/11/30","106","1","4167","松瑞藥","1526414.00","1899532.00","3425946.00","398953.00","891350.00","1290303.00","2464963.00","409434.00","-731106.00","-7648.00","--","--","--","--","--","2135643.00","0.00","0.00","0.00","8.66"
"114/11/30","106","1","4168","醣聯","883344.00","1120219.00","2003563.00","36757.00","6101.00","42858.00","769935.00","1414817.00","-127257.00","3316.00","-100106.00","1960705.00","--","--","--","1960705.00","0.00","0.00","1439000.00","25.95"
"114/11/30","106","1","4171","瑞基","208447.00","350277.00","558724.00","74607.00","195543.00","270150.00","343400.00","136221.00","-188934.00","-2113.00","--","288574.00","--","--","--","288574.00","0.00","0.00","0.00","8.40"
"114/11/30","106","1","4173","久裕","5391443.00","316939.00","5708382.00","4615828.00","18754.00","4634582.00","445744.00","501905.00","126151.00","--","--","1073800.00","--","--","--","1073800.00","--","0.00","0.00","24.09"
"114/11/30","106","1","4174","浩鼎","5111611.00","789202.00","5900813.00","40144.00","67646.00","107790.00","1720133.00","8778322.00","-4317398.00","-1313.00","-386721.00","5793023.00","--","--","--","5793023.00","0.00","0.00","862000.00","33.85"
"114/11/30","106","1","4175","杏一","1375213.00","1448039.00","2823252.00","966633.00","979689.00","1946322.00","282400.00","390115.00","223379.00","-22342.00","--","873552.00","--","--","3378.00","876930.00","--","0.00","0.00","30.93"
"114/11/30","106","1","4183","福永生技","352313.00","88028.00","440341.00","118509.00","29675.00","148184.00","238000.00","31600.00","22557.00","0.00","--","--","--","--","--","292157.00","0.00","0.00","0.00","12.28"
"114/11/30","106","1","4188","安克","656170.00","78005.00","734175.00","17088.00","54274.00","71362.00","526950.00","377542.00","-241679.00","--","--","--","--","--","--","662813.00","--","0.00","0.00","12.58"
"114/11/30","106","1","4192","杏國","647491.00","353187.00","1000678.00","41715.00","63102.00","104817.00","698670.00","376391.00","-225278.00","46078.00","--","895861.00","--","--","--","895861.00","--","0.00","0.00","12.82"
"114/11/30","106","1","4198","欣大健康","810160.00","276649.00","1086809.00","165530.00","175751.00","341281.00","1418000.00","1285688.00","-1971744.00","13584.00","--","745528.00","--","--","--","745528.00","0.00","0.00","0.00","5.26"
"114/11/30","106","1","4205","中華食","953240.00","688520.00","1641760.00","210465.00","61927.00","272392.00","727044.00","51989.00","590335.00","--","--","--","--","--","--","1369368.00","0.00","0.00","0.00","18.83"
"114/11/30","106","1","4207","環泰","1992027.00","2450659.00","4442686.00","1185025.00","850311.00","2035336.00","1736171.00","75229.00","441146.00","-292639.00","-129209.00","1830698.00","--","--","576652.00","2407350.00","--","0.00","11395000.00","11.29"
"114/11/30","106","1","4303","信立","523623.00","466689.00","990312.00","138458.00","122467.00","260925.00","728210.00","--","30845.00","-29668.00","--","729387.00","--","--","--","729387.00","0.00","0.00","0.00","10.02"
