出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/11/30","106","3","2009","第一銅","2173351.00","3234119.00","5407470.00","1471635.00","282892.00","1754527.00","3596222.00","0.00","437277.00","-380556.00","--","--","--","--","--","3652943.00","0.00","0.00","0.00","10.16"
"114/11/30","106","3","2010","春源","11112889.00","6320821.00","17433710.00","5481563.00","977613.00","6459176.00","6476554.00","159848.00","3838085.00","-76204.00","--","10398283.00","--","--","576251.00","10974534.00","--","0.00","0.00","16.06"
"114/11/30","106","3","2012","春雨","6637496.00","3712646.00","10350142.00","5442689.00","977712.00","6420401.00","2877740.00","75001.00","693821.00","32228.00","-288910.00","3389880.00","--","--","539861.00","3929741.00","0.00","0.00","23830450.00","12.84"
"114/11/30","106","3","2013","中鋼構","11115396.00","3885249.00","15000645.00","10197674.00","593741.00","10791415.00","2000000.00","1208001.00","1101829.00","35562.00","-136162.00","4209230.00","--","--","--","4209230.00","--","0.00","6804767.00","21.79"
"114/11/30","106","3","2014","中鴻","7969157.00","22699605.00","30668762.00","13058088.00","6765998.00","19824086.00","14355444.00","903.00","-3133888.00","-377783.00","--","10844676.00","--","--","--","10844676.00","--","0.00","0.00","7.55"
"114/11/30","106","3","2015","豐興","6920001.00","12366284.00","19286285.00","2390396.00","199724.00","2590120.00","5815994.00","447280.00","10478483.00","-45592.00","0.00","16696165.00","0.00","--","0.00","16696165.00","0.00","0.00","0.00","28.71"
"114/11/30","106","3","2017","官田鋼","2145173.00","5662545.00","7807718.00","1659413.00","839461.00","2498874.00","3271459.00","488759.00","275462.00","2013.00","-70987.00","3966706.00","--","--","1342138.00","5308844.00","--","0.00","5499431.00","12.33"
"114/11/30","106","3","2020","美亞","3351228.00","2807095.00","6158323.00","2527931.00","292645.00","2820576.00","2335261.00","257095.00","664968.00","-51872.00","0.00","3205452.00","--","--","132295.00","3337747.00","0.00","0.00","0.00","13.73"
"114/11/30","106","3","2022","聚亨","5239974.00","9483108.00","14723082.00","5544083.00","3672731.00","9216814.00","5470911.00","81632.00","-1727813.00","255488.00","--","4080218.00","--","--","1426050.00","5506268.00","0.00","0.00","0.00","7.46"
"114/11/30","106","3","2023","燁輝","25687424.00","58828176.00","84515600.00","25389442.00","29489752.00","54879194.00","18211760.00","4873166.00","5324888.00","-601155.00","0.00","27808659.00","--","--","1827747.00","29636406.00","0.00","0.00","0.00","15.27"
"114/11/30","106","3","2024","志聯","977053.00","1217454.00","2194507.00","697143.00","339448.00","1036591.00","975000.00","10438.00","172478.00","0.00","0.00","--","0.00","0.00","--","1157916.00","0.00","0.00","0.00","11.88"
"114/11/30","106","3","2025","千興","840028.00","1259166.00","2099194.00","883874.00","17761.00","901635.00","3228341.00","449586.00","-2426380.00","-18155.00","-35833.00","1197559.00","--","--","0.00","1197559.00","--","0.00","41666788.00","4.26"
"114/11/30","106","3","2027","大成鋼","44151413.00","10779481.00","54930894.00","15416471.00","25093838.00","40510309.00","8559520.00","386535.00","2588268.00","-336173.00","0.00","11198150.00","--","--","3222435.00","14420585.00","0.00","0.00","0.00","13.08"
"114/11/30","106","3","2028","威致","2195323.00","4271109.00","6466432.00","2202711.00","2648297.00","4851008.00","3257148.00","46190.00","-2035588.00","347674.00","--","--","--","--","--","1615424.00","--","0.00","0.00","4.96"
"114/11/30","106","3","2029","盛餘","6761150.00","3671987.00","10433137.00","1076185.00","406507.00","1482692.00","3211800.00","1557364.00","4105847.00","11894.00","0.00","8886905.00","--","--","63540.00","8950445.00","0.00","0.00","0.00","27.67"
"114/11/30","106","3","2030","彰源","5542461.00","4236217.00","9778678.00","4328218.00","1950258.00","6278476.00","2865260.00","408841.00","474877.00","-105068.00","-143708.00","3500202.00","--","--","--","3500202.00","--","0.00","14617000.00","12.87"
"114/11/30","106","3","2031","新光鋼","7906884.00","5810662.00","13717546.00","6393383.00","1269329.00","7662712.00","3061937.00","812794.00","2014146.00","-41773.00","--","5847104.00","--","--","207730.00","6054834.00","--","0.00","0.00","19.10"
"114/11/30","106","3","2032","新鋼","1142534.00","834656.00","1977190.00","152760.00","200011.00","352771.00","1305215.00","107011.00","212098.00","95.00","--","--","--","--","--","1624419.00","0.00","0.00","0.00","12.45"
"114/11/30","106","3","2033","佳大","458314.00","699937.00","1158251.00","188626.00","13865.00","202491.00","806945.00","17629.00","123333.00","7853.00","0.00","--","--","--","--","955760.00","0.00","0.00","0.00","11.84"
"114/11/30","106","3","2034","允強","6669636.00","4532350.00","11201986.00","3688440.00","117918.00","3806358.00","4071307.00","1663578.00","1660743.00","0.00","--","7395628.00","--","--","0.00","7395628.00","--","0.00","0.00","18.17"
"114/11/30","106","3","2038","海光","2669628.00","4044241.00","6713869.00","2131174.00","742491.00","2873665.00","1812645.00","268471.00","490278.00","792565.00","--","3363959.00","--","--","476245.00","3840204.00","--","0.00","0.00","18.56"
"114/11/30","106","3","2049","上銀","12259889.00","23666217.00","35926106.00","13207294.00","6652777.00","19860071.00","2801573.00","308630.00","12631217.00","-242283.00","--","15499137.00","--","--","566898.00","16066035.00","--","0.00","0.00","55.32"
"114/11/30","106","3","2059","川湖","7818247.00","1611141.00","9429388.00","883448.00","86874.00","970322.00","952971.00","796691.00","6712243.00","-2839.00","0.00","8459066.00","--","--","0.00","8459066.00","0.00","0.00","0.00","88.77"
"114/11/30","106","3","2062","橋椿","3621664.00","8952219.00","12573883.00","3315323.00","3892715.00","7208038.00","1636432.00","1317390.00","2583857.00","-173970.00","--","5363709.00","--","--","2136.00","5365845.00","--","0.00","0.00","32.78"
"114/11/30","106","3","2069","運錩","3009226.00","3780851.00","6790077.00","2786132.00","1248383.00","4034515.00","1405830.00","1134288.00","329139.00","-113695.00","0.00","2755562.00","--","--","--","2755562.00","--","6612819.00","0.00","19.60"
"114/11/30","106","3","2101","南港","13709469.00","9497450.00","23206919.00","10165522.00","2241149.00","12406671.00","8339349.00","18970.00","2946298.00","438860.00","-943229.00","10800248.00","--","--","0.00","10800248.00","--","0.00","31686000.00","13.46"
"114/11/30","106","3","2102","泰豐","4849281.00","10930212.00","15779493.00","2852188.00","3860495.00","6712683.00","4733292.00","145746.00","4518560.00","-147753.00","-183035.00","9066810.00","--","--","--","9066810.00","0.00","0.00","13755607.00","19.73"
"114/11/30","106","3","2103","台橡","13898272.00","14990328.00","28888600.00","10864816.00","1985147.00","12849963.00","8257099.00","849.00","5116871.00","1127920.00","--","14502739.00","--","--","1535898.00","16038637.00","0.00","0.00","0.00","17.56"
"114/11/30","106","3","2104","國際中橡","19224095.00","16356322.00","35580417.00","9458241.00","6265948.00","15724189.00","6285870.00","3711701.00","6626081.00","2610845.00","-290088.00","18944409.00","--","--","911819.00","19856228.00","--","0.00","11854114.00","30.72"
"114/11/30","106","3","2105","正新","61358825.00","112081594.00","173440419.00","45201626.00","46368138.00","91569764.00","32414155.00","52576.00","53304577.00","-4568858.00","--","81202450.00","--","--","668205.00","81870655.00","0.00","0.00","0.00","25.05"
"114/11/30","106","3","2106","建大","25640450.00","14520955.00","40161405.00","6718112.00","14085768.00","20803880.00","8744300.00","41.00","11564617.00","-951460.00","0.00","19357498.00","0.00","--","27.00","19357525.00","0.00","0.00","0.00","22.14"
"114/11/30","106","3","2107","厚生","10564483.00","4136432.00","14700915.00","3845328.00","212615.00","4057943.00","3800000.00","506026.00","6513601.00","-175659.00","0.00","10643968.00","--","--","-996.00","10642972.00","0.00","0.00","0.00","28.01"
"114/11/30","106","3","2108","南帝","5039285.00","3280473.00","8319758.00","1057271.00","417907.00","1475178.00","4689683.00","--","2049837.00","-154030.00","--","6585490.00","--","--","259090.00","6844580.00","0.00","0.00","0.00","14.04"
"114/11/30","106","3","2109","華豐","3910532.00","4252133.00","8162665.00","1884256.00","1255016.00","3139272.00","3323492.00","167372.00","304764.00","29674.00","--","3825302.00","--","--","1198091.00","5023393.00","0.00","0.00","0.00","11.51"
"114/11/30","106","3","2114","鑫永銓","1418824.00","1217244.00","2636068.00","487715.00","37069.00","524784.00","675253.00","233619.00","1202412.00","0.00","--","2111284.00","--","--","0.00","2111284.00","0.00","0.00","0.00","31.27"
"114/11/30","106","3","2115","六暉-KY","2368287.00","770346.00","3138633.00","893378.00","113030.00","1006408.00","819650.00","443701.00","1102098.00","-233224.00","--","2132225.00","--","--","0.00","2132225.00","0.00","0.00","0.00","26.01"
"114/11/30","106","3","2201","裕隆","155656933.00","86041099.00","241698032.00","152672645.00","9943509.00","162616154.00","15729199.00","6671181.00","47763871.00","887042.00","-376304.00","70674989.00","--","--","8406889.00","79081878.00","--","0.00","11838582.00","45.27"
"114/11/30","106","3","2204","中華","23618454.00","38974097.00","62592551.00","7607577.00","1278148.00","8885725.00","13840508.00","6408273.00","29674707.00","409322.00","--","50332810.00","--","--","3374016.00","53706826.00","--","0.00","0.00","36.37"
"114/11/30","106","3","2206","三陽工業","20226514.00","17717667.00","37944181.00","13259664.00","9573504.00","22833168.00","8685956.00","1742886.00","5019555.00","-1389614.00","-716316.00","13342467.00","--","--","1768546.00","15111013.00","0.00","0.00","32748452.00","15.96"
"114/11/30","106","3","2208","台船","10028486.00","12142285.00","22170771.00","8277842.00","6460775.00","14738617.00","7435652.00","1965.00","-50088.00","--","--","7387529.00","--","--","44625.00","7432154.00","0.00","0.00","0.00","9.94"
"114/11/30","106","3","2227","裕日車","8606364.00","15506031.00","24112395.00","1978941.00","2586757.00","4565698.00","3000000.00","6129405.00","10750398.00","-333106.00","--","19546697.00","--","--","--","19546697.00","--","0.00","0.00","65.16"
"114/11/30","106","3","2228","劍麟","2619051.00","1901885.00","4520936.00","566093.00","331206.00","897299.00","757803.00","785818.00","2168934.00","-88918.00","--","3623637.00","--","--","--","3623637.00","0.00","0.00","0.00","47.82"
"114/11/30","106","3","2231","為升","3377201.00","2198440.00","5575641.00","2349462.00","57620.00","2407082.00","1011840.00","279419.00","1546963.00","-3395.00","--","2834827.00","--","--","333732.00","3168559.00","0.00","0.00","0.00","30.82"
"114/11/30","106","3","2233","宇隆","1648891.00","1496336.00","3145227.00","700370.00","141280.00","841650.00","492148.00","1068073.00","810884.00","-67528.00","--","2303577.00","--","--","0.00","2303577.00","0.00","0.00","0.00","46.81"
"114/11/30","106","3","2236","百達-KY","1705030.00","448956.00","2153986.00","643338.00","247221.00","890559.00","382442.00","391940.00","375063.00","-37265.00","-15802.00","1096378.00","--","--","167049.00","1263427.00","--","0.00","278.00","28.67"
"114/11/30","106","3","2239","英利-KY","9980815.00","13146233.00","23127048.00","8193213.00","3920935.00","12114148.00","1100000.00","7053536.00","1985445.00","-971332.00","--","9167649.00","--","--","1845251.00","11012900.00","0.00","0.00","0.00","83.34"
"114/11/30","106","3","2243","宏旭-KY","3216690.00","687262.00","3903952.00","2851123.00","52792.00","2903915.00","416000.00","498192.00","138138.00","-52293.00","--","1000037.00","--","--","--","1000037.00","0.00","0.00","0.00","24.04"
"114/11/30","106","3","2301","光寶科","154136454.00","45209505.00","199345959.00","119093108.00","8760141.00","127853249.00","23508670.00","27577935.00","20962670.00","-2569367.00","-1248722.00","68231186.00","--","--","3261524.00","71492710.00","--","0.00","26841500.00","29.36"
"114/11/30","106","3","2302","麗正","348998.00","1625405.00","1974403.00","280638.00","74693.00","355331.00","1663029.00","9.00","7541.00","-51507.00","0.00","1619072.00","--","--","0.00","1619072.00","0.00","0.00","0.00","9.74"
"114/11/30","106","3","2303","聯電","124709447.00","259463586.00","384173033.00","82356582.00","87379264.00","169735846.00","126243187.00","40856374.00","47175532.00","3835538.00","-4719037.00","213391594.00","--","--","1045593.00","214437187.00","--","0.00","416078737.00","17.48"
"114/11/30","106","3","2305","全友","1531948.00","1340344.00","2872292.00","422918.00","139369.00","562287.00","2056608.00","0.00","-60374.00","326316.00","-49781.00","2272769.00","--","--","37236.00","2310005.00","--","0.00","2934365.00","11.21"
"114/11/30","106","3","2308","台達電","157002139.00","101261167.00","258263306.00","89586913.00","42670006.00","132256919.00","25975433.00","48446902.00","52607271.00","-6051713.00","--","120977893.00","--","--","5028494.00","126006387.00","0.00","0.00","0.00","46.57"
"114/11/30","106","3","2312","金寶","53510202.00","37238354.00","90748556.00","51573738.00","11279727.00","62853465.00","14556572.00","674858.00","2364886.00","539795.00","-1114185.00","17021926.00","0.00","--","10873165.00","27895091.00","0.00","0.00","70706408.00","12.29"
"114/11/30","106","3","2313","華通","28205731.00","26381263.00","54586994.00","17738815.00","15256965.00","32995780.00","11918206.00","1016898.00","8256275.00","399835.00","--","21591214.00","--","--","0.00","21591214.00","0.00","0.00","0.00","18.12"
"114/11/30","106","3","2314","台揚","4631867.00","1475167.00","6107034.00","3029957.00","471140.00","3501097.00","2210063.00","287142.00","172212.00","-63536.00","--","2605881.00","--","--","56.00","2605937.00","0.00","0.00","0.00","11.82"
"114/11/30","106","3","2316","楠梓電","7278056.00","4222227.00","11500283.00","2059447.00","2363192.00","4422639.00","2388500.00","240818.00","5025287.00","-237794.00","-339167.00","7077644.00","--","--","--","7077644.00","0.00","0.00","12331819.00","31.25"
"114/11/30","106","3","2317","鴻海","2045529028.00","717125608.00","2762654636.00","1405441020.00","200576008.00","1606017028.00","173287383.00","95706021.00","769022523.00","31965694.00","-18901.00","1069962720.00","--","--","86674888.00","1156637608.00","0.00","0.00","1853848.00","61.75"
"114/11/30","106","3","2321","東訊","1518442.00","740359.00","2258801.00","1418726.00","248411.00","1667137.00","6306652.00","2836.00","-5864528.00","-107724.00","-13784.00","323452.00","--","--","268212.00","591664.00","0.00","0.00","2821207.00","0.52"
"114/11/30","106","3","2323","中環","9778132.00","16787555.00","26565687.00","3470936.00","3012615.00","6483551.00","18778715.00","7170157.00","-6032529.00","-67770.00","-284727.00","19563846.00","--","--","518290.00","20082136.00","--","0.00","34771124.00","10.61"
"114/11/30","106","3","2324","仁寶","330140546.00","41951636.00","372092182.00","241924044.00","22686164.00","264610208.00","44202806.00","10935795.00","54527790.00","-7790395.00","-881247.00","100994749.00","--","--","6487225.00","107481974.00","--","0.00","50017431.00","23.11"
"114/11/30","106","3","2327","國巨*","36182651.00","31806431.00","67989082.00","32191034.00","8048476.00","40239510.00","3504010.00","3057795.00","21408342.00","-306316.00","0.00","27663831.00","0.00","--","85741.00","27749572.00","0.00","1159163.00","0.00","78.95"
"114/11/30","106","3","2328","廣宇","13552587.00","5978798.00","19531385.00","7520451.00","158386.00","7678837.00","5183462.00","1503606.00","4132068.00","-334881.00","0.00","10484255.00","--","--","1368293.00","11852548.00","0.00","0.00","0.00","20.23"
"114/11/30","106","3","2329","華泰","6014071.00","11009685.00","17023756.00","8407543.00","2589834.00","10997377.00","8060158.00","21868.00","-2208444.00","152797.00","--","6026379.00","--","--","0.00","6026379.00","--","0.00","0.00","7.48"
"114/11/30","106","3","2330","台積電","704861778.00","1136562604.00","1841424382.00","298522304.00","111489389.00","410011693.00","259303805.00","56281271.00","1134320860.00","-19189089.00","--","1430716847.00","--","--","695842.00","1431412689.00","--","0.00","0.00","55.18"
"114/11/30","106","3","2331","精英","16126299.00","6430481.00","22556780.00","9944848.00","578701.00","10523549.00","5574030.00","6427295.00","443831.00","-566226.00","--","11878930.00","--","--","154301.00","12033231.00","0.00","0.00","0.00","21.31"
"114/11/30","106","3","2332","友訊","11024846.00","5780994.00","16805840.00","7028921.00","326670.00","7355591.00","6519961.00","1589979.00","1822364.00","-847678.00","-17912.00","9066714.00","--","--","383535.00","9450249.00","0.00","0.00","1844000.00","13.95"
"114/11/30","106","3","2337","旺宏","22912953.00","18447588.00","41360541.00","17169686.00","2486399.00","19656085.00","18049384.00","-225848.00","2942231.00","1096979.00","-159061.00","21703685.00","--","--","771.00","21704456.00","89651.00","0.00","1918243.00","12.04"
"114/11/30","106","3","2338","光罩","1623998.00","2011460.00","3635458.00","295262.00","40605.00","335867.00","2527136.00","208327.00","600748.00","150654.00","-644228.00","2842637.00","--","--","456954.00","3299591.00","0.00","0.00","69123440.00","15.48"
"114/11/30","106","3","2340","台亞","6794807.00","3985895.00","10780702.00","3733963.00","248908.00","3982871.00","4412926.00","667325.00","1777526.00","-36854.00","-26699.00","6794224.00","--","--","3607.00","6797831.00","0.00","0.00","1107276.00","15.43"
"114/11/30","106","3","2342","茂矽","1094238.00","1055966.00","2150204.00","1231877.00","138027.00","1369904.00","751423.00","3.00","-23901.00","427.00","-3.00","727949.00","--","--","52351.00","780300.00","--","0.00","86.00","9.69"
"114/11/30","106","3","2344","華邦電","27447808.00","49658432.00","77106240.00","15765293.00","11147883.00","26913176.00","35800002.00","2513567.00","6169748.00","4329958.00","0.00","48813275.00","--","--","1379789.00","50193064.00","--","0.00","0.00","13.63"
"114/11/30","106","3","2345","智邦","16352104.00","1367931.00","17720035.00","8673952.00","24787.00","8698739.00","5528709.00","771563.00","2988624.00","-223555.00","-50999.00","9014342.00","--","--","6954.00","9021296.00","--","0.00","2209867.00","16.37"
"114/11/30","106","3","2347","聯強","111792196.00","26135921.00","137928117.00","91916341.00","762689.00","92679030.00","16679470.00","14262167.00","17194801.00","-4415680.00","--","43720758.00","--","--","1528329.00","45249087.00","0.00","0.00","0.00","26.21"
"114/11/30","106","3","2348","海悅","1359074.00","284968.00","1644042.00","206926.00","193700.00","400626.00","856000.00","0.00","358970.00","0.00","--","1214970.00","--","--","28446.00","1243416.00","0.00","0.00","0.00","14.19"
"114/11/30","106","3","2349","錸德","8487206.00","16011594.00","24498800.00","5276755.00","3301973.00","8578728.00","17667921.00","903048.00","-3497701.00","-834865.00","-2588828.00","11649575.00","--","--","4270497.00","15920072.00","0.00","0.00","29046992.00","6.70"
"114/11/30","106","3","2351","順德","5851073.00","4826376.00","10677449.00","3052119.00","2157167.00","5209286.00","1821403.00","485125.00","2941302.00","-83167.00","--","5164663.00","--","--","303500.00","5468163.00","0.00","0.00","0.00","28.36"
"114/11/30","106","3","2352","佳世達","55745475.00","45747384.00","101492859.00","55208034.00","11932216.00","67140250.00","19667820.00","2137738.00","8084817.00","164487.00","0.00","30054862.00","0.00","--","4297747.00","34352609.00","--","0.00","0.00","15.28"
"114/11/30","106","3","2353","宏��","120264259.00","31245181.00","151509440.00","88575633.00","6145926.00","94721559.00","30765028.00","29781443.00","1755275.00","-2602014.00","-2914856.00","56784876.00","--","--","3005.00","56787881.00","0.00","0.00","46746290.00","18.74"
"114/11/30","106","3","2354","鴻準","136970649.00","64280644.00","201251293.00","79123774.00","674962.00","79798736.00","14144852.00","7767864.00","69021031.00","30455133.00","--","121388880.00","--","--","63677.00","121452557.00","--","0.00","0.00","85.82"
"114/11/30","106","3","2355","敬鵬","14592755.00","9977224.00","24569979.00","7804324.00","820965.00","8625289.00","3974954.00","1568318.00","10509327.00","-122520.00","--","15930079.00","--","--","14611.00","15944690.00","0.00","0.00","0.00","40.08"
"114/11/30","106","3","2356","英業達","180295218.00","44556197.00","224851415.00","155746535.00","9636450.00","165382985.00","35874751.00","2913096.00","15214056.00","407686.00","0.00","54409589.00","--","--","5058841.00","59468430.00","0.00","0.00","0.00","15.17"
"114/11/30","106","3","2357","華碩","254605838.00","90247469.00","344853307.00","155331763.00","11432993.00","166764756.00","7427603.00","5554282.00","132868115.00","28861457.00","--","174711457.00","--","--","3377094.00","178088551.00","0.00","0.00","0.00","235.22"
"114/11/30","106","3","2359","所羅門","3897970.00","1812360.00","5710330.00","939781.00","18667.00","958448.00","1714711.00","123617.00","2563458.00","-79831.00","-6042.00","4315913.00","--","--","435969.00","4751882.00","0.00","0.00","100432.00","25.18"
"114/11/30","106","3","2360","致茂","14088302.00","7579011.00","21667313.00","8020112.00","1297182.00","9317294.00","4128196.00","3025971.00","5091420.00","-64839.00","-35714.00","12145034.00","--","--","204985.00","12350019.00","--","1358754.00","1915579.00","29.80"
"114/11/30","106","3","2362","藍天","23497743.00","89346374.00","112844117.00","24086621.00","46298250.00","70384871.00","6831630.00","1581974.00","36306982.00","-1651300.00","-625346.00","42443940.00","--","--","15306.00","42459246.00","0.00","0.00","40447265.00","66.04"
"114/11/30","106","3","2363","矽統","1239013.00","6493744.00","7732757.00","59576.00","3780.00","63356.00","5600625.00","24522.00","-321738.00","2365992.00","0.00","7669401.00","--","--","--","7669401.00","0.00","0.00","3.00","13.69"
"114/11/30","106","3","2364","倫飛","437190.00","708215.00","1145405.00","646750.00","5551.00","652301.00","1989398.00","0.00","-1322114.00","27758.00","-202059.00","492983.00","--","--","121.00","493104.00","--","0.00","3007364.00","2.52"
"114/11/30","106","3","2365","昆盈","2514441.00","2689174.00","5203615.00","1156836.00","524199.00","1681035.00","2585385.00","583522.00","546364.00","-106009.00","-146245.00","3463017.00","--","--","59563.00","3522580.00","--","0.00","12672000.00","14.08"
"114/11/30","106","3","2367","燿華","7931557.00","13946148.00","21877705.00","7150744.00","6471959.00","13622703.00","5442956.00","2794335.00","-22291.00","-11877.00","0.00","8203123.00","--","--","51879.00","8255002.00","0.00","0.00","0.00","15.07"
"114/11/30","106","3","2368","金像電","13030524.00","7968347.00","20998871.00","9942456.00","4224829.00","14167285.00","5522469.00","1468074.00","-206277.00","216357.00","-169037.00","6831586.00","--","--","--","6831586.00","0.00","0.00","13174750.00","12.67"
"114/11/30","106","3","2369","菱生","4411551.00","5050974.00","9462525.00","1829085.00","1398142.00","3227227.00","3801023.00","1523508.00","957473.00","-36417.00","-176415.00","6069172.00","--","--","166126.00","6235298.00","--","0.00","5658911.00","16.21"
"114/11/30","106","3","2371","大同","89608062.00","131329812.00","220937874.00","83523077.00","52623181.00","136146258.00","23395367.00","3302899.00","4919013.00","-571861.00","-1629899.00","29415519.00","--","--","55376097.00","84791616.00","--","0.00","104097344.00","13.16"
"114/11/30","106","3","2373","震旦行","10106140.00","5527223.00","15633363.00","6051773.00","1795537.00","7847310.00","2362025.00","1761702.00","3203654.00","271125.00","-819833.00","6778673.00","--","--","1007380.00","7786053.00","--","0.00","12938797.00","30.36"
"114/11/30","106","3","2374","佳能","7129434.00","5749674.00","12879108.00","4241328.00","92099.00","4333427.00","2823756.00","1562600.00","3974497.00","-6081.00","-106.00","8354666.00","--","--","191015.00","8545681.00","--","0.00","10600.00","29.59"
"114/11/30","106","3","2375","凱美","3882009.00","1154555.00","5036564.00","1198337.00","1057597.00","2255934.00","915183.00","141505.00","859315.00","-58608.00","0.00","1857395.00","--","--","923235.00","2780630.00","--","0.00","0.00","20.30"
"114/11/30","106","3","2376","技嘉","32739005.00","5236713.00","37975718.00","14145554.00","574145.00","14719699.00","6331939.00","3961584.00","13028965.00","-188267.00","--","23134221.00","--","--","121798.00","23256019.00","0.00","0.00","0.00","36.54"
"114/11/30","106","3","2377","微星","42301779.00","6017518.00","48319297.00","21377110.00","384262.00","21761372.00","8448562.00","1225615.00","17287273.00","-403525.00","--","26557925.00","--","--","--","26557925.00","0.00","0.00","0.00","31.43"
"114/11/30","106","3","2379","瑞昱","45167880.00","7384710.00","52552590.00","30120706.00","913144.00","31033850.00","5065062.00","3558856.00","13028394.00","-143163.00","--","21509149.00","--","--","9591.00","21518740.00","0.00","0.00","0.00","42.47"
"114/11/30","106","3","2380","虹光","1788199.00","1502427.00","3290626.00","693986.00","176240.00","870226.00","2082209.00","816485.00","-547415.00","77129.00","-8548.00","2419860.00","--","--","540.00","2420400.00","0.00","0.00","251078.00","11.64"
"114/11/30","106","3","2382","廣達","579491459.00","52796508.00","632287967.00","491328343.00","5608602.00","496936945.00","38626274.00","14068590.00","82504194.00","-5916192.00","-333094.00","128949772.00","--","--","6401250.00","135351022.00","0.00","0.00","8108885.00","33.45"
"114/11/30","106","3","2383","台光電","16829174.00","5381231.00","22210405.00","7824657.00","3088349.00","10913006.00","3196524.00","623721.00","7719337.00","-253156.00","--","11286426.00","--","--","10973.00","11297399.00","0.00","0.00","0.00","35.31"
"114/11/30","106","3","2385","群光","43713788.00","24520093.00","68233881.00","38764420.00","1797312.00","40561732.00","7206051.00","5279732.00","12509012.00","-1208511.00","-517165.00","23269119.00","--","--","4403030.00","27672149.00","0.00","0.00","39963350.00","34.19"
"114/11/30","106","3","2387","精元","9090218.00","3787179.00","12877397.00","4881521.00","195419.00","5076940.00","2210965.00","8935.00","5451836.00","-450927.00","-119477.00","7101332.00","--","--","699125.00","7800457.00","0.00","0.00","7319581.00","33.22"
"114/11/30","106","3","2388","威盛","2925880.00","5045510.00","7971390.00","2631185.00","1620797.00","4251982.00","4933034.00","0.00","-1168526.00","-233377.00","--","3531131.00","--","--","188277.00","3719408.00","0.00","0.00","0.00","7.16"
"114/11/30","106","3","2390","云辰","1376803.00","1607703.00","2984506.00","531967.00","49180.00","581147.00","2140216.00","379097.00","-66292.00","-49813.00","0.00","2403208.00","--","--","151.00","2403359.00","--","0.00","0.00","11.23"
"114/11/30","106","3","2392","正崴","38952155.00","33124561.00","72076716.00","35853356.00","9362088.00","45215444.00","5123269.00","9468410.00","9401837.00","-325190.00","--","23668326.00","--","--","3192946.00","26861272.00","0.00","0.00","0.00","46.20"
"114/11/30","106","3","2393","億光","23399041.00","13771485.00","37170526.00","16035283.00","3622779.00","19658062.00","4403357.00","9140543.00","4897513.00","-1260042.00","--","17181371.00","--","--","331093.00","17512464.00","0.00","0.00","0.00","39.02"
"114/11/30","106","3","2395","研華","21615151.00","17182006.00","38797157.00","10727097.00","1899304.00","12626401.00","6970325.00","6434436.00","12807949.00","-222154.00","--","25990556.00","--","--","180200.00","26170756.00","0.00","421.00","0.00","37.31"
"114/11/30","106","3","2397","友通","3196685.00","853352.00","4050037.00","939075.00","89573.00","1028648.00","1146889.00","673773.00","1265334.00","-64609.00","0.00","3021387.00","--","--","2.00","3021389.00","--","0.00","0.00","26.34"
"114/11/30","106","3","2399","映泰","2740256.00","602105.00","3342361.00","887094.00","62373.00","949467.00","1781000.00","91712.00","526826.00","-6644.00","--","2392894.00","--","--","--","2392894.00","--","0.00","0.00","13.44"
"114/11/30","106","3","2401","凌陽","8332633.00","5204398.00","13537031.00","2453931.00","586482.00","3040413.00","5919949.00","704812.00","2342122.00","25608.00","-63401.00","8929090.00","--","--","1567528.00","10496618.00","--","0.00","3559996.00","15.17"
"114/11/30","106","3","2402","毅嘉","6588516.00","3759775.00","10348291.00","3637806.00","811268.00","4449074.00","3356506.00","2325084.00","829619.00","-72297.00","-539695.00","5899217.00","--","--","--","5899217.00","--","0.00","28114000.00","19.18"
"114/11/30","106","3","2404","漢唐","12644101.00","2819474.00","15463575.00","8786240.00","308650.00","9094890.00","2382334.00","611425.00","3302827.00","-106719.00","0.00","6189867.00","--","--","178818.00","6368685.00","0.00","0.00","0.00","25.98"
"114/11/30","106","3","2405","輔信","4024106.00","729802.00","4753908.00","1326346.00","42968.00","1369314.00","3454273.00","104505.00","-54677.00","24283.00","-143790.00","3384594.00","--","--","0.00","3384594.00","--","0.00","16000000.00","10.27"
"114/11/30","106","3","2406","國碩","13147232.00","10300194.00","23447426.00","9372332.00","6549125.00","15921457.00","3390590.00","2611917.00","-1704090.00","-6874.00","--","4291543.00","--","--","3234426.00","7525969.00","--","0.00","0.00","12.66"
"114/11/30","106","3","2408","南亞科","43670212.00","116858448.00","160528660.00","25380324.00","21340380.00","46720704.00","28828159.00","20173333.00","53280223.00","11754083.00","-347533.00","113688265.00","--","--","119691.00","113807956.00","0.00","0.00","687558.00","41.34"
"114/11/30","106","3","2409","友達","188918088.00","260320978.00","449239066.00","120647608.00","108274925.00","228922533.00","96242451.00","60023850.00","47016220.00","594263.00","--","203876784.00","--","--","16439749.00","220316533.00","--","0.00","0.00","21.18"
