code,year,quarter,eps,profit,equity,cash_dividend
8107,113,Y1,,,,1.0
8107,112,Q4,-0.84,-63451.0,1435031.0,
8107,112,Q3,-0.26,-19710.0,1474683.0,
8107,112,Q2,-0.17,-12541.0,1453888.0,
8107,112,Q1,0.01,362.0,1486174.0,
8107,112,Y1,,,,
8107,111,Q4,0.44,32928.0,1502849.0,
8107,111,Q3,0.49,36673.0,1492871.0,
8107,111,Q2,0.75,56076.0,1505608.0,
8107,111,Q1,0.06,4254.0,1467557.0,
8107,111,Y1,,,,0.27
8107,110,Q4,0.27,20972.0,1439207.0,
8107,110,Q3,0.29,22925.0,1436747.0,
8107,110,Q2,0.31,23979.0,1396907.0,
8107,110,Q1,0.23,17379.0,1418778.0,
8107,110,Y1,,,,0.15
8107,109,Q4,0.06,5234.0,1431067.0,
8107,109,Q3,,,1358935.0,
8107,109,Q2,-0.76,-56616.0,1352347.0,
8107,109,Q1,-0.22,-16590.0,1359690.0,
8107,109,Y1,,,,0.06744125
8107,108,Q4,2.33,174429.0,1512660.0,
8107,108,Q3,2.26,169810.0,1527988.0,
8107,108,Q2,1.99,149319.0,1525791.0,
8107,108,Q1,0.67,50274.0,1484988.0,
8107,108,Y1,,,,1.0
8107,107,Q4,1.66,124414.0,1412328.0,
8107,107,Q3,1.38,103849.0,1386420.0,
8107,107,Q2,0.89,67074.0,1352254.0,
8107,107,Q1,0.63,47268.0,1865133.0,
8107,107,Y1,,,,1.0
8107,106,Q4,8.83,792518.0,1801637.0,
8107,106,Q3,7.58,718077.0,1761033.0,
8107,106,Q2,0.96,96078.0,1366094.0,
8107,106,Q1,0.31,31202.0,1291161.0,
8107,106,Y1,,,,7.0
8109,114,Q3,4.41,362040.0,3005910.0,
8109,114,Q2,,,2837067.0,
8109,114,Q1,1.59,130862.0,2823849.0,
8109,113,Q4,6.48,532130.0,3051236.0,
8109,113,Q3,5.15,423053.0,2946162.0,
8109,113,Q2,3.68,302080.0,2820815.0,
8109,113,Q1,2.09,171453.0,2688504.0,
8109,113,Y1,,,,4.5
8109,112,Q4,8.03,638630.0,3005216.0,
8109,112,Q3,6.99,549460.0,2893582.0,
8109,112,Q2,4.32,337300.0,2457167.0,
8109,112,Q1,1.83,142331.0,2392321.0,
8109,112,Y1,,,,6.0
8109,111,Q4,9.03,691801.0,2546414.0,
8109,111,Q3,7.79,594277.0,2384660.0,
8109,111,Q2,4.28,326294.0,2043084.0,
8109,111,Q1,2.07,158117.0,1892491.0,
8109,111,Y1,,,,6.0
8109,110,Q4,5.28,387079.0,2025745.0,
8109,110,Q3,4.02,290991.0,1928821.0,
8109,110,Q2,2.53,179920.0,1480585.0,
8109,110,Q1,1.19,84457.0,1375283.0,
8109,110,Y1,,,,4.0
8109,109,Q4,4.41,315335.0,1540042.0,
8109,109,Q3,,,1441534.0,
8109,109,Q2,1.91,136731.0,1349436.0,
8109,109,Q1,0.73,52724.0,1297181.0,
8109,109,Y1,,,,3.5
8109,108,Q4,5.01,363579.0,1604945.0,
8109,108,Q3,4.55,330138.0,1577895.0,
8109,108,Q2,3.14,227879.0,1486046.0,
8109,108,Q1,1.63,107583.0,1665954.0,
8109,108,Y1,,,,4.0
8109,107,Q4,7.01,461275.0,1550979.0,
8109,107,Q3,5.33,350601.0,1439725.0,
8109,107,Q2,3.44,225707.0,1300884.0,
8109,107,Q1,0.87,57133.0,1393038.0,
8109,107,Y1,,,,4.5
8109,106,Q4,4.41,289271.0,1331994.0,
8109,106,Q3,3.25,213171.0,1255536.0,
8109,106,Q2,1.68,109943.0,1147573.0,
8109,106,Q1,-0.11,-6338.0,1236702.0,
8109,106,Y1,,,,4.0
8111,114,Q3,0.05,5240.0,1299030.0,
8111,114,Q2,,,1239127.0,
8111,114,Q1,0.21,22370.0,1331299.0,
8111,113,Q4,0.91,98233.0,1407369.0,
8111,113,Q3,0.42,44948.0,1356475.0,
8111,113,Q2,0.45,48691.0,1351608.0,
8111,113,Q1,0.27,29310.0,1322774.0,
8111,113,Y1,,,,0.9
8111,112,Q4,0.58,61586.0,1376146.0,
8111,112,Q3,0.61,65199.0,1390577.0,
8111,112,Q2,0.42,45030.0,1370758.0,
8111,112,Q1,0.01,811.0,1460998.0,
8111,112,Y1,,,,0.8
8111,111,Q4,1.05,111425.0,1449870.0,
8111,111,Q3,1.07,114578.0,1457941.0,
8111,111,Q2,0.56,58824.0,1402381.0,
8111,111,Q1,0.29,31021.0,1601406.0,
8111,111,Y1,,,,1.2
8111,110,Q4,3.61,393179.0,1548232.0,
8111,110,Q3,1.31,142605.0,1302081.0,
8111,110,Q2,0.81,88976.0,1344519.0,
8111,110,Q1,0.47,51299.0,1313595.0,
8111,110,Y1,,,,2.1
8111,109,Q4,1.23,135090.0,1254452.0,
8111,109,Q3,,,1222334.0,
8111,109,Q2,0.48,52835.0,1152136.0,
8111,109,Q1,0.11,12656.0,1167939.0,
8111,109,Y1,,,,0.9
8111,108,Q4,0.62,70984.0,1187162.0,
8111,108,Q3,0.68,77451.0,1238919.0,
8111,108,Q2,0.6,68310.0,1247557.0,
8111,108,Q1,0.56,64291.0,1302947.0,
8111,108,Y1,,,,0.45
8111,107,Q4,1.89,221801.0,1211823.0,
8111,107,Q3,1.89,222048.0,1251440.0,
8111,107,Q2,1.87,219494.0,1259367.0,
8111,107,Q1,1.83,214855.0,1255438.0,
8111,107,Y1,,,,0.45
8111,106,Q4,0.1,11496.0,1033195.0,
8111,106,Q3,0.16,19328.0,1041836.0,
8111,106,Q2,0.04,5224.0,1024805.0,
8111,106,Q1,0.01,782.0,1016337.0,
8111,106,Y1,,,,
8121,114,Q3,-0.4,-104526.0,2543355.0,
8121,114,Q2,,,2454430.0,
8121,114,Q1,-0.1,-31025.0,2757417.0,
8121,113,Q4,0.73,130197.0,2746698.0,
8121,113,Q3,0.88,180134.0,2748330.0,
8121,113,Q2,0.65,141750.0,2621630.0,
8121,113,Q1,0.26,53060.0,2519863.0,
8121,113,Y1,,,,
8121,112,Q4,-0.81,-211917.0,2324579.0,
8121,112,Q3,-0.74,-190938.0,2412404.0,
8121,112,Q2,-0.61,-148140.0,2376128.0,
8121,112,Q1,-0.3,-73909.0,2513917.0,
8121,112,Y1,,,,
8121,111,Q4,0.09,14717.0,1988079.0,
8121,111,Q3,0.16,21388.0,1994902.0,
8121,111,Q2,0.12,20162.0,1981640.0,
8121,111,Q1,0.07,18093.0,2021737.0,
8121,111,Y1,,,,
8121,110,Q4,0.32,90481.0,1935142.0,
8121,110,Q3,0.24,66376.0,1897619.0,
8121,110,Q2,0.11,29975.0,1872654.0,
8121,110,Q1,0.04,9327.0,1868599.0,
8121,110,Y1,,,,
8121,109,Q4,0.18,37374.0,1885075.0,
8121,109,Q3,,,1842627.0,
8121,109,Q2,0.16,27372.0,1797357.0,
8121,109,Q1,-0.03,-8728.0,1790830.0,
8121,109,Y1,,,,
8121,108,Q4,-0.57,-128465.0,1835609.0,
8121,108,Q3,-0.23,-57118.0,1939458.0,
8121,108,Q2,-0.2,-48801.0,1995888.0,
8121,108,Q1,-0.2,-47948.0,2019090.0,
8121,108,Y1,,,,
8121,107,Q4,0.31,134777.0,2020360.0,
8121,107,Q3,0.65,240876.0,2115369.0,
8121,107,Q2,0.57,224865.0,2168292.0,
8121,107,Q1,-0.15,-32975.0,1927061.0,
8121,107,Y1,,,,
8121,106,Q4,-0.57,-141670.0,1921632.0,
8121,106,Q3,-0.32,-64079.0,1987436.0,
8121,106,Q2,-0.23,-49238.0,1974270.0,
8121,106,Q1,-0.4,-79406.0,1924630.0,
8121,106,Y1,,,,
8147,114,Q3,2.68,110833.0,1400580.0,
8147,114,Q2,,,1298118.0,
8147,114,Q1,0.7,28195.0,1405253.0,
8147,113,Q4,2.03,77214.0,1340824.0,
8147,113,Q3,1.71,64002.0,1255923.0,
8147,113,Q2,1.2,43031.0,1069122.0,
8147,113,Q1,0.72,24767.0,1117851.0,
8147,113,Y1,,,,2.0
8147,112,Q4,2.55,83089.0,929194.0,
8147,112,Q3,2.1,67550.0,901737.0,
8147,112,Q2,0.92,29126.0,847654.0,
8147,112,Q1,0.38,12341.0,892503.0,
8147,112,Y1,,,,2.5
8147,111,Q4,3.8,121697.0,873347.0,
8147,111,Q3,3.16,100668.0,846498.0,
8147,111,Q2,1.91,60545.0,795737.0,
8147,111,Q1,0.93,28865.0,799913.0,
8147,111,Y1,,,,2.7
8147,110,Q4,1.29,39541.0,673427.0,
8147,110,Q3,1.17,35773.0,665475.0,
8147,110,Q2,0.78,23696.0,667941.0,
8147,110,Q1,0.02,515.0,644464.0,
8147,110,Y1,,,,1.1
8147,109,Q4,0.42,12958.0,645176.0,
8147,109,Q3,,,642036.0,
8147,109,Q2,0.69,20934.0,628798.0,
8147,109,Q1,-0.19,-5829.0,605468.0,
8147,109,Y1,,,,0.5
8147,108,Q4,-0.28,-8642.0,613855.0,
8147,108,Q3,-0.29,-8819.0,616317.0,
8147,108,Q2,-0.14,-4059.0,624775.0,
8147,108,Q1,-0.01,-177.0,644092.0,
8147,108,Y1,,,,
8147,107,Q4,0.84,22459.0,639650.0,
8147,107,Q3,0.69,18205.0,561066.0,
8147,107,Q2,0.2,4939.0,554470.0,
8147,107,Q1,-0.02,-490.0,605527.0,
8147,107,Y1,,,,0.55
8147,106,Q4,1.92,47882.0,544106.0,
8147,106,Q3,1.06,26308.0,522122.0,
8147,106,Q2,0.63,15569.0,507489.0,
8147,106,Q1,0.36,8999.0,545868.0,
8147,106,Y1,,,,2.0
8155,114,Q3,3.35,181763.0,2827232.0,
8155,114,Q2,,,2700407.0,
8155,114,Q1,1.3,66463.0,2921650.0,
8155,113,Q4,4.69,236356.0,2202950.0,
8155,113,Q3,3.24,163084.0,2125688.0,
8155,113,Q2,2.55,128466.0,2087881.0,
8155,113,Q1,0.74,37050.0,2176437.0,
8155,113,Y1,,,,3.8
8155,112,Q4,4.08,204120.0,2135760.0,
8155,112,Q3,2.64,131550.0,2057303.0,
8155,112,Q2,1.87,93269.0,2009815.0,
8155,112,Q1,1.06,52649.0,1955326.0,
8155,112,Y1,,,,3.6
8155,111,Q4,11.17,555696.0,2257838.0,
8155,111,Q3,9.73,484105.0,2157249.0,
8155,111,Q2,7.35,365622.0,2021590.0,
8155,111,Q1,3.53,175490.0,2130058.0,
8155,111,Y1,,,,7.3
8155,110,Q4,7.85,390431.0,1954414.0,
8155,110,Q3,5.09,253330.0,1817549.0,
8155,110,Q2,3.38,168205.0,1732427.0,
8155,110,Q1,1.86,92544.0,2005091.0,
8155,110,Y1,,,,6.0
8155,109,Q4,10.69,531744.0,1912580.0,
8155,109,Q3,,,1820411.0,
8155,109,Q2,6.47,322095.0,1705102.0,
8155,109,Q1,2.92,145486.0,1707675.0,
8155,109,Y1,,,,7.0
8155,108,Q4,4.46,222022.0,1562236.0,
8155,108,Q3,2.63,131022.0,1474081.0,
8155,108,Q2,1.26,62906.0,1406128.0,
8155,108,Q1,0.14,7041.0,1628954.0,
8155,108,Y1,,,,3.6
8155,107,Q4,7.36,366180.0,1621808.0,
8155,107,Q3,6.58,327203.0,1583079.0,
8155,107,Q2,4.97,247453.0,1503485.0,
8155,107,Q1,2.13,105822.0,1635393.0,
8155,107,Y1,,,,5.6
8155,106,Q4,6.17,307074.0,1529501.0,
8155,106,Q3,4.06,202322.0,1425103.0,
8155,106,Q2,2.16,107635.0,1330360.0,
8155,106,Q1,0.73,36473.0,1404917.0,
8155,106,Y1,,,,5.5
8171,114,Q3,-4.13,-417712.0,2493000.0,
8171,114,Q2,,,2498184.0,
8171,114,Q1,-2.1,-161233.0,1404143.0,
8171,113,Q4,-1.29,-101035.0,1582625.0,
8171,113,Q3,-0.47,-37692.0,1597420.0,
8171,113,Q2,0.05,3118.0,1600191.0,
8171,113,Q1,0.17,12535.0,1611107.0,
8171,113,Y1,,,,
8171,112,Q4,-0.5,-37754.0,1591877.0,
8171,112,Q3,0.17,11670.0,1686702.0,
8171,112,Q2,0.0,30.0,1669531.0,
8171,112,Q1,0.1,6766.0,1298749.0,
8171,112,Y1,,,,
8171,111,Q4,2.2,135293.0,1285120.0,
8171,111,Q3,2.18,130202.0,1267376.0,
8171,111,Q2,1.14,66765.0,954680.0,
8171,111,Q1,0.8,47250.0,933436.0,
8171,111,Y1,,,,0.75
8171,110,Q4,-1.22,-68180.0,877440.0,
8171,110,Q3,-1.01,-55252.0,885769.0,
8171,110,Q2,-0.68,-35674.0,901764.0,
8171,110,Q1,-0.22,-11378.0,561060.0,
8171,110,Y1,,,,
8171,109,Q4,-1.37,-69708.0,559024.0,
8171,109,Q3,,,580247.0,
8171,109,Q2,-0.4,-20252.0,599195.0,
8171,109,Q1,-0.18,-9293.0,625029.0,
8171,109,Y1,,,,
8171,108,Q4,4.81,244205.0,635973.0,
8171,108,Q3,5.48,278151.0,671384.0,
8171,108,Q2,5.81,294557.0,693604.0,
8171,108,Q1,-0.16,-8125.0,392817.0,
8171,108,Y1,,,,0.25
8171,107,Q4,-1.34,-68186.0,400708.0,
8171,107,Q3,-1.09,-55120.0,413522.0,
8171,107,Q2,-0.51,-25916.0,443470.0,
8171,107,Q1,-0.4,-20356.0,449478.0,
8171,107,Y1,,,,
8171,106,Q4,-1.77,-89711.0,469010.0,
8171,106,Q3,-1.37,-69617.0,491129.0,
8171,106,Q2,-0.97,-49254.0,511682.0,
8171,106,Q1,-0.69,-34873.0,525614.0,
8171,106,Y1,,,,
8176,114,Q3,0.33,23560.0,563164.0,
8176,114,Q2,,,532509.0,
8176,114,Q1,0.17,11572.0,575267.0,
8176,113,Q4,0.45,29926.0,556943.0,
8176,113,Q3,-0.08,-5839.0,524516.0,
8176,113,Q2,-0.18,-12737.0,512202.0,
8176,113,Q1,-0.14,-9678.0,512900.0,
8176,113,Y1,,,,
8176,112,Q4,0.08,4715.0,517223.0,
8176,112,Q3,-0.1,-8760.0,508435.0,
8176,112,Q2,-0.4,-28985.0,479998.0,
8176,112,Q1,-0.33,-22918.0,495329.0,
8176,112,Y1,,,,
8176,111,Q4,-0.94,-64670.0,516760.0,
8176,111,Q3,-0.58,-39287.0,549713.0,
8176,111,Q2,-0.67,-45426.0,538422.0,
8176,111,Q1,-0.44,-29454.0,590334.0,
8176,111,Y1,,,,
8176,110,Q4,-0.88,-4115.0,606128.0,
8176,110,Q3,-1.4,-100681.0,513341.0,
8176,110,Q2,-0.95,-67859.0,548970.0,
8176,110,Q1,-0.49,-35066.0,584344.0,
8176,110,Y1,,,,
8176,109,Q4,-1.27,-108891.0,621699.0,
8176,109,Q3,,,646916.0,
8176,109,Q2,-0.63,-60379.0,660434.0,
8176,109,Q1,-0.43,-38441.0,681456.0,
8176,109,Y1,,,,
8176,108,Q4,0.21,2897.0,737412.0,
8176,108,Q3,0.12,-1743.0,737076.0,
8176,108,Q2,-0.33,-32888.0,721466.0,
8176,108,Q1,-0.21,-21163.0,779703.0,
8176,108,Y1,,,,0.15
8176,107,Q4,0.64,5462.0,792236.0,
8176,107,Q3,0.56,12288.0,805384.0,
8176,107,Q2,0.08,-16455.0,792806.0,
8176,107,Q1,0.01,-14822.0,845434.0,
8176,107,Y1,,,,0.6
8176,106,Q4,0.72,6025.0,853066.0,
8176,106,Q3,0.3,-15522.0,831842.0,
8176,106,Q2,0.08,-13709.0,827062.0,
8176,106,Q1,0.01,-9201.0,844752.0,
8176,106,Y1,,,,0.55
8182,114,Q3,0.04,4641.0,3499929.0,
8182,114,Q2,,,3373411.0,
8182,114,Q1,0.52,55811.0,3678503.0,
8182,113,Q4,2.44,262023.0,3819881.0,
8182,113,Q3,1.75,187185.0,3779246.0,
8182,113,Q2,1.35,145027.0,3617092.0,
8182,113,Q1,0.78,84191.0,3560194.0,
8182,113,Y1,,,,2.0
8182,112,Q4,1.16,124723.0,3613784.0,
8182,112,Q3,0.75,80404.0,3489497.0,
8182,112,Q2,0.34,36676.0,3375801.0,
8182,112,Q1,-0.09,-9570.0,3372499.0,
8182,112,Y1,,,,1.2
8182,111,Q4,2.5,267706.0,3397029.0,
8182,111,Q3,2.96,317087.0,3322337.0,
8182,111,Q2,2.06,220357.0,3267846.0,
8182,111,Q1,1.07,114536.0,3404470.0,
8182,111,Y1,,,,1.0
8182,110,Q4,4.76,511196.0,3534123.0,
8182,110,Q3,3.43,368026.0,3279484.0,
8182,110,Q2,1.99,214079.0,3232572.0,
8182,110,Q1,0.76,81512.0,3060323.0,
8182,110,H1,,,,
8182,110,H2,,,,3.0
8182,109,Q4,2.08,223633.0,3066471.0,
8182,109,Q3,,,2986087.0,
8182,109,Q2,0.92,99634.0,2873152.0,
8182,109,Q1,0.4,43957.0,2868366.0,
8182,109,H1,,,,
8182,109,H2,,,,1.5
8182,108,Q4,1.3,140277.0,2949262.0,
8182,108,Q3,0.99,106912.0,2888398.0,
8182,108,Q2,0.59,63806.0,2841218.0,
8182,108,Q1,0.29,31526.0,2855241.0,
8182,108,Y1,,,,1.0
8182,107,Q4,1.49,160898.0,2781031.0,
8182,107,Q3,1.16,125023.0,2726284.0,
8182,107,Q2,0.55,59095.0,2665848.0,
8182,107,Q1,0.04,4822.0,2712780.0,
8182,107,Y1,,,,1.1
8182,106,Q4,1.3,139840.0,2671092.0,
8182,106,Q3,1.12,120634.0,2648889.0,
8182,106,Q2,0.7,75146.0,2586324.0,
8182,106,Q1,0.21,22267.0,2578979.0,
8182,106,Y1,,,,1.0
8183,114,Q3,0.96,115582.0,3400349.0,
8183,114,Q2,,,3161906.0,
8183,114,Q1,0.13,15333.0,3597555.0,
8183,113,Q4,3.26,393545.0,3541948.0,
8183,113,Q3,1.76,213098.0,3406183.0,
8183,113,Q2,1.12,134989.0,3287726.0,
8183,113,Q1,0.45,54806.0,3407918.0,
8183,113,Y1,,,,1.3
8183,112,Q4,4.5,543159.0,3315179.0,
8183,112,Q3,3.05,367961.0,3177833.0,
8183,112,Q2,1.85,222811.0,2966033.0,
8183,112,Q1,0.93,111166.0,3158029.0,
8183,112,Y1,,,,1.8
8183,111,Q4,5.63,675458.0,2975145.0,
8183,111,Q3,4.15,497595.0,2823466.0,
8183,111,Q2,2.79,335632.0,2650563.0,
8183,111,Q1,1.46,175481.0,2724045.0,
8183,111,Y1,,,,1.9
8183,110,Q4,4.16,500402.0,2488263.0,
8183,110,Q3,2.04,245180.0,2216044.0,
8183,110,Q2,1.61,193010.0,2285217.0,
8183,110,Q1,0.8,96755.0,2208049.0,
8183,110,Y1,,,,1.25
8183,109,Q4,1.73,207781.0,2115328.0,
8183,109,Q3,,,1936061.0,
8183,109,Q2,0.53,63544.0,1894829.0,
8183,109,Q1,0.08,9178.0,1907196.0,
8183,109,Y1,,,,0.8
8183,108,Q4,1.35,163087.0,1952734.0,
8183,108,Q3,1.02,123197.0,1903040.0,
8183,108,Q2,0.55,66883.0,1889458.0,
8183,108,Q1,0.15,18658.0,1916752.0,
8183,108,Y1,,,,0.45
8183,107,Q4,1.19,144061.0,1858324.0,
8183,107,Q3,0.92,110973.0,1833212.0,
8183,107,Q2,0.55,66587.0,1887743.0,
8183,107,Q1,0.22,26336.0,1816725.0,
8183,107,Y1,,,,0.4
8183,106,Q4,1.52,175053.0,1767923.0,
8183,106,Q3,1.11,125383.0,1707195.0,
8183,106,Q2,0.73,81934.0,1471578.0,
8183,106,Q1,0.19,21126.0,1427959.0,
8183,106,Y1,,,,0.4
8227,114,Q3,1.4,55224.0,1114048.0,
8227,114,Q2,,,1064070.0,
8227,114,Q1,0.19,7561.0,1129654.0,
8227,113,Q4,1.65,62726.0,1122093.0,
8227,113,Q3,0.95,35794.0,1092371.0,
8227,113,Q2,0.85,31857.0,744573.0,
8227,113,Q1,0.41,15355.0,813960.0,
8227,113,Y1,,,,1.6
8227,112,Q4,4.29,160112.0,798605.0,
8227,112,Q3,3.45,129018.0,767925.0,
8227,112,Q2,2.08,77593.0,716500.0,
8227,112,Q1,0.96,35918.0,730839.0,
8227,112,Y1,,,,2.3
8227,111,Q4,2.2,73267.0,694926.0,
8227,111,Q3,2.61,86727.0,410488.0,
8227,111,Q2,1.44,47907.0,371668.0,
8227,111,Q1,0.69,23006.0,346767.0,
8227,111,Y1,,,,1.5
8227,110,Q4,1.75,58151.0,323761.0,
8227,110,Q2,0.4,13240.0,278843.0,
8227,110,Y1,,,,
8227,109,Q4,-0.8,-26512.0,265603.0,
8227,109,Q2,-0.33,-10791.0,281916.0,
8227,109,Y1,,,,
8227,108,Q4,0.88,29167.0,292707.0,
8227,108,Q2,0.01,333.0,264937.0,
8227,107,Q4,-0.52,-17146.0,264604.0,
8227,107,Q2,-0.49,-16379.0,268168.0,
8227,106,Q4,-0.59,-19693.0,280771.0,
8227,106,Q2,-0.43,-14304.0,287893.0,
8234,114,Q3,0.32,40052.0,3126353.0,
8234,114,Q2,,,3134237.0,
8234,114,Q1,0.57,81041.0,3325977.0,
8234,113,Q4,0.6,47855.0,3230921.0,
8234,113,Q3,0.11,-9752.0,3147745.0,
8234,113,Q2,-0.07,-17760.0,3157675.0,
8234,113,Q1,-0.14,-21070.0,3325035.0,
8234,113,Y1,,,,0.6
8234,112,Q4,1.27,190431.0,3313832.0,
8234,112,Q3,1.61,255654.0,3429621.0,
8234,112,Q2,1.01,164147.0,3286697.0,
8234,112,Q1,0.92,140430.0,3678593.0,
8234,112,Y1,,,,1.2
8234,111,Q4,6.39,930475.0,3536447.0,
8234,111,Q3,5.97,876210.0,3465307.0,
8234,111,Q2,1.36,208518.0,2931277.0,
8234,111,Q1,0.66,96806.0,2964278.0,
8234,111,Y1,,,,3.0
8234,110,Q4,1.0,179421.0,2837626.0,
8234,110,Q3,0.4,82340.0,2731460.0,
8234,110,Q2,-0.15,-12002.0,2775786.0,
8234,110,Q1,-0.24,-35756.0,2764950.0,
8234,110,Y1,,,,1.0
8234,109,Q4,1.06,185544.0,2812347.0,
8234,109,Q3,,,2723538.0,
8234,109,Q2,0.37,57417.0,2679008.0,
8234,109,Q1,0.12,12565.0,2743666.0,
8234,109,Y1,,,,0.8
8234,108,Q4,1.61,212973.0,2733206.0,
8234,108,Q3,1.15,144796.0,2642307.0,
8234,108,Q2,0.84,101446.0,2597781.0,
8234,108,Q1,0.34,39105.0,2619980.0,
8234,108,Y1,,,,0.8
8234,107,Q4,1.21,158821.0,2506632.0,
8234,107,Q3,0.67,87927.0,2425572.0,
8234,107,Q2,0.44,57884.0,2385254.0,
8234,107,Q1,0.13,16316.0,2451853.0,
8234,107,Y1,,,,0.7
8234,106,Q4,0.99,140687.0,2381389.0,
8234,106,Q3,0.66,94104.0,2329362.0,
8234,106,Q2,0.32,44118.0,2273016.0,
8234,106,Q1,-0.31,-43142.0,2385294.0,
8234,106,Y1,,,,0.6
8240,114,Q3,1.54,157610.0,4474351.0,
8240,114,Q2,,,4308478.0,
8240,114,Q1,0.76,76386.0,4612382.0,
8240,113,Q4,3.04,311306.0,4814126.0,
8240,113,Q3,2.88,290741.0,4801566.0,
8240,113,Q2,1.16,118989.0,4688778.0,
8240,113,Q1,0.36,36689.0,4396768.0,
8240,113,Y1,,,,1.6
8240,112,Q4,2.05,221431.0,4310850.0,
8240,112,Q3,1.69,181974.0,4346272.0,
8240,112,Q2,1.09,116276.0,4089817.0,
8240,112,Q1,0.04,4363.0,4112981.0,
8240,112,Y1,,,,1.5
8240,111,Q4,2.66,284171.0,4233116.0,
8240,111,Q3,2.3,241319.0,4216050.0,
8240,111,Q2,1.67,174316.0,4140210.0,
8240,111,Q1,0.69,72389.0,4454245.0,
8240,111,Y1,,,,1.5
8240,110,Q4,4.39,457779.0,4256498.0,
8240,110,Q3,2.0,216154.0,3963809.0,
8240,110,Q2,1.17,127168.0,4035280.0,
8240,110,Q1,0.98,103646.0,4083931.0,
8240,110,Y1,,,,2.5
8240,109,Q4,2.21,243135.0,4003269.0,
8240,109,Q3,,,3859772.0,
8240,109,Q2,0.77,86660.0,3734177.0,
8240,109,Q1,0.35,36546.0,3859850.0,
8240,109,Y1,,,,1.6
8240,108,Q4,2.1,252427.0,3858352.0,
8240,108,Q3,1.41,171288.0,3886257.0,
8240,108,Q2,0.39,49179.0,3833052.0,
8240,108,Q1,0.08,9480.0,3873012.0,
8240,108,Y1,,,,1.3
8240,107,Q4,1.51,158345.0,3799758.0,
8240,107,Q3,1.44,149434.0,3777882.0,
8240,107,Q2,0.79,81528.0,3821096.0,
8240,107,Q1,-0.05,-4450.0,3749043.0,
8240,107,Y1,,,,0.85
8240,106,Q4,0.47,52368.0,3709757.0,
8240,106,Q3,-0.32,-27833.0,3636287.0,
8240,106,Q2,-0.51,-49292.0,3575294.0,
8240,106,Q1,0.02,3527.0,3570944.0,
8240,106,Y1,,,,
8255,114,Q3,4.64,455754.0,9938677.0,
8255,114,Q2,,,9006938.0,
8255,114,Q1,2.32,261899.0,9248882.0,
8255,113,Q4,8.24,897429.0,9934310.0,
8255,113,Q3,6.5,686389.0,10116963.0,
8255,113,Q2,4.35,448178.0,10293694.0,
8255,113,Q1,2.22,214457.0,10060491.0,
8255,113,Y1,,,,4.2
8255,112,Q4,7.68,611762.0,10034250.0,
8255,112,Q3,7.13,631363.0,9604042.0,
8255,112,Q2,4.94,448314.0,7948348.0,
8255,112,Q1,1.25,117807.0,5731237.0,
8255,112,Y1,,,,5.0
8255,111,Q4,6.14,572176.0,5782806.0,
8255,111,Q3,4.96,464924.0,5563755.0,
8255,111,Q2,3.04,281676.0,5491695.0,
8255,111,Q1,1.64,150910.0,5762178.0,
8255,111,Y1,,,,4.0
8255,110,Q4,5.25,467967.0,6450719.0,
8255,110,Q3,4.43,395777.0,5914745.0,
8255,110,Q2,2.92,259183.0,5960681.0,
8255,110,Q1,1.7,150225.0,5598143.0,
8255,110,Y1,,,,4.0
8255,109,Q4,3.1,176875.0,5746493.0,
8255,109,Q3,,,4974658.0,
8255,109,Q2,0.5,20131.0,4818367.0,
8255,109,Q1,0.8,63700.0,4830192.0,
8255,109,Y1,,,,3.00065386
8255,108,Q4,4.11,257203.0,5254940.0,
8255,108,Q3,3.41,221471.0,3821148.0,
8255,108,Q2,2.47,167303.0,3306233.0,
8255,108,Q1,1.34,92918.0,3417681.0,
8255,108,Y1,,,,3.15
8255,107,Q4,7.08,505763.0,3236594.0,
8255,107,Q3,5.43,386075.0,3388065.0,
8255,107,Q2,3.43,244929.0,3761989.0,
8255,107,Q1,1.63,116051.0,3772645.0,
8255,107,Y1,,,,5.0
8255,106,Q4,7.11,507206.0,3373373.0,
8255,106,Q3,5.12,364753.0,3163273.0,
8255,106,Q2,3.24,230460.0,2911213.0,
8255,106,Q1,1.21,84700.0,3265420.0,
8255,106,Y1,,,,4.0
8272,114,Q3,2.5,47505.0,574913.0,
8272,114,Q2,,,556366.0,
8272,114,Q1,0.25,4787.0,577790.0,
8272,113,Q4,4.04,70882.0,573003.0,
8272,113,Q3,1.81,31085.0,392165.0,
8272,113,Q2,1.07,18381.0,379461.0,
8272,113,Q1,0.28,4787.0,415225.0,
8272,113,Y1,,,,2.4
8272,112,Q4,4.79,81404.0,410438.0,
8272,112,Q2,0.84,14154.0,343188.0,
8272,112,Y1,,,,2.87
8272,111,Q4,5.17,82848.0,369022.0,
8272,111,Y1,,,,3.2
8277,114,Q3,-0.34,-45513.0,442906.0,
8277,114,Q2,,,462424.0,
8277,114,Q1,-0.11,-16626.0,472164.0,
8277,113,Q4,-0.72,-82950.0,486916.0,
8277,113,Q3,-0.51,-60082.0,509900.0,
8277,113,Q2,-0.31,-35775.0,534285.0,
8277,113,Q1,-0.16,-20229.0,545143.0,
8277,113,Y1,,,,
8277,112,Q4,-0.74,-92910.0,565648.0,
8277,112,Q3,-0.59,-77536.0,580921.0,
8277,112,Q2,-0.4,-52550.0,585991.0,
8277,112,Q1,-0.22,-27902.0,588014.0,
