出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收入,支出,繼續營業單位稅前淨利（淨損）,其他綜合損益,利息淨收益,利息以外淨收益,淨收益,呆帳費用、承諾及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,本期稅後淨利（淨損）,本期其他綜合損益（稅後淨額）,收益,支出及費用,營業利益,營業外損益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,利息以外淨損益,繼續營業單位本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益
114/10/28,112,4,3706,神達,35536013.00,31046205.00,--,--,4489808.00,--,--,4489808.00,4422103.00,--,67705.00,1933555.00,2001260.00,213815.00,1787445.00,--,--,1787445.00,172013.00,--,1959458.00,1783630.00,--,3815.00,1955763.00,--,3695.00,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,3708,上緯投控,7294813.00,5960308.00,--,--,1334505.00,--,--,1334505.00,1104397.00,--,230108.00,1217999.00,1448107.00,166109.00,1281998.00,--,--,1281998.00,-93951.00,--,1188047.00,1256499.00,--,25499.00,1186181.00,--,1866.00,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,3711,日月光投控,581914471.00,490157339.00,--,--,91757132.00,--,--,91757132.00,51429425.00,--,40327707.00,2272642.00,42600349.00,9042952.00,33557397.00,--,--,33557397.00,854565.00,--,34411962.00,31725403.00,--,1831994.00,32693288.00,--,1718674.00,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,3712,永崴投控,17423002.00,15145984.00,--,--,2277018.00,--,--,2277018.00,1378220.00,118111.00,1016909.00,85102.00,1102011.00,208132.00,893879.00,--,--,893879.00,209144.00,--,1103023.00,567916.00,--,325963.00,850051.00,--,252972.00,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,3714,富采,22305680.00,21137938.00,--,--,1167742.00,-13.00,-26.00,1167729.00,5199313.00,30306.00,-4001278.00,-3383721.00,-7384999.00,-62267.00,-7322732.00,--,--,-7322732.00,-269770.00,--,-7592502.00,-6782678.00,--,-540054.00,-7036568.00,--,-555934.00,-9.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,3715,定穎投控,15713954.00,11928381.00,--,--,3785573.00,--,--,3785573.00,2144307.00,--,1641266.00,-175743.00,1465523.00,434870.00,1030653.00,--,--,1030653.00,-67213.00,--,963440.00,1003398.00,--,27255.00,937687.00,--,25753.00,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4104,佳醫,8233404.00,6563688.00,--,--,1669716.00,89431.00,95283.00,1675568.00,972688.00,--,702880.00,441200.00,1144080.00,221230.00,922850.00,--,--,922850.00,319075.00,--,1241925.00,746605.00,--,176245.00,944765.00,--,297160.00,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4106,雃博,2647122.00,1508805.00,--,--,1138317.00,--,--,1138317.00,944098.00,--,194219.00,15634.00,209853.00,56841.00,153012.00,--,--,153012.00,46074.00,--,199086.00,152172.00,--,840.00,200491.00,--,-1405.00,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4108,懷特,162489.00,94846.00,--,--,67643.00,--,--,67643.00,189320.00,--,-121677.00,47530.00,-74147.00,0.00,-74147.00,--,--,-74147.00,65211.00,--,-8936.00,-47117.00,--,-27030.00,18536.00,--,-27472.00,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4119,旭富,1204159.00,853836.00,--,--,350323.00,--,--,350323.00,190023.00,--,160300.00,203890.00,364190.00,69469.00,294721.00,--,--,294721.00,202026.00,--,496747.00,294721.00,--,--,496747.00,--,--,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4133,亞諾法,382052.00,208137.00,--,--,173915.00,--,--,173915.00,126721.00,--,47194.00,1323.00,48517.00,4839.00,43678.00,--,--,43678.00,-910.00,--,42768.00,43678.00,--,--,42768.00,--,--,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4137,麗豐-KY,4534771.00,748113.00,--,--,3786658.00,--,--,3786658.00,2588769.00,--,1197889.00,247528.00,1445417.00,411863.00,1033554.00,--,--,1033554.00,-94535.00,--,939019.00,1033554.00,--,--,939019.00,--,--,13.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4142,國光生,1785094.00,1374159.00,--,--,410935.00,--,--,410935.00,1133682.00,--,-722747.00,-47232.00,-769979.00,0.00,-769979.00,--,--,-769979.00,5596.00,--,-764383.00,-639891.00,--,-130088.00,-635618.00,--,-128765.00,-1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4148,全宇生技-KY,2826587.00,2238608.00,--,--,587979.00,--,--,587979.00,398084.00,--,189895.00,67735.00,257630.00,68321.00,189309.00,--,--,189309.00,-109478.00,--,79831.00,139361.00,--,49948.00,49452.00,--,30379.00,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4155,訊映,1191985.00,995101.00,--,--,196884.00,6293.00,13720.00,204311.00,216373.00,--,-12062.00,20088.00,8026.00,9620.00,-1594.00,--,--,-1594.00,-18990.00,--,-20584.00,2948.00,--,-4542.00,-16042.00,--,-4542.00,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4164,承業醫,3877137.00,2808977.00,--,--,1068160.00,--,--,1068160.00,454684.00,--,613476.00,-54046.00,559430.00,134192.00,425238.00,--,--,425238.00,1692.00,--,426930.00,418866.00,--,6372.00,420625.00,--,6305.00,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4190,佐登-KY,2975720.00,963594.00,--,--,2012126.00,--,--,2012126.00,1981596.00,160.00,30690.00,13922.00,44612.00,44870.00,-258.00,--,--,-258.00,-44696.00,--,-44954.00,-258.00,--,--,-44954.00,--,--,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4306,炎洲,13223736.00,11045427.00,--,--,2178309.00,--,--,2178309.00,1505783.00,--,672526.00,322859.00,995385.00,139847.00,855538.00,0.00,--,855538.00,363361.00,--,1218899.00,801205.00,--,54333.00,1171180.00,--,47719.00,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4414,如興,13517416.00,11299094.00,--,--,2218322.00,--,--,2218322.00,2423957.00,--,-205635.00,-358626.00,-564261.00,-6608.00,-557653.00,--,--,-557653.00,49470.00,--,-508183.00,-548618.00,--,-9035.00,-511046.00,--,2863.00,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4426,利勤,1292108.00,1059891.00,--,--,232217.00,--,--,232217.00,254245.00,--,-22028.00,-20783.00,-42811.00,-863.00,-41948.00,--,--,-41948.00,2715.00,--,-39233.00,-41804.00,--,-144.00,-39089.00,--,-144.00,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4438,廣越,16552812.00,14066818.00,--,--,2485994.00,--,--,2485994.00,1564548.00,--,921446.00,269169.00,1190615.00,286219.00,904396.00,--,--,904396.00,-93249.00,--,811147.00,734190.00,--,170206.00,644104.00,--,167043.00,7.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4439,冠星-KY,5187113.00,3948097.00,--,--,1239016.00,--,--,1239016.00,739856.00,--,499160.00,24492.00,523652.00,115454.00,408198.00,--,--,408198.00,-37167.00,--,371031.00,408198.00,--,--,371031.00,--,--,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4440,宜新實業,994301.00,905225.00,--,--,89076.00,--,--,89076.00,57263.00,0.00,31813.00,20578.00,52391.00,7117.00,45274.00,--,--,45274.00,223.00,--,45497.00,--,--,--,--,--,--,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4441,振大環球,5246728.00,3971592.00,--,--,1275136.00,--,--,1275136.00,461579.00,--,813557.00,174478.00,988035.00,248024.00,740011.00,--,--,740011.00,-6796.00,--,733215.00,741588.00,--,-1577.00,734940.00,--,-1725.00,12.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4526,東台,7620510.00,6066156.00,--,--,1554354.00,--,--,1554354.00,1710661.00,--,-156307.00,249443.00,93136.00,-28351.00,121487.00,--,--,121487.00,-742.00,--,120745.00,50131.00,--,71356.00,49634.00,--,71111.00,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4532,瑞智,16859695.00,14353857.00,--,--,2505838.00,--,--,2505838.00,1574636.00,--,931202.00,186835.00,1118037.00,317019.00,801018.00,--,--,801018.00,-172988.00,--,628030.00,750972.00,--,50046.00,585812.00,--,42218.00,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4536,拓凱,9266547.00,6235759.00,--,--,3030788.00,--,--,3030788.00,1327647.00,--,1703141.00,293615.00,1996756.00,513321.00,1483435.00,--,--,1483435.00,-46670.00,--,1436765.00,1415377.00,--,68058.00,1372722.00,--,64043.00,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4540,全球傳動,2571194.00,2153100.00,--,--,418094.00,--,--,418094.00,488986.00,--,-70892.00,-76903.00,-147795.00,-44183.00,-103612.00,--,--,-103612.00,-2611.00,--,-106223.00,-103612.00,--,--,-106223.00,--,--,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4545,銘鈺,2075139.00,1692541.00,--,--,382598.00,--,--,382598.00,295065.00,--,87533.00,30386.00,117919.00,34854.00,83065.00,--,--,83065.00,-2614.00,--,80451.00,83065.00,--,--,80451.00,--,--,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4551,智伸科,7121824.00,5573913.00,--,--,1547911.00,--,--,1547911.00,826407.00,--,721504.00,-12224.00,709280.00,193740.00,515540.00,--,--,515540.00,-82391.00,--,433149.00,515540.00,--,--,433149.00,--,--,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4552,力達-KY,5045537.00,3930150.00,--,--,1115387.00,--,--,1115387.00,505773.00,--,609614.00,4910.00,614524.00,212849.00,401675.00,--,--,401675.00,-111591.00,--,290084.00,401675.00,--,--,290084.00,--,--,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4555,氣立,1377230.00,1004354.00,--,--,372876.00,--,--,372876.00,393985.00,--,-21109.00,-4698.00,-25807.00,7866.00,-33673.00,--,--,-33673.00,-37519.00,--,-71192.00,-34955.00,--,1282.00,-70829.00,--,-363.00,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4557,永新-KY,3234167.00,2227816.00,--,--,1006351.00,--,--,1006351.00,524555.00,--,481796.00,-3189.00,478607.00,88940.00,389667.00,--,--,389667.00,-65365.00,--,324302.00,378703.00,--,10964.00,316702.00,--,7600.00,9.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4560,強信-KY,1239857.00,852486.00,--,--,387371.00,--,--,387371.00,325591.00,--,61780.00,17470.00,79250.00,7146.00,72104.00,--,--,72104.00,-31564.00,--,40540.00,72104.00,--,--,40540.00,--,--,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4562,穎漢,742197.00,490600.00,--,--,251597.00,--,--,251597.00,314939.00,678.00,-62664.00,-20139.00,-82803.00,3038.00,-85841.00,--,--,-85841.00,13045.00,--,-72796.00,-80842.00,--,-4999.00,-67840.00,--,-4956.00,-0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4564,元翎,1304718.00,1406299.00,--,--,-101581.00,--,--,-101581.00,236236.00,--,-337817.00,-78596.00,-416413.00,-45351.00,-371062.00,--,--,-371062.00,-138.00,--,-371200.00,-371062.00,--,--,-371200.00,--,--,-1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4566,時碩工業,4208458.00,3277842.00,--,--,930616.00,--,--,930616.00,710033.00,--,220583.00,84841.00,305424.00,43171.00,262253.00,--,--,262253.00,-32089.00,--,230164.00,262253.00,--,0.00,230164.00,--,0.00,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4569,六方科-KY,1216208.00,983841.00,--,--,232367.00,--,--,232367.00,173900.00,--,58467.00,37936.00,96403.00,1783.00,94620.00,--,--,94620.00,11538.00,--,106158.00,94620.00,--,--,106158.00,--,--,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4571,鈞興-KY,2348849.00,1682452.00,--,--,666397.00,--,--,666397.00,386310.00,--,280087.00,78297.00,358384.00,84485.00,273899.00,--,--,273899.00,-55399.00,--,218500.00,273899.00,--,--,218500.00,--,--,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4572,駐龍,832658.00,435026.00,--,--,397632.00,--,--,397632.00,109616.00,--,288016.00,25649.00,313665.00,71635.00,242030.00,--,--,242030.00,--,--,242030.00,242030.00,--,--,242030.00,--,--,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4576,大銀微系統,2170200.00,1501768.00,--,--,668432.00,--,--,668432.00,642350.00,--,26082.00,17212.00,43294.00,4015.00,39279.00,--,--,39279.00,-5322.00,--,33957.00,5101.00,--,34178.00,6147.00,--,27810.00,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4581,光隆精密-KY,1197391.00,807823.00,--,--,389568.00,--,--,389568.00,168982.00,--,220586.00,29887.00,250473.00,47206.00,203267.00,--,--,203267.00,-14060.00,--,189207.00,203306.00,--,-39.00,189313.00,--,-106.00,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4583,台灣精銳,2686956.00,1195994.00,--,--,1490962.00,--,--,1490962.00,585197.00,--,905765.00,186775.00,1092540.00,219383.00,873157.00,--,--,873157.00,--,--,873157.00,873157.00,--,--,873157.00,--,--,10.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4585,達明,1260013.00,676206.00,--,--,583807.00,--,--,583807.00,623818.00,--,-40011.00,51413.00,11402.00,220.00,11182.00,--,--,11182.00,-240.00,--,10942.00,11182.00,--,--,10942.00,--,--,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4588,玖鼎電力,1036959.00,725880.00,--,--,311079.00,--,--,311079.00,104063.00,--,207016.00,-11106.00,195910.00,39147.00,156763.00,--,--,156763.00,--,--,156763.00,--,--,--,--,--,--,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4720,德淵,3310758.00,2653870.00,--,--,656888.00,50.00,--,656838.00,626648.00,--,30190.00,80098.00,110288.00,48736.00,61552.00,--,--,61552.00,2531.00,--,64083.00,76466.00,--,-14914.00,73610.00,--,-9527.00,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4722,國精化,3454793.00,2927080.00,--,--,527713.00,--,--,527713.00,361812.00,--,165901.00,46949.00,212850.00,45824.00,167026.00,--,--,167026.00,-3447.00,--,163579.00,167026.00,--,--,163579.00,--,--,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4736,泰博,4806830.00,2734189.00,--,--,2072641.00,--,--,2072641.00,1104684.00,--,967957.00,359873.00,1327830.00,274928.00,1052902.00,--,--,1052902.00,21569.00,--,1074471.00,1017371.00,--,35531.00,1025700.00,--,48771.00,10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4737,華廣,1755567.00,1039917.00,--,--,715650.00,--,--,715650.00,728989.00,--,-13339.00,-18536.00,-31875.00,-38406.00,6531.00,--,--,6531.00,19585.00,--,26116.00,6209.00,--,322.00,26047.00,--,69.00,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4739,康普,5231731.00,5055610.00,--,--,176121.00,--,--,176121.00,269606.00,--,-93485.00,28533.00,-64952.00,9474.00,-74426.00,--,--,-74426.00,-6709.00,--,-81135.00,-100229.00,--,25803.00,-115522.00,--,34387.00,-0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4746,台耀,4360448.00,2437119.00,--,--,1923329.00,--,--,1923329.00,1248354.00,--,674975.00,-532584.00,142391.00,194650.00,-52259.00,--,--,-52259.00,345.00,--,-51914.00,126243.00,--,-178502.00,132982.00,--,-184896.00,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4755,三福化,4990961.00,3968584.00,--,--,1022377.00,--,--,1022377.00,464460.00,--,557917.00,23393.00,581310.00,137346.00,443964.00,--,--,443964.00,-27874.00,--,416090.00,444458.00,--,-494.00,416342.00,--,-252.00,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4763,材料*-KY,11025642.00,4136950.00,--,--,6888692.00,--,--,6888692.00,840129.00,--,6048563.00,87451.00,6136014.00,913179.00,5222835.00,--,--,5222835.00,-137103.00,--,5085732.00,5175744.00,--,47091.00,5036208.00,--,49524.00,62.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4764,雙鍵,2227080.00,1970897.00,--,--,256183.00,--,--,256183.00,370157.00,--,-113974.00,24976.00,-88998.00,-3948.00,-85050.00,--,--,-85050.00,-45070.00,--,-130120.00,-85907.00,--,857.00,-131059.00,--,939.00,-1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4766,南寶,20581188.00,14090728.00,--,--,6490460.00,--,--,6490460.00,3526078.00,--,2964382.00,429379.00,3393761.00,827329.00,2566432.00,--,--,2566432.00,-2623573.00,--,-57141.00,2428215.00,--,138217.00,-178663.00,--,121522.00,20.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4770,上品,5692353.00,3048357.00,--,--,2643996.00,--,--,2643996.00,641049.00,--,2002947.00,78177.00,2081124.00,397871.00,1683253.00,--,--,1683253.00,-47993.00,--,1635260.00,1683253.00,--,--,1635260.00,--,--,21.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4771,望隼,2572202.00,1546863.00,--,--,1025339.00,--,--,1025339.00,193323.00,--,832016.00,2486.00,834502.00,178772.00,655730.00,--,--,655730.00,-19598.00,--,636132.00,562282.00,--,93448.00,549068.00,--,87064.00,10.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4807,日成-KY,1148730.00,1105640.00,--,--,43090.00,--,--,43090.00,266197.00,--,-223107.00,8368.00,-214739.00,-51819.00,-162920.00,--,--,-162920.00,4460.00,--,-158460.00,-158144.00,--,-4776.00,-154429.00,--,-4031.00,-4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4904,遠傳,93690417.00,65060442.00,--,--,28629975.00,--,--,28629975.00,15400872.00,827426.00,14056529.00,-233773.00,13822756.00,2529564.00,11293192.00,--,--,11293192.00,-816997.00,--,10476195.00,11185918.00,--,107274.00,10370364.00,--,105831.00,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4906,正文,26136349.00,23365192.00,--,--,2771157.00,--,--,2771157.00,2307532.00,--,463625.00,325043.00,788668.00,243123.00,545545.00,--,--,545545.00,-611436.00,--,-65891.00,609150.00,--,-63605.00,-2286.00,--,-63605.00,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4912,聯德控股-KY,4664224.00,3448732.00,--,--,1215492.00,--,--,1215492.00,886969.00,--,328523.00,-28953.00,299570.00,25071.00,274499.00,--,--,274499.00,-49154.00,--,225345.00,260095.00,--,14404.00,215025.00,--,10320.00,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4915,致伸,60488402.00,50907102.00,--,--,9581300.00,--,--,9581300.00,6838317.00,--,2742983.00,523389.00,3266372.00,632883.00,2633489.00,--,--,2633489.00,-288924.00,--,2344565.00,2485289.00,--,148200.00,2220824.00,--,123741.00,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4916,事欣科,3414371.00,2935555.00,--,--,478816.00,--,--,478816.00,321708.00,--,157108.00,-16437.00,140671.00,60351.00,80320.00,--,--,80320.00,9701.00,--,90021.00,80320.00,--,--,90021.00,--,--,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4919,新唐,35348149.00,21005496.00,--,--,14342653.00,--,--,14342653.00,12652470.00,--,1690183.00,1036421.00,2726604.00,306170.00,2420434.00,--,--,2420434.00,-440774.00,--,1979660.00,2420434.00,--,--,1979660.00,--,--,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4927,泰鼎-KY,12628251.00,11599833.00,--,--,1028418.00,--,--,1028418.00,1632920.00,--,-604502.00,-201105.00,-805607.00,-5655.00,-799952.00,--,--,-799952.00,83202.00,--,-716750.00,-796944.00,--,-3008.00,-714078.00,--,-2672.00,-4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4930,燦星網,6904816.00,5620497.00,--,--,1284319.00,--,--,1284319.00,850086.00,--,434233.00,357263.00,791496.00,187009.00,604487.00,--,--,604487.00,-96967.00,--,507520.00,288804.00,--,315683.00,240709.00,--,266811.00,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4934,太極,2145122.00,1894212.00,--,--,250910.00,--,--,250910.00,388982.00,-147740.00,-285812.00,95276.00,-190536.00,-188.00,-190348.00,--,--,-190348.00,-32178.00,--,-222526.00,-28577.00,--,-161771.00,-60755.00,--,-161771.00,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4935,茂林-KY,5939876.00,5058661.00,--,--,881215.00,--,--,881215.00,697488.00,--,183727.00,221851.00,405578.00,74176.00,331402.00,--,--,331402.00,-46706.00,--,284696.00,331402.00,--,--,284696.00,--,--,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4938,和碩,1256783394.00,1210677036.00,--,--,46106358.00,--,--,46106358.00,31353700.00,--,14752658.00,9554595.00,24307253.00,6894460.00,17412793.00,--,--,17412793.00,505275.00,--,17918068.00,15712958.00,--,1699835.00,16252473.00,--,1665595.00,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4942,嘉彰,6074468.00,4598033.00,--,--,1476435.00,--,--,1476435.00,737276.00,--,739159.00,191144.00,930303.00,317516.00,612787.00,--,--,612787.00,-80037.00,--,532750.00,615032.00,--,-2245.00,534995.00,--,-2245.00,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4943,康控-KY,1683814.00,1712283.00,--,--,-28469.00,--,--,-28469.00,385605.00,--,-414074.00,170860.00,-243214.00,4351.00,-247565.00,--,--,-247565.00,-38153.00,--,-285718.00,-248085.00,--,520.00,-286922.00,--,1204.00,-2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4949,有成精密,4502252.00,3478880.00,--,--,1023372.00,--,--,1023372.00,758268.00,--,265104.00,5903.00,271007.00,76711.00,194296.00,--,--,194296.00,1876.00,--,196172.00,194296.00,--,--,196172.00,--,--,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4952,凌通,2167031.00,1344777.00,--,--,822254.00,--,--,822254.00,654441.00,-143.00,167670.00,19007.00,186677.00,18692.00,167985.00,--,--,167985.00,-9883.00,--,158102.00,167985.00,--,--,158102.00,--,--,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4956,光鋐,1132459.00,1113727.00,--,--,18732.00,--,--,18732.00,190393.00,124.00,-171537.00,4004.00,-167533.00,-28781.00,-138752.00,--,--,-138752.00,-250.00,--,-139002.00,-138752.00,--,--,-139002.00,--,--,-1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4958,臻鼎-KY,151398038.00,123938549.00,--,--,27459489.00,--,--,27459489.00,18299805.00,--,9159684.00,888234.00,10047918.00,616065.00,9431853.00,--,--,9431853.00,-1253016.00,--,8178837.00,6188729.00,--,3243124.00,3951563.00,--,4227274.00,6.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4960,誠美材,9237663.00,8872651.00,--,--,365012.00,--,--,365012.00,897567.00,--,-532555.00,-112790.00,-645345.00,-64388.00,-580957.00,--,--,-580957.00,-44278.00,--,-625235.00,-580957.00,--,--,-625235.00,--,--,-0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4961,天鈺,16286520.00,11004044.00,--,--,5282476.00,--,--,5282476.00,2936431.00,--,2346045.00,455716.00,2801761.00,434562.00,2367199.00,--,--,2367199.00,-159661.00,--,2207538.00,2150213.00,--,216986.00,2151994.00,--,55544.00,13.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4967,十銓,16566276.00,15269251.00,--,--,1297025.00,--,--,1297025.00,988061.00,--,308964.00,-10028.00,298936.00,62094.00,236842.00,--,--,236842.00,-4049.00,--,232793.00,236842.00,--,--,232793.00,--,--,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4968,立積,2984581.00,2182491.00,--,--,802090.00,--,--,802090.00,1099569.00,--,-297479.00,19348.00,-278131.00,-55842.00,-222289.00,--,--,-222289.00,-1086.00,--,-223375.00,-222289.00,--,--,-223375.00,--,--,-2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4976,佳凌,923304.00,1051809.00,--,--,-128505.00,--,--,-128505.00,161542.00,--,-290047.00,28312.00,-261735.00,0.00,-261735.00,--,--,-261735.00,--,--,-261735.00,--,--,--,--,--,--,-1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4977,眾達-KY,1743252.00,1362837.00,--,--,380415.00,--,--,380415.00,200692.00,-4326.00,175397.00,150737.00,326134.00,-3318.00,329452.00,--,--,329452.00,-10315.00,--,319137.00,340815.00,--,-11363.00,332126.00,--,-12989.00,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,112,4,4989,榮科,3557969.00,3598751.00,--,--,-40782.00,--,--,-40782.00,140729.00,--,-181511.00,15020.00,-166491.00,-32726.00,-133765.00,--,--,-133765.00,24646.00,--,-109119.00,-133765.00,--,--,-109119.00,--,--,-0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
