公司代號,公司名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
1611,中電,111,Y1,112/05/29,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"         96,820,723",0.0,0.0,0.0,                  0
1611,中電,111,Y1,112/05/29,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"         96,820,723",0.0,0.0,0.0,                  0
1612,宏泰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.50000000,0.0,0.0,"        474,120,095",0.0,0.0,0.0,                  0
1612,宏泰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.50000000,0.0,0.0,"        474,120,095",0.0,0.0,0.0,                  0
1612,宏泰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.50000000,0.0,0.0,"        474,120,095",0.0,0.0,0.0,                  0
1612,宏泰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.50000000,0.0,0.0,"        474,120,095",0.0,0.0,0.0,                  0
1614,三洋電,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.99258538,0.0,0.0,"        267,118,034",0.0,0.0,0.0,                  0
1614,三洋電,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.99258538,0.0,0.0,"        267,118,034",0.0,0.0,0.0,                  0
1614,三洋電,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.99258538,0.0,0.0,"        267,118,034",0.0,0.0,0.0,                  0
1614,三洋電,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.99258538,0.0,0.0,"        267,118,034",0.0,0.0,0.0,                  0
1615,大山,111,Y1,112/06/26,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,1.50000000,0.0,0.0,"        223,258,221",1.00000000,0.0,0.0,"         14,883,882"
1615,大山,111,Y1,112/06/26,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,1.50000000,0.0,0.0,"        223,258,221",1.00000000,0.0,0.0,"         14,883,882"
1615,大山,111,Y1,112/06/26,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,1.50000000,0.0,0.0,"        223,258,221",1.00000000,0.0,0.0,"         14,883,882"
1615,大山,111,Y1,112/06/26,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,1.50000000,0.0,0.0,"        223,258,221",1.00000000,0.0,0.0,"         14,883,882"
1616,億泰,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1616,億泰,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1616,億泰,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1616,億泰,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1617,榮星,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"         47,319,971",0.0,0.0,0.0,                  0
1617,榮星,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"         47,319,971",0.0,0.0,0.0,                  0
1617,榮星,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"         47,319,971",0.0,0.0,0.0,                  0
1617,榮星,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"         47,319,971",0.0,0.0,0.0,                  0
1618,合機,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.40000000,0.0,0.20000000,"        115,615,048",0.0,0.0,0.0,                  0
1618,合機,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.40000000,0.0,0.20000000,"        115,615,048",0.0,0.0,0.0,                  0
1618,合機,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.40000000,0.0,0.20000000,"        115,615,048",0.0,0.0,0.0,                  0
1618,合機,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.40000000,0.0,0.20000000,"        115,615,048",0.0,0.0,0.0,                  0
1626,艾美特-KY,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         72,772,246",0.50000000,0.0,0.0,"          7,277,225"
1626,艾美特-KY,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         72,772,246",0.50000000,0.0,0.0,"          7,277,225"
1626,艾美特-KY,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         72,772,246",0.50000000,0.0,0.0,"          7,277,225"
1626,艾美特-KY,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         72,772,246",0.50000000,0.0,0.0,"          7,277,225"
1702,南僑,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.00000000,0.0,0.0,"        588,265,924",0.0,0.0,0.0,                  0
1702,南僑,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.00000000,0.0,0.0,"        588,265,924",0.0,0.0,0.0,                  0
1702,南僑,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.00000000,0.0,0.0,"        588,265,924",0.0,0.0,0.0,                  0
1702,南僑,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.00000000,0.0,0.0,"        588,265,924",0.0,0.0,0.0,                  0
1707,葡萄王,111,Y1,112/05/31,111/01/01~111/12/31,股東會確認,6.90000000,0.0,0.0,"      1,022,147,874",0.0,0.0,0.0,                  0
1707,葡萄王,111,Y1,112/05/31,111/01/01~111/12/31,股東會確認,6.90000000,0.0,0.0,"      1,022,147,874",0.0,0.0,0.0,                  0
1707,葡萄王,111,Y1,112/05/31,111/01/01~111/12/31,股東會確認,6.90000000,0.0,0.0,"      1,022,147,874",0.0,0.0,0.0,                  0
1707,葡萄王,111,Y1,112/05/31,111/01/01~111/12/31,股東會確認,6.90000000,0.0,0.0,"      1,022,147,874",0.0,0.0,0.0,                  0
1708,東鹼,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        747,004,953",0.0,0.0,0.0,                  0
1708,東鹼,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        747,004,953",0.0,0.0,0.0,                  0
1708,東鹼,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        747,004,953",0.0,0.0,0.0,                  0
1708,東鹼,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        747,004,953",0.0,0.0,0.0,                  0
1709,和益,111,Y1,112/06/16,111/01/01~111/12/31,股東會確認,1.80000000,0.0,0.0,"        858,629,290",0.0,0.0,0.0,                  0
1709,和益,111,Y1,112/06/16,111/01/01~111/12/31,股東會確認,1.80000000,0.0,0.0,"        858,629,290",0.0,0.0,0.0,                  0
1709,和益,111,Y1,112/06/16,111/01/01~111/12/31,股東會確認,1.80000000,0.0,0.0,"        858,629,290",0.0,0.0,0.0,                  0
1709,和益,111,Y1,112/06/16,111/01/01~111/12/31,股東會確認,1.80000000,0.0,0.0,"        858,629,290",0.0,0.0,0.0,                  0
1710,東聯,111,Y1,112/06/06,111/01/01~111/12/31,股東會確認,0.20000000,0.0,0.0,"        177,140,606",0.0,0.0,0.0,                  0
1710,東聯,111,Y1,112/06/06,111/01/01~111/12/31,股東會確認,0.20000000,0.0,0.0,"        177,140,606",0.0,0.0,0.0,                  0
1710,東聯,111,Y1,112/06/06,111/01/01~111/12/31,股東會確認,0.20000000,0.0,0.0,"        177,140,606",0.0,0.0,0.0,                  0
1710,東聯,111,Y1,112/06/06,111/01/01~111/12/31,股東會確認,0.20000000,0.0,0.0,"        177,140,606",0.0,0.0,0.0,                  0
1711,永光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.35000000,0.0,0.0,"        191,713,279",0.0,0.0,0.0,                  0
1711,永光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.35000000,0.0,0.0,"        191,713,279",0.0,0.0,0.0,                  0
1711,永光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.35000000,0.0,0.0,"        191,713,279",0.0,0.0,0.0,                  0
1711,永光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.35000000,0.0,0.0,"        191,713,279",0.0,0.0,0.0,                  0
1712,興農,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.80000000,0.0,0.0,"      1,177,379,238",0.0,0.0,0.0,                  0
1712,興農,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.80000000,0.0,0.0,"      1,177,379,238",0.0,0.0,0.0,                  0
1712,興農,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.80000000,0.0,0.0,"      1,177,379,238",0.0,0.0,0.0,                  0
1712,興農,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.80000000,0.0,0.0,"      1,177,379,238",0.0,0.0,0.0,                  0
1713,國化,111,Y1,112/06/21,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        150,951,700",0.0,0.0,0.0,                  0
1713,國化,111,Y1,112/06/21,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        150,951,700",0.0,0.0,0.0,                  0
1713,國化,111,Y1,112/06/21,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        150,951,700",0.0,0.0,0.0,                  0
1713,國化,111,Y1,112/06/21,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        150,951,700",0.0,0.0,0.0,                  0
1714,和桐,111,Y1,112/06/21,111/01/01~111/12/31,股東會確認,0.10000000,0.0,0.0,"        101,682,481",0.0,0.0,0.0,                  0
1714,和桐,111,Y1,112/06/21,111/01/01~111/12/31,股東會確認,0.10000000,0.0,0.0,"        101,682,481",0.0,0.0,0.0,                  0
1714,和桐,111,Y1,112/06/21,111/01/01~111/12/31,股東會確認,0.10000000,0.0,0.0,"        101,682,481",0.0,0.0,0.0,                  0
1714,和桐,111,Y1,112/06/21,111/01/01~111/12/31,股東會確認,0.10000000,0.0,0.0,"        101,682,481",0.0,0.0,0.0,                  0
1717,長興,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.20000000,0.0,0.0,"      1,413,918,580",0.0,0.0,0.0,                  0
1717,長興,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.20000000,0.0,0.0,"      1,413,918,580",0.0,0.0,0.0,                  0
1717,長興,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.20000000,0.0,0.0,"      1,413,918,580",0.0,0.0,0.0,                  0
1717,長興,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.20000000,0.0,0.0,"      1,413,918,580",0.0,0.0,0.0,                  0
1718,中纖,111,Y1,112/06/09,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1718,中纖,111,Y1,112/06/09,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1718,中纖,111,Y1,112/06/09,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1718,中纖,111,Y1,112/06/09,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1720,生達,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.50000000,0.0,0.0,"        446,740,223",0.0,0.0,0.0,                  0
1720,生達,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.50000000,0.0,0.0,"        446,740,223",0.0,0.0,0.0,                  0
1720,生達,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.50000000,0.0,0.0,"        446,740,223",0.0,0.0,0.0,                  0
1720,生達,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.50000000,0.0,0.0,"        446,740,223",0.0,0.0,0.0,                  0
1721,三晃,111,Y1,112/06/14,111/01/01~111/12/31,股東會確認,0.10000000,0.0,0.0,"         18,488,409",0.0,0.0,0.0,                  0
1721,三晃,111,Y1,112/06/14,111/01/01~111/12/31,股東會確認,0.10000000,0.0,0.0,"         18,488,409",0.0,0.0,0.0,                  0
1721,三晃,111,Y1,112/06/14,111/01/01~111/12/31,股東會確認,0.10000000,0.0,0.0,"         18,488,409",0.0,0.0,0.0,                  0
1721,三晃,111,Y1,112/06/14,111/01/01~111/12/31,股東會確認,0.10000000,0.0,0.0,"         18,488,409",0.0,0.0,0.0,                  0
1722,台肥,111,Y1,112/06/28,111/01/01~111/12/31,董事會擬議,2.50000000,0.0,0.0,"      2,450,000,000",0.0,0.0,0.0,                  0
1722,台肥,111,Y1,112/06/28,111/01/01~111/12/31,董事會擬議,2.50000000,0.0,0.0,"      2,450,000,000",0.0,0.0,0.0,                  0
1722,台肥,111,Y1,112/06/28,111/01/01~111/12/31,董事會擬議,2.50000000,0.0,0.0,"      2,450,000,000",0.0,0.0,0.0,                  0
1722,台肥,111,Y1,112/06/28,111/01/01~111/12/31,董事會擬議,2.50000000,0.0,0.0,"      2,450,000,000",0.0,0.0,0.0,                  0
1723,中碳,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,5.00000000,0.0,0.0,"      1,184,522,400",0.0,0.0,0.0,                  0
1723,中碳,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,5.00000000,0.0,0.0,"      1,184,522,400",0.0,0.0,0.0,                  0
1723,中碳,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,5.00000000,0.0,0.0,"      1,184,522,400",0.0,0.0,0.0,                  0
1723,中碳,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,5.00000000,0.0,0.0,"      1,184,522,400",0.0,0.0,0.0,                  0
1725,元禎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"        181,829,978",0.0,0.0,0.0,                  0
1725,元禎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"        181,829,978",0.0,0.0,0.0,                  0
1725,元禎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"        181,829,978",0.0,0.0,0.0,                  0
1725,元禎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"        181,829,978",0.0,0.0,0.0,                  0
1726,永記,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,3.50000000,0.0,0.0,"        567,000,000",0.0,0.0,0.0,                  0
1726,永記,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,3.50000000,0.0,0.0,"        567,000,000",0.0,0.0,0.0,                  0
1726,永記,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,3.50000000,0.0,0.0,"        567,000,000",0.0,0.0,0.0,                  0
1726,永記,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,3.50000000,0.0,0.0,"        567,000,000",0.0,0.0,0.0,                  0
1727,中華化,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"         86,600,000",0.0,0.0,0.0,                  0
1727,中華化,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"         86,600,000",0.0,0.0,0.0,                  0
1727,中華化,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"         86,600,000",0.0,0.0,0.0,                  0
1727,中華化,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"         86,600,000",0.0,0.0,0.0,                  0
1730,花仙子,111,H2,不適用,111/07/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        189,701,553",0.0,0.0,0.0,                  0
1730,花仙子,111,H2,不適用,111/07/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        189,701,553",0.0,0.0,0.0,                  0
1730,花仙子,111,H2,不適用,111/07/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        189,701,553",0.0,0.0,0.0,                  0
1730,花仙子,111,H2,不適用,111/07/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        189,701,553",0.0,0.0,0.0,                  0
1730,花仙子,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1730,花仙子,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1730,花仙子,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1730,花仙子,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1731,美吾華,111,Y1,112/05/26,111/01/01~111/12/31,股東會確認,1.10000000,0.0,0.0,"        146,206,768",0.0,0.0,0.0,                  0
1731,美吾華,111,Y1,112/05/26,111/01/01~111/12/31,股東會確認,1.10000000,0.0,0.0,"        146,206,768",0.0,0.0,0.0,                  0
1731,美吾華,111,Y1,112/05/26,111/01/01~111/12/31,股東會確認,1.10000000,0.0,0.0,"        146,206,768",0.0,0.0,0.0,                  0
1731,美吾華,111,Y1,112/05/26,111/01/01~111/12/31,股東會確認,1.10000000,0.0,0.0,"        146,206,768",0.0,0.0,0.0,                  0
1732,毛寶,111,Y1,112/06/20,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1732,毛寶,111,Y1,112/06/20,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1732,毛寶,111,Y1,112/06/20,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1732,毛寶,111,Y1,112/06/20,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1733,五鼎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.40000000,0.0,0.0,"        139,930,269",0.0,0.0,0.0,                  0
1733,五鼎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.40000000,0.0,0.0,"        139,930,269",0.0,0.0,0.0,                  0
1733,五鼎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.40000000,0.0,0.0,"        139,930,269",0.0,0.0,0.0,                  0
1733,五鼎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.40000000,0.0,0.0,"        139,930,269",0.0,0.0,0.0,                  0
1734,杏輝,111,Y1,112/06/20,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        167,722,022",0.0,0.0,0.0,                  0
1734,杏輝,111,Y1,112/06/20,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        167,722,022",0.0,0.0,0.0,                  0
1734,杏輝,111,Y1,112/06/20,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        167,722,022",0.0,0.0,0.0,                  0
1734,杏輝,111,Y1,112/06/20,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        167,722,022",0.0,0.0,0.0,                  0
1735,日勝化,111,Y1,112/06/27,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         49,694,000",0.0,0.0,0.0,                  0
1735,日勝化,111,Y1,112/06/27,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         49,694,000",0.0,0.0,0.0,                  0
1735,日勝化,111,Y1,112/06/27,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         49,694,000",0.0,0.0,0.0,                  0
1735,日勝化,111,Y1,112/06/27,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         49,694,000",0.0,0.0,0.0,                  0
1736,喬山,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.60000000,0.0,0.0,"        181,752,970",0.0,0.0,0.0,                  0
1736,喬山,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.60000000,0.0,0.0,"        181,752,970",0.0,0.0,0.0,                  0
1736,喬山,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.60000000,0.0,0.0,"        181,752,970",0.0,0.0,0.0,                  0
1736,喬山,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.60000000,0.0,0.0,"        181,752,970",0.0,0.0,0.0,                  0
1737,臺鹽,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,1.50000000,0.0,0.0,"        300,000,000",0.0,0.0,0.0,                  0
1737,臺鹽,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,1.50000000,0.0,0.0,"        300,000,000",0.0,0.0,0.0,                  0
1737,臺鹽,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,1.50000000,0.0,0.0,"        300,000,000",0.0,0.0,0.0,                  0
1737,臺鹽,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,1.50000000,0.0,0.0,"        300,000,000",0.0,0.0,0.0,                  0
1742,台蠟,111,Y1,112/06/14,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1742,台蠟,111,Y1,112/06/14,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1742,台蠟,111,Y1,112/06/14,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1742,台蠟,111,Y1,112/06/14,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1752,南光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.00000000,0.0,0.30000000,"        232,273,486",0.0,0.0,0.0,                  0
1752,南光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.00000000,0.0,0.30000000,"        232,273,486",0.0,0.0,0.0,                  0
1752,南光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.00000000,0.0,0.30000000,"        232,273,486",0.0,0.0,0.0,                  0
1752,南光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.00000000,0.0,0.30000000,"        232,273,486",0.0,0.0,0.0,                  0
1760,寶齡富錦,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.95000000,0.0,0.05000000,"        171,478,026",0.0,0.0,0.0,                  0
1760,寶齡富錦,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.95000000,0.0,0.05000000,"        171,478,026",0.0,0.0,0.0,                  0
1760,寶齡富錦,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.95000000,0.0,0.05000000,"        171,478,026",0.0,0.0,0.0,                  0
1760,寶齡富錦,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.95000000,0.0,0.05000000,"        171,478,026",0.0,0.0,0.0,                  0
1762,中化生,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,1.30000000,0.0,0.0,"        100,828,000",0.0,0.0,0.0,                  0
1762,中化生,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,1.30000000,0.0,0.0,"        100,828,000",0.0,0.0,0.0,                  0
1762,中化生,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,1.30000000,0.0,0.0,"        100,828,000",0.0,0.0,0.0,                  0
1762,中化生,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,1.30000000,0.0,0.0,"        100,828,000",0.0,0.0,0.0,                  0
1773,勝一,111,Y1,112/05/17,111/01/01~111/12/31,股東會確認,3.60000000,0.0,0.0,"        900,000,000",0.0,0.0,0.0,                  0
1773,勝一,111,Y1,112/05/17,111/01/01~111/12/31,股東會確認,3.60000000,0.0,0.0,"        900,000,000",0.0,0.0,0.0,                  0
1773,勝一,111,Y1,112/05/17,111/01/01~111/12/31,股東會確認,3.60000000,0.0,0.0,"        900,000,000",0.0,0.0,0.0,                  0
1773,勝一,111,Y1,112/05/17,111/01/01~111/12/31,股東會確認,3.60000000,0.0,0.0,"        900,000,000",0.0,0.0,0.0,                  0
1776,展宇,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.60000000,0.0,0.0,"         42,181,997",0.0,0.0,0.0,                  0
1776,展宇,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.60000000,0.0,0.0,"         42,181,997",0.0,0.0,0.0,                  0
1776,展宇,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.60000000,0.0,0.0,"         42,181,997",0.0,0.0,0.0,                  0
1776,展宇,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.60000000,0.0,0.0,"         42,181,997",0.0,0.0,0.0,                  0
1777,生泰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        133,775,139",0.0,0.0,0.0,                  0
1777,生泰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        133,775,139",0.0,0.0,0.0,                  0
1777,生泰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        133,775,139",0.0,0.0,0.0,                  0
1777,生泰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        133,775,139",0.0,0.0,0.0,                  0
1781,合世,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1781,合世,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1781,合世,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1781,合世,111,Y1,112/06/12,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1783,和康生,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         42,349,579",0.50000000,0.0,0.0,"          4,234,957"
1783,和康生,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         42,349,579",0.50000000,0.0,0.0,"          4,234,957"
1783,和康生,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         42,349,579",0.50000000,0.0,0.0,"          4,234,957"
1783,和康生,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"         42,349,579",0.50000000,0.0,0.0,"          4,234,957"
1784,訊聯,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1784,訊聯,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.69884410,0.0,0.0,"         34,189,497",0.0,0.0,0.0,                  0
1784,訊聯,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.69884410,0.0,0.0,"         34,189,497",0.0,0.0,0.0,                  0
1784,訊聯,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1784,訊聯,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1784,訊聯,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1784,訊聯,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.69884410,0.0,0.0,"         34,189,497",0.0,0.0,0.0,                  0
1784,訊聯,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.69884410,0.0,0.0,"         34,189,497",0.0,0.0,0.0,                  0
1785,光洋科,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.50000000,0.0,0.0,"        895,278,365",0.0,0.0,0.0,                  0
1785,光洋科,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.50000000,0.0,0.0,"        895,278,365",0.0,0.0,0.0,                  0
1785,光洋科,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.50000000,0.0,0.0,"        895,278,365",0.0,0.0,0.0,                  0
