公司代號名稱,股東會日期,股利所屬年(季)度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股)
4558 - 寶緯,109/05/29,108年 年度,0.50000000,"         22,050,000",0.0
4558 - 寶緯,109/05/29,108年 年度,0.50000000,"         22,050,000",0.0
4558 - 寶緯,109/05/29,108年 年度,0.50000000,"         22,050,000",0.0
4560 - 強信-KY,109/06/09,108年 年度,4.00000000,"        270,590,476",0.0
4560 - 強信-KY,109/06/09,108年 年度,4.00000000,"        270,590,476",0.0
4560 - 強信-KY,109/06/09,108年 年度,4.00000000,"        270,590,476",0.0
4560 - 強信-KY,109/06/09,108年 年度,4.00000000,"        270,590,476",0.0
4561 - 健椿,109/06/16,108年 年度,0.25000000,"         14,630,405",0.0
4561 - 健椿,109/06/16,108年 年度,0.25000000,"         14,630,405",0.0
4561 - 健椿,109/06/16,108年 年度,0.25000000,"         14,630,405",0.0
4561 - 健椿,109/06/16,108年 年度,0.25000000,"         14,630,405",0.0
4562 - 穎漢,109/06/10,108年 年度,0.0,                  0,0.0
4562 - 穎漢,109/06/10,108年 年度,0.0,                  0,0.0
4562 - 穎漢,109/06/10,108年 年度,0.0,                  0,0.0
4562 - 穎漢,109/06/10,108年 年度,0.0,                  0,0.0
4563 - 百德,109/06/19,108年 年度,0.0,                  0,0.0
4563 - 百德,109/06/19,108年 年度,0.0,                  0,0.0
4563 - 百德,109/06/19,108年 年度,0.0,                  0,0.0
4563 - 百德,109/06/19,108年 年度,0.0,                  0,0.0
4564 - 元翎,不適用,108年 年度,2.20000000,"        396,221,767",0.0
4564 - 元翎,不適用,108年 年度,2.20000000,"        396,221,767",0.0
4564 - 元翎,不適用,108年 年度,2.20000000,"        396,221,767",0.0
4564 - 元翎,不適用,108年 年度,2.20000000,"        396,221,767",0.0
4566 - 時碩工業,不適用,108年 年度,1.65000000,"        110,402,325",0.0
4566 - 時碩工業,不適用,108年 年度,1.65000000,"        110,402,325",0.0
4566 - 時碩工業,不適用,108年 年度,1.65000000,"        110,402,325",0.0
4566 - 時碩工業,不適用,108年 年度,1.65000000,"        110,402,325",0.0
4568 - 科際精密,109/06/24,108年 年度,3.20000000,"         97,072,000",0.0
4568 - 科際精密,109/06/24,108年 年度,3.20000000,"         97,072,000",0.0
4568 - 科際精密,109/06/24,108年 年度,3.20000000,"         97,072,000",0.0
4568 - 科際精密,109/06/24,108年 年度,3.20000000,"         97,072,000",0.0
4571 - 鈞興-KY,109/06/23,108年 年度,3.30000000,"        157,080,000",0.0
4571 - 鈞興-KY,109/06/23,108年 年度,3.30000000,"        157,080,000",0.0
4571 - 鈞興-KY,109/06/23,108年 年度,3.30000000,"        157,080,000",0.0
4571 - 鈞興-KY,109/06/23,108年 年度,3.30000000,"        157,080,000",0.0
4572 - 駐龍,109/06/18,108年 年度,0.56000000,"        179,000,000",0.0
4572 - 駐龍,109/06/18,108年 年度,0.56000000,"        179,000,000",0.0
4572 - 駐龍,109/06/18,108年 年度,0.56000000,"        179,000,000",0.0
4572 - 駐龍,109/06/18,108年 年度,0.56000000,"        179,000,000",0.0
4576 - 大銀微系統,109/06/24,108年 年度,0.04000000,"          4,716,330",0.06000000
4576 - 大銀微系統,109/06/24,108年 年度,0.04000000,"          4,716,330",0.06000000
4576 - 大銀微系統,109/06/24,108年 年度,0.04000000,"          4,716,330",0.06000000
4576 - 大銀微系統,109/06/24,108年 年度,0.04000000,"          4,716,330",0.06000000
4577 - 達航科技,109/05/26,108年 年度,1.05287000,"         45,000,000",0.0
4577 - 達航科技,109/05/26,108年 年度,1.05287000,"         45,000,000",0.0
4577 - 達航科技,109/05/26,108年 年度,1.05287000,"         45,000,000",0.0
4577 - 達航科技,109/05/26,108年 年度,1.05287000,"         45,000,000",0.0
4580 - 捷流閥業,109/06/23,108年 年度,5.00000000,"        195,660,000",0.0
4580 - 捷流閥業,109/06/23,108年 年度,5.00000000,"        195,660,000",0.0
4580 - 捷流閥業,109/06/23,108年 年度,5.00000000,"        195,660,000",0.0
4580 - 捷流閥業,109/06/23,108年 年度,5.00000000,"        195,660,000",0.0
4581 - 光隆精密-KY,109/06/17,108年 年度,3.00000000,"        101,697,000",0.0
4581 - 光隆精密-KY,109/06/17,108年 年度,3.00000000,"        101,697,000",0.0
4581 - 光隆精密-KY,109/06/17,108年 年度,3.00000000,"        101,697,000",0.0
4581 - 光隆精密-KY,109/06/17,108年 年度,3.00000000,"        101,697,000",0.0
4609 - 唐鋒,109/06/22,108年 年度,0.0,                  0,0.0
4609 - 唐鋒,109/06/22,108年 年度,0.0,                  0,0.0
4609 - 唐鋒,109/06/22,108年 年度,0.0,                  0,0.0
4609 - 唐鋒,109/06/22,108年 年度,0.0,                  0,0.0
4702 - 中美實,109/06/30,108年 年度,0.0,                  0,0.0
4702 - 中美實,109/06/30,108年 年度,0.0,                  0,0.0
4702 - 中美實,109/06/30,108年 年度,0.0,                  0,0.0
4702 - 中美實,109/06/30,108年 年度,0.0,                  0,0.0
4706 - 大恭,109/06/17,108年 年度,0.60000000,"         47,418,056",0.0
4706 - 大恭,109/06/17,108年 年度,0.60000000,"         47,418,056",0.0
4706 - 大恭,109/06/17,108年 年度,0.60000000,"         47,418,056",0.0
4706 - 大恭,109/06/17,108年 年度,0.60000000,"         47,418,056",0.0
4707 - 磐亞,109/06/02,108年 年度,0.15000000,"         42,985,077",0.55000000
4707 - 磐亞,109/06/02,108年 年度,0.15000000,"         42,985,077",0.55000000
4707 - 磐亞,109/06/02,108年 年度,0.15000000,"         42,985,077",0.55000000
4707 - 磐亞,109/06/02,108年 年度,0.15000000,"         42,985,077",0.55000000
4711 - 永純,109/06/09,108年 年度,0.60000000,"         36,633,600",0.0
4711 - 永純,109/06/09,108年 年度,0.60000000,"         36,633,600",0.0
4711 - 永純,109/06/09,108年 年度,0.60000000,"         36,633,600",0.0
4711 - 永純,109/06/09,108年 年度,0.60000000,"         36,633,600",0.0
4714 - 永捷,109/06/18,108年 下半年,0.10000000,"         10,326,715",0.90000000
4714 - 永捷,109/06/18,108年 下半年,0.10000000,"         10,326,715",0.90000000
4714 - 永捷,不適用,108年 上半年,0.0,                  0,0.0
4714 - 永捷,109/06/18,108年 下半年,0.10000000,"         10,326,715",0.90000000
4714 - 永捷,不適用,108年 上半年,0.0,                  0,0.0
4714 - 永捷,不適用,108年 上半年,0.0,                  0,0.0
4714 - 永捷,109/06/18,108年 下半年,0.10000000,"         10,326,715",0.90000000
4714 - 永捷,不適用,108年 上半年,0.0,                  0,0.0
4716 - 大立,109/06/17,108年 年度,0.50000000,"         36,387,281",0.0
4716 - 大立,109/06/17,108年 年度,0.50000000,"         36,387,281",0.0
4716 - 大立,109/06/17,108年 年度,0.50000000,"         36,387,281",0.0
4716 - 大立,109/06/17,108年 年度,0.50000000,"         36,387,281",0.0
4720 - 德淵,109/06/16,108年 年度,0.0,"         26,752,785",0.0
4720 - 德淵,109/06/16,108年 年度,0.0,"         26,752,785",0.0
4720 - 德淵,109/06/16,108年 年度,0.0,"         26,752,785",0.0
4720 - 德淵,109/06/16,108年 年度,0.0,"         26,752,785",0.0
4721 - 美琪瑪,109/06/30,108年 年度,2.44000000,"        182,966,582",0.0
4721 - 美琪瑪,109/06/30,108年 年度,2.44000000,"        182,966,582",0.0
4721 - 美琪瑪,109/06/30,108年 年度,2.44000000,"        182,966,582",0.0
4721 - 美琪瑪,109/06/30,108年 年度,2.44000000,"        182,966,582",0.0
4722 - 國精化,109/06/10,108年 年度,1.80000000,"        180,016,486",0.0
4722 - 國精化,109/06/10,108年 年度,1.80000000,"        180,016,486",0.0
4722 - 國精化,109/06/10,108年 年度,1.80000000,"        180,016,486",0.0
4722 - 國精化,109/06/10,108年 年度,1.80000000,"        180,016,486",0.0
4726 - 永昕,109/06/10,108年 年度,0.0,                  0,0.0
4726 - 永昕,109/06/10,108年 年度,0.0,                  0,0.0
4726 - 永昕,109/06/10,108年 年度,0.0,                  0,0.0
4726 - 永昕,109/06/10,108年 年度,0.0,                  0,0.0
4728 - 雙美,109/06/19,108年 年度,1.50000000,"         81,694,500",0.0
4728 - 雙美,109/06/19,108年 年度,1.50000000,"         81,694,500",0.0
4728 - 雙美,109/06/19,108年 年度,1.50000000,"         81,694,500",0.0
4728 - 雙美,109/06/19,108年 年度,1.50000000,"         81,694,500",0.0
4729 - 熒茂,109/06/12,108年 年度,0.0,                  0,0.0
4729 - 熒茂,109/06/12,108年 年度,0.0,                  0,0.0
4729 - 熒茂,109/06/12,108年 年度,0.0,                  0,0.0
4729 - 熒茂,109/06/12,108年 年度,0.0,                  0,0.0
4735 - 豪展,109/06/15,108年 年度,2.70000000,"         98,393,400",0.0
4735 - 豪展,109/06/15,108年 年度,2.70000000,"         98,393,400",0.0
4735 - 豪展,109/06/15,108年 年度,2.70000000,"         98,393,400",0.0
4735 - 豪展,109/06/15,108年 年度,2.70000000,"         98,393,400",0.0
4736 - 泰博,109/05/27,108年 年度,5.50000000,"        589,850,254",0.0
4736 - 泰博,109/05/27,108年 年度,5.50000000,"        589,850,254",0.0
4736 - 泰博,109/05/27,108年 年度,5.50000000,"        589,850,254",0.0
4736 - 泰博,109/05/27,108年 年度,5.50000000,"        589,850,254",0.0
4737 - 華廣,不適用,108年 年度,1.51000000,"        118,663,588",0.0
4737 - 華廣,不適用,108年 年度,1.51000000,"        118,663,588",0.0
4737 - 華廣,不適用,108年 年度,1.51000000,"        118,663,588",0.0
4737 - 華廣,不適用,108年 年度,1.51000000,"        118,663,588",0.0
4739 - 康普,109/06/12,108年 年度,1.20000000,"        111,635,123",0.0
4739 - 康普,109/06/12,108年 年度,1.20000000,"        111,635,123",0.0
4739 - 康普,109/06/12,108年 年度,1.20000000,"        111,635,123",0.0
4739 - 康普,109/06/12,108年 年度,1.20000000,"        111,635,123",0.0
4741 - 泓瀚,109/06/11,108年 年度,1.20000000,"         49,262,376",0.0
4741 - 泓瀚,109/06/11,108年 年度,1.20000000,"         49,262,376",0.0
4741 - 泓瀚,109/06/11,108年 年度,1.20000000,"         49,262,376",0.0
4741 - 泓瀚,109/06/11,108年 年度,1.20000000,"         49,262,376",0.0
4743 - 合一,109/06/11,108年 年度,0.0,                  0,0.0
4743 - 合一,109/06/11,108年 年度,0.0,                  0,0.0
4743 - 合一,109/06/11,108年 年度,0.0,                  0,0.0
4743 - 合一,109/06/11,108年 年度,0.0,                  0,0.0
4744 - 皇將,不適用,108年 年度,1.60000000,"         72,722,663",0.0
4744 - 皇將,不適用,108年 年度,1.60000000,"         72,722,663",0.0
4744 - 皇將,不適用,108年 年度,1.60000000,"         72,722,663",0.0
4744 - 皇將,不適用,108年 年度,1.60000000,"         72,722,663",0.0
4745 - 合富-KY,109/05/27,108年 年度,1.20000000,"         88,513,770",0.50000000
4745 - 合富-KY,109/05/27,108年 年度,1.20000000,"         88,513,770",0.50000000
4745 - 合富-KY,109/05/27,108年 年度,1.20000000,"         88,513,770",0.50000000
4745 - 合富-KY,109/05/27,108年 年度,1.20000000,"         88,513,770",0.50000000
4746 - 台耀,109/06/29,108年 年度,0.0,                  0,0.0
4746 - 台耀,109/06/29,108年 年度,0.0,                  0,0.0
4746 - 台耀,109/06/29,108年 年度,0.0,                  0,0.0
4746 - 台耀,109/06/29,108年 年度,0.0,                  0,0.0
4747 - 強生製藥,109/05/27,108年 年度,1.80000000,"         54,033,750",0.0
4747 - 強生製藥,109/05/27,108年 年度,1.80000000,"         54,033,750",0.0
4747 - 強生製藥,109/05/27,108年 年度,1.80000000,"         54,033,750",0.0
4747 - 強生製藥,109/05/27,108年 年度,1.80000000,"         54,033,750",0.0
4754 - 國碳科,109/06/18,108年 年度,1.50000000,"         28,141,812",1.50000000
4754 - 國碳科,109/06/18,108年 年度,1.50000000,"         28,141,812",1.50000000
4754 - 國碳科,109/06/18,108年 年度,1.50000000,"         28,141,812",1.50000000
4754 - 國碳科,109/06/18,108年 年度,1.50000000,"         28,141,812",1.50000000
4755 - 三福化,不適用,108年 第2季,0.0,                  0,0.0
4755 - 三福化,不適用,108年 第2季,0.0,                  0,0.0
4755 - 三福化,109/06/16,108年 第4季,2.20000000,"        226,765,000",0.0
4755 - 三福化,不適用,108年 第3季,0.0,                  0,0.0
4755 - 三福化,不適用,108年 第3季,0.0,                  0,0.0
4755 - 三福化,不適用,108年 第3季,0.0,                  0,0.0
4755 - 三福化,不適用,108年 第2季,0.0,                  0,0.0
4755 - 三福化,109/06/16,108年 第4季,2.20000000,"        226,765,000",0.0
4755 - 三福化,109/06/16,108年 第4季,2.20000000,"        226,765,000",0.0
4755 - 三福化,109/06/16,108年 第4季,2.20000000,"        226,765,000",0.0
4755 - 三福化,不適用,108年 第2季,0.0,                  0,0.0
4755 - 三福化,不適用,108年 第3季,0.0,                  0,0.0
4760 - 勤凱科技,109/06/12,108年 年度,0.30000000,"         22,000,000",0.40000000
4760 - 勤凱科技,109/06/12,108年 年度,0.30000000,"         22,000,000",0.40000000
4760 - 勤凱科技,109/06/12,108年 年度,0.30000000,"         22,000,000",0.40000000
4760 - 勤凱科技,109/06/12,108年 年度,0.30000000,"         22,000,000",0.40000000
4763 - 材料*-KY,不適用,108年 上半年,0.0,                  0,0.0
4763 - 材料*-KY,109/06/23,108年 下半年,4.75368180,"        237,649,390",0.0
4763 - 材料*-KY,109/06/23,108年 下半年,4.75368180,"        237,649,390",0.0
4763 - 材料*-KY,109/06/23,108年 下半年,4.75368180,"        237,649,390",0.0
4763 - 材料*-KY,不適用,108年 上半年,0.0,                  0,0.0
4763 - 材料*-KY,不適用,108年 上半年,0.0,                  0,0.0
4763 - 材料*-KY,不適用,108年 上半年,0.0,                  0,0.0
4763 - 材料*-KY,109/06/23,108年 下半年,4.75368180,"        237,649,390",0.0
4764 - 雙鍵,不適用,108年 下半年,1.22176593,"         92,146,338",0.0
4764 - 雙鍵,不適用,108年 下半年,1.22176593,"         92,146,338",0.0
4764 - 雙鍵,不適用,108年 上半年,0.0,                  0,0.0
4764 - 雙鍵,不適用,108年 上半年,0.0,                  0,0.0
4764 - 雙鍵,不適用,108年 下半年,1.22176593,"         92,146,338",0.0
4764 - 雙鍵,不適用,108年 下半年,1.22176593,"         92,146,338",0.0
4764 - 雙鍵,不適用,108年 上半年,0.0,                  0,0.0
4764 - 雙鍵,不適用,108年 上半年,0.0,                  0,0.0
4766 - 南寶,109/06/16,108年 年度,6.00000000,"        723,424,680",0.0
4766 - 南寶,109/06/16,108年 年度,6.00000000,"        723,424,680",0.0
4766 - 南寶,109/06/16,108年 年度,6.00000000,"        723,424,680",0.0
4766 - 南寶,109/06/16,108年 年度,6.00000000,"        723,424,680",0.0
4767 - 誠泰科技,109/06/22,108年 年度,1.00000000,"         31,415,000",0.0
4767 - 誠泰科技,109/06/22,108年 年度,1.00000000,"         31,415,000",0.0
4767 - 誠泰科技,109/06/22,108年 年度,1.00000000,"         31,415,000",0.0
4767 - 誠泰科技,109/06/22,108年 年度,1.00000000,"         31,415,000",0.0
4768 - 晶呈科技,109/06/11,108年 年度,0.02000000,"            592,530",0.14000000
4768 - 晶呈科技,109/06/11,108年 年度,0.02000000,"            592,530",0.14000000
4768 - 晶呈科技,109/06/11,108年 年度,0.02000000,"            592,530",0.14000000
4768 - 晶呈科技,109/06/11,108年 年度,0.02000000,"            592,530",0.14000000
4770 - 上品,109/05/22,108年 年度,4.00000000,"        275,200,000",0.0
4770 - 上品,109/05/22,108年 年度,4.00000000,"        275,200,000",0.0
4770 - 上品,109/05/22,108年 年度,4.00000000,"        275,200,000",0.0
4770 - 上品,109/05/22,108年 年度,4.00000000,"        275,200,000",0.0
4804 - 大略-KY,109/06/29,108年 年度,0.0,                  0,0.0
4804 - 大略-KY,109/06/29,108年 年度,0.0,                  0,0.0
4804 - 大略-KY,109/06/29,108年 年度,0.0,                  0,0.0
4804 - 大略-KY,109/06/29,108年 年度,0.0,                  0,0.0
4806 - 桂田文創,109/06/30,108年 年度,0.0,                  0,0.0
4806 - 桂田文創,109/06/30,108年 年度,0.0,                  0,0.0
4806 - 桂田文創,109/06/30,108年 年度,0.0,                  0,0.0
4806 - 桂田文創,109/06/30,108年 年度,0.0,                  0,0.0
4807 - 日成-KY,109/06/17,108年 年度,0.0,                  0,0.0
4807 - 日成-KY,109/06/17,108年 年度,0.0,                  0,0.0
4807 - 日成-KY,109/06/17,108年 年度,0.0,                  0,0.0
4807 - 日成-KY,109/06/17,108年 年度,0.0,                  0,0.0
4903 - 聯光通,109/10/05,108年 年度,0.0,                  0,0.0
4903 - 聯光通,109/10/05,108年 年度,0.0,                  0,0.0
4903 - 聯光通,109/10/05,108年 年度,0.0,                  0,0.0
4903 - 聯光通,109/10/05,108年 年度,0.0,                  0,0.0
4904 - 遠傳,109/06/19,108年 年度,3.20900000,"     10,590,127,632",0.0
4904 - 遠傳,109/06/19,108年 年度,3.20900000,"     10,590,127,632",0.0
4904 - 遠傳,109/06/19,108年 年度,3.20900000,"     10,590,127,632",0.0
4904 - 遠傳,109/06/19,108年 年度,3.20900000,"     10,590,127,632",0.0
4905 - 台聯電,109/06/17,108年 年度,1.50000000,"         55,233,774",0.0
4905 - 台聯電,109/06/17,108年 年度,1.50000000,"         55,233,774",0.0
4905 - 台聯電,109/06/17,108年 年度,1.50000000,"         55,233,774",0.0
4905 - 台聯電,109/06/17,108年 年度,1.50000000,"         55,233,774",0.0
4906 - 正文,109/06/09,108年 年度,0.0,"        177,910,748",0.0
4906 - 正文,109/06/09,108年 年度,0.0,"        177,910,748",0.0
4906 - 正文,109/06/09,108年 年度,0.0,"        177,910,748",0.0
4906 - 正文,109/06/09,108年 年度,0.0,"        177,910,748",0.0
4907 - 富宇,109/06/18,108年 年度,1.20000000,"        141,774,934",0.0
4907 - 富宇,109/06/18,108年 年度,1.20000000,"        141,774,934",0.0
4907 - 富宇,109/06/18,108年 年度,1.20000000,"        141,774,934",0.0
4907 - 富宇,109/06/18,108年 年度,1.20000000,"        141,774,934",0.0
4908 - 前鼎,109/06/17,108年 年度,1.10000000,"         86,038,598",0.0
4908 - 前鼎,109/06/17,108年 年度,1.10000000,"         86,038,598",0.0
4908 - 前鼎,109/06/17,108年 年度,1.10000000,"         86,038,598",0.0
4908 - 前鼎,109/06/17,108年 年度,1.10000000,"         86,038,598",0.0
4909 - 新復興,109/06/24,108年 年度,0.03000000,"         28,007,059",0.0
4909 - 新復興,109/06/24,108年 年度,0.03000000,"         28,007,059",0.0
4909 - 新復興,109/06/24,108年 年度,0.03000000,"         28,007,059",0.0
4909 - 新復興,109/06/24,108年 年度,0.03000000,"         28,007,059",0.0
4911 - 德英,109/06/05,108年 年度,0.0,                  0,0.0
4911 - 德英,109/06/05,108年 年度,0.0,                  0,0.0
4911 - 德英,109/06/05,108年 年度,0.0,                  0,0.0
4911 - 德英,109/06/05,108年 年度,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第2季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第1季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第3季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第2季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第1季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第1季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第3季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第2季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第3季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第4季,2.50000000,"        118,680,173",0.0
4912 - 聯德控股-KY,不適用,108年 第4季,2.50000000,"        118,680,173",0.0
4912 - 聯德控股-KY,不適用,108年 第3季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第2季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第1季,0.0,                  0,0.0
4912 - 聯德控股-KY,不適用,108年 第4季,2.50000000,"        118,680,173",0.0
4912 - 聯德控股-KY,不適用,108年 第4季,2.50000000,"        118,680,173",0.0
4915 - 致伸,109/06/23,108年 年度,2.40000000,"      1,076,875,978",0.0
4915 - 致伸,109/06/23,108年 年度,2.40000000,"      1,076,875,978",0.0
4915 - 致伸,109/06/23,108年 年度,2.40000000,"      1,076,875,978",0.0
4915 - 致伸,109/06/23,108年 年度,2.40000000,"      1,076,875,978",0.0
4916 - 事欣科,109/05/28,108年 年度,2.00000000,"        164,453,136",0.0
4916 - 事欣科,109/05/28,108年 年度,2.00000000,"        164,453,136",0.0
4916 - 事欣科,109/05/28,108年 年度,2.00000000,"        164,453,136",0.0
4916 - 事欣科,109/05/28,108年 年度,2.00000000,"        164,453,136",0.0
4919 - 新唐,109/05/29,108年 年度,1.20000000,"        345,065,280",0.0
4919 - 新唐,109/05/29,108年 年度,1.20000000,"        345,065,280",0.0
4919 - 新唐,109/05/29,108年 年度,1.20000000,"        345,065,280",0.0
4919 - 新唐,109/05/29,108年 年度,1.20000000,"        345,065,280",0.0
4923 - 力士,109/06/17,108年 年度,0.0,                  0,0.0
4923 - 力士,109/06/17,108年 年度,0.0,                  0,0.0
4923 - 力士,109/06/17,108年 年度,0.0,                  0,0.0
4923 - 力士,109/06/17,108年 年度,0.0,                  0,0.0
4924 - 欣厚-KY,109/06/30,108年 年度,0.0,                  0,0.0
4924 - 欣厚-KY,109/06/30,108年 年度,0.0,                  0,0.0
4924 - 欣厚-KY,109/06/30,108年 年度,0.0,                  0,0.0
4924 - 欣厚-KY,109/06/30,108年 年度,0.0,                  0,0.0
4927 - 泰鼎-KY,109/06/05,108年 年度,3.00000000,"        569,799,261",0.0
4927 - 泰鼎-KY,109/06/05,108年 年度,3.00000000,"        569,799,261",0.0
4927 - 泰鼎-KY,109/06/05,108年 年度,3.00000000,"        569,799,261",0.0
4927 - 泰鼎-KY,109/06/05,108年 年度,3.00000000,"        569,799,261",0.0
4930 - 燦星網,109/06/17,108年 年度,0.0,"         67,150,000",0.0
4930 - 燦星網,109/06/17,108年 年度,0.0,"         67,150,000",0.0
4930 - 燦星網,109/06/17,108年 年度,0.0,"         67,150,000",0.0
4930 - 燦星網,109/06/17,108年 年度,0.0,"         67,150,000",0.0
4931 - 新盛力,109/06/19,108年 年度,0.90000000,"        105,358,794",0.0
4931 - 新盛力,109/06/19,108年 年度,0.90000000,"        105,358,794",0.0
4931 - 新盛力,109/06/19,108年 年度,0.90000000,"        105,358,794",0.0
4931 - 新盛力,109/06/19,108年 年度,0.90000000,"        105,358,794",0.0
4933 - 友輝,109/06/09,108年 年度,1.08800000,"         84,936,542",0.0
4933 - 友輝,109/06/09,108年 年度,1.08800000,"         84,936,542",0.0
4933 - 友輝,109/06/09,108年 年度,1.08800000,"         84,936,542",0.0
4933 - 友輝,109/06/09,108年 年度,1.08800000,"         84,936,542",0.0
4934 - 太極,109/06/24,108年 年度,0.0,                  0,0.0
4934 - 太極,109/06/24,108年 年度,0.0,                  0,0.0
4934 - 太極,109/06/24,108年 年度,0.0,                  0,0.0
4934 - 太極,109/06/24,108年 年度,0.0,                  0,0.0
4935 - 茂林-KY,109/06/18,108年 年度,1.50000000,"        196,405,637",0.0
4935 - 茂林-KY,109/06/18,108年 年度,1.50000000,"        196,405,637",0.0
4935 - 茂林-KY,109/06/18,108年 年度,1.50000000,"        196,405,637",0.0
4935 - 茂林-KY,109/06/18,108年 年度,1.50000000,"        196,405,637",0.0
4938 - 和碩,不適用,108年 年度,4.50000000,"     11,748,563,352",0.0
4938 - 和碩,不適用,108年 年度,4.50000000,"     11,748,563,352",0.0
4938 - 和碩,不適用,108年 年度,4.50000000,"     11,748,563,352",0.0
4938 - 和碩,不適用,108年 年度,4.50000000,"     11,748,563,352",0.0
4939 - 亞電,109/06/11,108年 年度,0.25000000,"         24,550,217",0.0
4939 - 亞電,109/06/11,108年 年度,0.25000000,"         24,550,217",0.0
4939 - 亞電,109/06/11,108年 年度,0.25000000,"         24,550,217",0.0
4939 - 亞電,109/06/11,108年 年度,0.25000000,"         24,550,217",0.0
4942 - 嘉彰,109/06/15,108年 年度,2.50000000,"        355,919,033",0.0
4942 - 嘉彰,109/06/15,108年 年度,2.50000000,"        355,919,033",0.0
4942 - 嘉彰,109/06/15,108年 年度,2.50000000,"        355,919,033",0.0
4942 - 嘉彰,109/06/15,108年 年度,2.50000000,"        355,919,033",0.0
4943 - 康控-KY,109/06/15,108年 年度,0.50000000,"         68,080,510",1.50000000
4943 - 康控-KY,109/06/15,108年 年度,0.50000000,"         68,080,510",1.50000000
4943 - 康控-KY,109/06/15,108年 年度,0.50000000,"         68,080,510",1.50000000
4943 - 康控-KY,109/06/15,108年 年度,0.50000000,"         68,080,510",1.50000000
4946 - 辣椒,109/06/20,108年 年度,0.0,                  0,0.0
4946 - 辣椒,109/06/20,108年 年度,0.0,                  0,0.0
4946 - 辣椒,109/06/20,108年 年度,0.0,                  0,0.0
4946 - 辣椒,109/06/20,108年 年度,0.0,                  0,0.0
4949 - 有成精密,109/06/10,108年 年度,0.0,"         22,729,435",0.0
4949 - 有成精密,109/06/10,108年 年度,0.0,"         22,729,435",0.0
4949 - 有成精密,109/06/10,108年 年度,0.0,"         22,729,435",0.0
4949 - 有成精密,109/06/10,108年 年度,0.0,"         22,729,435",0.0
4950 - 金耘國際,109/06/24,108年 年度,0.0,                  0,0.0
4950 - 金耘國際,109/06/24,108年 年度,0.0,                  0,0.0
4950 - 金耘國際,109/06/24,108年 年度,0.0,                  0,0.0
4950 - 金耘國際,109/06/24,108年 年度,0.0,                  0,0.0
4951 - 精拓科,109/05/27,108年 年度,1.50000000,"         45,274,670",0.0
4951 - 精拓科,109/05/27,108年 年度,1.50000000,"         45,274,670",0.0
4951 - 精拓科,109/05/27,108年 年度,1.50000000,"         45,274,670",0.0
4951 - 精拓科,109/05/27,108年 年度,1.50000000,"         45,274,670",0.0
4952 - 凌通,109/06/09,108年 年度,1.68000000,"        195,868,469",0.0
4952 - 凌通,109/06/09,108年 年度,1.68000000,"        195,868,469",0.0
4952 - 凌通,109/06/09,108年 年度,1.68000000,"        195,868,469",0.0
4952 - 凌通,109/06/09,108年 年度,1.68000000,"        195,868,469",0.0
4953 - 緯軟,109/06/22,108年 年度,3.20000000,"        212,483,532",0.0
4953 - 緯軟,109/06/22,108年 年度,3.20000000,"        212,483,532",0.0
4953 - 緯軟,109/06/22,108年 年度,3.20000000,"        212,483,532",0.0
4953 - 緯軟,109/06/22,108年 年度,3.20000000,"        212,483,532",0.0
4956 - 光鋐,109/06/12,108年 年度,0.0,                  0,0.0
4956 - 光鋐,109/06/12,108年 年度,0.0,                  0,0.0
4956 - 光鋐,109/06/12,108年 年度,0.0,                  0,0.0
4956 - 光鋐,109/06/12,108年 年度,0.0,                  0,0.0
4958 - 臻鼎-KY,109/06/19,108年 年度,4.50000000,"      4,060,034,492",0.0
4958 - 臻鼎-KY,109/06/19,108年 年度,4.50000000,"      4,060,034,492",0.0
4958 - 臻鼎-KY,109/06/19,108年 年度,4.50000000,"      4,060,034,492",0.0
4958 - 臻鼎-KY,109/06/19,108年 年度,4.50000000,"      4,060,034,492",0.0
4960 - 誠美材,109/04/30,108年 年度,0.0,                  0,0.0
4960 - 誠美材,109/04/30,108年 年度,0.0,                  0,0.0
4960 - 誠美材,109/04/30,108年 年度,0.0,                  0,0.0
4960 - 誠美材,109/04/30,108年 年度,0.0,                  0,0.0
4961 - 天鈺,109/06/24,108年 年度,1.00000000,"        165,310,812",0.0
4961 - 天鈺,109/06/24,108年 年度,1.00000000,"        165,310,812",0.0
4961 - 天鈺,109/06/24,108年 年度,1.00000000,"        165,310,812",0.0
