公司代號名稱,股東會日期,股利所屬年(季)度,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
4130 - 健亞,114/05/29,113年 年度,現金股利經董事會決議、增資配股經股東會確認,0.10000000,0.0,0.0,"         11,152,013",0.20000000,0.0,0.0,"          2,230,403"
4131 - 浩泰,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4131 - 浩泰,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4131 - 浩泰,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4131 - 浩泰,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4133 - 亞諾法,不適用,113年 年度,董事會決議,0.90000000,0.0,0.0,"         54,498,235",0.0,0.0,0.0,                  0
4133 - 亞諾法,不適用,113年 年度,董事會決議,0.90000000,0.0,0.0,"         54,498,235",0.0,0.0,0.0,                  0
4133 - 亞諾法,不適用,113年 年度,董事會決議,0.90000000,0.0,0.0,"         54,498,235",0.0,0.0,0.0,                  0
4133 - 亞諾法,不適用,113年 年度,董事會決議,0.90000000,0.0,0.0,"         54,498,235",0.0,0.0,0.0,                  0
4137 - 麗豐-KY,114/05/26,113年 年度,股東會確認,7.00000000,0.0,3.00000000,"        824,923,500",0.0,0.0,0.0,                  0
4137 - 麗豐-KY,114/05/26,113年 年度,股東會確認,7.00000000,0.0,3.00000000,"        824,923,500",0.0,0.0,0.0,                  0
4137 - 麗豐-KY,114/05/26,113年 年度,股東會確認,7.00000000,0.0,3.00000000,"        824,923,500",0.0,0.0,0.0,                  0
4137 - 麗豐-KY,114/05/26,113年 年度,股東會確認,7.00000000,0.0,3.00000000,"        824,923,500",0.0,0.0,0.0,                  0
4138 - 曜亞,114/06/20,113年 年度,現金股利經董事會決議、增資配股經股東會確認,4.15000000,0.0,0.0,"        150,645,000",1.00000000,0.0,0.0,"          3,630,000"
4138 - 曜亞,114/06/20,113年 年度,現金股利經董事會決議、增資配股經股東會確認,4.15000000,0.0,0.0,"        150,645,000",1.00000000,0.0,0.0,"          3,630,000"
4138 - 曜亞,114/06/20,113年 年度,現金股利經董事會決議、增資配股經股東會確認,4.15000000,0.0,0.0,"        150,645,000",1.00000000,0.0,0.0,"          3,630,000"
4138 - 曜亞,114/06/20,113年 年度,現金股利經董事會決議、增資配股經股東會確認,4.15000000,0.0,0.0,"        150,645,000",1.00000000,0.0,0.0,"          3,630,000"
4139 - 馬光-KY,114/06/17,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4139 - 馬光-KY,114/06/17,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4139 - 馬光-KY,114/06/17,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4139 - 馬光-KY,114/06/17,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4142 - 國光生,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4142 - 國光生,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4142 - 國光生,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4142 - 國光生,114/06/26,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4147 - 中裕,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4147 - 中裕,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4147 - 中裕,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4147 - 中裕,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4148 - 全宇生技-KY,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4148 - 全宇生技-KY,114/06/16,113年 下半年,現金股利經董事會決議、增資配股經股東會確認,0.50000000,0.0,0.0,"         32,017,000",0.50000000,0.0,0.0,"          3,201,700"
4148 - 全宇生技-KY,114/06/16,113年 下半年,現金股利經董事會決議、增資配股經股東會確認,0.50000000,0.0,0.0,"         32,017,000",0.50000000,0.0,0.0,"          3,201,700"
4148 - 全宇生技-KY,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4148 - 全宇生技-KY,114/06/16,113年 下半年,現金股利經董事會決議、增資配股經股東會確認,0.50000000,0.0,0.0,"         32,017,000",0.50000000,0.0,0.0,"          3,201,700"
4148 - 全宇生技-KY,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4148 - 全宇生技-KY,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4148 - 全宇生技-KY,114/06/16,113年 下半年,現金股利經董事會決議、增資配股經股東會確認,0.50000000,0.0,0.0,"         32,017,000",0.50000000,0.0,0.0,"          3,201,700"
4153 - 鈺緯,不適用,113年 年度,董事會決議,1.47648427,0.0,0.52351573,"        117,336,394",0.0,0.0,0.0,                  0
4153 - 鈺緯,不適用,113年 年度,董事會決議,1.47648427,0.0,0.52351573,"        117,336,394",0.0,0.0,0.0,                  0
4153 - 鈺緯,不適用,113年 年度,董事會決議,1.47648427,0.0,0.52351573,"        117,336,394",0.0,0.0,0.0,                  0
4153 - 鈺緯,不適用,113年 年度,董事會決議,1.47648427,0.0,0.52351573,"        117,336,394",0.0,0.0,0.0,                  0
4154 - 樂威科-KY,114/06/25,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4154 - 樂威科-KY,114/06/25,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4154 - 樂威科-KY,114/06/25,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4154 - 樂威科-KY,114/06/25,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4155 - 訊映,不適用,113年 年度,董事會決議,0.30000000,0.0,0.0,"         44,114,749",0.0,0.0,0.0,                  0
4155 - 訊映,不適用,113年 年度,董事會決議,0.30000000,0.0,0.0,"         44,114,749",0.0,0.0,0.0,                  0
4155 - 訊映,不適用,113年 年度,董事會決議,0.30000000,0.0,0.0,"         44,114,749",0.0,0.0,0.0,                  0
4155 - 訊映,不適用,113年 年度,董事會決議,0.30000000,0.0,0.0,"         44,114,749",0.0,0.0,0.0,                  0
4157 - 太景*-KY,114/05/23,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4157 - 太景*-KY,114/05/23,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4157 - 太景*-KY,114/05/23,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4157 - 太景*-KY,114/05/23,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4160 - 訊聯基因,114/06/13,113年 年度,股東會確認,1.84733387,0.0,0.0,"         49,305,958",0.0,0.0,0.0,                  0
4160 - 訊聯基因,114/06/13,113年 年度,股東會確認,1.84733387,0.0,0.0,"         49,305,958",0.0,0.0,0.0,                  0
4160 - 訊聯基因,114/06/13,113年 年度,股東會確認,1.84733387,0.0,0.0,"         49,305,958",0.0,0.0,0.0,                  0
4160 - 訊聯基因,114/06/13,113年 年度,股東會確認,1.84733387,0.0,0.0,"         49,305,958",0.0,0.0,0.0,                  0
4161 - 聿新科,114/06/16,113年 年度,現金股利經董事會決議、增資配股經股東會確認,0.30000000,0.0,0.0,"         15,882,267",1.30000000,0.0,0.0,"          6,882,315"
4161 - 聿新科,114/06/16,113年 年度,現金股利經董事會決議、增資配股經股東會確認,0.30000000,0.0,0.0,"         15,882,267",1.30000000,0.0,0.0,"          6,882,315"
4161 - 聿新科,114/06/16,113年 年度,現金股利經董事會決議、增資配股經股東會確認,0.30000000,0.0,0.0,"         15,882,267",1.30000000,0.0,0.0,"          6,882,315"
4161 - 聿新科,114/06/16,113年 年度,現金股利經董事會決議、增資配股經股東會確認,0.30000000,0.0,0.0,"         15,882,267",1.30000000,0.0,0.0,"          6,882,315"
4162 - 智擎,114/05/23,113年 年度,股東會確認,6.00000000,0.0,0.0,"        861,923,640",0.0,0.0,0.0,                  0
4162 - 智擎,114/05/23,113年 年度,股東會確認,6.00000000,0.0,0.0,"        861,923,640",0.0,0.0,0.0,                  0
4162 - 智擎,114/05/23,113年 年度,股東會確認,6.00000000,0.0,0.0,"        861,923,640",0.0,0.0,0.0,                  0
4162 - 智擎,114/05/23,113年 年度,股東會確認,6.00000000,0.0,0.0,"        861,923,640",0.0,0.0,0.0,                  0
4163 - 鐿鈦,不適用,113年 年度,董事會決議,3.50000000,0.0,0.0,"        170,270,251",0.0,0.0,0.0,                  0
4163 - 鐿鈦,不適用,113年 年度,董事會決議,3.50000000,0.0,0.0,"        170,270,251",0.0,0.0,0.0,                  0
4163 - 鐿鈦,不適用,113年 年度,董事會決議,3.50000000,0.0,0.0,"        170,270,251",0.0,0.0,0.0,                  0
4163 - 鐿鈦,不適用,113年 年度,董事會決議,3.50000000,0.0,0.0,"        170,270,251",0.0,0.0,0.0,                  0
4164 - 承業醫,不適用,113年 年度,董事會決議,1.51000000,0.0,0.0,"        251,966,375",0.0,0.0,0.0,                  0
4164 - 承業醫,不適用,113年 年度,董事會決議,1.51000000,0.0,0.0,"        251,966,375",0.0,0.0,0.0,                  0
4164 - 承業醫,不適用,113年 年度,董事會決議,1.51000000,0.0,0.0,"        251,966,375",0.0,0.0,0.0,                  0
4164 - 承業醫,不適用,113年 年度,董事會決議,1.51000000,0.0,0.0,"        251,966,375",0.0,0.0,0.0,                  0
4166 - 友霖,114/06/16,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4166 - 友霖,114/06/16,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4166 - 友霖,114/06/16,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4166 - 友霖,114/06/16,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4167 - 松瑞藥,不適用,113年 年度,董事會決議,0.40000000,0.0,0.0,"        126,959,643",0.0,0.0,0.0,                  0
4167 - 松瑞藥,不適用,113年 年度,董事會決議,0.40000000,0.0,0.0,"        126,959,643",0.0,0.0,0.0,                  0
4167 - 松瑞藥,不適用,113年 年度,董事會決議,0.40000000,0.0,0.0,"        126,959,643",0.0,0.0,0.0,                  0
4167 - 松瑞藥,不適用,113年 年度,董事會決議,0.40000000,0.0,0.0,"        126,959,643",0.0,0.0,0.0,                  0
4168 - 醣聯,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4168 - 醣聯,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4168 - 醣聯,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4168 - 醣聯,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4171 - 瑞基,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4171 - 瑞基,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4171 - 瑞基,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4171 - 瑞基,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4173 - 久裕,不適用,113年 年度,董事會決議,1.18820221,0.0,0.0,"         88,609,414",0.0,0.0,0.0,                  0
4173 - 久裕,不適用,113年 年度,董事會決議,1.18820221,0.0,0.0,"         88,609,414",0.0,0.0,0.0,                  0
4173 - 久裕,不適用,113年 年度,董事會決議,1.18820221,0.0,0.0,"         88,609,414",0.0,0.0,0.0,                  0
4173 - 久裕,不適用,113年 年度,董事會決議,1.18820221,0.0,0.0,"         88,609,414",0.0,0.0,0.0,                  0
4174 - 浩鼎,114/06/27,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4174 - 浩鼎,114/06/27,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4174 - 浩鼎,114/06/27,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4174 - 浩鼎,114/06/27,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4175 - 杏一,114/05/28,113年 年度,股東會確認,1.60000000,0.0,0.0,"         67,717,291",0.0,0.0,0.0,                  0
4175 - 杏一,114/05/28,113年 年度,股東會確認,1.60000000,0.0,0.0,"         67,717,291",0.0,0.0,0.0,                  0
4175 - 杏一,114/05/28,113年 年度,股東會確認,1.60000000,0.0,0.0,"         67,717,291",0.0,0.0,0.0,                  0
4175 - 杏一,114/05/28,113年 年度,股東會確認,1.60000000,0.0,0.0,"         67,717,291",0.0,0.0,0.0,                  0
4183 - 福永生技,不適用,113年 年度,董事會決議,0.67000000,0.0,0.0,"         15,946,000",0.0,0.0,0.0,                  0
4183 - 福永生技,不適用,113年 年度,董事會決議,0.67000000,0.0,0.0,"         15,946,000",0.0,0.0,0.0,                  0
4183 - 福永生技,不適用,113年 年度,董事會決議,0.67000000,0.0,0.0,"         15,946,000",0.0,0.0,0.0,                  0
4183 - 福永生技,不適用,113年 年度,董事會決議,0.67000000,0.0,0.0,"         15,946,000",0.0,0.0,0.0,                  0
4188 - 安克,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4188 - 安克,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4188 - 安克,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4188 - 安克,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4190 - 佐登-KY,不適用,113年 年度,董事會決議,0.50000000,0.0,0.0,"         29,884,656",0.0,0.0,0.0,                  0
4190 - 佐登-KY,不適用,113年 年度,董事會決議,0.50000000,0.0,0.0,"         29,884,656",0.0,0.0,0.0,                  0
4190 - 佐登-KY,不適用,113年 年度,董事會決議,0.50000000,0.0,0.0,"         29,884,656",0.0,0.0,0.0,                  0
4190 - 佐登-KY,不適用,113年 年度,董事會決議,0.50000000,0.0,0.0,"         29,884,656",0.0,0.0,0.0,                  0
4192 - 杏國,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4192 - 杏國,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4192 - 杏國,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4192 - 杏國,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4198 - 欣大健康,114/06/19,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4198 - 欣大健康,114/06/19,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4198 - 欣大健康,114/06/19,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4198 - 欣大健康,114/06/19,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4205 - 中華食,114/06/18,113年 年度,股東會確認,2.00000000,0.0,0.0,"        177,544,052",1.00000000,0.0,0.0,"          8,877,202"
4205 - 中華食,114/06/18,113年 年度,股東會確認,2.00000000,0.0,0.0,"        177,544,052",1.00000000,0.0,0.0,"          8,877,202"
4205 - 中華食,114/06/18,113年 年度,股東會確認,2.00000000,0.0,0.0,"        177,544,052",1.00000000,0.0,0.0,"          8,877,202"
4205 - 中華食,114/06/18,113年 年度,股東會確認,2.00000000,0.0,0.0,"        177,544,052",1.00000000,0.0,0.0,"          8,877,202"
4207 - 環泰,不適用,113年 年度,董事會決議,1.00000000,0.0,0.0,"        198,538,008",0.0,0.0,0.0,                  0
4207 - 環泰,不適用,113年 年度,董事會決議,1.00000000,0.0,0.0,"        198,538,008",0.0,0.0,0.0,                  0
4207 - 環泰,不適用,113年 年度,董事會決議,1.00000000,0.0,0.0,"        198,538,008",0.0,0.0,0.0,                  0
4207 - 環泰,不適用,113年 年度,董事會決議,1.00000000,0.0,0.0,"        198,538,008",0.0,0.0,0.0,                  0
4303 - 信立,114/05/23,113年 年度,現金股利經董事會決議、增資配股經股東會確認,1.00000000,0.0,0.0,"         78,837,764",2.00000000,0.0,0.0,"         15,767,553"
4303 - 信立,114/05/23,113年 年度,現金股利經董事會決議、增資配股經股東會確認,1.00000000,0.0,0.0,"         78,837,764",2.00000000,0.0,0.0,"         15,767,553"
4303 - 信立,114/05/23,113年 年度,現金股利經董事會決議、增資配股經股東會確認,1.00000000,0.0,0.0,"         78,837,764",2.00000000,0.0,0.0,"         15,767,553"
4303 - 信立,114/05/23,113年 年度,現金股利經董事會決議、增資配股經股東會確認,1.00000000,0.0,0.0,"         78,837,764",2.00000000,0.0,0.0,"         15,767,553"
4304 - 勝昱,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4304 - 勝昱,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4304 - 勝昱,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4304 - 勝昱,114/06/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4305 - 世坤,114/06/19,113年 年度,股東會確認,3.20000000,0.0,0.0,"        176,044,800",0.0,0.0,0.0,                  0
4305 - 世坤,114/06/19,113年 年度,股東會確認,3.20000000,0.0,0.0,"        176,044,800",0.0,0.0,0.0,                  0
4305 - 世坤,114/06/19,113年 年度,股東會確認,3.20000000,0.0,0.0,"        176,044,800",0.0,0.0,0.0,                  0
4305 - 世坤,114/06/19,113年 年度,股東會確認,3.20000000,0.0,0.0,"        176,044,800",0.0,0.0,0.0,                  0
4306 - 炎洲,114/06/20,113年 年度,現金股利經董事會決議、增資配股經股東會確認,1.00000000,0.0,0.0,"        663,487,467",0.20000000,0.0,0.0,"         13,269,749"
4306 - 炎洲,114/06/20,113年 年度,現金股利經董事會決議、增資配股經股東會確認,1.00000000,0.0,0.0,"        663,487,467",0.20000000,0.0,0.0,"         13,269,749"
4306 - 炎洲,114/06/20,113年 年度,現金股利經董事會決議、增資配股經股東會確認,1.00000000,0.0,0.0,"        663,487,467",0.20000000,0.0,0.0,"         13,269,749"
4306 - 炎洲,114/06/20,113年 年度,現金股利經董事會決議、增資配股經股東會確認,1.00000000,0.0,0.0,"        663,487,467",0.20000000,0.0,0.0,"         13,269,749"
4401 - 東隆興,114/06/11,113年 年度,股東會確認,0.70000000,0.0,0.0,"         85,884,408",0.0,0.0,0.0,                  0
4401 - 東隆興,114/06/11,113年 年度,股東會確認,0.70000000,0.0,0.0,"         85,884,408",0.0,0.0,0.0,                  0
4401 - 東隆興,114/06/11,113年 年度,股東會確認,0.70000000,0.0,0.0,"         85,884,408",0.0,0.0,0.0,                  0
4401 - 東隆興,114/06/11,113年 年度,股東會確認,0.70000000,0.0,0.0,"         85,884,408",0.0,0.0,0.0,                  0
4402 - 郡都開發,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4402 - 郡都開發,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4402 - 郡都開發,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4402 - 郡都開發,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4406 - 新昕纖,114/06/27,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4406 - 新昕纖,114/06/27,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4406 - 新昕纖,114/06/27,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4406 - 新昕纖,114/06/27,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4413 - 飛寶企業,114/05/23,113年 年度,股東會確認,0.20000000,0.0,0.0,"          6,262,938",0.0,0.0,0.0,                  0
4413 - 飛寶企業,114/05/23,113年 年度,股東會確認,0.20000000,0.0,0.0,"          6,262,938",0.0,0.0,0.0,                  0
4413 - 飛寶企業,114/05/23,113年 年度,股東會確認,0.20000000,0.0,0.0,"          6,262,938",0.0,0.0,0.0,                  0
4413 - 飛寶企業,114/05/23,113年 年度,股東會確認,0.20000000,0.0,0.0,"          6,262,938",0.0,0.0,0.0,                  0
4414 - 如興,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4414 - 如興,114/06/27,113年 下半年,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4414 - 如興,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4414 - 如興,114/06/27,113年 下半年,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4414 - 如興,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4414 - 如興,114/06/27,113年 下半年,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4414 - 如興,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4414 - 如興,114/06/27,113年 下半年,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4416 - 三圓,114/06/25,113年 年度,股東會確認,1.00000000,0.0,0.0,"         73,586,213",0.0,0.0,0.0,                  0
4416 - 三圓,114/06/25,113年 年度,股東會確認,1.00000000,0.0,0.0,"         73,586,213",0.0,0.0,0.0,                  0
4416 - 三圓,114/06/25,113年 年度,股東會確認,1.00000000,0.0,0.0,"         73,586,213",0.0,0.0,0.0,                  0
4416 - 三圓,114/06/25,113年 年度,股東會確認,1.00000000,0.0,0.0,"         73,586,213",0.0,0.0,0.0,                  0
4417 - 金洲,114/06/10,113年 年度,股東會確認,2.80000000,0.0,0.0,"        235,119,917",0.0,0.0,0.0,                  0
4417 - 金洲,114/06/10,113年 年度,股東會確認,2.80000000,0.0,0.0,"        235,119,917",0.0,0.0,0.0,                  0
4417 - 金洲,114/06/10,113年 年度,股東會確認,2.80000000,0.0,0.0,"        235,119,917",0.0,0.0,0.0,                  0
4417 - 金洲,114/06/10,113年 年度,股東會確認,2.80000000,0.0,0.0,"        235,119,917",0.0,0.0,0.0,                  0
4419 - 皇家美食,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4419 - 皇家美食,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4419 - 皇家美食,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4419 - 皇家美食,114/05/28,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4420 - 光明,不適用,113年 上半年,董事會決議,16.00000000,0.0,0.0,"        647,280,000",0.0,0.0,0.0,                  0
4420 - 光明,不適用,113年 下半年,董事會決議,5.50000000,0.0,0.0,"        222,502,500",0.0,0.0,0.0,                  0
4420 - 光明,不適用,113年 下半年,董事會決議,5.50000000,0.0,0.0,"        222,502,500",0.0,0.0,0.0,                  0
4420 - 光明,不適用,113年 上半年,董事會決議,16.00000000,0.0,0.0,"        647,280,000",0.0,0.0,0.0,                  0
4420 - 光明,不適用,113年 上半年,董事會決議,16.00000000,0.0,0.0,"        647,280,000",0.0,0.0,0.0,                  0
4420 - 光明,不適用,113年 下半年,董事會決議,5.50000000,0.0,0.0,"        222,502,500",0.0,0.0,0.0,                  0
4420 - 光明,不適用,113年 下半年,董事會決議,5.50000000,0.0,0.0,"        222,502,500",0.0,0.0,0.0,                  0
4420 - 光明,不適用,113年 上半年,董事會決議,16.00000000,0.0,0.0,"        647,280,000",0.0,0.0,0.0,                  0
4426 - 利勤,114/06/19,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4426 - 利勤,114/06/19,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4426 - 利勤,114/06/19,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4426 - 利勤,114/06/19,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
4430 - 耀億,114/06/11,113年 年度,股東會確認,0.50000000,0.0,0.0,"         28,136,805",0.0,0.0,0.0,                  0
4430 - 耀億,114/06/11,113年 年度,股東會確認,0.50000000,0.0,0.0,"         28,136,805",0.0,0.0,0.0,                  0
4430 - 耀億,114/06/11,113年 年度,股東會確認,0.50000000,0.0,0.0,"         28,136,805",0.0,0.0,0.0,                  0
4430 - 耀億,114/06/11,113年 年度,股東會確認,0.50000000,0.0,0.0,"         28,136,805",0.0,0.0,0.0,                  0
4432 - 銘旺實,114/05/27,113年 年度,股東會確認,1.00000000,0.0,0.0,"         50,589,000",0.0,0.0,0.0,                  0
4432 - 銘旺實,114/05/27,113年 年度,股東會確認,1.00000000,0.0,0.0,"         50,589,000",0.0,0.0,0.0,                  0
4432 - 銘旺實,114/05/27,113年 年度,股東會確認,1.00000000,0.0,0.0,"         50,589,000",0.0,0.0,0.0,                  0
4432 - 銘旺實,114/05/27,113年 年度,股東會確認,1.00000000,0.0,0.0,"         50,589,000",0.0,0.0,0.0,                  0
4433 - 興采,不適用,113年 年度,董事會決議,0.50000000,0.0,0.50000000,"         60,439,774",0.0,0.0,0.0,                  0
4433 - 興采,不適用,113年 年度,董事會決議,0.50000000,0.0,0.50000000,"         60,439,774",0.0,0.0,0.0,                  0
4433 - 興采,不適用,113年 年度,董事會決議,0.50000000,0.0,0.50000000,"         60,439,774",0.0,0.0,0.0,                  0
4433 - 興采,不適用,113年 年度,董事會決議,0.50000000,0.0,0.50000000,"         60,439,774",0.0,0.0,0.0,                  0
4438 - 廣越,114/06/17,113年 年度,股東會確認,3.20000000,0.0,0.0,"        330,961,456",0.0,0.0,0.0,                  0
4438 - 廣越,114/06/17,113年 年度,股東會確認,3.20000000,0.0,0.0,"        330,961,456",0.0,0.0,0.0,                  0
4438 - 廣越,114/06/17,113年 年度,股東會確認,3.20000000,0.0,0.0,"        330,961,456",0.0,0.0,0.0,                  0
4438 - 廣越,114/06/17,113年 年度,股東會確認,3.20000000,0.0,0.0,"        330,961,456",0.0,0.0,0.0,                  0
4439 - 冠星-KY,114/06/19,113年 年度,股東會確認,2.00000000,0.0,0.0,"         76,071,600",0.0,0.0,0.0,                  0
