公司代號,公司名稱,年度,季別,營業活動之淨現金流入（流出）
2495,普安,111,1,7614.00
2496,卓越,111,3,115838.00
2496,卓越,111,1,-13771.00
2496,卓越,111,2,127306.00
2496,卓越,111,4,211135.00
2497,怡利電,111,1,-218439.00
2497,怡利電,111,2,-113766.00
2497,怡利電,111,3,-233223.00
2497,怡利電,111,4,-263419.00
2498,宏達電,111,1,-1374484.00
2498,宏達電,111,2,-2069142.00
2498,宏達電,111,3,-2667892.00
2498,宏達電,111,4,-3740037.00
2501,國建,111,1,-5058022.00
2501,國建,111,3,-5590781.00
2501,國建,111,4,-539344.00
2501,國建,111,2,-7074454.00
2504,國產,111,4,2978901.00
2504,國產,111,2,862796.00
2504,國產,111,1,438104.00
2504,國產,111,3,1785909.00
2505,國揚,111,1,564360.00
2505,國揚,111,2,966286.00
2505,國揚,111,4,-740014.00
2505,國揚,111,3,-150775.00
2506,太設,111,4,-390170.00
2506,太設,111,3,-230164.00
2506,太設,111,1,-34459.00
2506,太設,111,2,-209267.00
2509,全坤建,111,4,-885793.00
2509,全坤建,111,1,-186396.00
2509,全坤建,111,3,-669745.00
2509,全坤建,111,2,-381006.00
2511,太子,111,2,2326868.00
2511,太子,111,1,2348588.00
2511,太子,111,4,5811958.00
2511,太子,111,3,2726848.00
2514,龍邦,111,2,212023.00
2514,龍邦,111,1,261851.00
2514,龍邦,111,4,1460528.00
2514,龍邦,111,3,990816.00
2515,中工,111,1,1133842.00
2515,中工,111,3,-1212751.00
2515,中工,111,2,-2557166.00
2515,中工,111,4,-765801.00
2516,新建,111,2,-404210.00
2516,新建,111,1,-429170.00
2516,新建,111,4,-441283.00
2516,新建,111,3,-698292.00
2520,冠德,111,4,2761181.00
2520,冠德,111,2,2139986.00
2520,冠德,111,1,1970441.00
2520,冠德,111,3,3458596.00
2524,京城,111,4,-610893.00
2524,京城,111,2,-473866.00
2524,京城,111,1,439383.00
2524,京城,111,3,-561658.00
2527,宏璟,111,2,-1337585.00
2527,宏璟,111,3,-2122738.00
2527,宏璟,111,4,-2816402.00
2527,宏璟,111,1,-755874.00
2528,皇普,111,1,265865.00
2528,皇普,111,2,-624615.00
2528,皇普,111,3,-1094190.00
2528,皇普,111,4,-1176304.00
2530,華建,111,3,-2761280.00
2530,華建,111,4,-2827182.00
2530,華建,111,1,-1429033.00
2530,華建,111,2,-2619393.00
2534,宏盛,111,3,1129756.00
2534,宏盛,111,2,836070.00
2534,宏盛,111,1,622248.00
2534,宏盛,111,4,4474818.00
2535,達欣工,111,3,-1482141.00
2535,達欣工,111,2,-533020.00
2535,達欣工,111,1,-663130.00
2535,達欣工,111,4,-833359.00
2536,宏普,111,3,-3016011.00
2536,宏普,111,1,-1646919.00
2536,宏普,111,4,-3389368.00
2536,宏普,111,2,-2006288.00
2537,聯上發,111,4,-1717836.00
2537,聯上發,111,1,-1061225.00
2537,聯上發,111,2,-1079455.00
2537,聯上發,111,3,-1497076.00
2538,基泰,111,1,137200.00
2538,基泰,111,3,827978.00
2538,基泰,111,4,6031203.00
2538,基泰,111,2,375768.00
2539,櫻花建,111,3,2302740.00
2539,櫻花建,111,4,1134757.00
2539,櫻花建,111,1,-707142.00
2539,櫻花建,111,2,252007.00
2540,愛山林,111,4,-4163826.00
2540,愛山林,111,1,-743986.00
2540,愛山林,111,2,-1884896.00
2540,愛山林,111,3,-3578819.00
2542,興富發,111,4,-9198964.00
2542,興富發,111,1,-5142607.00
2542,興富發,111,3,-14855202.00
2542,興富發,111,2,-12385612.00
2543,皇昌,111,3,-289815.00
2543,皇昌,111,1,-28147.00
2543,皇昌,111,2,-377317.00
2543,皇昌,111,4,1339801.00
2545,皇翔,111,3,-1499591.00
2545,皇翔,111,2,-2429811.00
2545,皇翔,111,4,-1312899.00
2545,皇翔,111,1,-3203961.00
2546,根基,111,3,1770970.00
2546,根基,111,4,929487.00
2546,根基,111,1,1506559.00
2546,根基,111,2,1175513.00
2547,日勝生,111,3,-324114.00
2547,日勝生,111,4,440725.00
2547,日勝生,111,1,-418428.00
2547,日勝生,111,2,-403616.00
2548,華固,111,1,-90626.00
2548,華固,111,2,6014284.00
2548,華固,111,3,5520461.00
2548,華固,111,4,4238189.00
2596,綠意,111,1,-29945.00
2596,綠意,111,3,-373778.00
2596,綠意,111,4,-542895.00
2596,綠意,111,2,-232420.00
2597,潤弘,111,3,879890.00
2597,潤弘,111,4,1317952.00
2597,潤弘,111,1,217390.00
2597,潤弘,111,2,-1059229.00
2601,益航,111,1,-211813.00
2601,益航,111,3,573110.00
2601,益航,111,4,528428.00
2601,益航,111,2,382528.00
2603,長榮,111,1,123803205.00
2603,長榮,111,2,237945952.00
2603,長榮,111,3,362307967.00
2603,長榮,111,4,422429577.00
2605,新興,111,3,909382.00
2605,新興,111,2,523358.00
2605,新興,111,1,300562.00
2605,新興,111,4,1503299.00
2606,裕民,111,3,4361189.00
2606,裕民,111,1,1570451.00
2606,裕民,111,4,6279038.00
2606,裕民,111,2,2684926.00
2607,榮運,111,1,1073639.00
2607,榮運,111,2,2155428.00
2607,榮運,111,4,4959814.00
2607,榮運,111,3,3725170.00
2608,嘉里大榮,111,3,1706980.00
2608,嘉里大榮,111,1,485032.00
2608,嘉里大榮,111,2,1055233.00
2608,嘉里大榮,111,4,2535748.00
2609,陽明,111,2,119546339.00
2609,陽明,111,3,177389863.00
2609,陽明,111,4,210067260.00
2609,陽明,111,1,76565042.00
2610,華航,111,3,27045150.00
2610,華航,111,4,46848741.00
2610,華航,111,1,9147250.00
2610,華航,111,2,17290754.00
2611,志信,111,4,104631.00
2611,志信,111,3,-76827.00
2611,志信,111,1,-755.00
2611,志信,111,2,26093.00
2612,中航,111,2,856052.00
2612,中航,111,3,1504108.00
2612,中航,111,1,452337.00
2612,中航,111,4,1942962.00
2613,中櫃,111,3,636851.00
2613,中櫃,111,4,916683.00
2613,中櫃,111,1,181739.00
2613,中櫃,111,2,395308.00
2614,東森,111,2,313668.00
2614,東森,111,1,-128223.00
2614,東森,111,4,1309476.00
2614,東森,111,3,680931.00
2615,萬海,111,1,56164542.00
2615,萬海,111,4,135129844.00
2615,萬海,111,2,91250833.00
2615,萬海,111,3,123617890.00
2616,山隆,111,3,424186.00
2616,山隆,111,4,617295.00
2616,山隆,111,1,100038.00
2616,山隆,111,2,131705.00
2617,台航,111,2,984623.00
2617,台航,111,4,2360103.00
2617,台航,111,3,1527231.00
2617,台航,111,1,480094.00
2618,長榮航,111,1,10454569.00
2618,長榮航,111,4,63151601.00
2618,長榮航,111,3,42385114.00
2618,長榮航,111,2,22438690.00
2630,亞航,111,2,256731.00
2630,亞航,111,4,6477.00
2630,亞航,111,1,-128019.00
2630,亞航,111,3,-72366.00
2633,台灣高鐵,111,1,4640353.00
2633,台灣高鐵,111,4,9827380.00
2633,台灣高鐵,111,2,-2366353.00
2633,台灣高鐵,111,3,3593892.00
2634,漢翔,111,2,-1986642.00
2634,漢翔,111,3,-1561734.00
2634,漢翔,111,4,2411784.00
2634,漢翔,111,1,-1024508.00
2636,台驊控股,111,2,1755599.00
2636,台驊控股,111,1,960386.00
2636,台驊控股,111,4,2252742.00
2636,台驊控股,111,3,2139057.00
2637,慧洋-KY,111,1,3517537.00
2637,慧洋-KY,111,2,9073569.00
2637,慧洋-KY,111,4,14975947.00
2637,慧洋-KY,111,3,12540632.00
2640,大車隊,111,2,310690.00
2640,大車隊,111,3,514012.00
2640,大車隊,111,4,592489.00
2640,大車隊,111,1,131901.00
2641,正德,111,3,1226.00
2641,正德,111,1,82434.00
2641,正德,111,2,56351.00
2641,正德,111,4,358272.00
2642,宅配通,111,1,140329.00
2642,宅配通,111,2,232032.00
2642,宅配通,111,4,514118.00
2642,宅配通,111,3,383799.00
2643,捷迅,111,2,211206.00
2643,捷迅,111,3,489138.00
2643,捷迅,111,1,151852.00
2643,捷迅,111,4,753717.00
2645,長榮航太,111,3,1186068.00
2645,長榮航太,111,4,1237572.00
2645,長榮航太,111,2,357741.00
2646,星宇航空,111,4,-1083847.00
2646,星宇航空,111,2,-3223360.00
2701,萬企,111,1,40182.00
2701,萬企,111,3,74226.00
2701,萬企,111,2,55709.00
2701,萬企,111,4,96454.00
2702,華園,111,2,305300.00
2702,華園,111,4,449034.00
2702,華園,111,1,62203.00
2702,華園,111,3,556817.00
2704,國賓,111,2,-88358.00
2704,國賓,111,1,651189.00
2704,國賓,111,4,-2263167.00
2704,國賓,111,3,197997.00
2705,六福,111,2,-218768.00
2705,六福,111,4,237353.00
2705,六福,111,1,-100902.00
2705,六福,111,3,-65025.00
2706,第一店,111,2,52172.00
2706,第一店,111,4,147090.00
2706,第一店,111,1,36432.00
2706,第一店,111,3,103762.00
2707,晶華,111,3,2023636.00
2707,晶華,111,2,308470.00
2707,晶華,111,1,232991.00
2707,晶華,111,4,2139040.00
2712,遠雄來,111,3,39950.00
2712,遠雄來,111,2,-54445.00
2712,遠雄來,111,1,-26472.00
2712,遠雄來,111,4,94015.00
2718,全心投控,111,3,-384544.00
2718,全心投控,111,1,-151620.00
2718,全心投控,111,4,-536900.00
2718,全心投控,111,2,-221098.00
2719,燦星旅,111,3,-51961.00
2719,燦星旅,111,2,-26924.00
2719,燦星旅,111,4,-29584.00
2719,燦星旅,111,1,-17359.00
2722,夏都,111,1,11166.00
2722,夏都,111,4,293148.00
2722,夏都,111,3,206175.00
2722,夏都,111,2,52533.00
2723,美食-KY,111,4,2554612.00
2723,美食-KY,111,1,571312.00
2723,美食-KY,111,3,1902692.00
2723,美食-KY,111,2,1144343.00
2724,藝舍-KY,111,2,32762.00
2724,藝舍-KY,111,1,18443.00
2724,藝舍-KY,111,4,73061.00
2724,藝舍-KY,111,3,63485.00
2726,雅茗-KY,111,2,-72147.00
2726,雅茗-KY,111,1,-65660.00
2726,雅茗-KY,111,4,-66322.00
2726,雅茗-KY,111,3,-47268.00
2727,王品,111,2,21352.00
2727,王品,111,1,65540.00
2727,王品,111,3,1495463.00
2727,王品,111,4,2819238.00
2729,瓦城,111,2,127071.00
2729,瓦城,111,3,354970.00
2729,瓦城,111,1,129055.00
2729,瓦城,111,4,578414.00
2731,雄獅,111,3,-379745.00
2731,雄獅,111,2,-352876.00
2731,雄獅,111,4,227744.00
2731,雄獅,111,1,-86707.00
2732,六角,111,2,225306.00
2732,六角,111,4,545390.00
2732,六角,111,3,423282.00
2732,六角,111,1,45846.00
2734,易飛網,111,1,3251.00
2734,易飛網,111,2,22347.00
2734,易飛網,111,3,19504.00
2734,易飛網,111,4,14911.00
2736,富野,111,4,127485.00
2736,富野,111,3,61384.00
2736,富野,111,2,8148.00
2736,富野,111,1,38354.00
2739,寒舍,111,2,-222610.00
2739,寒舍,111,1,-97812.00
2739,寒舍,111,4,722097.00
2739,寒舍,111,3,54712.00
2740,天蔥,111,1,-2338.00
2740,天蔥,111,2,-5907.00
2740,天蔥,111,4,-17623.00
2740,天蔥,111,3,-11390.00
2743,山富,111,1,-24076.00
2743,山富,111,3,-41223.00
2743,山富,111,2,-82856.00
2743,山富,111,4,-34115.00
2745,五福,111,3,-62305.00
2745,五福,111,1,-24893.00
2745,五福,111,2,-70419.00
2745,五福,111,4,48947.00
2748,雲品,111,1,102199.00
2748,雲品,111,4,627217.00
2748,雲品,111,2,92131.00
2748,雲品,111,3,283044.00
2751,王座,111,4,106848.00
2751,王座,111,2,20352.00
2752,豆府,111,4,435895.00
2752,豆府,111,3,203244.00
2752,豆府,111,2,85069.00
2752,豆府,111,1,61628.00
2753,八方雲集,111,2,651715.00
2753,八方雲集,111,1,222100.00
2753,八方雲集,111,3,982127.00
2753,八方雲集,111,4,1388032.00
2754,亞洲藏壽司,111,1,201501.00
2754,亞洲藏壽司,111,4,823844.00
2754,亞洲藏壽司,111,3,616650.00
2754,亞洲藏壽司,111,2,340140.00
2755,揚秦,111,3,108293.00
2755,揚秦,111,1,-30860.00
2755,揚秦,111,2,50065.00
2755,揚秦,111,4,233790.00
2756,聯發國際,111,1,12126.00
2756,聯發國際,111,2,85567.00
2756,聯發國際,111,3,160960.00
2756,聯發國際,111,4,140016.00
2762,世界健身-KY,111,4,2487170.00
2801,彰銀,111,1,-109426252.00
2801,彰銀,111,2,-81735131.00
2801,彰銀,111,4,-37497565.00
2801,彰銀,111,3,-53683791.00
2812,台中銀,111,2,-11025201.00
2812,台中銀,111,4,3555522.00
2812,台中銀,111,1,-5757.00
2812,台中銀,111,3,6747110.00
2816,旺旺保,111,3,-223465.00
2816,旺旺保,111,4,-255368.00
2816,旺旺保,111,1,-316670.00
2816,旺旺保,111,2,-682375.00
2820,華票,111,2,-1823067.00
2820,華票,111,1,-2846609.00
2820,華票,111,4,3322693.00
2820,華票,111,3,-5082789.00
2832,台產,111,1,-725110.00
2832,台產,111,4,-772358.00
2832,台產,111,3,-511632.00
2832,台產,111,2,-1042860.00
2834,臺企銀,111,4,30643934.00
2834,臺企銀,111,2,31369853.00
2834,臺企銀,111,3,15333246.00
2834,臺企銀,111,1,6540929.00
2836,高雄銀,111,1,171244.00
2836,高雄銀,111,2,508093.00
2836,高雄銀,111,4,1475501.00
2836,高雄銀,111,3,-3062.00
2838,聯邦銀,111,2,-25537233.00
2838,聯邦銀,111,1,-30095353.00
2838,聯邦銀,111,3,-25402276.00
2838,聯邦銀,111,4,-3055990.00
2845,遠東銀,111,1,-8235780.00
2845,遠東銀,111,4,-18604142.00
2845,遠東銀,111,3,-6147989.00
2845,遠東銀,111,2,15316728.00
2849,安泰銀,111,2,-2558706.00
2849,安泰銀,111,4,-1234683.00
2849,安泰銀,111,1,-2366079.00
2849,安泰銀,111,3,-4188256.00
2850,新產,111,1,-55816.00
2850,新產,111,3,-667903.00
2850,新產,111,4,178014.00
2850,新產,111,2,757684.00
2851,中再保,111,2,5130469.00
2851,中再保,111,3,4519792.00
2851,中再保,111,4,2124927.00
2851,中再保,111,1,2561261.00
2852,第一保,111,2,-46250.00
2852,第一保,111,3,551868.00
2852,第一保,111,4,63794.00
2852,第一保,111,1,32073.00
2855,統一證,111,2,4598037.00
2855,統一證,111,4,7450422.00
2855,統一證,111,1,2331225.00
2855,統一證,111,3,2173393.00
2867,三商壽,111,2,-37686597.00
2867,三商壽,111,4,-66589527.00
2867,三商壽,111,1,-17688049.00
2867,三商壽,111,3,-51938706.00
2880,華南金,111,1,-7641686.00
2880,華南金,111,4,43215176.00
2880,華南金,111,3,27551769.00
2880,華南金,111,2,1948062.00
2881,富邦金,111,4,145228247.00
2881,富邦金,111,3,151467575.00
2881,富邦金,111,1,60422374.00
2881,富邦金,111,2,38751702.00
2882,國泰金,111,3,-28675204.00
2882,國泰金,111,2,-181668392.00
2882,國泰金,111,1,-108918761.00
2882,國泰金,111,4,-26254905.00
2883,凱基金,111,3,40683774.00
2883,凱基金,111,1,-25045905.00
2883,凱基金,111,2,-3148189.00
2883,凱基金,111,4,60166247.00
2884,玉山金,111,1,5519208.00
2884,玉山金,111,3,67689865.00
2884,玉山金,111,2,15960583.00
2884,玉山金,111,4,48113424.00
2885,元大金,111,1,-50154216.00
2885,元大金,111,2,-48665901.00
2885,元大金,111,3,-12092549.00
2885,元大金,111,4,7927348.00
2886,兆豐金,111,3,58842041.00
2886,兆豐金,111,2,48147692.00
2886,兆豐金,111,1,23851739.00
2886,兆豐金,111,4,65427386.00
2887,台新新光金,111,1,550696.00
2887,台新新光金,111,4,66759735.00
2887,台新新光金,111,2,-4163740.00
2887,台新新光金,111,3,33000858.00
2889,國票金,111,3,2497572.00
2889,國票金,111,4,8427864.00
2889,國票金,111,2,8902718.00
2889,國票金,111,1,3083202.00
2890,永豐金,111,2,-41018009.00
2890,永豐金,111,4,97031315.00
2890,永豐金,111,1,-80330365.00
2890,永豐金,111,3,-1190290.00
2891,中信金,111,3,40693660.00
2891,中信金,111,4,94596682.00
2891,中信金,111,1,-78349316.00
2891,中信金,111,2,22691882.00
2892,第一金,111,1,-13023484.00
2892,第一金,111,2,-35914536.00
2892,第一金,111,3,-19074066.00
2892,第一金,111,4,27379571.00
2897,王道銀行,111,2,5522347.00
2897,王道銀行,111,3,5646092.00
2897,王道銀行,111,1,-3040232.00
2897,王道銀行,111,4,5807782.00
2901,欣欣,111,4,44005.00
2901,欣欣,111,3,29370.00
2901,欣欣,111,2,16025.00
2901,欣欣,111,1,9407.00
2903,遠百,111,2,-4233280.00
2903,遠百,111,1,-2796293.00
2903,遠百,111,4,10679374.00
2903,遠百,111,3,1013875.00
2904,匯僑,111,4,265765.00
2904,匯僑,111,2,113489.00
2904,匯僑,111,3,182407.00
2904,匯僑,111,1,47824.00
2905,三商,111,3,-51018140.00
2905,三商,111,2,-37092738.00
2905,三商,111,4,-64409953.00
2905,三商,111,1,-18312815.00
2906,高林,111,4,988477.00
2906,高林,111,2,615837.00
2906,高林,111,1,283066.00
2906,高林,111,3,497248.00
2908,特力,111,1,101927.00
2908,特力,111,3,-695760.00
2908,特力,111,4,-56563.00
2908,特力,111,2,-1084446.00
2910,統領,111,3,395523.00
2910,統領,111,2,249808.00
2910,統領,111,1,216786.00
2910,統領,111,4,555132.00
2911,麗嬰房,111,3,-429864.00
2911,麗嬰房,111,2,-302142.00
2911,麗嬰房,111,1,-371301.00
2911,麗嬰房,111,4,-259342.00
2912,統一超,111,4,34237968.00
2912,統一超,111,3,23578141.00
2912,統一超,111,2,15873891.00
2912,統一超,111,1,5386162.00
2913,農林,111,4,-81614.00
2913,農林,111,3,-45796.00
2913,農林,111,1,6749.00
2913,農林,111,2,-20146.00
2915,潤泰全,111,4,-794742.00
2915,潤泰全,111,1,-182350.00
2915,潤泰全,111,2,-938959.00
2915,潤泰全,111,3,-900939.00
2916,滿心,111,1,171220.00
2916,滿心,111,4,226526.00
2916,滿心,111,2,207515.00
2916,滿心,111,3,223026.00
2923,鼎固-KY,111,4,1937318.00
2923,鼎固-KY,111,1,-2092511.00
2923,鼎固-KY,111,2,-2947742.00
2923,鼎固-KY,111,3,758409.00
2924,宏太-KY,111,2,-25861.00
2924,宏太-KY,111,3,-31406.00
2924,宏太-KY,111,1,1074.00
2924,宏太-KY,111,4,-34077.00
2926,誠品生活,111,1,12789.00
2926,誠品生活,111,4,1167051.00
2926,誠品生活,111,2,-140746.00
2926,誠品生活,111,3,554548.00
2929,淘帝-KY,111,4,-107539.00
2929,淘帝-KY,111,3,110191.00
2929,淘帝-KY,111,2,15530.00
2929,淘帝-KY,111,1,-1188.00
2937,集雅社,111,4,23400.00
2937,集雅社,111,1,55038.00
2937,集雅社,111,2,96768.00
2937,集雅社,111,3,-242466.00
2939,永邑-KY,111,1,38896.00
2939,永邑-KY,111,2,143437.00
2939,永邑-KY,111,4,117948.00
2939,永邑-KY,111,3,184419.00
2941,米斯特,111,4,60652.00
2941,米斯特,111,2,37423.00
2945,三商家購,111,1,6179.00
2945,三商家購,111,4,682927.00
2945,三商家購,111,3,198430.00
2945,三商家購,111,2,343639.00
2947,振宇五金,111,3,112408.00
2947,振宇五金,111,1,-6041.00
2947,振宇五金,111,4,180105.00
2947,振宇五金,111,2,67808.00
2948,寶陞,111,2,48950.00
2948,寶陞,111,4,24154.00
2949,欣新網,111,2,-65821.00
2949,欣新網,111,4,-11266.00
3002,歐格,111,3,-30467.00
3002,歐格,111,1,-109462.00
3002,歐格,111,2,-36759.00
3002,歐格,111,4,-29430.00
3003,健和興,111,3,996145.00
3003,健和興,111,2,537579.00
3003,健和興,111,4,1366822.00
3003,健和興,111,1,209058.00
3004,豐達科,111,2,94843.00
3004,豐達科,111,4,250916.00
3004,豐達科,111,3,169511.00
3004,豐達科,111,1,21145.00
3005,神基,111,1,-209448.00
3005,神基,111,3,2782600.00
3005,神基,111,4,5108802.00
3005,神基,111,2,369014.00
3006,晶豪科,111,1,112264.00
3006,晶豪科,111,2,-698541.00
3006,晶豪科,111,3,-2160455.00
3006,晶豪科,111,4,-3528541.00
3008,大立光,111,1,13275928.00
3008,大立光,111,2,25650498.00
3008,大立光,111,4,44207085.00
3008,大立光,111,3,34148869.00
3010,華立,111,2,466274.00
3010,華立,111,3,1675158.00
3010,華立,111,1,-652188.00
3010,華立,111,4,3778667.00
3011,今皓,111,4,112079.00
3011,今皓,111,1,40223.00
3011,今皓,111,2,137990.00
3011,今皓,111,3,87227.00
3013,晟銘電,111,4,1166064.00
3013,晟銘電,111,2,542827.00
3013,晟銘電,111,3,857874.00
3013,晟銘電,111,1,335872.00
3014,聯陽,111,3,1065810.00
3014,聯陽,111,4,1284087.00
3014,聯陽,111,1,144088.00
3014,聯陽,111,2,18927.00
3015,全漢,111,3,1038600.00
3015,全漢,111,2,295891.00
3015,全漢,111,4,1385511.00
3015,全漢,111,1,146363.00
3016,嘉晶,111,2,629733.00
3016,嘉晶,111,3,688224.00
3016,嘉晶,111,1,422127.00
3016,嘉晶,111,4,1160382.00
3017,奇鋐,111,1,1785501.00
3017,奇鋐,111,3,6381138.00
3017,奇鋐,111,2,3393058.00
3017,奇鋐,111,4,8840001.00
3018,隆銘綠能,111,4,-164652.00
3018,隆銘綠能,111,2,-131001.00
3018,隆銘綠能,111,1,-52046.00
3018,隆銘綠能,111,3,-121396.00
3019,亞光,111,3,1735634.00
3019,亞光,111,1,176984.00
3019,亞光,111,2,420782.00
3019,亞光,111,4,2298977.00
3021,鴻名,111,3,12970.00
3021,鴻名,111,2,-9881.00
3021,鴻名,111,1,-15839.00
3021,鴻名,111,4,158099.00
3022,威強電,111,1,-65906.00
3022,威強電,111,2,-188173.00
3022,威強電,111,4,1604802.00
3022,威強電,111,3,643993.00
3023,信邦,111,1,32009.00
3023,信邦,111,4,2486399.00
3023,信邦,111,3,664408.00
3023,信邦,111,2,527627.00
3024,憶聲,111,4,-117883.00
3024,憶聲,111,1,-30573.00
3024,憶聲,111,2,-19323.00
3024,憶聲,111,3,4039.00
3025,星通,111,4,307974.00
3025,星通,111,1,216612.00
3025,星通,111,2,241801.00
3025,星通,111,3,354175.00
3026,禾伸堂,111,4,1244904.00
3026,禾伸堂,111,2,437406.00
3026,禾伸堂,111,3,708757.00
3026,禾伸堂,111,1,-23908.00
3027,盛達,111,2,-135770.00
3027,盛達,111,1,-95617.00
3027,盛達,111,4,68822.00
3027,盛達,111,3,-88781.00
3028,增你強,111,4,-1704751.00
3028,增你強,111,1,-1897469.00
3028,增你強,111,2,-2538582.00
3028,增你強,111,3,-2777907.00
3029,零壹,111,3,65070.00
3029,零壹,111,4,-117221.00
3029,零壹,111,1,38036.00
3029,零壹,111,2,610148.00
3030,德律,111,4,1467211.00
3030,德律,111,2,193417.00
3030,德律,111,1,-81954.00
3030,德律,111,3,783503.00
3031,佰鴻,111,4,111837.00
3031,佰鴻,111,1,-54279.00
3031,佰鴻,111,3,34608.00
3031,佰鴻,111,2,-106930.00
3032,偉訓,111,2,328374.00
3032,偉訓,111,4,1284731.00
3032,偉訓,111,1,63720.00
3032,偉訓,111,3,649786.00
3033,威健,111,4,-4193408.00
3033,威健,111,2,-2087068.00
3033,威健,111,3,-5897098.00
3033,威健,111,1,929835.00
3034,聯詠,111,3,13559186.00
3034,聯詠,111,4,22690751.00
3034,聯詠,111,1,8935152.00
3034,聯詠,111,2,11047488.00
3035,智原,111,3,1502438.00
3035,智原,111,4,1199680.00
3035,智原,111,1,1018593.00
3035,智原,111,2,690379.00
3036,文曄,111,2,-15345665.00
3036,文曄,111,3,-15751186.00
3036,文曄,111,4,-6038909.00
3036,文曄,111,1,694547.00
3037,欣興,111,2,27454682.00
3037,欣興,111,3,46657977.00
3037,欣興,111,1,14398797.00
3037,欣興,111,4,61082021.00
3038,全台,111,2,151434.00
3038,全台,111,4,750704.00
3038,全台,111,3,506530.00
3038,全台,111,1,126462.00
3040,遠見,111,2,26776.00
3040,遠見,111,3,27242.00
3040,遠見,111,4,47034.00
3040,遠見,111,1,13074.00
3041,揚智,111,2,-14459.00
3041,揚智,111,1,84841.00
3041,揚智,111,4,221905.00
3041,揚智,111,3,41975.00
3042,晶技,111,4,3350433.00
3042,晶技,111,2,1535751.00
3042,晶技,111,1,355526.00
3042,晶技,111,3,2341326.00
3043,科風,111,2,-41658.00
3043,科風,111,3,5698.00
3043,科風,111,1,-41218.00
3043,科風,111,4,20688.00
3044,健鼎,111,2,3276855.00
3044,健鼎,111,1,1476399.00
3044,健鼎,111,3,7516411.00
3044,健鼎,111,4,12842518.00
3045,台灣大,111,2,14351900.00
3045,台灣大,111,1,6620271.00
3045,台灣大,111,3,21380970.00
3045,台灣大,111,4,29576551.00
3046,建��,111,2,-54249.00
3046,建��,111,3,67541.00
3046,建��,111,1,-119579.00
3046,建��,111,4,118577.00
3047,訊舟,111,4,490027.00
3047,訊舟,111,3,64272.00
3047,訊舟,111,2,-156071.00
3047,訊舟,111,1,-113553.00
3048,益登,111,4,-3288419.00
3048,益登,111,3,-3862049.00
3048,益登,111,1,-3276723.00
3048,益登,111,2,1048884.00
3049,精金,111,4,777496.00
3049,精金,111,3,600055.00
3049,精金,111,2,491873.00
3049,精金,111,1,142253.00
3050,鈺德,111,3,247233.00
3050,鈺德,111,1,92587.00
3050,鈺德,111,4,363431.00
3050,鈺德,111,2,100512.00
3051,力特,111,2,221027.00
3051,力特,111,4,745460.00
3051,力特,111,3,400177.00
3051,力特,111,1,193691.00
3052,夆典,111,3,414477.00
3052,夆典,111,4,403053.00
3052,夆典,111,1,-175295.00
3052,夆典,111,2,784143.00
3054,立萬利,111,3,41683.00
3054,立萬利,111,1,-34723.00
3054,立萬利,111,4,78479.00
3054,立萬利,111,2,-16010.00
3055,蔚華科,111,2,126019.00
3055,蔚華科,111,1,147405.00
3055,蔚華科,111,3,308389.00
3055,蔚華科,111,4,253174.00
3056,富華新,111,4,4613834.00
3056,富華新,111,1,-333346.00
3056,富華新,111,3,2926461.00
3056,富華新,111,2,867118.00
3057,喬鼎,111,3,31073.00
3057,喬鼎,111,1,14998.00
3057,喬鼎,111,2,17704.00
3057,喬鼎,111,4,22443.00
3058,立德,111,3,66410.00
3058,立德,111,2,-172953.00
3058,立德,111,1,-70603.00
3058,立德,111,4,45768.00
3059,華晶科,111,3,-284066.00
3059,華晶科,111,1,-507745.00
3059,華晶科,111,2,-697472.00
3059,華晶科,111,4,415790.00
3060,銘異,111,3,-89014.00
3060,銘異,111,2,-108172.00
3060,銘異,111,4,-46032.00
3060,銘異,111,1,30046.00
3062,建漢,111,4,-1068032.00
3062,建漢,111,1,34033.00
3062,建漢,111,3,-995261.00
3062,建漢,111,2,-403588.00
3064,泰偉,111,3,-48310.00
3064,泰偉,111,1,-16245.00
3064,泰偉,111,2,-38504.00
3064,泰偉,111,4,-66524.00
3066,李洲,111,2,-95524.00
3066,李洲,111,1,28188.00
3066,李洲,111,4,-110550.00
3066,李洲,111,3,-54890.00
3067,全域,111,4,21487.00
3067,全域,111,3,-2370.00
3067,全域,111,1,-2604.00
3067,全域,111,2,-5081.00
3071,協禧,111,2,194838.00
3071,協禧,111,3,294244.00
3071,協禧,111,1,68379.00
3071,協禧,111,4,458791.00
3073,天方能源,111,2,-6.00
3073,天方能源,111,4,-27357.00
3073,天方能源,111,3,13467.00
3073,天方能源,111,1,2669.00
3078,僑威,111,4,1566078.00
3078,僑威,111,2,1029551.00
3078,僑威,111,3,1291257.00
3078,僑威,111,1,638525.00
3081,聯亞,111,1,95015.00
3081,聯亞,111,2,177071.00
3081,聯亞,111,3,385219.00
3081,聯亞,111,4,639312.00
3083,網龍,111,4,-17637.00
3083,網龍,111,1,-2540.00
3083,網龍,111,3,-5400.00
3083,網龍,111,2,-16428.00
3085,新零售,111,4,-47125.00
3085,新零售,111,1,-18283.00
3085,新零售,111,2,-50623.00
3085,新零售,111,3,-33515.00
3086,華義,111,4,39393.00
3086,華義,111,1,15562.00
3086,華義,111,2,16306.00
3086,華義,111,3,33715.00
