公司代號,公司名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1810,和成,107,3,114/10/29,,3911948.00,2961130.00,-0.09
1810,和成,107,2,114/10/29,,2600645.00,1959173.00,-0.06
1810,和成,107,1,114/10/29,,1232333.00,930560.00,-0.01
1810,和成,107,4,114/10/29,,5466174.00,4162717.00,-0.18
1813,寶利徠,107,4,114/10/29,,459358.00,393452.00,1.37
1813,寶利徠,107,2,114/10/29,,214896.00,180366.00,0.94
1813,寶利徠,107,1,114/10/29,,113054.00,97228.00,0.18
1813,寶利徠,107,3,114/10/29,,336857.00,287246.00,1.12
1815,富喬,107,4,114/10/29,,5051894.00,3675592.00,0.97
1815,富喬,107,1,114/10/29,,1157824.00,835740.00,0.34
1815,富喬,107,3,114/10/29,,3781038.00,2709377.00,0.90
1815,富喬,107,2,114/10/29,,2378008.00,1715751.00,0.60
1817,凱撒衛,107,4,114/10/29,,2293113.00,1541474.00,3.50
1817,凱撒衛,107,2,114/10/29,,1101121.00,749008.00,1.59
1817,凱撒衛,107,3,114/10/29,,1675426.00,1130351.00,2.40
1817,凱撒衛,107,1,114/10/29,,532487.00,364064.00,0.78
1903,士紙,107,1,114/10/29,,71068.00,48596.00,-0.14
1903,士紙,107,4,114/10/29,,218526.00,171699.00,-0.64
1903,士紙,107,2,114/10/29,,110463.00,86280.00,-0.36
1903,士紙,107,3,114/10/29,,146424.00,123336.00,-0.51
1904,正隆,107,2,114/10/29,,20771647.00,16956839.00,2.40
1904,正隆,107,1,114/10/29,,10077999.00,8470617.00,1.77
1904,正隆,107,3,114/10/29,,30998278.00,24729506.00,3.06
1904,正隆,107,4,114/10/29,,41181509.00,32657524.00,3.38
1905,華紙,107,1,114/10/29,,5751826.00,5301119.00,0.04
1905,華紙,107,2,114/10/29,,11953448.00,10891735.00,0.16
1905,華紙,107,4,114/10/29,,24025221.00,21674288.00,0.40
1905,華紙,107,3,114/10/29,,18034067.00,16386182.00,0.32
1906,寶隆,107,1,114/10/29,,623384.00,613017.00,-0.11
1906,寶隆,107,4,114/10/29,,1980847.00,1934653.00,3.32
1906,寶隆,107,2,114/10/29,,1123739.00,1100691.00,2.86
1906,寶隆,107,3,114/10/29,,1544798.00,1508581.00,2.87
1907,永豐餘,107,4,114/10/29,,76439683.00,64743994.00,0.87
1907,永豐餘,107,1,114/10/29,,17819492.00,15358529.00,0.07
1907,永豐餘,107,2,114/10/29,,36855333.00,31288212.00,0.33
1907,永豐餘,107,3,114/10/29,,56844736.00,48159809.00,0.81
1909,榮成,107,4,114/10/29,,52313603.00,45066481.00,0.82
1909,榮成,107,1,114/10/29,,11277097.00,9797849.00,0.24
1909,榮成,107,2,114/10/29,,26330452.00,22510427.00,0.87
1909,榮成,107,3,114/10/29,,39516896.00,33929119.00,0.84
2002,中鋼,107,3,114/10/29,,296445689.00,260094987.00,1.19
2002,中鋼,107,4,114/10/29,,400665057.00,351826655.00,1.58
2002,中鋼,107,2,114/10/29,,193714077.00,171581220.00,0.72
2002,中鋼,107,1,114/10/29,,93389662.00,83779531.00,0.30
2006,東和鋼鐵,107,2,114/10/29,,18847382.00,17173526.00,0.57
2006,東和鋼鐵,107,3,114/10/29,,29883588.00,27367493.00,0.79
2006,東和鋼鐵,107,1,114/10/29,,8798548.00,7918841.00,0.27
2006,東和鋼鐵,107,4,114/10/29,,39769621.00,36444939.00,0.88
2007,燁興,107,1,114/10/29,,2362978.00,2242090.00,0.03
2007,燁興,107,3,114/10/29,,6798724.00,6443157.00,0.07
2007,燁興,107,4,114/10/29,,8741762.00,8350274.00,0.03
2007,燁興,107,2,114/10/29,,4575052.00,4349585.00,0.04
2008,高興昌,107,2,114/10/29,,651889.00,674970.00,-0.88
2008,高興昌,107,3,114/10/29,,1046939.00,1075163.00,-0.84
2008,高興昌,107,4,114/10/29,,1413110.00,1434565.00,-0.88
2008,高興昌,107,1,114/10/29,,282577.00,286884.00,-0.57
2009,第一銅,107,1,114/10/29,,786990.00,733869.00,0.09
2009,第一銅,107,3,114/10/29,,2344629.00,2303021.00,0.28
2009,第一銅,107,2,114/10/29,,1591850.00,1503832.00,0.08
2009,第一銅,107,4,114/10/29,,3108695.00,3064729.00,0.24
2010,春源,107,1,114/10/29,,4180418.00,3927830.00,0.11
2010,春源,107,4,114/10/29,,18510589.00,17495379.00,0.39
2010,春源,107,3,114/10/29,,13870326.00,13053886.00,0.37
2010,春源,107,2,114/10/29,,9336883.00,8806236.00,0.24
2012,春雨,107,4,114/10/29,,9839602.00,8144956.00,1.74
2012,春雨,107,2,114/10/29,,4743957.00,3940419.00,0.83
2012,春雨,107,1,114/10/29,,2348634.00,1955903.00,0.44
2012,春雨,107,3,114/10/29,,7204588.00,6008323.00,1.23
2013,中鋼構,107,4,114/10/29,,20360929.00,20004963.00,0.61
2013,中鋼構,107,1,114/10/29,,3967242.00,3885307.00,0.15
2013,中鋼構,107,3,114/10/29,,14669598.00,14412075.00,0.46
2013,中鋼構,107,2,114/10/29,,9671230.00,9504301.00,0.29
2014,中鴻,107,4,114/10/29,,48238885.00,43853999.00,2.11
2014,中鴻,107,2,114/10/29,,23392374.00,21124185.00,1.10
2014,中鴻,107,3,114/10/29,,36380192.00,32971101.00,1.72
2014,中鴻,107,1,114/10/29,,11126911.00,10068476.00,0.51
2015,豐興,107,1,114/10/29,,6761587.00,5820558.00,1.15
2015,豐興,107,3,114/10/29,,22789135.00,19713044.00,3.65
2015,豐興,107,4,114/10/29,,30865647.00,26694587.00,5.06
2015,豐興,107,2,114/10/29,,14969884.00,12993544.00,2.35
2017,官田鋼,107,3,114/10/29,,3755247.00,3319047.00,0.39
2017,官田鋼,107,2,114/10/29,,2361423.00,2095367.00,0.29
2017,官田鋼,107,4,114/10/29,,4991101.00,4452222.00,0.51
2017,官田鋼,107,1,114/10/29,,1122501.00,986978.00,0.19
2020,美亞,107,3,114/10/29,,3551266.00,3200973.00,1.34
2020,美亞,107,4,114/10/29,,4735676.00,4310269.00,1.34
2020,美亞,107,2,114/10/29,,2423797.00,2162177.00,0.96
2020,美亞,107,1,114/10/29,,1187008.00,1061516.00,0.46
2022,聚亨,107,3,114/10/29,,8114737.00,7590573.00,0.06
2022,聚亨,107,2,114/10/29,,5144186.00,4811378.00,0.05
2022,聚亨,107,4,114/10/29,,11117144.00,10501688.00,-0.11
2022,聚亨,107,1,114/10/29,,2337258.00,2181932.00,0.11
2023,燁輝,107,1,114/10/29,,18820625.00,17442869.00,0.03
2023,燁輝,107,3,114/10/29,,57757573.00,53694463.00,0.47
2023,燁輝,107,4,114/10/29,,73856189.00,67944988.00,0.16
2023,燁輝,107,2,114/10/29,,38219119.00,35588020.00,0.12
2024,志聯,107,2,114/10/29,,746698.00,642975.00,0.50
2024,志聯,107,3,114/10/29,,1130442.00,976312.00,0.70
2024,志聯,107,1,114/10/29,,380720.00,329724.00,0.22
2024,志聯,107,4,114/10/29,,1447927.00,1265010.00,0.77
2025,千興,107,2,114/10/29,,1854439.00,1784683.00,-1.36
2025,千興,107,1,114/10/29,,978270.00,950797.00,0.19
2025,千興,107,4,114/10/29,,2838205.00,2876674.00,-1.83
2025,千興,107,3,114/10/29,,2421992.00,2392839.00,-1.54
2027,大成鋼,107,3,114/10/29,,64608693.00,51040615.00,4.82
2027,大成鋼,107,2,114/10/29,,43367590.00,34531689.00,3.24
2027,大成鋼,107,4,114/10/29,,83710511.00,65499547.00,5.83
2027,大成鋼,107,1,114/10/29,,21727419.00,17625069.00,1.38
2028,威致,107,2,114/10/29,,5626195.00,5210077.00,0.93
2028,威致,107,4,114/10/29,,11116117.00,10397162.00,1.58
2028,威致,107,3,114/10/29,,8372351.00,7821839.00,1.23
2028,威致,107,1,114/10/29,,2949884.00,2704791.00,0.53
2029,盛餘,107,4,114/10/29,,11282054.00,10574951.00,0.33
2029,盛餘,107,1,114/10/29,,3218424.00,3015552.00,0.09
2029,盛餘,107,3,114/10/29,,8888350.00,8317857.00,0.34
2029,盛餘,107,2,114/10/29,,6268920.00,5870870.00,0.27
2030,彰源,107,2,114/10/29,,6779798.00,5861943.00,1.10
2030,彰源,107,1,114/10/29,,3142986.00,2735497.00,0.46
2030,彰源,107,3,114/10/29,,10356176.00,8903350.00,1.68
2030,彰源,107,4,114/10/29,,13404359.00,11615748.00,1.97
2031,新光鋼,107,1,114/10/29,,2361158.00,1904066.00,3.09
2031,新光鋼,107,4,114/10/29,,8836319.00,7964598.00,3.17
2031,新光鋼,107,3,114/10/29,,6924364.00,5972305.00,4.49
2031,新光鋼,107,2,114/10/29,,4549348.00,3885888.00,3.01
2032,新鋼,107,4,114/10/29,,3067403.00,2945924.00,0.13
2032,新鋼,107,3,114/10/29,,2352239.00,2246287.00,0.14
2032,新鋼,107,1,114/10/29,,811531.00,768014.00,0.12
2032,新鋼,107,2,114/10/29,,1590418.00,1499278.00,0.19
2033,佳大,107,1,114/10/29,,171947.00,146062.00,0.06
2033,佳大,107,4,114/10/29,,816819.00,722393.00,0.15
2033,佳大,107,3,114/10/29,,621702.00,543693.00,0.16
2033,佳大,107,2,114/10/29,,389234.00,338902.00,0.10
2034,允強,107,1,114/10/29,,4702763.00,4238656.00,0.47
2034,允強,107,3,114/10/29,,14989328.00,13331029.00,2.01
2034,允強,107,2,114/10/29,,10010811.00,8911179.00,1.42
2034,允強,107,4,114/10/29,,19129638.00,17109189.00,2.23
2035,唐榮公司,107,3,114/10/29,,12016395.00,12536967.00,-2.12
2035,唐榮公司,107,2,114/10/29,,8603295.00,8671044.00,-0.70
2035,唐榮公司,107,4,114/10/29,,14879535.00,15939345.00,-4.12
2035,唐榮公司,107,1,114/10/29,,4239350.00,4312429.00,-0.47
2038,海光,107,2,114/10/29,,4220986.00,4150417.00,0.33
2038,海光,107,4,114/10/29,,8142087.00,8318345.00,-1.09
2038,海光,107,1,114/10/29,,2165048.00,2078349.00,0.25
2038,海光,107,3,114/10/29,,5826344.00,5851726.00,-0.26
2049,上銀,107,1,114/10/29,,6553070.00,3929008.00,4.34
2049,上銀,107,3,114/10/29,,22685003.00,13443643.00,15.59
2049,上銀,107,4,114/10/29,,29333129.00,17703549.00,18.44
2049,上銀,107,2,114/10/29,,14333417.00,8494786.00,9.64
2059,川湖,107,2,114/10/29,,2205441.00,1036448.00,9.33
2059,川湖,107,1,114/10/29,,1168166.00,524542.00,3.37
2059,川湖,107,3,114/10/29,,3255001.00,1541877.00,13.53
2059,川湖,107,4,114/10/29,,4435607.00,2108995.00,18.64
2061,風青,107,4,114/10/29,,1337846.00,1283284.00,-0.32
2061,風青,107,1,114/10/29,,352293.00,336925.00,0.14
2061,風青,107,2,114/10/29,,728234.00,691067.00,0.22
2061,風青,107,3,114/10/29,,1056897.00,1014027.00,-0.10
2062,橋椿,107,3,114/10/29,,5094929.00,4469498.00,0.66
2062,橋椿,107,1,114/10/29,,1620929.00,1444991.00,0.08
2062,橋椿,107,2,114/10/29,,3398105.00,3017591.00,0.25
2062,橋椿,107,4,114/10/29,,6736384.00,5905618.00,0.68
2063,世鎧,107,4,114/10/29,,1089468.00,749410.00,3.67
2063,世鎧,107,2,114/10/29,,520033.00,358632.00,1.74
2063,世鎧,107,1,114/10/29,,242420.00,164428.00,0.82
2063,世鎧,107,3,114/10/29,,823967.00,557547.00,2.92
2064,晉椿,107,2,114/10/29,,1368923.00,1256711.00,0.71
2064,晉椿,107,1,114/10/29,,687600.00,622758.00,0.01
2064,晉椿,107,4,114/10/29,,2741976.00,2530347.00,1.02
2064,晉椿,107,3,114/10/29,,2068700.00,1908299.00,0.74
2065,世豐,107,3,114/10/29,,1041454.00,868994.00,2.22
2065,世豐,107,4,114/10/29,,1400282.00,1169671.00,2.87
2065,世豐,107,2,114/10/29,,671681.00,573478.00,1.08
2065,世豐,107,1,114/10/29,,315638.00,268758.00,0.35
2066,世德,107,3,114/10/29,,1291612.00,956855.00,3.50
2066,世德,107,2,114/10/29,,655138.00,491642.00,2.71
2066,世德,107,4,114/10/29,,1974129.00,1486041.00,4.21
2066,世德,107,1,114/10/29,,313605.00,240400.00,0.27
2067,嘉鋼,107,1,114/10/29,,342077.00,287908.00,0.10
2067,嘉鋼,107,2,114/10/29,,716616.00,591350.00,0.58
2067,嘉鋼,107,4,114/10/29,,1411788.00,1139986.00,1.42
2067,嘉鋼,107,3,114/10/29,,1070828.00,871003.00,1.03
2069,運錩,107,2,114/10/29,,4453853.00,4112354.00,0.57
2069,運錩,107,1,114/10/29,,2014698.00,1889599.00,0.38
2069,運錩,107,3,114/10/29,,6522800.00,6051894.00,6.74
2069,運錩,107,4,114/10/29,,8553613.00,8052507.00,5.90
2070,精湛,107,4,114/10/29,,881516.00,553446.00,2.60
2070,精湛,107,3,114/10/29,,590068.00,355331.00,1.69
2070,精湛,107,1,114/10/29,,160246.00,83554.00,0.73
2070,精湛,107,2,114/10/29,,388841.00,241428.00,0.87
2101,南港,107,2,114/10/29,,5434101.00,4551764.00,0.20
2101,南港,107,4,114/10/29,,10445261.00,8812256.00,0.23
2101,南港,107,1,114/10/29,,2361272.00,1997260.00,0.04
2101,南港,107,3,114/10/29,,7994015.00,6707442.00,0.23
2102,泰豐,107,2,114/10/29,,2646567.00,2426312.00,-0.73
2102,泰豐,107,1,114/10/29,,1389306.00,1287887.00,-0.39
2102,泰豐,107,4,114/10/29,,5008113.00,4660853.00,-2.67
2102,泰豐,107,3,114/10/29,,3925523.00,3614487.00,-1.46
2103,台橡,107,1,114/10/29,,7516989.00,6515755.00,0.29
2103,台橡,107,4,114/10/29,,29751218.00,26262504.00,1.44
2103,台橡,107,2,114/10/29,,15210771.00,13236547.00,0.76
2103,台橡,107,3,114/10/29,,22745854.00,20030734.00,1.00
2104,國際中橡,107,2,114/10/29,,11630201.00,8353089.00,2.62
2104,國際中橡,107,3,114/10/29,,18149161.00,13098377.00,3.88
2104,國際中橡,107,1,114/10/29,,5435061.00,3923864.00,1.29
2104,國際中橡,107,4,114/10/29,,24431724.00,17854852.00,4.18
2105,正新,107,3,114/10/29,,83440038.00,64414633.00,0.93
2105,正新,107,2,114/10/29,,55896337.00,42772578.00,0.80
2105,正新,107,4,114/10/29,,109221209.00,84898267.00,1.09
2105,正新,107,1,114/10/29,,27687137.00,21123018.00,0.37
2106,建大,107,3,114/10/29,,24046326.00,19777211.00,0.69
2106,建大,107,4,114/10/29,,31526206.00,25871577.00,0.79
2106,建大,107,2,114/10/29,,16221892.00,13282886.00,0.37
2106,建大,107,1,114/10/29,,7876709.00,6444936.00,-0.20
2107,厚生,107,1,114/10/29,,329613.00,255175.00,-0.04
2107,厚生,107,2,114/10/29,,692146.00,532942.00,0.11
2107,厚生,107,3,114/10/29,,1022042.00,777709.00,0.52
2107,厚生,107,4,114/10/29,,1373818.00,1043338.00,0.59
2108,南帝,107,4,114/10/29,,13809832.00,10555225.00,3.12
2108,南帝,107,1,114/10/29,,3060932.00,2316145.00,0.57
2108,南帝,107,3,114/10/29,,10296904.00,7921967.00,2.37
2108,南帝,107,2,114/10/29,,6351706.00,4848459.00,1.43
2109,華豐,107,1,114/10/29,,1317794.00,1069680.00,0.05
2109,華豐,107,3,114/10/29,,3963580.00,3250604.00,-0.78
2109,華豐,107,2,114/10/29,,2609747.00,2141482.00,-0.30
2109,華豐,107,4,114/10/29,,5256328.00,4327030.00,-0.76
2114,鑫永銓,107,1,114/10/29,,418087.00,276734.00,1.17
2114,鑫永銓,107,3,114/10/29,,1374345.00,897774.00,4.49
2114,鑫永銓,107,2,114/10/29,,885803.00,578670.00,2.96
2114,鑫永銓,107,4,114/10/29,,1843877.00,1203550.00,5.85
2115,六暉-KY,107,1,114/10/29,,627683.00,504544.00,0.36
2115,六暉-KY,107,2,114/10/29,,1272362.00,1022257.00,0.94
2115,六暉-KY,107,3,114/10/29,,1942437.00,1544863.00,1.61
2115,六暉-KY,107,4,114/10/29,,2628778.00,2067723.00,2.54
2201,裕隆,107,3,114/10/29,,65658693.00,50976225.00,1.11
2201,裕隆,107,4,114/10/29,,88115701.00,69156046.00,1.39
2201,裕隆,107,1,114/10/29,,23632049.00,18305306.00,0.88
2201,裕隆,107,2,114/10/29,,45434936.00,35714963.00,0.94
2204,中華,107,3,114/10/29,,27121112.00,21753535.00,2.14
2204,中華,107,2,114/10/29,,18952275.00,15103872.00,1.51
2204,中華,107,4,114/10/29,,34869514.00,28676904.00,2.64
2204,中華,107,1,114/10/29,,10411933.00,8307330.00,0.97
2206,三陽工業,107,1,114/10/29,,7706965.00,6249901.00,0.27
2206,三陽工業,107,4,114/10/29,,31350738.00,26052450.00,1.26
2206,三陽工業,107,2,114/10/29,,16189526.00,13203805.00,0.59
2206,三陽工業,107,3,114/10/29,,24473841.00,20081749.00,2.09
2207,和泰車,107,4,114/10/29,,,,18.36
2207,和泰車,107,2,114/10/29,,,,9.64
2207,和泰車,107,1,114/10/29,,,,4.96
2207,和泰車,107,3,114/10/29,,,,14.03
2208,台船,107,4,114/10/29,,13012326.00,15606190.00,-8.87
2208,台船,107,1,114/10/29,,2882456.00,3929131.00,-2.71
2208,台船,107,2,114/10/29,,6271456.00,7497575.00,-3.66
2208,台船,107,3,114/10/29,,9711516.00,11938391.00,-6.71
2211,長榮鋼,107,4,114/10/29,,10685318.00,8599993.00,2.53
2221,大甲,107,1,114/10/29,,249206.00,184727.00,0.66
2221,大甲,107,4,114/10/29,,1124784.00,816316.00,3.35
2221,大甲,107,2,114/10/29,,516155.00,376253.00,1.60
2221,大甲,107,3,114/10/29,,821150.00,587408.00,2.67
2227,裕日車,107,3,114/10/29,,22931710.00,18716537.00,14.52
2227,裕日車,107,4,114/10/29,,31257730.00,25931003.00,19.63
2227,裕日車,107,1,114/10/29,,8358448.00,6697065.00,3.70
2227,裕日車,107,2,114/10/29,,16441014.00,13319032.00,9.84
2228,劍麟,107,2,114/10/29,,2066137.00,1505443.00,3.09
2228,劍麟,107,1,114/10/29,,1009130.00,739510.00,1.29
2228,劍麟,107,4,114/10/29,,4223941.00,3061866.00,6.63
2228,劍麟,107,3,114/10/29,,3160872.00,2312699.00,5.08
2230,泰茂,107,4,114/10/29,,565039.00,465461.00,0.25
2230,泰茂,107,2,114/10/29,,274476.00,233502.00,0.08
2230,泰茂,107,1,114/10/29,,129601.00,113430.00,-0.24
2230,泰茂,107,3,114/10/29,,418164.00,348466.00,0.20
2231,為升,107,3,114/10/29,,3059264.00,1611455.00,7.33
2231,為升,107,1,114/10/29,,1014700.00,542819.00,2.40
2231,為升,107,2,114/10/29,,2042400.00,1078549.00,5.16
2231,為升,107,4,114/10/29,,4023647.00,2076464.00,9.48
2233,宇隆,107,3,114/10/29,,1969265.00,1208813.00,5.54
2233,宇隆,107,2,114/10/29,,1341929.00,811357.00,4.70
2233,宇隆,107,1,114/10/29,,676108.00,407480.00,1.54
2233,宇隆,107,4,114/10/29,,2549783.00,1589446.00,7.05
2235,謚源,107,3,114/10/29,,570317.00,440368.00,2.24
2235,謚源,107,1,114/10/29,,181239.00,137008.00,0.55
2235,謚源,107,4,114/10/29,,781193.00,599461.00,3.01
2235,謚源,107,2,114/10/29,,361023.00,279693.00,1.33
2236,百達-KY,107,4,114/10/29,,2191727.00,1582969.00,3.57
2236,百達-KY,107,2,114/10/29,,1180478.00,863783.00,2.05
2236,百達-KY,107,1,114/10/29,,592460.00,423300.00,1.13
2236,百達-KY,107,3,114/10/29,,1636843.00,1212804.00,2.14
2239,英利-KY,107,3,114/10/29,,16071976.00,12880540.00,8.28
2239,英利-KY,107,2,114/10/29,,10452885.00,8360569.00,6.11
2239,英利-KY,107,1,114/10/29,,4567008.00,3664315.00,2.74
2239,英利-KY,107,4,114/10/29,,21855386.00,17612510.00,9.89
2241,艾姆勒,107,2,114/10/29,,208582.00,156010.00,0.46
2241,艾姆勒,107,4,114/10/29,,424670.00,323562.00,0.65
2243,宏旭-KY,107,2,114/10/29,,1029063.00,909489.00,0.01
2243,宏旭-KY,107,4,114/10/29,,2061361.00,1808575.00,-0.82
2243,宏旭-KY,107,1,114/10/29,,463736.00,403536.00,0.03
2243,宏旭-KY,107,3,114/10/29,,1737640.00,1521480.00,0.56
2247,汎德永業,107,4,114/10/29,,32355808.00,28608436.00,10.57
2247,汎德永業,107,2,114/10/29,,15402254.00,13717988.00,4.47
2248,華勝-KY,107,4,114/10/29,,852999.00,570565.00,2.53
2248,華勝-KY,107,2,114/10/29,,444432.00,286565.00,1.53
2301,光寶科,107,1,114/10/29,,48533652.00,43131741.00,0.45
2301,光寶科,107,2,114/10/29,,103242672.00,91327490.00,1.20
2301,光寶科,107,4,114/10/29,,207109088.00,180006839.00,3.42
2301,光寶科,107,3,114/10/29,,156639644.00,136304081.00,2.34
2302,麗正,107,3,114/10/29,,389735.00,266421.00,0.12
2302,麗正,107,2,114/10/29,,259131.00,185491.00,0.02
2302,麗正,107,1,114/10/29,,118391.00,83232.00,-0.08
2302,麗正,107,4,114/10/29,,520371.00,343587.00,0.17
2303,聯電,107,4,114/10/29,,151252571.00,128412544.00,0.58
2303,聯電,107,2,114/10/29,,76348714.00,65031540.00,0.58
2303,聯電,107,3,114/10/29,,115735370.00,97496569.00,0.73
2303,聯電,107,1,114/10/29,,37497137.00,32855138.00,0.28
2305,全友,107,4,114/10/29,,584893.00,389330.00,-0.10
2305,全友,107,3,114/10/29,,431507.00,285442.00,-0.12
2305,全友,107,2,114/10/29,,282520.00,186399.00,-0.08
2305,全友,107,1,114/10/29,,119184.00,79683.00,-0.07
2308,台達電,107,2,114/10/29,,108767131.00,81248971.00,2.33
2308,台達電,107,4,114/10/29,,237017809.00,173463422.00,7.00
2308,台達電,107,3,114/10/29,,172383931.00,127091865.00,4.68
2308,台達電,107,1,114/10/29,,50870024.00,37856207.00,1.07
2312,金寶,107,4,114/10/29,,132832644.00,124274393.00,0.41
2312,金寶,107,2,114/10/29,,60776217.00,57270902.00,0.18
2312,金寶,107,3,114/10/29,,97001366.00,90921674.00,0.32
2312,金寶,107,1,114/10/29,,28445876.00,27186112.00,-0.15
2313,華通,107,1,114/10/29,,10930129.00,9367694.00,0.40
2313,華通,107,4,114/10/29,,50828101.00,43602667.00,2.01
2313,華通,107,2,114/10/29,,21487442.00,18377914.00,0.82
2313,華通,107,3,114/10/29,,36222523.00,30962712.00,1.65
2314,台揚,107,4,114/10/29,,7969155.00,6902794.00,0.23
2314,台揚,107,3,114/10/29,,5803289.00,5075391.00,0.14
2314,台揚,107,2,114/10/29,,3540958.00,3078996.00,0.03
2314,台揚,107,1,114/10/29,,1644462.00,1427547.00,0.01
2316,楠梓電,107,4,114/10/29,,5523819.00,5115407.00,1.34
2316,楠梓電,107,2,114/10/29,,2621815.00,2492218.00,0.31
2316,楠梓電,107,3,114/10/29,,4027164.00,3802938.00,0.66
2316,楠梓電,107,1,114/10/29,,1258260.00,1201744.00,-0.31
2317,鴻海,107,1,114/10/29,,1028594580.00,964917846.00,1.39
2317,鴻海,107,2,114/10/29,,2108065028.00,1983597718.00,2.40
2317,鴻海,107,3,114/10/29,,3483904827.00,3278633608.00,3.95
2317,鴻海,107,4,114/10/29,,5293803022.00,4961773118.00,8.03
2321,東訊,107,1,114/10/29,,592120.00,539589.00,-0.11
2321,東訊,107,2,114/10/29,,1186270.00,1069831.00,-0.09
2321,東訊,107,4,114/10/29,,2428662.00,2184577.00,-0.32
2321,東訊,107,3,114/10/29,,1848065.00,1675372.00,-0.22
2323,中環,107,1,114/10/29,,1965282.00,1999160.00,-0.25
2323,中環,107,3,114/10/29,,6489598.00,6247296.00,-0.38
2323,中環,107,2,114/10/29,,4155357.00,4132737.00,-0.34
2323,中環,107,4,114/10/29,,8707381.00,8084703.00,0.24
2324,仁寶,107,2,114/10/29,,433995926.00,419573451.00,0.80
2324,仁寶,107,4,114/10/29,,967706411.00,937139320.00,2.05
2324,仁寶,107,1,114/10/29,,196111962.00,189488759.00,0.32
2324,仁寶,107,3,114/10/29,,687404390.00,665592534.00,1.66
2327,國巨*,107,3,114/10/29,,60937019.00,21679776.00,70.29
2327,國巨*,107,2,114/10/29,,30270587.00,12265747.00,35.85
2327,國巨*,107,4,114/10/29,,77155611.00,28310343.00,80.30
2327,國巨*,107,1,114/10/29,,11023289.00,5356891.00,12.15
2328,廣宇,107,4,114/10/29,,27160517.00,24808493.00,2.29
2328,廣宇,107,1,114/10/29,,5681099.00,5232538.00,0.16
2328,廣宇,107,3,114/10/29,,19847966.00,18073352.00,1.83
2328,廣宇,107,2,114/10/29,,12258170.00,11261550.00,0.95
2329,華泰,107,1,114/10/29,,3138690.00,3261158.00,-0.12
2329,華泰,107,3,114/10/29,,10981666.00,10813383.00,-0.31
2329,華泰,107,2,114/10/29,,6869348.00,6877876.00,-0.18
2329,華泰,107,4,114/10/29,,15188192.00,14656055.00,-0.20
2330,台積電,107,1,114/10/29,,248078671.00,123103977.00,3.46
2330,台積電,107,3,114/10/29,,741703364.00,381759723.00,9.69
2330,台積電,107,2,114/10/29,,481355482.00,244792684.00,6.25
2330,台積電,107,4,114/10/29,,1031473557.00,533487516.00,13.54
2331,精英,107,3,114/10/29,,23601448.00,21801645.00,-0.10
2331,精英,107,2,114/10/29,,14332624.00,13346623.00,-0.17
2331,精英,107,4,114/10/29,,31796016.00,29279029.00,0.04
2331,精英,107,1,114/10/29,,6244216.00,5865477.00,-0.27
2332,友訊,107,2,114/10/29,,10186533.00,7269972.00,-0.06
2332,友訊,107,1,114/10/29,,4982496.00,3548623.00,0.02
2332,友訊,107,4,114/10/29,,19383203.00,13781215.00,0.16
2332,友訊,107,3,114/10/29,,14779056.00,10522651.00,-0.05
2337,旺宏,107,2,114/10/29,,17941457.00,10096085.00,2.36
2337,旺宏,107,3,114/10/29,,27971707.00,16580590.00,3.37
2337,旺宏,107,1,114/10/29,,9061135.00,5246661.00,1.06
2337,旺宏,107,4,114/10/29,,36953032.00,23026713.00,4.94
2338,光罩,107,3,114/10/29,,2166482.00,1704184.00,1.13
2338,光罩,107,4,114/10/29,,2885982.00,2256974.00,1.02
2338,光罩,107,2,114/10/29,,1374298.00,1099300.00,1.48
2338,光罩,107,1,114/10/29,,631624.00,507064.00,0.42
2340,台亞,107,3,114/10/29,,4104038.00,2848509.00,1.09
2340,台亞,107,4,114/10/29,,5364610.00,3742738.00,1.47
2340,台亞,107,1,114/10/29,,1311329.00,909661.00,0.36
2340,台亞,107,2,114/10/29,,2699486.00,1880318.00,0.70
2342,茂矽,107,1,114/10/29,,434151.00,349910.00,0.14
2342,茂矽,107,3,114/10/29,,1384717.00,1108744.00,1.29
2342,茂矽,107,2,114/10/29,,883997.00,716595.00,0.99
2342,茂矽,107,4,114/10/29,,1852559.00,1497483.00,1.54
2344,華邦電,107,1,114/10/29,,12156183.00,7577204.00,0.40
2344,華邦電,107,3,114/10/29,,39322059.00,24242955.00,1.65
2344,華邦電,107,2,114/10/29,,25641406.00,15811899.00,0.94
2344,華邦電,107,4,114/10/29,,51190323.00,32039220.00,1.87
2345,智邦,107,4,114/10/29,,43092155.00,35312058.00,5.33
2345,智邦,107,3,114/10/29,,30065305.00,24411076.00,3.89
2345,智邦,107,2,114/10/29,,18803395.00,15386870.00,2.38
2345,智邦,107,1,114/10/29,,9103656.00,7500126.00,0.94
2347,聯強,107,3,114/10/29,,284473311.00,273987826.00,3.16
2347,聯強,107,2,114/10/29,,179892019.00,173350666.00,2.26
2347,聯強,107,1,114/10/29,,89322868.00,86043869.00,1.35
2347,聯強,107,4,114/10/29,,383194939.00,368696835.00,3.96
2348,海悅,107,1,114/10/29,,230337.00,86143.00,1.40
2348,海悅,107,2,114/10/29,,445197.00,171762.00,2.42
2348,海悅,107,3,114/10/29,,793227.00,293796.00,4.19
2348,海悅,107,4,114/10/29,,1129958.00,463741.00,5.39
