公司代號,公司名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
2331,精英,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2332,友訊,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"        130,399,234",0.0,                  0
2332,友訊,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"        130,399,234",0.0,                  0
2332,友訊,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"        130,399,234",0.0,                  0
2332,友訊,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"        130,399,234",0.0,                  0
2337,旺宏,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,1.20000000,"      2,208,200,392",0.0,                  0
2337,旺宏,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,1.20000000,"      2,208,200,392",0.0,                  0
2337,旺宏,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,1.20000000,"      2,208,200,392",0.0,                  0
2337,旺宏,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,1.20000000,"      2,208,200,392",0.0,                  0
2338,光罩,107,Y1,108/06/11,107/01/01~107/12/31,股東會確認,0.83400000,"        194,083,152",0.0,                  0
2338,光罩,107,Y1,108/06/11,107/01/01~107/12/31,股東會確認,0.83400000,"        194,083,152",0.0,                  0
2338,光罩,107,Y1,108/06/11,107/01/01~107/12/31,股東會確認,0.83400000,"        194,083,152",0.0,                  0
2338,光罩,107,Y1,108/06/11,107/01/01~107/12/31,股東會確認,0.83400000,"        194,083,152",0.0,                  0
2340,台亞,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.50000000,"        222,719,321",0.0,                  0
2340,台亞,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.50000000,"        222,719,321",0.0,                  0
2340,台亞,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.50000000,"        222,719,321",0.0,                  0
2340,台亞,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.50000000,"        222,719,321",0.0,                  0
2342,茂矽,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.27000000,"         41,888,379",0.0,                  0
2342,茂矽,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.27000000,"         41,888,379",0.0,                  0
2342,茂矽,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.27000000,"         41,888,379",0.0,                  0
2342,茂矽,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.27000000,"         41,888,379",0.0,                  0
2344,華邦電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.00000000,"      3,980,000,193",0.0,                  0
2344,華邦電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.00000000,"      3,980,000,193",0.0,                  0
2344,華邦電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.00000000,"      3,980,000,193",0.0,                  0
2344,華邦電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.00000000,"      3,980,000,193",0.0,                  0
2345,智邦,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,4.00000000,"      2,230,683,588",0.0,                  0
2345,智邦,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,4.00000000,"      2,230,683,588",0.0,                  0
2345,智邦,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,4.00000000,"      2,230,683,588",0.0,                  0
2345,智邦,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,4.00000000,"      2,230,683,588",0.0,                  0
2347,聯強,107,Y1,108/06/06,107/01/01~107/12/31,股東會確認,2.00000000,"      3,335,893,936",0.0,                  0
2347,聯強,107,Y1,108/06/06,107/01/01~107/12/31,股東會確認,2.00000000,"      3,335,893,936",0.0,                  0
2347,聯強,107,Y1,108/06/06,107/01/01~107/12/31,股東會確認,2.00000000,"      3,335,893,936",0.0,                  0
2347,聯強,107,Y1,108/06/06,107/01/01~107/12/31,股東會確認,2.00000000,"      3,335,893,936",0.0,                  0
2348,海悅,107,Y1,108/06/17,107/01/01~107/12/31,股東會確認,3.80000000,"        325,280,000",0.0,                  0
2348,海悅,107,Y1,108/06/17,107/01/01~107/12/31,股東會確認,3.80000000,"        325,280,000",0.0,                  0
2348,海悅,107,Y1,108/06/17,107/01/01~107/12/31,股東會確認,3.80000000,"        325,280,000",0.0,                  0
2348,海悅,107,Y1,108/06/17,107/01/01~107/12/31,股東會確認,3.80000000,"        325,280,000",0.0,                  0
2349,錸德,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2349,錸德,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2349,錸德,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2349,錸德,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2351,順德,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,2.80000000,"        509,992,697",0.0,                  0
2351,順德,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,2.80000000,"        509,992,697",0.0,                  0
2351,順德,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,2.80000000,"        509,992,697",0.0,                  0
2351,順德,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,2.80000000,"        509,992,697",0.0,                  0
2352,佳世達,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.85000000,"      1,671,764,664",0.0,                  0
2352,佳世達,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.85000000,"      1,671,764,664",0.0,                  0
2352,佳世達,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.85000000,"      1,671,764,664",0.0,                  0
2352,佳世達,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.85000000,"      1,671,764,664",0.0,                  0
2353,宏��,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.77000000,"      2,367,699,047",0.0,                  0
2353,宏��,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.77000000,"      2,367,699,047",0.0,                  0
2353,宏��,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.77000000,"      2,367,699,047",0.0,                  0
2353,宏��,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.77000000,"      2,367,699,047",0.0,                  0
2354,鴻準,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.20000000,"      4,526,352,615",0.0,                  0
2354,鴻準,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.20000000,"      4,526,352,615",0.0,                  0
2354,鴻準,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.20000000,"      4,526,352,615",0.0,                  0
2354,鴻準,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.20000000,"      4,526,352,615",0.0,                  0
2355,敬鵬,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.50000000,"        198,747,710",0.0,                  0
2355,敬鵬,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.50000000,"        198,747,710",0.0,                  0
2355,敬鵬,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.50000000,"        198,747,710",0.0,                  0
2355,敬鵬,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.50000000,"        198,747,710",0.0,                  0
2356,英業達,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.50000000,"      5,381,212,599",0.0,                  0
2356,英業達,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.50000000,"      5,381,212,599",0.0,                  0
2356,英業達,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.50000000,"      5,381,212,599",0.0,                  0
2356,英業達,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.50000000,"      5,381,212,599",0.0,                  0
2357,華碩,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,15.00000000,"     11,141,404,200",0.0,                  0
2357,華碩,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,15.00000000,"     11,141,404,200",0.0,                  0
2357,華碩,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,15.00000000,"     11,141,404,200",0.0,                  0
2357,華碩,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,15.00000000,"     11,141,404,200",0.0,                  0
2359,所羅門,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.10000000,"        188,618,157",0.0,                  0
2359,所羅門,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.10000000,"        188,618,157",0.0,                  0
2359,所羅門,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.10000000,"        188,618,157",0.0,                  0
2359,所羅門,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.10000000,"        188,618,157",0.0,                  0
2360,致茂,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,4.17782622,"      1,750,896,000",0.0,                  0
2360,致茂,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,4.17782622,"      1,750,896,000",0.0,                  0
2360,致茂,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,4.17782622,"      1,750,896,000",0.0,                  0
2360,致茂,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,4.17782622,"      1,750,896,000",0.0,                  0
2362,藍天,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.20000000,"        642,263,000",0.0,                  0
2362,藍天,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.20000000,"        642,263,000",0.0,                  0
2362,藍天,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.20000000,"        642,263,000",0.0,                  0
2362,藍天,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.20000000,"        642,263,000",0.0,                  0
2363,矽統,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2363,矽統,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2363,矽統,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2363,矽統,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2364,倫飛,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2364,倫飛,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2364,倫飛,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2364,倫飛,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2365,昆盈,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"         46,907,700",0.0,                  0
2365,昆盈,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"         46,907,700",0.0,                  0
2365,昆盈,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"         46,907,700",0.0,                  0
2365,昆盈,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"         46,907,700",0.0,                  0
2367,燿華,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.40000000,"        247,762,870",0.0,                  0
2367,燿華,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.40000000,"        247,762,870",0.0,                  0
2367,燿華,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.40000000,"        247,762,870",0.0,                  0
2367,燿華,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.40000000,"        247,762,870",0.0,                  0
2368,金像電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2368,金像電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2368,金像電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2368,金像電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2369,菱生,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,"         76,000,000",0.0,                  0
2369,菱生,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,"         76,000,000",0.0,                  0
2369,菱生,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,"         76,000,000",0.0,                  0
2369,菱生,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,"         76,000,000",0.0,                  0
2371,大同,107,Y1,108/06/17,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2371,大同,107,Y1,108/06/17,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2371,大同,107,Y1,108/06/17,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2371,大同,107,Y1,108/06/17,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2373,震旦行,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,6.00000000,"      1,417,215,108",0.0,                  0
2373,震旦行,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,6.00000000,"      1,417,215,108",0.0,                  0
2373,震旦行,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,6.00000000,"      1,417,215,108",0.0,                  0
2373,震旦行,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,6.00000000,"      1,417,215,108",0.0,                  0
2374,佳能,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"        141,181,406",0.0,                  0
2374,佳能,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"        141,181,406",0.0,                  0
2374,佳能,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"        141,181,406",0.0,                  0
2374,佳能,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"        141,181,406",0.0,                  0
2375,凱美,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,3.00000000,"        274,554,849",0.0,                  0
2375,凱美,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,3.00000000,"        274,554,849",0.0,                  0
2375,凱美,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,3.00000000,"        274,554,849",0.0,                  0
2375,凱美,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,3.00000000,"        274,554,849",0.0,                  0
2376,技嘉,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,3.00000000,"      1,907,066,658",0.0,                  0
2376,技嘉,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,3.00000000,"      1,907,066,658",0.0,                  0
2376,技嘉,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,3.00000000,"      1,907,066,658",0.0,                  0
2376,技嘉,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,3.00000000,"      1,907,066,658",0.0,                  0
2377,微星,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,4.50000000,"      4,224,280,994",0.0,                  0
2377,微星,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,4.50000000,"      4,224,280,994",0.0,                  0
2377,微星,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,4.50000000,"      4,224,280,994",0.0,                  0
2377,微星,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,4.50000000,"      4,224,280,994",0.0,                  0
2379,瑞昱,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,6.00000000,"      3,556,668,248",0.0,                  0
2379,瑞昱,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,6.00000000,"      3,556,668,248",0.0,                  0
2379,瑞昱,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,6.00000000,"      3,556,668,248",0.0,                  0
2379,瑞昱,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,6.00000000,"      3,556,668,248",0.0,                  0
2380,虹光,107,Y1,108/04/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2380,虹光,107,Y1,108/04/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2380,虹光,107,Y1,108/04/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2380,虹光,107,Y1,108/04/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2382,廣達,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.55000000,"     13,712,327,384",0.0,                  0
2382,廣達,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.55000000,"     13,712,327,384",0.0,                  0
2382,廣達,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.55000000,"     13,712,327,384",0.0,                  0
2382,廣達,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.55000000,"     13,712,327,384",0.0,                  0
2383,台光電,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,3.80000000,"      1,214,679,340",0.0,                  0
2383,台光電,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,3.80000000,"      1,214,679,340",0.0,                  0
2383,台光電,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,3.80000000,"      1,214,679,340",0.0,                  0
2383,台光電,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,3.80000000,"      1,214,679,340",0.0,                  0
2385,群光,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,3.80000000,"      2,766,857,979",0.0,                  0
2385,群光,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,3.80000000,"      2,766,857,979",0.0,                  0
2385,群光,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,3.80000000,"      2,766,857,979",0.0,                  0
2385,群光,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,3.80000000,"      2,766,857,979",0.0,                  0
2387,精元,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.00536182,"        196,297,952",0.0,                  0
2387,精元,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.00536182,"        196,297,952",0.0,                  0
2387,精元,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.00536182,"        196,297,952",0.0,                  0
2387,精元,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.00536182,"        196,297,952",0.0,                  0
2388,威盛,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2388,威盛,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2388,威盛,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2388,威盛,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2390,云辰,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2390,云辰,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2390,云辰,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2390,云辰,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2392,正崴,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.50000000,"        768,490,410",0.0,                  0
2392,正崴,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.50000000,"        768,490,410",0.0,                  0
2392,正崴,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.50000000,"        768,490,410",0.0,                  0
2392,正崴,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.50000000,"        768,490,410",0.0,                  0
2393,億光,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.50000000,"        664,554,729",0.0,                  0
2393,億光,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.50000000,"        664,554,729",0.0,                  0
2393,億光,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.50000000,"        664,554,729",0.0,                  0
2393,億光,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,1.50000000,"        664,554,729",0.0,                  0
2395,研華,107,Y1,108/05/28,107/01/01~107/12/31,股東會確認,6.80000000,"      4,751,129,468",0.0,                  0
2395,研華,107,Y1,108/05/28,107/01/01~107/12/31,股東會確認,6.80000000,"      4,751,129,468",0.0,                  0
2395,研華,107,Y1,108/05/28,107/01/01~107/12/31,股東會確認,6.80000000,"      4,751,129,468",0.0,                  0
2395,研華,107,Y1,108/05/28,107/01/01~107/12/31,股東會確認,6.80000000,"      4,751,129,468",0.0,                  0
2397,友通,107,Y1,108/05/29,107/01/01~107/12/31,股東會確認,5.28000000,"        604,501,165",0.0,                  0
2397,友通,107,Y1,108/05/29,107/01/01~107/12/31,股東會確認,5.28000000,"        604,501,165",0.0,                  0
2397,友通,107,Y1,108/05/29,107/01/01~107/12/31,股東會確認,5.28000000,"        604,501,165",0.0,                  0
2397,友通,107,Y1,108/05/29,107/01/01~107/12/31,股東會確認,5.28000000,"        604,501,165",0.0,                  0
2399,映泰,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2399,映泰,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2399,映泰,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2399,映泰,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2401,凌陽,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,0.0,"        213,118,171",0.0,                  0
2401,凌陽,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,0.0,"        213,118,171",0.0,                  0
2401,凌陽,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,0.0,"        213,118,171",0.0,                  0
2401,凌陽,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,0.0,"        213,118,171",0.0,                  0
2402,毅嘉,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"        153,768,267",0.0,                  0
2402,毅嘉,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"        153,768,267",0.0,                  0
2402,毅嘉,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"        153,768,267",0.0,                  0
2402,毅嘉,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"        153,768,267",0.0,                  0
2404,漢唐,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,10.00000000,"      1,905,866,980",0.0,                  0
2404,漢唐,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,10.00000000,"      1,905,866,980",0.0,                  0
2404,漢唐,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,10.00000000,"      1,905,866,980",0.0,                  0
2404,漢唐,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,10.00000000,"      1,905,866,980",0.0,                  0
2405,輔信,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2405,輔信,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2405,輔信,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2405,輔信,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2406,國碩,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2406,國碩,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2406,國碩,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2406,國碩,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2408,南亞科,107,Y1,108/05/30,107/01/01~107/12/31,股東會確認,7.15365144,"     21,700,000,000",0.0,                  0
2408,南亞科,107,Y1,108/05/30,107/01/01~107/12/31,股東會確認,7.15365144,"     21,700,000,000",0.0,                  0
2408,南亞科,107,Y1,108/05/30,107/01/01~107/12/31,股東會確認,7.15365144,"     21,700,000,000",0.0,                  0
2408,南亞科,107,Y1,108/05/30,107/01/01~107/12/31,股東會確認,7.15365144,"     21,700,000,000",0.0,                  0
2409,友達,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"      4,812,122,558",0.0,                  0
2409,友達,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"      4,812,122,558",0.0,                  0
2409,友達,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"      4,812,122,558",0.0,                  0
2409,友達,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.50000000,"      4,812,122,558",0.0,                  0
2412,中華電,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,4.47900000,"     34,745,603,075",0.0,                  0
2412,中華電,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,4.47900000,"     34,745,603,075",0.0,                  0
2412,中華電,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,4.47900000,"     34,745,603,075",0.0,                  0
2412,中華電,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,4.47900000,"     34,745,603,075",0.0,                  0
2413,環科,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2413,環科,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2413,環科,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2413,環科,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
2414,精技,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,1.45000000,"        234,516,977",0.0,                  0
2414,精技,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,1.45000000,"        234,516,977",0.0,                  0
2414,精技,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,1.45000000,"        234,516,977",0.0,                  0
2414,精技,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,1.45000000,"        234,516,977",0.0,                  0
2415,錩新,107,Y1,108/06/04,107/01/01~107/12/31,股東會確認,1.50000000,"        120,000,000",0.0,                  0
2415,錩新,107,Y1,108/06/04,107/01/01~107/12/31,股東會確認,1.50000000,"        120,000,000",0.0,                  0
2415,錩新,107,Y1,108/06/04,107/01/01~107/12/31,股東會確認,1.50000000,"        120,000,000",0.0,                  0
2415,錩新,107,Y1,108/06/04,107/01/01~107/12/31,股東會確認,1.50000000,"        120,000,000",0.0,                  0
2417,圓剛,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,"         19,289,233",0.0,                  0
2417,圓剛,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,"         19,289,233",0.0,                  0
2417,圓剛,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,"         19,289,233",0.0,                  0
2417,圓剛,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,"         19,289,233",0.0,                  0
2419,仲琦,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.71000000,"        180,048,107",0.0,                  0
2419,仲琦,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.71000000,"        180,048,107",0.0,                  0
2419,仲琦,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.71000000,"        180,048,107",0.0,                  0
2419,仲琦,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.71000000,"        180,048,107",0.0,                  0
2420,新巨,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,2.80000000,"        427,416,326",0.0,                  0
2420,新巨,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,2.80000000,"        427,416,326",0.0,                  0
2420,新巨,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,2.80000000,"        427,416,326",0.0,                  0
2420,新巨,107,Y1,108/06/05,107/01/01~107/12/31,股東會確認,2.80000000,"        427,416,326",0.0,                  0
