公司代號,公司名稱,年度,季別,歸屬於母公司業主之權益合計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
2231,為升,109,2,2915857.00,,,4621833.00,,3681917.00,374458.00,402886.00,24.41
2231,為升,109,1,4080567.00,,,4453037.00,,2468482.00,213996.00,411397.00,33.50
2233,宇隆,109,3,2654020.00,,,2148187.00,,966255.00,305270.00,41612.00,44.09
2233,宇隆,109,2,2503976.00,,,2192261.00,,1078113.00,366671.00,46920.00,41.60
2233,宇隆,109,4,2800475.00,,,2469730.00,,1097493.00,344840.00,39006.00,46.52
2233,宇隆,109,1,2669787.00,,,2103217.00,,845374.00,378677.00,49821.00,44.35
2235,謚源,109,2,--,,,452320.00,,273366.00,102437.00,--,34.20
2235,謚源,109,1,--,,,427662.00,,165807.00,99258.00,--,36.91
2235,謚源,109,4,--,,,540884.00,,307963.00,97070.00,--,35.30
2235,謚源,109,3,--,,,451851.00,,242392.00,102214.00,--,34.88
2236,百達-KY,109,4,1137064.00,,,1693943.00,,591238.00,373861.00,161699.00,24.85
2236,百達-KY,109,2,1096920.00,,,1547268.00,,602630.00,233021.00,175000.00,24.82
2236,百達-KY,109,1,1109949.00,,,1560381.00,,620202.00,233534.00,181051.00,25.12
2236,百達-KY,109,3,1124727.00,,,1660495.00,,641459.00,257563.00,179029.00,25.45
2239,英利-KY,109,4,11075801.00,,,16465423.00,,13692209.00,5226181.00,2369731.00,93.86
2239,英利-KY,109,3,10496306.00,,,15089042.00,,12768183.00,5082383.00,2288952.00,88.95
2239,英利-KY,109,2,10041371.00,,,13807968.00,,12612057.00,4010282.00,2190724.00,85.09
2239,英利-KY,109,1,10601937.00,,,13166716.00,,11333822.00,4374079.00,2236114.00,89.84
2241,艾姆勒,109,2,1051669.00,,,811555.00,,343801.00,666385.00,--,14.06
2241,艾姆勒,109,4,1678002.00,,,1125032.00,,187487.00,498621.00,--,19.23
2241,艾姆勒,109,3,1576783.00,,,997826.00,,155903.00,504970.00,--,18.60
2241,艾姆勒,109,1,1115128.00,,,780378.00,,234209.00,680946.00,--,14.91
2243,宏旭-KY,109,1,806593.00,,,2482833.00,,1775598.00,731846.00,--,17.64
2243,宏旭-KY,109,4,551109.00,,,2435755.00,,2683779.00,667318.00,--,12.07
2243,宏旭-KY,109,2,761559.00,,,2346907.00,,1776934.00,630902.00,--,16.66
2243,宏旭-KY,109,3,755206.00,,,2599681.00,,2235408.00,426362.00,--,16.52
2247,汎德永業,109,2,8437661.00,,,7702599.00,,4592313.00,3040973.00,0.00,117.61
2247,汎德永業,109,1,8702435.00,,,8064068.00,,4358583.00,3122572.00,0.00,121.30
2247,汎德永業,109,4,11356644.00,,,10435973.00,,4270372.00,2922892.00,--,140.71
2247,汎德永業,109,3,8886452.00,,,7994329.00,,4413790.00,2979690.00,--,122.34
2248,華勝-KY,109,2,632952.00,,,643008.00,,340359.00,27889.00,3285.00,15.07
2248,華勝-KY,109,4,688411.00,,,780005.00,,451582.00,28637.00,493.00,16.39
2250,IKKA-KY,109,4,988387.00,,,1985690.00,,1702904.00,341779.00,--,44.93
2254,巨鎧精密-創,109,4,--,,,291433.00,,444806.00,154266.00,--,19.75
2301,光寶科,109,4,73589675.00,,,140583805.00,,99599336.00,2326387.00,551839.00,31.67
2301,光寶科,109,1,65862105.00,,,135928062.00,,105007284.00,2341063.00,1913732.00,28.35
2301,光寶科,109,2,68426745.00,,,139831355.00,,105855022.00,2439496.00,2174114.00,29.45
2301,光寶科,109,3,71581348.00,,,140746662.00,,100350821.00,2534475.00,2208145.00,30.81
2302,麗正,109,1,1595119.00,,,421128.00,,261858.00,79220.00,0.00,9.59
2302,麗正,109,4,1738886.00,,,593096.00,,327037.00,80601.00,0.00,10.46
2302,麗正,109,3,1641467.00,,,671101.00,,480722.00,78773.00,0.00,9.87
2302,麗正,109,2,1592577.00,,,453171.00,,298000.00,79077.00,0.00,9.58
2303,聯電,109,4,235659746.00,,,164305911.00,,78243526.00,63499747.00,113356.00,19.00
2303,聯電,109,3,220761456.00,,,163476888.00,,59150624.00,88178342.00,153507.00,17.79
2303,聯電,109,2,209126957.00,,,167954528.00,,65108096.00,93233259.00,75454.00,17.24
2303,聯電,109,1,210751263.00,,,159594646.00,,61104000.00,88532711.00,68643.00,17.27
2305,全友,109,2,2119600.00,,,1348911.00,,299606.00,378700.00,38754.00,10.46
2305,全友,109,1,2127831.00,,,1286891.00,,255227.00,382357.00,37139.00,10.50
2305,全友,109,3,2153499.00,,,1393642.00,,313782.00,380229.00,38321.00,10.62
2305,全友,109,4,2174572.00,,,1400073.00,,301429.00,384768.00,40351.00,10.73
2308,台達電,109,4,145899338.00,,,174886855.00,,94023501.00,63803073.00,32690303.00,56.17
2308,台達電,109,3,140528058.00,,,167107305.00,,87052741.00,68164941.00,32509583.00,54.10
2308,台達電,109,1,139714557.00,,,142704730.00,,81491820.00,51951689.00,32595816.00,53.79
2308,台達電,109,2,133048562.00,,,158125432.00,,99996163.00,54431552.00,32770530.00,51.22
2312,金寶,109,2,14184621.00,,,54866656.00,,52860085.00,17264581.00,9978452.00,10.66
2312,金寶,109,4,14908707.00,,,60857602.00,,58508343.00,15778816.00,10079291.00,11.02
2312,金寶,109,3,14709081.00,,,61691880.00,,59494408.00,16777575.00,10003489.00,10.88
2312,金寶,109,1,14376708.00,,,54242587.00,,53782817.00,15100097.00,10111660.00,10.58
2313,華通,109,2,25818515.00,,,32815104.00,,18386874.00,17459474.00,--,21.66
2313,華通,109,1,26544391.00,,,33192013.00,,16627880.00,17741838.00,--,22.27
2313,華通,109,3,27556179.00,,,35547028.00,,19622379.00,17992011.00,--,23.12
2313,華通,109,4,29146571.00,,,35525270.00,,19145901.00,18103144.00,--,24.46
2314,台揚,109,3,2499128.00,,,3286960.00,,1575192.00,892234.00,--,10.96
2314,台揚,109,4,2419530.00,,,3451306.00,,1888517.00,1091736.00,--,10.61
2314,台揚,109,2,2549441.00,,,3187201.00,,1485529.00,830679.00,--,11.18
2314,台揚,109,1,2599284.00,,,3153209.00,,1477436.00,828383.00,0.00,11.40
2316,楠梓電,109,2,7151869.00,,,6402342.00,,2302160.00,3094896.00,--,35.48
2316,楠梓電,109,3,7144133.00,,,5414571.00,,2425775.00,2938888.00,--,39.38
2316,楠梓電,109,1,7201708.00,,,6481922.00,,2098861.00,3008167.00,--,35.72
2316,楠梓電,109,4,7350506.00,,,5139063.00,,2402746.00,2819600.00,--,40.51
2317,鴻海,109,4,1297277376.00,,,2884649302.00,,1916257311.00,283871870.00,176869033.00,93.59
2317,鴻海,109,3,1210884412.00,,,2596491538.00,,1737007478.00,235375709.00,160831333.00,87.36
2317,鴻海,109,2,1169618006.00,,,2347825693.00,,1488016706.00,270157036.00,156102560.00,84.38
2317,鴻海,109,1,1212235912.00,,,2296934100.00,,1378924418.00,273629685.00,157886324.00,87.45
2321,東訊,109,2,298566.00,,,1024022.00,,966003.00,582948.00,239806.00,0.95
2321,東訊,109,3,228616.00,,,965231.00,,901343.00,577817.00,240183.00,2.43
2321,東訊,109,1,155626.00,,,1001131.00,,931200.00,599745.00,253221.00,0.50
2321,東訊,109,4,233973.00,,,916013.00,,863084.00,560811.00,245022.00,2.48
2323,中環,109,1,17835606.00,,,14167318.00,,4803331.00,1972807.00,327747.00,15.39
2323,中環,109,3,18351981.00,,,13529746.00,,3599073.00,2633321.00,346884.00,15.84
2323,中環,109,4,18976575.00,,,13284631.00,,3406467.00,2076891.00,345076.00,16.37
2323,中環,109,2,18725427.00,,,14255795.00,,4499968.00,2094110.00,355637.00,16.16
2324,仁寶,109,1,100796178.00,,,316194904.00,,233467179.00,12279244.00,8395056.00,23.13
2324,仁寶,109,4,106832505.00,,,424460635.00,,335524716.00,15411332.00,9157145.00,24.52
2324,仁寶,109,3,103000530.00,,,392748879.00,,308622396.00,13838074.00,8855927.00,23.64
2324,仁寶,109,2,101521908.00,,,368502480.00,,282991808.00,14292084.00,8513682.00,23.30
2327,國巨*,109,2,63466091.00,,,70924318.00,,66255857.00,52440296.00,26087.00,128.76
2327,國巨*,109,4,69460862.00,,,69939422.00,,67402774.00,46128780.00,38474.00,140.60
2327,國巨*,109,1,41904763.00,,,46033990.00,,53828635.00,9241030.00,17215.00,98.07
2327,國巨*,109,3,66912518.00,,,69306958.00,,65165504.00,48933658.00,33862.00,135.46
2328,廣宇,109,2,10306651.00,,,14952667.00,,8383336.00,484102.00,1437113.00,19.88
2328,廣宇,109,4,11165789.00,,,15167544.00,,7450391.00,440939.00,1622505.00,21.54
2328,廣宇,109,3,10873063.00,,,14311818.00,,7257698.00,480534.00,1489355.00,20.98
2328,廣宇,109,1,10546358.00,,,14603974.00,,7495884.00,492194.00,1535205.00,20.35
2329,華泰,109,1,6087277.00,,,5656662.00,,7515963.00,1575791.00,--,10.92
2329,華泰,109,3,5746999.00,,,5093878.00,,6483939.00,1791233.00,--,10.32
2329,華泰,109,4,7602768.00,,,6019664.00,,4649366.00,2231685.00,--,10.31
2329,華泰,109,2,5730856.00,,,5584994.00,,7510128.00,1605015.00,--,10.28
2330,台積電,109,1,1676266000.00,,,802470040.00,,589468059.00,76799106.00,762531.00,64.64
2330,台積電,109,4,1849657256.00,,,1092185308.00,,617151048.00,292938358.00,964743.00,71.33
2330,台積電,109,2,1720377981.00,,,860031580.00,,614795728.00,112655412.00,835401.00,66.35
2330,台積電,109,3,1787361029.00,,,1029673918.00,,588241723.00,259064116.00,905346.00,68.93
2331,精英,109,4,11015472.00,,,17640877.00,,11897142.00,766084.00,71212.00,19.76
2331,精英,109,1,10725362.00,,,15569787.00,,11094676.00,721202.00,68794.00,19.24
2331,精英,109,3,11039441.00,,,17729519.00,,11941468.00,852296.00,69619.00,19.81
2331,精英,109,2,10847147.00,,,15575698.00,,10853329.00,630076.00,67995.00,19.46
2332,友訊,109,1,7941268.00,,,8799453.00,,4682988.00,876980.00,437514.00,12.18
2332,友訊,109,3,8264574.00,,,9900185.00,,5235250.00,869780.00,477145.00,12.68
2332,友訊,109,4,9259495.00,,,12551922.00,,5346116.00,863759.00,480860.00,14.20
2332,友訊,109,2,8185677.00,,,9319384.00,,4951155.00,856527.00,456820.00,12.55
2337,旺宏,109,4,36193592.00,,,30161824.00,,16568758.00,13129068.00,800.00,19.52
2337,旺宏,109,2,32974349.00,,,26896303.00,,15769209.00,12148447.00,1039.00,17.78
2337,旺宏,109,3,34689802.00,,,27595665.00,,15230904.00,12606603.00,916.00,18.71
2337,旺宏,109,1,33208601.00,,,25838867.00,,12402131.00,13032451.00,1163.00,18.07
2338,光罩,109,2,2971111.00,,,2364232.00,,2256663.00,1248413.00,23206.00,13.78
2338,光罩,109,4,3538598.00,,,2439293.00,,3677416.00,1975859.00,-121908.00,17.21
2338,光罩,109,3,2976440.00,,,2132328.00,,2872731.00,1285978.00,-26000.00,14.47
2338,光罩,109,1,2799483.00,,,2564278.00,,1828944.00,1249822.00,84400.00,14.11
2340,台亞,109,1,6948546.00,,,6164255.00,,2155148.00,1303272.00,3639.00,18.39
2340,台亞,109,3,7239572.00,,,6547820.00,,2163635.00,1236184.00,3643.00,19.16
2340,台亞,109,4,7689689.00,,,6306500.00,,1733564.00,1214537.00,3637.00,20.48
2340,台亞,109,2,7035686.00,,,6294089.00,,2125634.00,1289563.00,3641.00,18.62
2342,茂矽,109,3,1999701.00,,,1501868.00,,406301.00,403966.00,19437.00,12.80
2342,茂矽,109,4,2158637.00,,,1522546.00,,386019.00,398989.00,19336.00,13.82
2342,茂矽,109,1,1807072.00,,,1442101.00,,363071.00,420078.00,19309.00,11.57
2342,茂矽,109,2,1681486.00,,,1557599.00,,470364.00,411935.00,19400.00,10.77
2344,華邦電,109,2,59279443.00,,,38610882.00,,16835044.00,24612473.00,2813735.00,14.89
2344,華邦電,109,1,57109751.00,,,34785731.00,,15947421.00,23394913.00,2814132.00,14.35
2344,華邦電,109,4,65449119.00,,,47530801.00,,25475006.00,29975547.00,5143568.00,16.44
2344,華邦電,109,3,60413681.00,,,45212057.00,,24213676.00,33779781.00,3076144.00,15.18
2345,智邦,109,1,13770072.00,,,27479258.00,,14529837.00,1858710.00,2678.00,24.75
2345,智邦,109,2,11435835.00,,,28189344.00,,17655948.00,1838187.00,2624.00,20.52
2345,智邦,109,4,14480340.00,,,28440301.00,,14831457.00,1808439.00,2733.00,25.99
2345,智邦,109,3,13012585.00,,,25927782.00,,13791355.00,1887811.00,2794.00,23.35
2347,聯強,109,2,47190606.00,,,107929677.00,,92007454.00,1296688.00,2186366.00,28.29
2347,聯強,109,1,44978430.00,,,99289449.00,,86119165.00,1260888.00,1877635.00,26.97
2347,聯強,109,3,50132689.00,,,113412773.00,,95149883.00,1176232.00,2084366.00,30.06
2347,聯強,109,4,54582826.00,,,121603154.00,,101744189.00,1081356.00,2267342.00,32.72
2348,海悅,109,3,2622110.00,,,6688310.00,,2583110.00,2189126.00,97790.00,27.09
2348,海悅,109,1,1961364.00,,,5167341.00,,1638316.00,2125456.00,75969.00,22.55
2348,海悅,109,4,3246696.00,,,8166446.00,,3280916.00,2568365.00,112161.00,33.55
2348,海悅,109,2,2011292.00,,,5955460.00,,2525072.00,1876235.00,77275.00,22.98
2349,錸德,109,4,6024333.00,,,7672842.00,,4515938.00,4747785.00,4263613.00,8.68
2349,錸德,109,2,6529047.00,,,7681286.00,,4356864.00,4938746.00,4274394.00,5.08
2349,錸德,109,1,6704951.00,,,7675643.00,,4302017.00,5038438.00,4206545.00,5.22
2349,錸德,109,3,6355066.00,,,8023537.00,,4686513.00,4897283.00,4326181.00,9.16
2351,順德,109,4,5679786.00,,,5705749.00,,2567398.00,1996966.00,331568.00,31.18
2351,順德,109,2,5396746.00,,,5683949.00,,2569244.00,2253262.00,307685.00,29.63
2351,順德,109,3,5516267.00,,,5404195.00,,2190351.00,2225468.00,324310.00,30.29
2351,順德,109,1,5679975.00,,,5617344.00,,2266400.00,2281515.00,343961.00,31.18
2352,佳世達,109,1,33608301.00,,,75428928.00,,62550509.00,21327825.00,14180556.00,17.09
2352,佳世達,109,4,36025501.00,,,102323769.00,,82829234.00,29019495.00,22937719.00,18.32
2352,佳世達,109,2,32818622.00,,,79669782.00,,66493913.00,24544740.00,14343005.00,16.69
2352,佳世達,109,3,34756079.00,,,94967499.00,,78717796.00,24254139.00,24253122.00,17.67
2353,宏��,109,2,55668835.00,,,126497413.00,,93641371.00,10200749.00,1336842.00,18.55
2353,宏��,109,1,55097952.00,,,109101969.00,,76082137.00,10159316.00,1329585.00,18.36
2353,宏��,109,4,60293331.00,,,148736476.00,,110720318.00,11246390.00,1648633.00,20.09
2353,宏��,109,3,57503505.00,,,137223857.00,,101872739.00,10183197.00,1456789.00,19.16
2354,鴻準,109,1,98138700.00,,,93142758.00,,39413827.00,928959.00,-21460.00,69.38
2354,鴻準,109,2,95283095.00,,,102471735.00,,50873527.00,881969.00,-27071.00,67.36
2354,鴻準,109,3,100593917.00,,,118659734.00,,64714140.00,878427.00,-33876.00,71.12
2354,鴻準,109,4,110315497.00,,,113612184.00,,58012616.00,828349.00,-46742.00,77.99
2355,敬鵬,109,3,15095285.00,,,11149132.00,,5519062.00,1028803.00,889.00,37.98
2355,敬鵬,109,4,15305146.00,,,11981325.00,,6261915.00,909299.00,958.00,38.50
2355,敬鵬,109,1,15632675.00,,,12008653.00,,5978336.00,1036046.00,1046.00,39.33
2355,敬鵬,109,2,15017389.00,,,11214645.00,,5480377.00,1038211.00,1098.00,37.78
2356,英業達,109,4,57984659.00,,,173469952.00,,140543688.00,15727006.00,-93916.00,16.16
2356,英業達,109,3,57551902.00,,,190387075.00,,164163526.00,9460283.00,433262.00,16.04
2356,英業達,109,1,53672468.00,,,156798272.00,,132441614.00,9581251.00,760510.00,14.96
2356,英業達,109,2,55335018.00,,,204348638.00,,180129382.00,9164464.00,612928.00,15.42
2357,華碩,109,1,167868819.00,,,216151130.00,,129390374.00,14146920.00,6279138.00,226.01
2357,華碩,109,3,183761770.00,,,268560085.00,,179350441.00,14072927.00,11640095.00,247.40
2357,華碩,109,4,201764516.00,,,260584730.00,,166172007.00,15701158.00,12877035.00,271.64
2357,華碩,109,2,171657517.00,,,249085085.00,,169627489.00,14040585.00,11035615.00,231.11
2359,所羅門,109,3,4478267.00,,,4393072.00,,1548416.00,68332.00,403206.00,26.13
2359,所羅門,109,2,4468545.00,,,4431188.00,,1276422.00,72769.00,397567.00,26.08
2359,所羅門,109,4,4465163.00,,,4348745.00,,1548301.00,64982.00,403991.00,26.06
2359,所羅門,109,1,4584737.00,,,4416527.00,,1098089.00,93596.00,409052.00,26.75
2360,致茂,109,3,14986321.00,,,13245134.00,,7703346.00,3908259.00,320806.00,35.74
2360,致茂,109,2,14313217.00,,,12942327.00,,8196035.00,3420530.00,317063.00,34.17
2360,致茂,109,1,13680759.00,,,12451837.00,,8025677.00,3460649.00,308703.00,32.71
2360,致茂,109,4,16063223.00,,,13527839.00,,8424952.00,3315238.00,325470.00,38.29
2362,藍天,109,2,37617479.00,,,21716013.00,,20910724.00,39292863.00,0.00,63.20
2362,藍天,109,1,38881367.00,,,21117119.00,,21001951.00,39018644.00,0.00,64.68
2362,藍天,109,4,39879138.00,,,15258607.00,,17815332.00,36571752.00,0.00,67.00
2362,藍天,109,3,38899204.00,,,21011367.00,,23918303.00,35842891.00,0.00,65.35
2363,矽統,109,4,17498197.00,,,957445.00,,73859.00,12675.00,9378.00,27.73
2363,矽統,109,3,11594059.00,,,1190575.00,,251721.00,6119.00,9952.00,18.38
2363,矽統,109,1,6627328.00,,,982799.00,,77208.00,6643.00,0.00,12.41
2363,矽統,109,2,7145849.00,,,864767.00,,244119.00,6475.00,0.00,13.38
2364,倫飛,109,2,237459.00,,,443556.00,,803459.00,63928.00,-12164.00,1.21
2364,倫飛,109,4,270217.00,,,538129.00,,864481.00,47742.00,-13789.00,1.38
2364,倫飛,109,3,261022.00,,,523814.00,,856403.00,59062.00,-13032.00,1.33
2364,倫飛,109,1,239625.00,,,447418.00,,823344.00,61751.00,-10912.00,1.22
2365,昆盈,109,3,3025000.00,,,1989877.00,,416502.00,333363.00,32591.00,13.47
2365,昆盈,109,2,2963441.00,,,1875637.00,,360277.00,342098.00,34068.00,13.11
2365,昆盈,109,4,2969102.00,,,1946772.00,,371187.00,324180.00,33073.00,13.22
2365,昆盈,109,1,3044307.00,,,1860289.00,,259318.00,351762.00,32384.00,13.14
2367,燿華,109,2,10311950.00,,,6780690.00,,5375991.00,7203123.00,0.00,16.65
2367,燿華,109,4,9671800.00,,,7663415.00,,7760319.00,6402178.00,0.00,15.61
2367,燿華,109,1,11156367.00,,,8374849.00,,7036514.00,6193919.00,0.00,18.01
2367,燿華,109,3,9961366.00,,,7335494.00,,5979776.00,7434515.00,0.00,16.08
2368,金像電,109,2,8261924.00,,,15782018.00,,11319535.00,3123204.00,--,15.28
2368,金像電,109,4,9265636.00,,,14726407.00,,9203124.00,3180736.00,--,17.13
2368,金像電,109,1,7553284.00,,,14401034.00,,11311220.00,2514671.00,0.00,13.97
2368,金像電,109,3,8873369.00,,,15669018.00,,10505098.00,3257826.00,--,16.41
2369,菱生,109,1,5072363.00,,,3665948.00,,1653750.00,1058957.00,181399.00,13.55
2369,菱生,109,4,4946908.00,,,3688140.00,,1724686.00,787059.00,186607.00,13.28
2369,菱生,109,3,4995524.00,,,3727257.00,,1652430.00,924840.00,184763.00,13.34
2369,菱生,109,2,5015640.00,,,3637166.00,,1669132.00,897610.00,180429.00,13.39
2371,大同,109,1,36149471.00,,,36683150.00,,50450961.00,35602757.00,-9467000.00,15.48
2371,大同,109,2,35655457.00,,,36013244.00,,50917965.00,35791075.00,-10476959.00,15.27
2371,大同,109,4,35102040.00,,,35764940.00,,50971759.00,35742488.00,-11260852.00,15.03
2371,大同,109,3,35891895.00,,,33820172.00,,47460881.00,35712123.00,-10180998.00,15.37
2373,震旦行,109,4,7628689.00,,,10895709.00,,6619633.00,2519129.00,1295458.00,34.10
2373,震旦行,109,3,6930193.00,,,10398744.00,,6209353.00,2780300.00,1219529.00,30.98
2373,震旦行,109,1,7121540.00,,,9522065.00,,5228151.00,2690694.00,1144584.00,31.83
2373,震旦行,109,2,6118900.00,,,10029298.00,,6849949.00,2820050.00,1145529.00,27.35
2374,佳能,109,3,5694851.00,,,4445351.00,,3260837.00,106087.00,265210.00,20.17
2374,佳能,109,1,5933761.00,,,4656394.00,,3195345.00,85048.00,258504.00,21.01
2374,佳能,109,2,5851853.00,,,4486863.00,,3236092.00,110780.00,251949.00,20.72
2374,佳能,109,4,5620343.00,,,4168539.00,,3149299.00,85426.00,276115.00,19.90
2375,凱美,109,3,7272112.00,,,8575589.00,,5577219.00,328873.00,83170.00,54.11
2375,凱美,109,1,7253222.00,,,8544835.00,,4631421.00,440916.00,147698.00,37.78
2375,凱美,109,4,7551444.00,,,8646498.00,,5729377.00,327176.00,90170.00,56.19
2375,凱美,109,2,7741954.00,,,8273225.00,,4823327.00,332834.00,112540.00,40.32
2376,技嘉,109,4,27395191.00,,,41565460.00,,20984364.00,1031671.00,17931.00,43.10
2376,技嘉,109,1,24089152.00,,,33309072.00,,15028083.00,927400.00,48156.00,37.89
2376,技嘉,109,2,24089062.00,,,36572797.00,,18822477.00,950602.00,26926.00,37.89
2376,技嘉,109,3,25570471.00,,,42323649.00,,23213135.00,921397.00,16067.00,40.22
2377,微星,109,4,35539852.00,,,71361468.00,,42192490.00,665173.00,--,42.07
2377,微星,109,2,30617636.00,,,61078043.00,,36119121.00,748526.00,--,36.24
2377,微星,109,1,32165503.00,,,50808742.00,,24354026.00,771295.00,--,38.07
2377,微星,109,3,33341533.00,,,68838545.00,,41499520.00,682304.00,--,39.46
2379,瑞昱,109,2,25140796.00,,,71078490.00,,53986723.00,2514228.00,9640.00,49.23
2379,瑞昱,109,4,29459081.00,,,66811913.00,,46128894.00,2498277.00,9665.00,57.69
2379,瑞昱,109,1,28885402.00,,,66250420.00,,44596836.00,2526280.00,9631.00,56.85
2379,瑞昱,109,3,27475314.00,,,70334589.00,,51397822.00,2493566.00,9649.00,53.80
2380,虹光,109,3,1092340.00,,,1496044.00,,1113815.00,370759.00,104.00,6.09
2380,虹光,109,1,1295920.00,,,1416474.00,,861502.00,291899.00,237.00,7.23
2380,虹光,109,2,1170552.00,,,1305173.00,,855057.00,286921.00,345.00,6.53
2380,虹光,109,4,1100725.00,,,1618847.00,,1238987.00,357189.00,140.00,6.14
2382,廣達,109,3,137212571.00,,,569631238.00,,479461896.00,9443373.00,5760357.00,35.60
2382,廣達,109,2,129125396.00,,,535725014.00,,441531733.00,21344426.00,5619361.00,33.50
2382,廣達,109,1,136724661.00,,,492234263.00,,390464494.00,21222841.00,5994907.00,35.47
2382,廣達,109,4,144359658.00,,,604637657.00,,477469538.00,36094986.00,5933197.00,37.45
2383,台光電,109,3,15518256.00,,,19081908.00,,9404760.00,1467604.00,15173.00,46.61
2383,台光電,109,2,13426633.00,,,19265543.00,,10012402.00,2795277.00,18596.00,41.33
2383,台光電,109,4,16738630.00,,,19568557.00,,9613785.00,1487512.00,16879.00,50.28
2383,台光電,109,1,14122465.00,,,18916675.00,,9716011.00,1968600.00,17513.00,44.17
2385,群光,109,2,24380302.00,,,46602112.00,,39544648.00,1047981.00,4316883.00,34.72
2385,群光,109,3,26322128.00,,,48995846.00,,39948837.00,988676.00,4720244.00,37.49
2385,群光,109,4,27771243.00,,,51379996.00,,41625550.00,1144764.00,4900439.00,39.55
2385,群光,109,1,22037580.00,,,39445464.00,,35378802.00,1088091.00,3859575.00,31.61
2387,精元,109,1,6086148.00,,,8987490.00,,6422817.00,1873893.00,884578.00,31.77
2387,精元,109,4,7452943.00,,,14856180.00,,11742857.00,1997958.00,993819.00,38.72
2387,精元,109,3,6829406.00,,,13801326.00,,10714682.00,2143783.00,945698.00,35.60
2387,精元,109,2,6193834.00,,,11025324.00,,8301566.00,2018731.00,885469.00,32.33
2388,威盛,109,3,3358103.00,,,4029824.00,,3107329.00,2073161.00,463632.00,6.81
2388,威盛,109,2,3372273.00,,,4388456.00,,3411265.00,2042927.00,433814.00,6.84
2388,威盛,109,1,3528034.00,,,4264941.00,,3095953.00,2177115.00,467629.00,7.15
2388,威盛,109,4,9298430.00,,,13405915.00,,3056647.00,4810976.00,1275997.00,18.82
2390,云辰,109,2,2349356.00,,,1475401.00,,390108.00,185783.00,245.00,10.98
2390,云辰,109,1,2153920.00,,,1198614.00,,350602.00,167669.00,229.00,10.06
2390,云辰,109,4,2351027.00,,,1722628.00,,408297.00,169022.00,262.00,10.98
2390,云辰,109,3,2295862.00,,,1394479.00,,392935.00,174343.00,262.00,10.73
2392,正崴,109,3,22791374.00,,,46713177.00,,33690007.00,22618559.00,6354807.00,47.01
2392,正崴,109,2,21046104.00,,,36198982.00,,25209328.00,18447645.00,5641174.00,43.41
2392,正崴,109,4,23762553.00,,,49290306.00,,30262765.00,21915449.00,6321335.00,49.01
2392,正崴,109,1,22244881.00,,,34541828.00,,21870343.00,20188704.00,5740389.00,45.88
2393,億光,109,4,17567302.00,,,19728192.00,,11489146.00,839314.00,371388.00,39.62
2393,億光,109,2,16514518.00,,,17902410.00,,10859531.00,717186.00,351106.00,37.25
2393,億光,109,3,17097433.00,,,18560597.00,,10819505.00,709783.00,366559.00,38.56
2393,億光,109,1,16753710.00,,,17755688.00,,10641217.00,852881.00,342996.00,37.79
2395,研華,109,2,30379151.00,,,32434671.00,,18462294.00,3077892.00,524565.00,43.32
2395,研華,109,3,32423607.00,,,27745348.00,,11628788.00,3110550.00,612061.00,42.00
2395,研華,109,4,34410156.00,,,30287536.00,,12096208.00,3056754.00,636267.00,44.56
2395,研華,109,1,28157620.00,,,29003001.00,,17615958.00,2751145.00,482231.00,40.18
2397,友通,109,3,2917640.00,,,5536404.00,,2850468.00,256315.00,2051435.00,25.48
2397,友通,109,2,2822740.00,,,5887672.00,,3316643.00,229273.00,1879454.00,24.66
2397,友通,109,1,3335650.00,,,6142028.00,,2996654.00,221062.00,1960477.00,29.14
2397,友通,109,4,2975103.00,,,5546713.00,,2771923.00,278442.00,2058536.00,25.99
2399,映泰,109,4,2149432.00,,,2354857.00,,623782.00,35063.00,0.00,12.07
2399,映泰,109,1,1955816.00,,,2456567.00,,739607.00,42594.00,300877.00,10.98
2399,映泰,109,3,2109866.00,,,2204334.00,,526175.00,41780.00,0.00,11.85
2399,映泰,109,2,2025102.00,,,2084896.00,,560486.00,44045.00,0.00,11.37
2401,凌陽,109,1,8002761.00,,,5660889.00,,1140035.00,573249.00,1422201.00,13.60
2401,凌陽,109,2,7870102.00,,,6158511.00,,1871842.00,578935.00,1354091.00,13.37
2401,凌陽,109,4,8413763.00,,,6777941.00,,1824672.00,776916.00,1605238.00,14.30
2401,凌陽,109,3,8162558.00,,,6283318.00,,1670464.00,778629.00,1490113.00,13.87
2402,毅嘉,109,2,5572228.00,,,4585632.00,,2298505.00,215990.00,--,18.12
2402,毅嘉,109,4,5703484.00,,,5960814.00,,3599329.00,157421.00,--,19.17
2402,毅嘉,109,1,5685584.00,,,5016510.00,,2506026.00,258437.00,--,18.49
2402,毅嘉,109,3,5565388.00,,,4826705.00,,2892661.00,176591.00,--,18.70
2404,漢唐,109,2,7764047.00,,,25217360.00,,20618611.00,405035.00,185282.00,40.74
2404,漢唐,109,4,10004054.00,,,22951798.00,,16312842.00,584207.00,147464.00,52.49
2404,漢唐,109,1,6708199.00,,,19607958.00,,16096097.00,408938.00,184124.00,35.20
2404,漢唐,109,3,9145743.00,,,21963826.00,,16208946.00,552606.00,118983.00,47.99
2405,輔信,109,2,3308861.00,,,2733885.00,,505063.00,72551.00,23193.00,9.74
