公司代號,公司名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
3663,鑫科,112,Q3,114/10/29,,1801593.00,1653988.00,0.54
3663,鑫科,112,Q2,114/10/29,,1131884.00,1037405.00,0.25
3664,安瑞-KY,112,Q3,114/10/29,,356856.00,115913.00,-1.23
3664,安瑞-KY,112,Q2,114/10/29,,249579.00,66434.00,-0.66
3665,貿聯-KY,112,Q1,114/10/29,,12701656.00,9465333.00,4.01
3665,貿聯-KY,112,Q2,114/10/29,,25706051.00,19619566.00,6.71
3665,貿聯-KY,112,Q3,114/10/29,,38856196.00,29260148.00,11.26
3666,光耀,112,Q3,114/10/29,,562805.00,618970.00,-3.84
3666,光耀,112,Q2,114/10/29,,346792.00,390148.00,-3.09
3669,圓展,112,Q3,114/10/29,,1912591.00,830955.00,2.27
3669,圓展,112,Q2,114/10/29,,1248110.00,552378.00,1.60
3669,圓展,112,Q1,114/10/29,,542046.00,244479.00,-0.22
3672,康聯訊,112,Q3,114/10/29,,295190.00,193741.00,-1.28
3672,康聯訊,112,Q2,114/10/29,,197755.00,132489.00,-0.96
3673,TPK-KY,112,Q3,114/10/29,,51606110.00,49240244.00,0.51
3673,TPK-KY,112,Q1,114/10/29,,17324195.00,16632767.00,0.25
3673,TPK-KY,112,Q2,114/10/29,,33552820.00,32230953.00,0.33
3675,德微,112,Q3,114/10/29,,1308187.00,825645.00,5.27
3675,德微,112,Q2,114/10/29,,873867.00,556532.00,3.95
3679,新至陞,112,Q2,114/10/29,,1565122.00,1137438.00,4.63
3679,新至陞,112,Q3,114/10/29,,2495987.00,1852346.00,7.45
3679,新至陞,112,Q1,114/10/29,,679344.00,555552.00,0.28
3680,家登,112,Q2,114/10/29,,2419049.00,1270551.00,5.60
3680,家登,112,Q3,114/10/29,,3756001.00,1974810.00,7.51
3684,榮昌,112,Q2,114/10/29,,450193.00,323265.00,0.96
3684,榮昌,112,Q3,114/10/29,,638207.00,455237.00,1.16
3685,元創精密,112,Q2,114/10/29,,692311.00,550991.00,-0.30
3685,元創精密,112,Q3,114/10/29,,1140877.00,930703.00,-0.44
3686,達能,112,Q3,114/10/29,,22329.00,22905.00,-0.29
3686,達能,112,Q2,114/10/29,,10581.00,10913.00,-0.25
3686,達能,112,Q1,114/10/29,,5318.00,5495.00,-0.11
3687,歐買尬,112,Q2,114/10/29,,787631.00,464731.00,0.68
3687,歐買尬,112,Q3,114/10/29,,1192929.00,704941.00,1.11
3689,湧德,112,Q3,114/10/29,,4789413.00,3733450.00,4.51
3689,湧德,112,Q2,114/10/29,,3018984.00,2387012.00,2.44
3691,碩禾,112,Q3,114/10/29,,1929325.00,2052970.00,-4.10
3691,碩禾,112,Q2,114/10/29,,1332969.00,1460482.00,-3.82
3693,營邦,112,Q3,114/10/29,,6281038.00,4510243.00,20.89
3693,營邦,112,Q2,114/10/29,,3406399.00,2492071.00,9.19
3694,海華,112,Q1,114/10/29,,2079164.00,1810304.00,0.20
3694,海華,112,Q3,114/10/29,,7278805.00,6319171.00,1.80
3694,海華,112,Q2,114/10/29,,4620983.00,4020221.00,0.93
3701,大眾控,112,Q3,114/10/29,,10048462.00,8362651.00,1.70
3701,大眾控,112,Q1,114/10/29,,2917088.00,2483362.00,0.12
3701,大眾控,112,Q2,114/10/29,,6248901.00,5273719.00,0.82
3702,大聯大,112,Q2,114/10/29,,301443232.00,289737452.00,1.55
3702,大聯大,112,Q1,114/10/29,,144753604.00,139134376.00,0.41
3702,大聯大,112,Q3,114/10/29,,488797875.00,470253744.00,2.50
3703,欣陸,112,Q3,114/10/29,,22563298.00,19438555.00,1.54
3703,欣陸,112,Q2,114/10/29,,14769387.00,12679648.00,0.96
3703,欣陸,112,Q1,114/10/29,,6669283.00,5819158.00,0.26
3704,合勤控,112,Q2,114/10/29,,15977267.00,12560653.00,1.94
3704,合勤控,112,Q1,114/10/29,,8853491.00,6944779.00,1.17
3704,合勤控,112,Q3,114/10/29,,22951124.00,17978610.00,2.67
3705,永信,112,Q1,114/10/29,,1671259.00,967223.00,0.65
3705,永信,112,Q3,114/10/29,,5083572.00,2908244.00,2.32
3705,永信,112,Q2,114/10/29,,3363155.00,1934138.00,1.41
3706,神達,112,Q1,114/10/29,,8671911.00,7606079.00,0.13
3706,神達,112,Q2,114/10/29,,17905342.00,15813650.00,0.72
3706,神達,112,Q3,114/10/29,,27683536.00,24465462.00,1.24
3707,漢磊,112,Q2,114/10/29,,3685078.00,3218658.00,0.28
3707,漢磊,112,Q3,114/10/29,,5470891.00,4841330.00,0.29
3708,上緯投控,112,Q2,114/10/29,,3416842.00,2788125.00,7.31
3708,上緯投控,112,Q1,114/10/29,,1698486.00,1378487.00,0.20
3708,上緯投控,112,Q3,114/10/29,,5339522.00,4367653.00,12.96
3709,鑫聯大投控,112,Q3,114/10/29,,15814544.00,14980378.00,0.99
3709,鑫聯大投控,112,Q2,114/10/29,,10517252.00,9962823.00,0.76
3710,連展投控,112,Q3,114/10/29,,4365831.00,3645418.00,-0.74
3710,連展投控,112,Q2,114/10/29,,2733431.00,2314847.00,-0.68
3711,日月光投控,112,Q2,114/10/29,,267166425.00,226086279.00,3.16
3711,日月光投控,112,Q3,114/10/29,,421333270.00,355337462.00,5.20
3711,日月光投控,112,Q1,114/10/29,,130891073.00,111551750.00,1.36
3712,永崴投控,112,Q1,114/10/29,,2810635.00,2454330.00,-0.02
3712,永崴投控,112,Q3,114/10/29,,10248619.00,8882898.00,1.17
3712,永崴投控,112,Q2,114/10/29,,6035147.00,5275777.00,0.04
3713,新晶投控,112,Q2,114/10/29,,283691.00,247746.00,-0.37
3713,新晶投控,112,Q3,114/10/29,,436431.00,370348.00,-0.33
3714,富采,112,Q2,114/10/29,,10571905.00,10392298.00,-2.87
3714,富采,112,Q3,114/10/29,,16731395.00,16015951.00,-3.75
3714,富采,112,Q1,114/10/29,,4727918.00,4827295.00,-1.65
3715,定穎投控,112,Q1,114/10/29,,3684621.00,2953425.00,0.34
3715,定穎投控,112,Q3,114/10/29,,11547659.00,8957857.00,2.71
3715,定穎投控,112,Q2,114/10/29,,7338617.00,5878078.00,1.20
4102,永日,112,Q2,114/10/29,,272601.00,189191.00,0.64
4102,永日,112,Q3,114/10/29,,409182.00,290331.00,1.10
4104,佳醫,112,Q1,114/10/29,,2006405.00,1601607.00,1.36
4104,佳醫,112,Q3,114/10/29,,6048633.00,4825424.00,3.59
4104,佳醫,112,Q2,114/10/29,,4028818.00,3207963.00,2.53
4105,東洋,112,Q3,114/10/29,,3860775.00,1448589.00,3.71
4105,東洋,112,Q2,114/10/29,,2427895.00,958067.00,2.20
4106,雃博,112,Q1,114/10/29,,699765.00,402400.00,0.50
4106,雃博,112,Q3,114/10/29,,1968244.00,1137082.00,1.24
4106,雃博,112,Q2,114/10/29,,1403375.00,817342.00,1.01
4107,邦特,112,Q3,114/10/29,,1426284.00,834943.00,5.01
4107,邦特,112,Q2,114/10/29,,928191.00,561919.00,2.90
4108,懷特,112,Q2,114/10/29,,72370.00,42780.00,-0.11
4108,懷特,112,Q1,114/10/29,,32962.00,19787.00,-0.04
4108,懷特,112,Q3,114/10/29,,115885.00,67611.00,-0.08
4109,加捷生醫,112,Q2,114/10/29,,165320.00,102485.00,-0.40
4109,加捷生醫,112,Q3,114/10/29,,248202.00,150787.00,-0.19
4111,濟生,112,Q2,114/10/29,,529038.00,353509.00,0.69
4111,濟生,112,Q3,114/10/29,,790911.00,535741.00,1.07
4113,聯上,112,Q2,114/10/29,,202314.00,169491.00,-0.51
4113,聯上,112,Q3,114/10/29,,278526.00,217619.00,-0.57
4114,健喬,112,Q2,114/10/29,,2568825.00,1507431.00,0.89
4114,健喬,112,Q3,114/10/29,,3803041.00,2233396.00,1.16
4116,明基醫,112,Q3,114/10/29,,3334345.00,2362466.00,1.74
4116,明基醫,112,Q2,114/10/29,,1421237.00,986906.00,0.91
4119,旭富,112,Q2,114/10/29,,654894.00,452119.00,2.45
4119,旭富,112,Q1,114/10/29,,341779.00,218767.00,0.67
4119,旭富,112,Q3,114/10/29,,912743.00,629815.00,2.78
4120,友華,112,Q3,114/10/29,,3378641.00,1852960.00,-2.26
4120,友華,112,Q2,114/10/29,,2283732.00,1289995.00,-1.86
4121,優盛,112,Q3,114/10/29,,2849100.00,1892035.00,0.14
4121,優盛,112,Q2,114/10/29,,1915149.00,1254930.00,0.09
4123,晟德,112,Q2,114/10/29,,647312.00,364287.00,0.10
4123,晟德,112,Q3,114/10/29,,988480.00,553249.00,-1.40
4126,太醫,112,Q2,114/10/29,,1219714.00,830893.00,3.09
4126,太醫,112,Q3,114/10/29,,1800424.00,1229151.00,4.79
4127,天良,112,Q3,114/10/29,,343380.00,133936.00,0.23
4127,天良,112,Q2,114/10/29,,235075.00,89962.00,0.26
4128,中天,112,Q2,114/10/29,,754531.00,468784.00,-1.07
4128,中天,112,Q3,114/10/29,,1157441.00,717383.00,-1.96
4129,聯合,112,Q2,114/10/29,,1861405.00,423356.00,1.82
4129,聯合,112,Q3,114/10/29,,2795770.00,628917.00,3.14
4130,健亞,112,Q2,114/10/29,,272006.00,159448.00,0.24
4130,健亞,112,Q3,114/10/29,,409065.00,241451.00,0.40
4131,浩泰,112,Q2,114/10/29,,32387.00,33051.00,-0.82
4131,浩泰,112,Q3,114/10/29,,46386.00,48550.00,-1.33
4133,亞諾法,112,Q1,114/10/29,,95423.00,50503.00,0.18
4133,亞諾法,112,Q3,114/10/29,,288076.00,159342.00,0.54
4133,亞諾法,112,Q2,114/10/29,,194178.00,106056.00,0.38
4137,麗豐-KY,112,Q3,114/10/29,,3305577.00,562215.00,9.25
4137,麗豐-KY,112,Q2,114/10/29,,2074499.00,369893.00,7.01
4137,麗豐-KY,112,Q1,114/10/29,,946265.00,157279.00,5.03
4138,曜亞,112,Q2,114/10/29,,805930.00,505055.00,3.70
4138,曜亞,112,Q3,114/10/29,,1184004.00,742548.00,4.83
4139,馬光-KY,112,Q2,114/10/29,,576820.00,484814.00,0.03
4139,馬光-KY,112,Q3,114/10/29,,890109.00,756133.00,-0.49
4142,國光生,112,Q1,114/10/29,,169710.00,229615.00,-0.59
4142,國光生,112,Q3,114/10/29,,1225604.00,895927.00,-0.54
4142,國光生,112,Q2,114/10/29,,252259.00,407528.00,-1.16
4147,中裕,112,Q2,114/10/29,,176010.00,97219.00,-0.51
4147,中裕,112,Q3,114/10/29,,333562.00,177438.00,-0.53
4148,全宇生技-KY,112,Q3,114/10/29,,2253108.00,1811859.00,2.31
4148,全宇生技-KY,112,Q2,114/10/29,,1564447.00,1319076.00,1.24
4148,全宇生技-KY,112,Q1,114/10/29,,777969.00,626351.00,0.63
4153,鈺緯,112,Q3,114/10/29,,688982.00,485540.00,0.90
4153,鈺緯,112,Q2,114/10/29,,481733.00,339784.00,0.57
4154,樂威科-KY,112,Q3,114/10/29,,245915.00,265283.00,-2.27
4154,樂威科-KY,112,Q2,114/10/29,,191275.00,193968.00,-1.24
4155,訊映,112,Q2,114/10/29,,640420.00,497854.00,0.30
4155,訊映,112,Q1,114/10/29,,321031.00,246085.00,0.18
4155,訊映,112,Q3,114/10/29,,916120.00,739710.00,0.27
4157,太景*-KY,112,Q3,114/10/29,,114542.00,9411.00,-0.07
4157,太景*-KY,112,Q2,114/10/29,,105231.00,5859.00,-0.06
4160,訊聯基因,112,Q3,114/10/29,,434768.00,262625.00,0.85
4160,訊聯基因,112,Q2,114/10/29,,279972.00,167258.00,0.69
4161,聿新科,112,Q3,114/10/29,,581921.00,423642.00,1.00
4161,聿新科,112,Q2,114/10/29,,346398.00,257472.00,0.40
4162,智擎,112,Q2,114/10/29,,334403.00,26256.00,1.09
4162,智擎,112,Q3,114/10/29,,580345.00,37860.00,1.65
4163,鐿鈦,112,Q2,114/10/29,,1273339.00,730779.00,4.52
4163,鐿鈦,112,Q3,114/10/29,,1860450.00,1069313.00,6.71
4164,承業醫,112,Q3,114/10/29,,2424121.00,1750803.00,1.33
4164,承業醫,112,Q1,114/10/29,,800310.00,577164.00,0.49
4164,承業醫,112,Q2,114/10/29,,1686464.00,1196166.00,1.07
4166,友霖,112,Q2,114/10/29,,427233.00,208027.00,0.00
4167,松瑞藥,112,Q2,114/10/29,,445070.00,363085.00,0.01
4167,松瑞藥,112,Q3,114/10/29,,732296.00,643790.00,-0.04
4168,醣聯,112,Q3,114/10/29,,2542.00,1547.00,-1.06
4168,醣聯,112,Q2,114/10/29,,1609.00,1124.00,-0.51
4171,瑞基,112,Q3,114/10/29,,170635.00,127660.00,-1.88
4171,瑞基,112,Q2,114/10/29,,122448.00,99155.00,-1.45
4173,久裕,112,Q2,114/10/29,,556848.00,439313.00,0.51
4173,久裕,112,Q3,114/10/29,,857640.00,684159.00,0.74
4174,浩鼎,112,Q2,114/10/29,,11654.00,49482.00,0.20
4174,浩鼎,112,Q3,114/10/29,,23130.00,82418.00,-2.28
4175,杏一,112,Q3,114/10/29,,5438501.00,3787909.00,0.83
4175,杏一,112,Q2,114/10/29,,3590693.00,2503846.00,0.53
4183,福永生技,112,Q3,114/10/29,,319540.00,242359.00,0.71
4183,福永生技,112,Q2,114/10/29,,203261.00,156257.00,0.28
4188,安克,112,Q3,114/10/29,,41842.00,16654.00,-0.65
4188,安克,112,Q2,114/10/29,,26137.00,11209.00,-0.44
4190,佐登-KY,112,Q2,114/10/29,,1596953.00,489576.00,0.87
4190,佐登-KY,112,Q3,114/10/29,,2274816.00,720543.00,0.17
4190,佐登-KY,112,Q1,114/10/29,,782098.00,247369.00,0.09
4192,杏國,112,Q3,114/10/29,,14017.00,6015.00,-2.60
4192,杏國,112,Q2,114/10/29,,8231.00,3669.00,-1.64
4198,欣大健康,112,Q3,114/10/29,,174799.00,139964.00,-2.08
4198,欣大健康,112,Q2,114/10/29,,106481.00,90938.00,-1.67
4205,中華食,112,Q3,114/10/29,,1442605.00,912337.00,2.84
4205,中華食,112,Q2,114/10/29,,936149.00,593418.00,1.83
4207,環泰,112,Q3,114/10/29,,3976579.00,3397428.00,0.95
4207,環泰,112,Q2,114/10/29,,2673894.00,2265562.00,0.73
4303,信立,112,Q2,114/10/29,,90853.00,81926.00,0.80
4303,信立,112,Q3,114/10/29,,126465.00,118367.00,0.84
4304,勝昱,112,Q2,114/10/29,,302187.00,287692.00,-0.66
4304,勝昱,112,Q3,114/10/29,,379230.00,362118.00,-0.66
4305,世坤,112,Q2,114/10/29,,433668.00,324106.00,1.40
4305,世坤,112,Q3,114/10/29,,687381.00,511321.00,2.53
4306,炎洲,112,Q1,114/10/29,,2941980.00,2491015.00,0.15
4306,炎洲,112,Q2,114/10/29,,6044903.00,5071433.00,0.56
4306,炎洲,112,Q3,114/10/29,,9204859.00,7660059.00,0.94
4401,東隆興,112,Q3,114/10/29,,2016013.00,1899128.00,0.00
4401,東隆興,112,Q2,114/10/29,,1293830.00,1222593.00,-0.14
4402,郡都開發,112,Q3,114/10/29,,56934.00,60401.00,-0.14
4402,郡都開發,112,Q2,114/10/29,,36781.00,34803.00,-0.23
4406,新昕纖,112,Q3,114/10/29,,304595.00,319219.00,-0.01
4406,新昕纖,112,Q2,114/10/29,,198804.00,207739.00,0.08
4413,飛寶企業,112,Q2,114/10/29,,230378.00,180699.00,0.37
4413,飛寶企業,112,Q3,114/10/29,,357243.00,279515.00,0.94
4414,如興,112,Q1,114/10/29,,3188894.00,3018288.00,-0.66
4414,如興,112,Q3,114/10/29,,10548653.00,9070575.00,-0.69
4414,如興,112,Q2,114/10/29,,6722440.00,5880427.00,-0.69
4416,三圓,112,Q3,114/10/29,,74470.00,32834.00,-0.22
4416,三圓,112,Q2,114/10/29,,49142.00,22191.00,-0.07
4417,金洲,112,Q2,114/10/29,,1427487.00,1067526.00,1.66
4417,金洲,112,Q3,114/10/29,,2228334.00,1656470.00,2.69
4419,皇家美食,112,Q2,114/10/29,,196450.00,111192.00,-0.20
4419,皇家美食,112,Q3,114/10/29,,284667.00,174521.00,-0.24
4420,光明,112,Q3,114/10/29,,494917.00,500082.00,-1.60
4420,光明,112,Q2,114/10/29,,323140.00,327802.00,-0.91
4426,利勤,112,Q3,114/10/29,,997804.00,811817.00,0.11
4426,利勤,112,Q1,114/10/29,,379641.00,288955.00,0.06
4426,利勤,112,Q2,114/10/29,,643274.00,525404.00,-0.01
4430,耀億,112,Q3,114/10/29,,1460579.00,1227739.00,-1.66
4430,耀億,112,Q2,114/10/29,,1001883.00,824337.00,-0.89
4432,銘旺實,112,Q2,114/10/29,,585115.00,440083.00,1.08
4432,銘旺實,112,Q3,114/10/29,,910025.00,686267.00,2.11
4433,興采,112,Q2,114/10/29,,1266603.00,1013580.00,-0.81
4433,興采,112,Q3,114/10/29,,2021047.00,1583607.00,0.05
4438,廣越,112,Q3,114/10/29,,13923765.00,11701063.00,8.31
4438,廣越,112,Q1,114/10/29,,2657184.00,2266896.00,-0.45
4438,廣越,112,Q2,114/10/29,,7410343.00,6236998.00,2.03
4439,冠星-KY,112,Q2,114/10/29,,2951131.00,2180047.00,9.03
4439,冠星-KY,112,Q3,114/10/29,,4214060.00,3171022.00,10.49
4439,冠星-KY,112,Q1,114/10/29,,1461352.00,1064080.00,4.21
4440,宜新實業,112,Q1,114/10/29,,257614.00,228826.00,0.16
4440,宜新實業,112,Q3,114/10/29,,746048.00,677192.00,0.36
4440,宜新實業,112,Q2,114/10/29,,480367.00,434108.00,0.28
4441,振大環球,112,Q2,114/10/29,,2539069.00,1986348.00,5.14
4442,竣邦-KY,112,Q3,114/10/29,,751494.00,578206.00,0.81
4442,竣邦-KY,112,Q2,114/10/29,,532580.00,406490.00,0.79
4502,健信,112,Q2,114/10/29,,636023.00,541638.00,-0.40
4502,健信,112,Q3,114/10/29,,1078166.00,899255.00,0.13
4503,金雨,112,Q2,114/10/29,,100146.00,117851.00,-0.57
4503,金雨,112,Q3,114/10/29,,180043.00,202702.00,-0.77
4506,崇友,112,Q2,114/10/29,,2589734.00,1816820.00,2.74
4506,崇友,112,Q3,114/10/29,,3985334.00,2783763.00,4.11
4510,高鋒,112,Q3,114/10/29,,1522799.00,1181454.00,0.91
4510,高鋒,112,Q2,114/10/29,,919079.00,730815.00,0.23
4513,福裕,112,Q2,114/10/29,,656727.00,446431.00,-0.03
4513,福裕,112,Q3,114/10/29,,989093.00,713738.00,1.99
4523,永彰,112,Q2,114/10/29,,275468.00,208552.00,1.36
4523,永彰,112,Q3,114/10/29,,412012.00,312093.00,1.21
4526,東台,112,Q3,114/10/29,,5708256.00,4467007.00,-0.05
4526,東台,112,Q2,114/10/29,,3744365.00,2923339.00,-0.09
4526,東台,112,Q1,114/10/29,,1735734.00,1343824.00,-0.02
4527,方方土霖,112,Q3,114/10/29,,2230234.00,1750237.00,1.74
4527,方方土霖,112,Q2,114/10/29,,1337474.00,1024018.00,1.04
4528,江興鍛,112,Q2,114/10/29,,926063.00,755636.00,0.33
4528,江興鍛,112,Q3,114/10/29,,1422033.00,1165765.00,0.60
4529,淳紳,112,Q3,114/10/29,,3524.00,3604.00,-0.53
4529,淳紳,112,Q2,114/10/29,,1921.00,2403.00,-0.39
4530,宏易,112,Q3,114/10/29,,124571.00,88116.00,-0.72
4530,宏易,112,Q2,114/10/29,,83010.00,57381.00,-0.46
4532,瑞智,112,Q1,114/10/29,,3882532.00,3280350.00,0.22
4532,瑞智,112,Q2,114/10/29,,8393272.00,7149851.00,0.74
4532,瑞智,112,Q3,114/10/29,,12460446.00,10629005.00,1.17
4533,協易機,112,Q3,114/10/29,,2592616.00,1816447.00,1.57
4533,協易機,112,Q2,114/10/29,,1861496.00,1294841.00,1.14
4534,慶騰,112,Q3,114/10/29,,510245.00,528918.00,-1.26
4534,慶騰,112,Q2,114/10/29,,343501.00,377493.00,-1.12
4535,至興,112,Q2,114/10/29,,1367104.00,1103739.00,1.16
4535,至興,112,Q3,114/10/29,,2089334.00,1691284.00,1.77
4536,拓凱,112,Q2,114/10/29,,5259992.00,3582280.00,8.80
4536,拓凱,112,Q3,114/10/29,,7247192.00,4916955.00,12.99
4536,拓凱,112,Q1,114/10/29,,2757522.00,1903208.00,3.60
4538,大詠城,112,Q3,114/10/29,,349765.00,265105.00,0.81
4538,大詠城,112,Q2,114/10/29,,253785.00,186280.00,0.85
4540,全球傳動,112,Q3,114/10/29,,2109650.00,1662622.00,0.40
4540,全球傳動,112,Q2,114/10/29,,1479650.00,1156767.00,0.10
4540,全球傳動,112,Q1,114/10/29,,736057.00,562838.00,0.43
4541,晟田,112,Q2,114/10/29,,589138.00,572210.00,-0.50
4541,晟田,112,Q3,114/10/29,,902140.00,875974.00,-0.54
4542,科嶠,112,Q2,114/10/29,,418253.00,271665.00,0.91
4542,科嶠,112,Q3,114/10/29,,640631.00,400868.00,2.40
4543,萬在,112,Q3,114/10/29,,647082.00,444630.00,2.39
4543,萬在,112,Q2,114/10/29,,471909.00,320792.00,1.60
4545,銘鈺,112,Q2,114/10/29,,1138470.00,954854.00,0.54
4545,銘鈺,112,Q3,114/10/29,,1641468.00,1326401.00,1.31
4545,銘鈺,112,Q1,114/10/29,,623029.00,550281.00,-0.03
4549,桓達,112,Q3,114/10/29,,1021987.00,474151.00,3.80
4549,桓達,112,Q2,114/10/29,,668496.00,321823.00,2.45
4550,長佳,112,Q2,114/10/29,,781262.00,688110.00,0.92
4550,長佳,112,Q3,114/10/29,,1370404.00,1189701.00,2.18
4551,智伸科,112,Q1,114/10/29,,1861454.00,1447373.00,1.38
4551,智伸科,112,Q2,114/10/29,,3701026.00,2908736.00,2.53
4551,智伸科,112,Q3,114/10/29,,5504495.00,4296332.00,4.05
4552,力達-KY,112,Q1,114/10/29,,806904.00,640021.00,0.55
4552,力達-KY,112,Q2,114/10/29,,2091526.00,1620185.00,1.52
4552,力達-KY,112,Q3,114/10/29,,3585322.00,2793762.00,2.25
4554,橙的,112,Q3,114/10/29,,249947.00,152794.00,0.55
4554,橙的,112,Q2,114/10/29,,155187.00,96191.00,0.06
4555,氣立,112,Q1,114/10/29,,342595.00,235629.00,0.04
4555,氣立,112,Q3,114/10/29,,1040567.00,746816.00,-0.11
4555,氣立,112,Q2,114/10/29,,730692.00,514270.00,0.17
4556,旭然,112,Q3,114/10/29,,450369.00,279573.00,0.21
4556,旭然,112,Q2,114/10/29,,291468.00,184259.00,0.13
4557,永新-KY,112,Q1,114/10/29,,694290.00,489251.00,1.40
4557,永新-KY,112,Q3,114/10/29,,2348110.00,1602654.00,6.96
4557,永新-KY,112,Q2,114/10/29,,1541113.00,1062422.00,4.47
4558,寶緯,112,Q3,114/10/29,,1266029.00,1180277.00,0.34
4558,寶緯,112,Q2,114/10/29,,696096.00,681274.00,-0.44
4560,強信-KY,112,Q1,114/10/29,,260934.00,182120.00,0.02
4560,強信-KY,112,Q3,114/10/29,,908661.00,634782.00,0.80
4560,強信-KY,112,Q2,114/10/29,,596809.00,420215.00,0.65
4561,健椿,112,Q2,114/10/29,,537163.00,411705.00,0.71
4561,健椿,112,Q3,114/10/29,,897287.00,656192.00,2.01
4562,穎漢,112,Q2,114/10/29,,353852.00,232466.00,-0.49
4562,穎漢,112,Q1,114/10/29,,198913.00,127369.00,-0.07
4562,穎漢,112,Q3,114/10/29,,562728.00,368798.00,-0.41
4563,百德,112,Q2,114/10/29,,1221017.00,858576.00,1.23
4563,百德,112,Q3,114/10/29,,1934142.00,1410491.00,1.64
4564,元翎,112,Q2,114/10/29,,689338.00,732531.00,-0.99
4564,元翎,112,Q1,114/10/29,,331414.00,351696.00,-0.46
4564,元翎,112,Q3,114/10/29,,1016918.00,1082578.00,-1.28
4566,時碩工業,112,Q3,114/10/29,,3215082.00,2505002.00,3.28
4566,時碩工業,112,Q1,114/10/29,,1141815.00,891595.00,0.76
4566,時碩工業,112,Q2,114/10/29,,2161239.00,1700168.00,1.77
4568,科際精密,112,Q2,114/10/29,,488064.00,338654.00,0.07
4568,科際精密,112,Q3,114/10/29,,810733.00,561235.00,1.00
4569,六方科-KY,112,Q3,114/10/29,,874165.00,708350.00,3.99
4569,六方科-KY,112,Q2,114/10/29,,577549.00,460235.00,2.76
4569,六方科-KY,112,Q1,114/10/29,,300087.00,241942.00,1.02
4571,鈞興-KY,112,Q3,114/10/29,,1738002.00,1240276.00,4.02
4571,鈞興-KY,112,Q2,114/10/29,,1088414.00,780228.00,2.83
4571,鈞興-KY,112,Q1,114/10/29,,587127.00,410925.00,1.23
4572,駐龍,112,Q3,114/10/29,,627407.00,333511.00,5.07
4572,駐龍,112,Q1,114/10/29,,191376.00,107602.00,1.65
4572,駐龍,112,Q2,114/10/29,,410467.00,221349.00,3.43
4576,大銀微系統,112,Q2,114/10/29,,1114057.00,791578.00,-0.10
4576,大銀微系統,112,Q1,114/10/29,,552292.00,388272.00,0.05
4576,大銀微系統,112,Q3,114/10/29,,1622351.00,1135662.00,0.04
4577,達航科技,112,Q2,114/10/29,,494764.00,350880.00,0.47
4577,達航科技,112,Q3,114/10/29,,618182.00,475579.00,-0.38
4580,捷流閥業,112,Q3,114/10/29,,2080925.00,1423564.00,6.42
4580,捷流閥業,112,Q2,114/10/29,,1390996.00,964511.00,4.23
4581,光隆精密-KY,112,Q2,114/10/29,,596198.00,400790.00,3.32
4581,光隆精密-KY,112,Q3,114/10/29,,899664.00,603235.00,4.70
4581,光隆精密-KY,112,Q1,114/10/29,,302566.00,201983.00,1.40
4583,台灣精銳,112,Q1,114/10/29,,655796.00,297675.00,2.44
4583,台灣精銳,112,Q3,114/10/29,,2004573.00,891227.00,9.40
4583,台灣精銳,112,Q2,114/10/29,,1358307.00,604969.00,5.61
4584,君帆,112,Q2,114/10/29,,474092.00,322979.00,1.44
4584,君帆,112,Q3,114/10/29,,731435.00,495908.00,2.19
4585,達明,112,Q2,114/10/29,,590151.00,309580.00,0.05
4588,玖鼎電力,112,Q3,114/10/29,,830639.00,590738.00,3.17
4588,玖鼎電力,112,Q2,114/10/29,,586058.00,420778.00,2.28
4609,唐鋒,112,Q2,114/10/29,,48407.00,44269.00,-0.45
4609,唐鋒,112,Q3,114/10/29,,65958.00,61267.00,-0.68
4702,中美實,112,Q2,114/10/29,,310089.00,282254.00,0.07
4702,中美實,112,Q3,114/10/29,,445596.00,402769.00,0.52
4706,大恭,112,Q3,114/10/29,,791291.00,696685.00,0.00
4706,大恭,112,Q2,114/10/29,,504712.00,453895.00,-0.17
4707,磐亞,112,Q3,114/10/29,,1006911.00,929132.00,0.71
4707,磐亞,112,Q2,114/10/29,,634389.00,601036.00,0.43
4711,永純,112,Q2,114/10/29,,377692.00,317068.00,0.29
4711,永純,112,Q3,114/10/29,,579586.00,496412.00,0.31
4714,永捷,112,Q2,114/10/29,,271438.00,223035.00,0.10
4714,永捷,112,Q3,114/10/29,,390051.00,320532.00,0.06
4716,大立,112,Q3,114/10/29,,386314.00,345822.00,-0.23
4716,大立,112,Q2,114/10/29,,242680.00,216805.00,-0.12
4720,德淵,112,Q1,114/10/29,,754792.00,611395.00,-0.02
4720,德淵,112,Q3,114/10/29,,2435756.00,1955434.00,0.78
4720,德淵,112,Q2,114/10/29,,1588075.00,1293167.00,0.12
4721,美琪瑪,112,Q2,114/10/29,,1281022.00,1210922.00,-1.18
4721,美琪瑪,112,Q3,114/10/29,,1830902.00,1667339.00,-0.55
4722,國精化,112,Q1,114/10/29,,739835.00,642748.00,0.02
4722,國精化,112,Q2,114/10/29,,1602270.00,1370493.00,0.42
4722,國精化,112,Q3,114/10/29,,2501941.00,2121934.00,1.21
4726,永昕,112,Q2,114/10/29,,356437.00,552760.00,-1.99
4726,永昕,112,Q3,114/10/29,,469701.00,767756.00,-2.58
4728,雙美,112,Q2,114/10/29,,810523.00,129587.00,5.01
