公司代號名稱,股東會日期,股利所屬年(季)度,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
5483 - 中美晶,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,5.30000000,0.0,0.0,"      3,106,974,750",0.0,0.0,0.0,                  0
5483 - 中美晶,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,3.50000000,0.0,0.0,"      2,051,775,779",0.0,0.0,0.0,                  0
5483 - 中美晶,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,3.50000000,0.0,0.0,"      2,051,775,779",0.0,0.0,0.0,                  0
5483 - 中美晶,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,3.50000000,0.0,0.0,"      2,051,775,779",0.0,0.0,0.0,                  0
5484 - 慧友,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5484 - 慧友,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5484 - 慧友,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5484 - 慧友,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5487 - 通泰,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5487 - 通泰,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5487 - 通泰,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5487 - 通泰,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5488 - 松普,113/06/26,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5488 - 松普,113/06/26,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5488 - 松普,113/06/26,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5488 - 松普,113/06/26,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5489 - 彩富,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,1.00000000,0.0,0.0,"        100,586,941",0.0,0.0,0.0,                  0
5489 - 彩富,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,1.00000000,0.0,0.0,"        100,586,941",0.0,0.0,0.0,                  0
5489 - 彩富,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,1.00000000,0.0,0.0,"        100,586,941",0.0,0.0,0.0,                  0
5489 - 彩富,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,1.00000000,0.0,0.0,"        100,586,941",0.0,0.0,0.0,                  0
5490 - 同亨,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5490 - 同亨,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5490 - 同亨,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5490 - 同亨,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5493 - 三聯,113/05/29,112年 下半年,112/07/01~112/12/31,現金股利經董事會決議、增資配股經董事會擬議,2.60000000,0.0,0.0,"        108,182,919",0.50000000,0.0,0.0,"          2,080,440"
5493 - 三聯,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5493 - 三聯,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5493 - 三聯,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5493 - 三聯,113/05/29,112年 下半年,112/07/01~112/12/31,現金股利經董事會決議、增資配股經董事會擬議,2.60000000,0.0,0.0,"        108,182,919",0.50000000,0.0,0.0,"          2,080,440"
5493 - 三聯,113/05/29,112年 下半年,112/07/01~112/12/31,現金股利經董事會決議、增資配股經董事會擬議,2.60000000,0.0,0.0,"        108,182,919",0.50000000,0.0,0.0,"          2,080,440"
5493 - 三聯,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5493 - 三聯,113/05/29,112年 下半年,112/07/01~112/12/31,現金股利經董事會決議、增資配股經董事會擬議,2.60000000,0.0,0.0,"        108,182,919",0.50000000,0.0,0.0,"          2,080,440"
5498 - 凱崴,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5498 - 凱崴,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5498 - 凱崴,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5498 - 凱崴,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5508 - 永信建,不適用,112年 年度,112/01/01~112/12/31,董事會決議,11.29120000,0.0,0.0,"      2,455,024,535",0.0,0.0,0.0,                  0
5508 - 永信建,不適用,112年 年度,112/01/01~112/12/31,董事會決議,11.29120000,0.0,0.0,"      2,455,024,535",0.0,0.0,0.0,                  0
5508 - 永信建,不適用,112年 年度,112/01/01~112/12/31,董事會決議,11.29120000,0.0,0.0,"      2,455,024,535",0.0,0.0,0.0,                  0
5508 - 永信建,不適用,112年 年度,112/01/01~112/12/31,董事會決議,11.29120000,0.0,0.0,"      2,455,024,535",0.0,0.0,0.0,                  0
5511 - 德昌,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,0.0,"        567,200,000",0.0,0.0,0.0,                  0
5511 - 德昌,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,0.0,"        567,200,000",0.0,0.0,0.0,                  0
5511 - 德昌,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,0.0,"        567,200,000",0.0,0.0,0.0,                  0
5511 - 德昌,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,0.0,"        567,200,000",0.0,0.0,0.0,                  0
5512 - 力麒,113/06/19,112年 年度,112/01/01~112/12/31,股東會確認,0.24000000,0.0,0.0,"        178,558,251",0.30000000,0.0,0.0,"         22,319,782"
5512 - 力麒,113/06/19,112年 年度,112/01/01~112/12/31,股東會確認,0.24000000,0.0,0.0,"        178,558,251",0.30000000,0.0,0.0,"         22,319,782"
5512 - 力麒,113/06/19,112年 年度,112/01/01~112/12/31,股東會確認,0.24000000,0.0,0.0,"        178,558,251",0.30000000,0.0,0.0,"         22,319,782"
5512 - 力麒,113/06/19,112年 年度,112/01/01~112/12/31,股東會確認,0.24000000,0.0,0.0,"        178,558,251",0.30000000,0.0,0.0,"         22,319,782"
5514 - 三豐,113/05/23,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.50000000,0.0,0.0,"         10,811,277"
5514 - 三豐,113/05/23,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.50000000,0.0,0.0,"         10,811,277"
5514 - 三豐,113/05/23,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.50000000,0.0,0.0,"         10,811,277"
5514 - 三豐,113/05/23,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.50000000,0.0,0.0,"         10,811,277"
5515 - 建國,113/06/18,112年 年度,112/01/01~112/12/31,股東會確認,1.00000000,0.0,0.0,"        252,000,105",0.0,0.0,0.0,                  0
5515 - 建國,113/06/18,112年 年度,112/01/01~112/12/31,股東會確認,1.00000000,0.0,0.0,"        252,000,105",0.0,0.0,0.0,                  0
5515 - 建國,113/06/18,112年 年度,112/01/01~112/12/31,股東會確認,1.00000000,0.0,0.0,"        252,000,105",0.0,0.0,0.0,                  0
5515 - 建國,113/06/18,112年 年度,112/01/01~112/12/31,股東會確認,1.00000000,0.0,0.0,"        252,000,105",0.0,0.0,0.0,                  0
5516 - 雙喜,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.20000000,0.0,0.0,"         10,008,781",0.30000000,0.0,0.0,"          1,501,317"
5516 - 雙喜,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.20000000,0.0,0.0,"         10,008,781",0.30000000,0.0,0.0,"          1,501,317"
5516 - 雙喜,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.20000000,0.0,0.0,"         10,008,781",0.30000000,0.0,0.0,"          1,501,317"
5516 - 雙喜,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.20000000,0.0,0.0,"         10,008,781",0.30000000,0.0,0.0,"          1,501,317"
5519 - 隆大,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.20000000,0.0,0.0,"        482,233,796",0.0,0.0,0.0,                  0
5519 - 隆大,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.20000000,0.0,0.0,"        482,233,796",0.0,0.0,0.0,                  0
5519 - 隆大,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.20000000,0.0,0.0,"        482,233,796",0.0,0.0,0.0,                  0
5519 - 隆大,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.20000000,0.0,0.0,"        482,233,796",0.0,0.0,0.0,                  0
5520 - 力泰,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.60000000,0.0,0.0,"        275,886,127",0.0,0.0,0.0,                  0
5520 - 力泰,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.60000000,0.0,0.0,"        275,886,127",0.0,0.0,0.0,                  0
5520 - 力泰,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.60000000,0.0,0.0,"        275,886,127",0.0,0.0,0.0,                  0
5520 - 力泰,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.60000000,0.0,0.0,"        275,886,127",0.0,0.0,0.0,                  0
5521 - 工信,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5521 - 工信,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5521 - 工信,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5521 - 工信,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"      1,953,990,602",0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"      1,953,990,602",0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"      1,953,990,602",0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,1.00000000,0.0,0.0,"        781,596,241",0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,1.00000000,0.0,0.0,"        781,596,241",0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"      1,953,990,602",0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,1.00000000,0.0,0.0,"        781,596,241",0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,1.00000000,0.0,0.0,"        781,596,241",0.0,0.0,0.0,                  0
5523 - 豐謙,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        232,502,196",0.0,0.0,0.0,                  0
5523 - 豐謙,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        232,502,196",0.0,0.0,0.0,                  0
5523 - 豐謙,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        232,502,196",0.0,0.0,0.0,                  0
5523 - 豐謙,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        232,502,196",0.0,0.0,0.0,                  0
5525 - 順天,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"        336,560,090",0.60000000,0.0,0.0,"         16,828,004"
5525 - 順天,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"        336,560,090",0.60000000,0.0,0.0,"         16,828,004"
5525 - 順天,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"        336,560,090",0.60000000,0.0,0.0,"         16,828,004"
5525 - 順天,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"        336,560,090",0.60000000,0.0,0.0,"         16,828,004"
5529 - 鉅陞,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5529 - 鉅陞,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5529 - 鉅陞,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5529 - 鉅陞,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5530 - 龍巖,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5530 - 龍巖,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5530 - 龍巖,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5530 - 龍巖,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5531 - 鄉林,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5531 - 鄉林,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5531 - 鄉林,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5531 - 鄉林,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5533 - 皇鼎,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.20000000,0.0,0.0,"        342,293,933",0.0,0.0,0.0,                  0
5533 - 皇鼎,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.20000000,0.0,0.0,"        342,293,933",0.0,0.0,0.0,                  0
5533 - 皇鼎,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.20000000,0.0,0.0,"        342,293,933",0.0,0.0,0.0,                  0
5533 - 皇鼎,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.20000000,0.0,0.0,"        342,293,933",0.0,0.0,0.0,                  0
5534 - 長虹,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,5.50000000,0.0,0.0,"      1,596,792,780",0.0,0.0,0.0,                  0
5534 - 長虹,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,5.50000000,0.0,0.0,"      1,596,792,780",0.0,0.0,0.0,                  0
5534 - 長虹,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,5.50000000,0.0,0.0,"      1,596,792,780",0.0,0.0,0.0,                  0
5534 - 長虹,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,5.50000000,0.0,0.0,"      1,596,792,780",0.0,0.0,0.0,                  0
5536 - 聖暉*,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,6.00000000,0.0,0.0,"        744,485,580",0.0,0.0,0.0,                  0
5536 - 聖暉*,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,4.50000000,0.0,0.0,"        558,364,185",0.0,0.0,0.0,                  0
5536 - 聖暉*,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,6.00000000,0.0,0.0,"        744,485,580",0.0,0.0,0.0,                  0
5536 - 聖暉*,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,4.50000000,0.0,0.0,"        558,364,185",0.0,0.0,0.0,                  0
5536 - 聖暉*,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,6.00000000,0.0,0.0,"        744,485,580",0.0,0.0,0.0,                  0
5536 - 聖暉*,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,6.00000000,0.0,0.0,"        744,485,580",0.0,0.0,0.0,                  0
5536 - 聖暉*,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,4.50000000,0.0,0.0,"        558,364,185",0.0,0.0,0.0,                  0
5536 - 聖暉*,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,4.50000000,0.0,0.0,"        558,364,185",0.0,0.0,0.0,                  0
5538 - 東明-KY,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"        201,203,333",0.0,0.0,0.0,                  0
5538 - 東明-KY,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"        201,203,333",0.0,0.0,0.0,                  0
5538 - 東明-KY,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"        201,203,333",0.0,0.0,0.0,                  0
5538 - 東明-KY,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"        201,203,333",0.0,0.0,0.0,                  0
5543 - 桓鼎-KY,103/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.10000000,"          3,930,446",0.0,0.0,0.30000000,"          1,179,134"
5543 - 桓鼎-KY,103/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.10000000,"          3,930,446",0.0,0.0,0.30000000,"          1,179,134"
5543 - 桓鼎-KY,103/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.10000000,"          3,930,446",0.0,0.0,0.30000000,"          1,179,134"
5543 - 桓鼎-KY,103/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.10000000,"          3,930,446",0.0,0.0,0.30000000,"          1,179,134"
5546 - 永固-KY,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,2.00000000,"        164,706,804",0.0,0.0,0.0,                  0
5546 - 永固-KY,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,2.00000000,"        164,706,804",0.0,0.0,0.0,                  0
5546 - 永固-KY,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,2.00000000,"        164,706,804",0.0,0.0,0.0,                  0
5546 - 永固-KY,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,2.00000000,"        164,706,804",0.0,0.0,0.0,                  0
5548 - 安倉,113/06/27,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,1.37847222,0.0,0.0,"         49,625,000",0.27569445,0.0,0.0,"         36,000,000"
5548 - 安倉,113/06/27,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,1.37847222,0.0,0.0,"         49,625,000",0.27569445,0.0,0.0,"         36,000,000"
5548 - 安倉,113/06/27,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,1.37847222,0.0,0.0,"         49,625,000",0.27569445,0.0,0.0,"         36,000,000"
5548 - 安倉,113/06/27,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,1.37847222,0.0,0.0,"         49,625,000",0.27569445,0.0,0.0,"         36,000,000"
5601 - 台聯櫃,113/06/05,112年 年度,112/01/01~112/12/31,股東會確認,0.38500000,0.0,0.0,"         24,948,000",0.0,0.0,0.0,                  0
5601 - 台聯櫃,113/06/05,112年 年度,112/01/01~112/12/31,股東會確認,0.38500000,0.0,0.0,"         24,948,000",0.0,0.0,0.0,                  0
5601 - 台聯櫃,113/06/05,112年 年度,112/01/01~112/12/31,股東會確認,0.38500000,0.0,0.0,"         24,948,000",0.0,0.0,0.0,                  0
5601 - 台聯櫃,113/06/05,112年 年度,112/01/01~112/12/31,股東會確認,0.38500000,0.0,0.0,"         24,948,000",0.0,0.0,0.0,                  0
5603 - 陸海,113/06/12,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"        125,851,928",0.0,0.0,0.0,                  0
5603 - 陸海,113/06/12,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"        125,851,928",0.0,0.0,0.0,                  0
5603 - 陸海,113/06/12,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"        125,851,928",0.0,0.0,0.0,                  0
5603 - 陸海,113/06/12,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"        125,851,928",0.0,0.0,0.0,                  0
5604 - 中連,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,1.00000000,0.0,"        217,565,936",0.0,0.0,0.0,                  0
5604 - 中連,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,1.00000000,0.0,"        217,565,936",0.0,0.0,0.0,                  0
5604 - 中連,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,1.00000000,0.0,"        217,565,936",0.0,0.0,0.0,                  0
5604 - 中連,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,1.00000000,0.0,"        217,565,936",0.0,0.0,0.0,                  0
5607 - 遠雄港,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.90000000,0.0,0.0,"        302,739,309",0.80000000,0.0,0.0,"         26,910,160"
5607 - 遠雄港,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.90000000,0.0,0.0,"        302,739,309",0.80000000,0.0,0.0,"         26,910,160"
5607 - 遠雄港,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.90000000,0.0,0.0,"        302,739,309",0.80000000,0.0,0.0,"         26,910,160"
5607 - 遠雄港,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.90000000,0.0,0.0,"        302,739,309",0.80000000,0.0,0.0,"         26,910,160"
5608 - 四維航,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5608 - 四維航,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5608 - 四維航,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5608 - 四維航,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5609 - 中菲行,不適用,112年 年度,112/01/01~112/12/31,董事會決議,6.00000000,0.0,0.0,"        844,464,000",0.0,0.0,0.0,                  0
5609 - 中菲行,不適用,112年 年度,112/01/01~112/12/31,董事會決議,6.00000000,0.0,0.0,"        844,464,000",0.0,0.0,0.0,                  0
5609 - 中菲行,不適用,112年 年度,112/01/01~112/12/31,董事會決議,6.00000000,0.0,0.0,"        844,464,000",0.0,0.0,0.0,                  0
5609 - 中菲行,不適用,112年 年度,112/01/01~112/12/31,董事會決議,6.00000000,0.0,0.0,"        844,464,000",0.0,0.0,0.0,                  0
5701 - 劍湖山,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5701 - 劍湖山,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5701 - 劍湖山,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5701 - 劍湖山,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5703 - 亞都麗緻,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5703 - 亞都麗緻,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5703 - 亞都麗緻,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5703 - 亞都麗緻,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5704 - 老爺知,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"         58,292,487",0.0,0.0,0.0,                  0
5704 - 老爺知,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"         58,292,487",0.0,0.0,0.0,                  0
5704 - 老爺知,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"         58,292,487",0.0,0.0,0.0,                  0
5704 - 老爺知,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"         58,292,487",0.0,0.0,0.0,                  0
5706 - 鳳凰,113/06/07,112年 年度,112/01/01~112/12/31,股東會確認,2.00000000,0.0,0.0,"        146,291,896",1.00000000,0.0,0.0,"          7,314,595"
5706 - 鳳凰,113/06/07,112年 年度,112/01/01~112/12/31,股東會確認,2.00000000,0.0,0.0,"        146,291,896",1.00000000,0.0,0.0,"          7,314,595"
5706 - 鳳凰,113/06/07,112年 年度,112/01/01~112/12/31,股東會確認,2.00000000,0.0,0.0,"        146,291,896",1.00000000,0.0,0.0,"          7,314,595"
5706 - 鳳凰,113/06/07,112年 年度,112/01/01~112/12/31,股東會確認,2.00000000,0.0,0.0,"        146,291,896",1.00000000,0.0,0.0,"          7,314,595"
5864 - 致和證,113/05/13,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"        154,240,563",1.00000000,0.0,0.0,"         30,848,112"
5864 - 致和證,113/05/13,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"        154,240,563",1.00000000,0.0,0.0,"         30,848,112"
5864 - 致和證,113/05/13,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"        154,240,563",1.00000000,0.0,0.0,"         30,848,112"
5864 - 致和證,113/05/13,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"        154,240,563",1.00000000,0.0,0.0,"         30,848,112"
5871 - 中租-KY,113/05/22,112年 年度,112/01/01~112/12/31,股東會確認,6.50000000,0.0,0.0,"     10,494,720,834",0.20000000,0.0,0.0,"         32,291,448"
