公司代號,公司名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
2540,愛山林,113,2,114/10/29,,4951132.00,2703471.00,2.84
2540,愛山林,113,3,114/10/29,,7502409.00,4368874.00,2.60
2540,愛山林,113,1,114/10/29,,2329422.00,1105364.00,1.53
2540,愛山林,113,4,114/10/29,,11158269.00,7429784.00,3.07
2542,興富發,113,2,114/10/29,,15239706.00,10101422.00,0.69
2542,興富發,113,3,114/10/29,,24738026.00,16117027.00,1.52
2542,興富發,113,4,114/10/29,,36928280.00,23940862.00,3.13
2542,興富發,113,1,114/10/29,,5210156.00,3496718.00,0.32
2543,皇昌,113,3,114/10/29,,9225567.00,7225513.00,4.51
2543,皇昌,113,4,114/10/29,,12431138.00,9445765.00,5.25
2543,皇昌,113,1,114/10/29,,2338888.00,2132355.00,0.39
2543,皇昌,113,2,114/10/29,,6290837.00,4785030.00,3.66
2545,皇翔,113,1,114/10/29,,2430173.00,1388401.00,1.83
2545,皇翔,113,2,114/10/29,,5718349.00,3282320.00,4.28
2545,皇翔,113,3,114/10/29,,10165471.00,5890119.00,7.58
2545,皇翔,113,4,114/10/29,,12392167.00,7030817.00,9.05
2546,根基,113,1,114/10/29,,3002404.00,2783871.00,1.01
2546,根基,113,2,114/10/29,,6510670.00,6063084.00,2.12
2546,根基,113,4,114/10/29,,14234149.00,12916977.00,7.10
2546,根基,113,3,114/10/29,,9907637.00,9149667.00,3.94
2547,日勝生,113,1,114/10/29,,1453785.00,816012.00,-0.11
2547,日勝生,113,2,114/10/29,,3178596.00,1890124.00,-0.20
2547,日勝生,113,4,114/10/29,,7063759.00,4042249.00,-0.08
2547,日勝生,113,3,114/10/29,,4949406.00,2969559.00,-0.26
2548,華固,113,3,114/10/29,,7166529.00,4646898.00,5.01
2548,華固,113,2,114/10/29,,1743068.00,1174315.00,0.69
2548,華固,113,4,114/10/29,,7212415.00,4630768.00,4.58
2548,華固,113,1,114/10/29,,7246.00,1548.00,-0.27
2596,綠意,113,3,114/10/29,,285512.00,265147.00,-0.32
2596,綠意,113,2,114/10/29,,184273.00,175338.00,-0.27
2596,綠意,113,4,114/10/29,,813007.00,648087.00,0.67
2596,綠意,113,1,114/10/29,,98603.00,92957.00,-0.11
2597,潤弘,113,2,114/10/29,,12137233.00,10158637.00,5.55
2597,潤弘,113,4,114/10/29,,26236813.00,21573146.00,10.71
2597,潤弘,113,3,114/10/29,,19018423.00,15952706.00,6.74
2597,潤弘,113,1,114/10/29,,5356902.00,4505536.00,2.14
2601,益航,113,1,114/10/29,,1293337.00,452281.00,-0.07
2601,益航,113,2,114/10/29,,2489735.00,880134.00,-0.08
2601,益航,113,4,114/10/29,,4849992.00,1758916.00,-0.35
2601,益航,113,3,114/10/29,,3600917.00,1283455.00,-0.15
2603,長榮,113,2,114/10/29,,194967265.00,140135773.00,21.86
2603,長榮,113,4,114/10/29,,463567897.00,287463126.00,64.87
2603,長榮,113,3,114/10/29,,347756188.00,212555466.00,50.68
2603,長榮,113,1,114/10/29,,88638659.00,69689351.00,8.14
2605,新興,113,3,114/10/29,,3388388.00,2287106.00,2.22
2605,新興,113,1,114/10/29,,1139558.00,734084.00,0.60
2605,新興,113,4,114/10/29,,4412174.00,3082587.00,2.56
2605,新興,113,2,114/10/29,,2287923.00,1493859.00,1.80
2606,裕民,113,2,114/10/29,,8008977.00,5676797.00,2.61
2606,裕民,113,1,114/10/29,,3845246.00,2792935.00,1.17
2606,裕民,113,3,114/10/29,,12477661.00,8382234.00,4.45
2606,裕民,113,4,114/10/29,,16342503.00,11121538.00,5.54
2607,榮運,113,4,114/10/29,,21247504.00,16965090.00,2.60
2607,榮運,113,3,114/10/29,,16167920.00,12947122.00,1.93
2607,榮運,113,2,114/10/29,,9706741.00,7685172.00,1.22
2607,榮運,113,1,114/10/29,,4485959.00,3507146.00,0.53
2608,嘉里大榮,113,4,114/10/29,,12660756.00,10358661.00,2.25
2608,嘉里大榮,113,1,114/10/29,,2999500.00,2411273.00,0.58
2608,嘉里大榮,113,2,114/10/29,,6086632.00,4945787.00,1.13
2608,嘉里大榮,113,3,114/10/29,,9325279.00,7589953.00,1.70
2609,陽明,113,4,114/10/29,,222705949.00,145078257.00,18.38
2609,陽明,113,1,114/10/29,,43801429.00,33700926.00,2.69
2609,陽明,113,2,114/10/29,,96390649.00,69675047.00,6.66
2609,陽明,113,3,114/10/29,,169229037.00,107899565.00,14.79
2610,華航,113,2,114/10/29,,98913425.00,83379116.00,1.08
2610,華航,113,4,114/10/29,,203879338.00,169719034.00,2.38
2610,華航,113,1,114/10/29,,48644558.00,41047833.00,0.51
2610,華航,113,3,114/10/29,,150928519.00,126179302.00,1.71
2611,志信,113,4,114/10/29,,687138.00,492531.00,1.64
2611,志信,113,2,114/10/29,,332842.00,236895.00,1.51
2611,志信,113,1,114/10/29,,167512.00,116832.00,1.14
2611,志信,113,3,114/10/29,,502777.00,369887.00,1.84
2612,中航,113,3,114/10/29,,3364397.00,2551857.00,2.17
2612,中航,113,1,114/10/29,,1015644.00,786107.00,0.65
2612,中航,113,4,114/10/29,,4637832.00,3453210.00,5.13
2612,中航,113,2,114/10/29,,2143236.00,1643708.00,1.58
2613,中櫃,113,3,114/10/29,,2451923.00,2045546.00,0.85
2613,中櫃,113,1,114/10/29,,768710.00,659833.00,0.15
2613,中櫃,113,2,114/10/29,,1602788.00,1349748.00,0.49
2613,中櫃,113,4,114/10/29,,3285815.00,2735427.00,0.84
2614,東森,113,1,114/10/29,,1435350.00,980760.00,0.02
2614,東森,113,2,114/10/29,,2861740.00,1944269.00,0.44
2614,東森,113,3,114/10/29,,4253576.00,2882033.00,0.65
2614,東森,113,4,114/10/29,,5748993.00,3894446.00,1.24
2615,萬海,113,3,114/10/29,,120273083.00,77843752.00,12.34
2615,萬海,113,2,114/10/29,,65779979.00,49957327.00,5.77
2615,萬海,113,1,114/10/29,,27617583.00,24180535.00,1.65
2615,萬海,113,4,114/10/29,,161798959.00,105331817.00,16.89
2616,山隆,113,1,114/10/29,,3608529.00,3325121.00,0.00
2616,山隆,113,2,114/10/29,,6579823.00,6037016.00,0.01
2616,山隆,113,3,114/10/29,,8752205.00,8087617.00,-1.73
2616,山隆,113,4,114/10/29,,10841809.00,10074105.00,-3.43
2617,台航,113,2,114/10/29,,2153487.00,1272895.00,1.39
2617,台航,113,3,114/10/29,,3306115.00,1934689.00,2.35
2617,台航,113,1,114/10/29,,1027216.00,591780.00,0.81
2617,台航,113,4,114/10/29,,4400046.00,2556870.00,3.08
2618,長榮航,113,2,114/10/29,,107289352.00,83268149.00,2.31
2618,長榮航,113,1,114/10/29,,51915461.00,41503859.00,0.87
2618,長榮航,113,3,114/10/29,,164449396.00,124774338.00,3.98
2618,長榮航,113,4,114/10/29,,221009028.00,166987179.00,5.37
2630,亞航,113,1,114/10/29,,1260477.00,1149251.00,0.18
2630,亞航,113,2,114/10/29,,2525402.00,2287368.00,0.38
2630,亞航,113,3,114/10/29,,3927593.00,3572988.00,0.54
2630,亞航,113,4,114/10/29,,5200056.00,4737697.00,0.67
2633,台灣高鐵,113,2,114/10/29,,26502845.00,14496188.00,0.66
2633,台灣高鐵,113,3,114/10/29,,39750490.00,22187220.00,0.91
2633,台灣高鐵,113,4,114/10/29,,53185664.00,29828709.00,1.15
2633,台灣高鐵,113,1,114/10/29,,13378272.00,7045599.00,0.37
2634,漢翔,113,3,114/10/29,,28016857.00,25248086.00,1.72
2634,漢翔,113,2,114/10/29,,19378011.00,17334334.00,1.46
2634,漢翔,113,4,114/10/29,,39338315.00,35613870.00,2.30
2634,漢翔,113,1,114/10/29,,10575585.00,9488044.00,0.85
2636,台驊控股,113,4,114/10/29,,25445681.00,21559855.00,9.39
2636,台驊控股,113,2,114/10/29,,11492589.00,9690655.00,4.72
2636,台驊控股,113,1,114/10/29,,4657097.00,3829051.00,1.88
2636,台驊控股,113,3,114/10/29,,19117314.00,16214746.00,7.02
2637,慧洋-KY,113,3,114/10/29,,15710259.00,10062958.00,6.38
2637,慧洋-KY,113,4,114/10/29,,20370950.00,13411298.00,8.08
2637,慧洋-KY,113,2,114/10/29,,10224321.00,6589656.00,4.29
2637,慧洋-KY,113,1,114/10/29,,4693996.00,3206413.00,1.99
2640,大車隊,113,1,114/10/29,,729536.00,382084.00,1.94
2640,大車隊,113,4,114/10/29,,3022348.00,1546978.00,8.93
2640,大車隊,113,2,114/10/29,,1473888.00,787475.00,3.94
2640,大車隊,113,3,114/10/29,,2225779.00,1160494.00,6.41
2641,正德,113,1,114/10/29,,389916.00,208445.00,0.52
2641,正德,113,4,114/10/29,,1654400.00,892410.00,1.92
2641,正德,113,3,114/10/29,,1209861.00,643833.00,1.51
2641,正德,113,2,114/10/29,,783801.00,417911.00,0.90
2642,宅配通,113,2,114/10/29,,2024876.00,1795274.00,0.29
2642,宅配通,113,3,114/10/29,,3043099.00,2724949.00,0.30
2642,宅配通,113,1,114/10/29,,1021467.00,890626.00,0.16
2642,宅配通,113,4,114/10/29,,4051174.00,3667938.00,-0.10
2643,捷迅,113,3,114/10/29,,3596092.00,3244493.00,4.25
2643,捷迅,113,2,114/10/29,,2188095.00,1969364.00,2.85
2643,捷迅,113,4,114/10/29,,5259055.00,4765689.00,6.11
2643,捷迅,113,1,114/10/29,,979278.00,879772.00,1.35
2645,長榮航太,113,3,114/10/29,,11709886.00,9339080.00,3.78
2645,長榮航太,113,4,114/10/29,,16284500.00,13164239.00,4.90
2645,長榮航太,113,2,114/10/29,,7681924.00,6202750.00,2.70
2645,長榮航太,113,1,114/10/29,,3698284.00,2970907.00,1.36
2646,星宇航空,113,2,114/10/29,,16332628.00,12915844.00,0.39
2646,星宇航空,113,3,114/10/29,,25927220.00,20440600.00,0.64
2646,星宇航空,113,1,114/10/29,,7995200.00,6147057.00,0.30
2646,星宇航空,113,4,114/10/29,,35546851.00,28355417.00,0.53
2701,萬企,113,2,114/10/29,,155265.00,46890.00,0.24
2701,萬企,113,4,114/10/29,,290002.00,89077.00,0.51
2701,萬企,113,3,114/10/29,,231893.00,73635.00,0.50
2701,萬企,113,1,114/10/29,,75761.00,19025.00,0.06
2702,華園,113,2,114/10/29,,706181.00,106295.00,0.52
2702,華園,113,3,114/10/29,,1085321.00,151472.00,0.33
2702,華園,113,4,114/10/29,,1441827.00,198723.00,0.26
2702,華園,113,1,114/10/29,,333368.00,57362.00,0.29
2704,國賓,113,4,114/10/29,,1302587.00,938158.00,2.77
2704,國賓,113,3,114/10/29,,976898.00,699536.00,3.36
2704,國賓,113,2,114/10/29,,649262.00,461308.00,4.27
2704,國賓,113,1,114/10/29,,352654.00,242808.00,4.29
2705,六福,113,4,114/10/29,,2324483.00,1523734.00,0.46
2705,六福,113,3,114/10/29,,1631285.00,1117952.00,-0.11
2705,六福,113,1,114/10/29,,505938.00,361695.00,0.00
2705,六福,113,2,114/10/29,,1002514.00,717464.00,-0.26
2706,第一店,113,3,114/10/29,,265483.00,60944.00,0.54
2706,第一店,113,1,114/10/29,,85243.00,19814.00,0.05
2706,第一店,113,4,114/10/29,,355880.00,82173.00,0.56
2706,第一店,113,2,114/10/29,,168337.00,40037.00,0.26
2707,晶華,113,3,114/10/29,,4582504.00,3025096.00,7.39
2707,晶華,113,4,114/10/29,,6296962.00,4149679.00,10.57
2707,晶華,113,1,114/10/29,,1747105.00,1080851.00,3.33
2707,晶華,113,2,114/10/29,,3135152.00,2028950.00,5.65
2712,遠雄來,113,3,114/10/29,,250807.00,280600.00,-1.16
2712,遠雄來,113,1,114/10/29,,125954.00,102698.00,-0.09
2712,遠雄來,113,2,114/10/29,,156044.00,179350.00,-0.81
2712,遠雄來,113,4,114/10/29,,354975.00,379382.00,-1.42
2718,全心投控,113,2,114/10/29,,378487.00,172258.00,1.24
2718,全心投控,113,1,114/10/29,,300098.00,132585.00,1.16
2718,全心投控,113,4,114/10/29,,4251276.00,803893.00,35.33
2718,全心投控,113,3,114/10/29,,4129955.00,752655.00,34.49
2719,燦星旅,113,1,114/10/29,,546025.00,481861.00,0.41
2719,燦星旅,113,4,114/10/29,,2286931.00,2186187.00,1.26
2719,燦星旅,113,3,114/10/29,,1807580.00,1695057.00,1.90
2719,燦星旅,113,2,114/10/29,,1069516.00,988954.00,1.85
2722,夏都,113,2,114/10/29,,322068.00,206544.00,0.21
2722,夏都,113,1,114/10/29,,154430.00,106916.00,0.21
2722,夏都,113,3,114/10/29,,511838.00,310679.00,0.32
2722,夏都,113,4,114/10/29,,631447.00,405159.00,0.03
2723,美食-KY,113,2,114/10/29,,9329333.00,3764642.00,1.32
2723,美食-KY,113,4,114/10/29,,18978612.00,7724051.00,3.28
2723,美食-KY,113,3,114/10/29,,14062089.00,5729597.00,2.16
2723,美食-KY,113,1,114/10/29,,4647912.00,1863883.00,0.89
2724,藝舍-KY,113,3,114/10/29,,464976.00,90314.00,2.68
2724,藝舍-KY,113,4,114/10/29,,539391.00,236473.00,2.96
2724,藝舍-KY,113,1,114/10/29,,17789.00,6206.00,-0.84
2724,藝舍-KY,113,2,114/10/29,,74491.00,29218.00,-0.53
2726,雅茗-KY,113,4,114/10/29,,564664.00,237606.00,3.58
2726,雅茗-KY,113,1,114/10/29,,129327.00,56925.00,3.69
2726,雅茗-KY,113,2,114/10/29,,262341.00,112270.00,3.72
2726,雅茗-KY,113,3,114/10/29,,403607.00,166458.00,3.88
2727,王品,113,1,114/10/29,,5652103.00,2975911.00,3.77
2727,王品,113,3,114/10/29,,16764724.00,8800686.00,12.41
2727,王品,113,4,114/10/29,,22290529.00,11760189.00,15.66
2727,王品,113,2,114/10/29,,11011773.00,5778917.00,8.01
2729,瓦城,113,2,114/10/29,,3043941.00,1491514.00,4.67
2729,瓦城,113,3,114/10/29,,4647171.00,2256527.00,7.56
2729,瓦城,113,4,114/10/29,,6075752.00,2963269.00,9.01
2729,瓦城,113,1,114/10/29,,1536974.00,757350.00,2.52
2731,雄獅,113,3,114/10/29,,21381350.00,18543695.00,7.54
2731,雄獅,113,2,114/10/29,,13366423.00,11326679.00,6.64
2731,雄獅,113,4,114/10/29,,28326933.00,24378452.00,9.81
2731,雄獅,113,1,114/10/29,,5944609.00,4933337.00,3.49
2732,六角,113,1,114/10/29,,970501.00,493184.00,1.23
2732,六角,113,2,114/10/29,,1993015.00,988648.00,2.72
2732,六角,113,3,114/10/29,,3049884.00,1496166.00,4.17
2732,六角,113,4,114/10/29,,4013618.00,1958787.00,4.79
2734,易飛網,113,2,114/10/29,,862077.00,782270.00,1.66
2734,易飛網,113,4,114/10/29,,1601599.00,1433992.00,1.00
2734,易飛網,113,1,114/10/29,,670351.00,589895.00,0.10
2734,易飛網,113,3,114/10/29,,1261172.00,1129747.00,1.80
2736,富野,113,4,114/10/29,,385206.00,213290.00,-1.77
2736,富野,113,2,114/10/29,,163023.00,88406.00,-1.18
2736,富野,113,1,114/10/29,,90009.00,43629.00,-0.13
2736,富野,113,3,114/10/29,,242797.00,140524.00,-2.13
2739,寒舍,113,2,114/10/29,,2505298.00,1527070.00,5.67
2739,寒舍,113,4,114/10/29,,5033047.00,3046039.00,5.39
2739,寒舍,113,1,114/10/29,,1355839.00,811127.00,1.82
2739,寒舍,113,3,114/10/29,,3632280.00,2260820.00,4.69
2740,天蔥,113,1,114/10/29,,48449.00,30535.00,-1.00
2740,天蔥,113,3,114/10/29,,181448.00,116957.00,-2.03
2740,天蔥,113,4,114/10/29,,236287.00,151833.00,-4.65
2740,天蔥,113,2,114/10/29,,96199.00,58703.00,-1.66
2743,山富,113,2,114/10/29,,3594073.00,3036532.00,5.91
2743,山富,113,3,114/10/29,,5226328.00,4509967.00,6.49
2743,山富,113,4,114/10/29,,6836888.00,5918453.00,7.24
2743,山富,113,1,114/10/29,,1895439.00,1538508.00,5.40
2745,五福,113,2,114/10/29,,3833170.00,3339300.00,5.86
2745,五福,113,3,114/10/29,,5746268.00,5061782.00,8.50
2745,五福,113,1,114/10/29,,1801500.00,1562701.00,3.11
2745,五福,113,4,114/10/29,,7564997.00,6712391.00,9.07
2748,雲品,113,2,114/10/29,,1235976.00,829354.00,1.68
2748,雲品,113,3,114/10/29,,1755606.00,1191754.00,1.94
2748,雲品,113,4,114/10/29,,2443594.00,1631619.00,3.13
2748,雲品,113,1,114/10/29,,743217.00,472255.00,1.35
2751,王座,113,1,114/10/29,,336483.00,174704.00,0.88
2751,王座,113,3,114/10/29,,1027374.00,526531.00,3.48
2751,王座,113,4,114/10/29,,1389769.00,713697.00,4.55
2751,王座,113,2,114/10/29,,673008.00,349302.00,1.97
2752,豆府,113,4,114/10/29,,3649818.00,1748818.00,15.66
2752,豆府,113,2,114/10/29,,1716438.00,810183.00,7.67
2752,豆府,113,1,114/10/29,,859565.00,401508.00,3.90
2752,豆府,113,3,114/10/29,,2678360.00,1274742.00,11.19
2753,八方雲集,113,4,114/10/29,,8027985.00,5250164.00,9.05
2753,八方雲集,113,3,114/10/29,,5892074.00,3835984.00,6.64
2753,八方雲集,113,2,114/10/29,,3841525.00,2489005.00,4.46
2753,八方雲集,113,1,114/10/29,,1927407.00,1239157.00,2.36
2754,亞洲藏壽司,113,4,114/10/29,,5388458.00,3206196.00,2.31
2754,亞洲藏壽司,113,3,114/10/29,,4107838.00,2434964.00,2.00
2754,亞洲藏壽司,113,1,114/10/29,,1433328.00,841854.00,2.02
2754,亞洲藏壽司,113,2,114/10/29,,2616646.00,1571824.00,1.75
2755,揚秦,113,1,114/10/29,,567063.00,419788.00,1.16
2755,揚秦,113,4,114/10/29,,2533819.00,1855398.00,5.84
2755,揚秦,113,3,114/10/29,,1850813.00,1358067.00,4.29
2755,揚秦,113,2,114/10/29,,1182655.00,870691.00,2.63
2756,聯發國際,113,2,114/10/29,,321927.00,124249.00,1.53
2756,聯發國際,113,1,114/10/29,,157783.00,61614.00,0.76
2756,聯發國際,113,4,114/10/29,,691146.00,267400.00,2.41
2756,聯發國際,113,3,114/10/29,,505041.00,193724.00,1.93
2762,世界健身-KY,113,3,114/10/29,,7275129.00,6081801.00,2.64
2762,世界健身-KY,113,2,114/10/29,,4799771.00,3983443.00,2.07
2762,世界健身-KY,113,1,114/10/29,,2335606.00,1950644.00,0.86
2762,世界健身-KY,113,4,114/10/29,,9816657.00,8231081.00,3.19
2801,彰銀,113,1,114/10/29,3831227.00,,,0.35
2801,彰銀,113,4,114/10/29,14945371.00,,,1.33
2801,彰銀,113,2,114/10/29,7443997.00,,,0.66
2801,彰銀,113,3,114/10/29,11248958.00,,,1.00
2812,台中銀,113,2,114/10/29,4296161.00,,,0.78
2812,台中銀,113,1,114/10/29,2089809.00,,,0.40
2812,台中銀,113,4,114/10/29,8291863.00,,,1.50
2812,台中銀,113,3,114/10/29,6347396.00,,,1.15
2816,旺旺保,113,1,114/10/29,,2771183.00,1730161.00,1.81
2816,旺旺保,113,2,114/10/29,,5479358.00,3537181.00,3.13
2816,旺旺保,113,3,114/10/29,,8116878.00,5399755.00,3.78
2816,旺旺保,113,4,114/10/29,,11016347.00,7219117.00,5.46
2820,華票,113,1,114/10/29,--,,,0.32
2820,華票,113,2,114/10/29,--,,,0.50
2820,華票,113,4,114/10/29,--,,,1.02
2820,華票,113,3,114/10/29,--,,,0.81
2832,台產,113,1,114/10/29,,1863763.00,992343.00,1.11
2832,台產,113,4,114/10/29,,7340275.00,4452504.00,3.21
2832,台產,113,2,114/10/29,,3678421.00,2097527.00,1.92
2832,台產,113,3,114/10/29,,5607813.00,3313595.00,2.73
2834,臺企銀,113,2,114/10/29,6244079.00,,,0.76
2834,臺企銀,113,4,114/10/29,11236701.00,,,1.23
2834,臺企銀,113,3,114/10/29,8866858.00,,,0.97
2834,臺企銀,113,1,114/10/29,2844473.00,,,0.35
2836,高雄銀,113,3,114/10/29,--,,,0.41
2836,高雄銀,113,1,114/10/29,--,,,0.12
2836,高雄銀,113,4,114/10/29,--,,,0.55
2836,高雄銀,113,2,114/10/29,--,,,0.27
2838,聯邦銀,113,1,114/10/29,1334424.00,,,0.35
2838,聯邦銀,113,2,114/10/29,2776203.00,,,0.56
2838,聯邦銀,113,3,114/10/29,4301395.00,,,0.94
2838,聯邦銀,113,4,114/10/29,5215277.00,,,1.16
2845,遠東銀,113,3,114/10/29,3531100.00,,,0.83
2845,遠東銀,113,1,114/10/29,1241328.00,,,0.31
2845,遠東銀,113,2,114/10/29,2410459.00,,,0.59
2845,遠東銀,113,4,114/10/29,4297190.00,,,1.01
2849,安泰銀,113,4,114/10/29,--,,,0.68
2849,安泰銀,113,3,114/10/29,--,,,0.57
2849,安泰銀,113,1,114/10/29,--,,,0.16
2849,安泰銀,113,2,114/10/29,--,,,0.33
2850,新產,113,1,114/10/29,,5255404.00,3232478.00,2.78
2850,新產,113,3,114/10/29,,15641859.00,9746793.00,7.92
2850,新產,113,2,114/10/29,,10318770.00,6346151.00,5.34
2850,新產,113,4,114/10/29,,20853743.00,12942922.00,10.47
2851,中再保,113,4,114/10/29,,22886773.00,19321860.00,3.14
2851,中再保,113,3,114/10/29,,17328073.00,14464865.00,2.63
2851,中再保,113,1,114/10/29,,6377761.00,4928605.00,1.34
2851,中再保,113,2,114/10/29,,12259018.00,9759518.00,2.34
2852,第一保,113,4,114/10/29,,7799051.00,5110644.00,3.00
2852,第一保,113,1,114/10/29,,1912978.00,1209258.00,0.85
2852,第一保,113,3,114/10/29,,5872117.00,3768952.00,2.58
2852,第一保,113,2,114/10/29,,3942565.00,2515284.00,1.76
2855,統一證,113,4,114/10/29,4373054.00,,,3.00
2855,統一證,113,3,114/10/29,3609409.00,,,2.48
2855,統一證,113,1,114/10/29,1725653.00,,,1.19
2855,統一證,113,2,114/10/29,3069644.00,,,2.11
2867,三商壽,113,4,114/10/29,,136846587.00,131847943.00,0.42
2867,三商壽,113,2,114/10/29,,75509737.00,67855954.00,1.24
2867,三商壽,113,3,114/10/29,,103934793.00,100100412.00,0.52
2867,三商壽,113,1,114/10/29,,40139281.00,36316441.00,0.60
2880,華南金,113,4,114/10/29,,,,1.68
2880,華南金,113,2,114/10/29,,,,0.81
2880,華南金,113,1,114/10/29,,,,0.41
2880,華南金,113,3,114/10/29,,,,1.30
2881,富邦金,113,4,114/10/29,,,,10.77
2881,富邦金,113,2,114/10/29,,,,5.97
2881,富邦金,113,1,114/10/29,,,,2.34
2881,富邦金,113,3,114/10/29,,,,8.61
2882,國泰金,113,1,114/10/29,,,,2.60
2882,國泰金,113,4,114/10/29,,,,7.29
2882,國泰金,113,3,114/10/29,,,,6.78
2882,國泰金,113,2,114/10/29,,,,4.66
2883,凱基金,113,3,114/10/29,,,,1.71
2883,凱基金,113,1,114/10/29,,,,0.49
2883,凱基金,113,2,114/10/29,,,,0.98
2883,凱基金,113,4,114/10/29,,,,1.97
2884,玉山金,113,4,114/10/29,,,,1.63
2884,玉山金,113,3,114/10/29,,,,1.31
2884,玉山金,113,1,114/10/29,,,,0.40
2884,玉山金,113,2,114/10/29,,,,0.79
2885,元大金,113,3,114/10/29,,,,2.09
2885,元大金,113,1,114/10/29,,,,0.73
2885,元大金,113,2,114/10/29,,,,1.36
2885,元大金,113,4,114/10/29,,,,2.77
2886,兆豐金,113,1,114/10/29,,,,0.80
2886,兆豐金,113,4,114/10/29,,,,2.35
2886,兆豐金,113,3,114/10/29,,,,1.98
2886,兆豐金,113,2,114/10/29,,,,1.38
2887,台新新光金,113,1,114/10/29,,,,0.36
2887,台新新光金,113,2,114/10/29,,,,0.74
2887,台新新光金,113,4,114/10/29,,,,1.39
2887,台新新光金,113,3,114/10/29,,,,1.17
2889,國票金,113,1,114/10/29,,,,0.18
2889,國票金,113,4,114/10/29,,,,0.61
2889,國票金,113,3,114/10/29,,,,0.48
2889,國票金,113,2,114/10/29,,,,0.34
2890,永豐金,113,2,114/10/29,,,,0.98
2890,永豐金,113,1,114/10/29,,,,0.56
2890,永豐金,113,3,114/10/29,,,,1.45
2890,永豐金,113,4,114/10/29,,,,1.75
2891,中信金,113,3,114/10/29,,,,2.95
2891,中信金,113,4,114/10/29,,,,3.64
2891,中信金,113,1,114/10/29,,,,1.07
2891,中信金,113,2,114/10/29,,,,1.85
2892,第一金,113,3,114/10/29,,,,1.48
2892,第一金,113,4,114/10/29,,,,1.81
2892,第一金,113,1,114/10/29,,,,0.52
2892,第一金,113,2,114/10/29,,,,0.98
2897,王道銀行,113,3,114/10/29,2274804.00,,,0.79
2897,王道銀行,113,2,114/10/29,1634702.00,,,0.55
2897,王道銀行,113,4,114/10/29,2856199.00,,,1.00
2897,王道銀行,113,1,114/10/29,953473.00,,,0.35
2901,欣欣,113,2,114/10/29,,66909.00,10037.00,0.21
2901,欣欣,113,1,114/10/29,,34325.00,5083.00,0.12
2901,欣欣,113,4,114/10/29,,133626.00,18904.00,0.41
2901,欣欣,113,3,114/10/29,,100717.00,14645.00,0.32
2903,遠百,113,4,114/10/29,,35006753.00,15173459.00,1.65
2903,遠百,113,1,114/10/29,,8821079.00,3877003.00,0.41
2903,遠百,113,3,114/10/29,,24359985.00,10235652.00,1.10
2903,遠百,113,2,114/10/29,,16669498.00,7028769.00,0.79
2904,匯僑,113,3,114/10/29,,366734.00,233832.00,0.94
2904,匯僑,113,1,114/10/29,,114377.00,75213.00,0.33
2904,匯僑,113,4,114/10/29,,492033.00,311910.00,1.38
2904,匯僑,113,2,114/10/29,,241920.00,155554.00,0.67
2905,三商,113,2,114/10/29,,,,2.51
2905,三商,113,1,114/10/29,,,,1.27
2905,三商,113,4,114/10/29,,,,1.42
2905,三商,113,3,114/10/29,,,,1.57
2906,高林,113,3,114/10/29,,6628588.00,4686415.00,0.23
2906,高林,113,2,114/10/29,,4356604.00,3076377.00,0.19
2906,高林,113,1,114/10/29,,2050971.00,1441456.00,0.07
2906,高林,113,4,114/10/29,,8873685.00,6274980.00,0.52
2908,特力,113,2,114/10/29,,18945205.00,14177224.00,0.46
2908,特力,113,4,114/10/29,,36832049.00,27355397.00,0.66
2908,特力,113,3,114/10/29,,27816765.00,20753365.00,0.60
2908,特力,113,1,114/10/29,,9088357.00,6747057.00,0.26
2910,統領,113,4,114/10/29,,606041.00,175011.00,1.13
2910,統領,113,1,114/10/29,,130622.00,23768.00,0.29
2910,統領,113,2,114/10/29,,332344.00,127866.00,0.61
2910,統領,113,3,114/10/29,,458119.00,152891.00,0.83
2911,麗嬰房,113,1,114/10/29,,737052.00,419882.00,-0.47
2911,麗嬰房,113,3,114/10/29,,1990804.00,1187906.00,-2.97
2911,麗嬰房,113,4,114/10/29,,2806045.00,1659432.00,-4.07
2911,麗嬰房,113,2,114/10/29,,1401674.00,813612.00,-1.62
2912,統一超,113,3,114/10/29,,251792830.00,165989925.00,8.93
2912,統一超,113,1,114/10/29,,81070782.00,53590397.00,2.83
2912,統一超,113,2,114/10/29,,163911829.00,108042811.00,6.06
2912,統一超,113,4,114/10/29,,337932397.00,222504647.00,11.10
2913,農林,113,3,114/10/29,,308975.00,197842.00,-0.17
2913,農林,113,2,114/10/29,,192357.00,123532.00,-0.12
2913,農林,113,1,114/10/29,,93411.00,59172.00,-0.06
2913,農林,113,4,114/10/29,,433108.00,271116.00,-0.22
2915,潤泰全,113,1,114/10/29,,702431.00,482871.00,4.28
2915,潤泰全,113,2,114/10/29,,1344887.00,881173.00,7.93
2915,潤泰全,113,3,114/10/29,,2049801.00,1362646.00,11.12
2915,潤泰全,113,4,114/10/29,,2893203.00,1792519.00,13.00
2916,滿心,113,4,114/10/29,,1920166.00,878683.00,4.19
2916,滿心,113,3,114/10/29,,1303312.00,595771.00,2.45
2916,滿心,113,1,114/10/29,,506484.00,236860.00,1.38
2916,滿心,113,2,114/10/29,,944788.00,435564.00,2.09
