公司代號名稱,股東會日期,股利所屬年(季)度,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
2427 - 三商電,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,0.30000000,0.0,0.0,"         55,294,339",0.0,0.0,0.0,                  0
2427 - 三商電,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,0.30000000,0.0,0.0,"         55,294,339",0.0,0.0,0.0,                  0
2427 - 三商電,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,0.30000000,0.0,0.0,"         55,294,339",0.0,0.0,0.0,                  0
2428 - 興勤,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,5.50000000,0.0,0.0,"        704,619,993",0.0,0.0,0.0,                  0
2428 - 興勤,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,5.50000000,0.0,0.0,"        704,619,993",0.0,0.0,0.0,                  0
2428 - 興勤,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,5.50000000,0.0,0.0,"        704,619,993",0.0,0.0,0.0,                  0
2429 - 銘旺科,110/06/29,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2429 - 銘旺科,110/06/29,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2429 - 銘旺科,110/06/29,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2430 - 燦坤,110/04/28,109年 年度,109/01/01~109/12/31,股東會確認,1.55000000,0.0,0.0,"        258,026,679",0.0,0.0,0.0,                  0
2430 - 燦坤,110/04/28,109年 年度,109/01/01~109/12/31,股東會確認,1.55000000,0.0,0.0,"        258,026,679",0.0,0.0,0.0,                  0
2430 - 燦坤,110/04/28,109年 年度,109/01/01~109/12/31,股東會確認,1.55000000,0.0,0.0,"        258,026,679",0.0,0.0,0.0,                  0
2431 - 聯昌,110/06/30,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.25000000,"         27,731,754",0.0,0.0,0.0,                  0
2431 - 聯昌,110/06/30,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.25000000,"         27,731,754",0.0,0.0,0.0,                  0
2431 - 聯昌,110/06/30,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.25000000,"         27,731,754",0.0,0.0,0.0,                  0
2433 - 互盛電,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,3.60000000,0.0,0.0,"        520,185,640",0.0,0.0,0.0,                  0
2433 - 互盛電,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,3.60000000,0.0,0.0,"        520,185,640",0.0,0.0,0.0,                  0
2433 - 互盛電,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,3.60000000,0.0,0.0,"        520,185,640",0.0,0.0,0.0,                  0
2434 - 統懋,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2434 - 統懋,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2434 - 統懋,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2436 - 偉詮電,110/06/03,109年 年度,109/01/01~109/12/31,股東會確認,1.60000000,0.0,0.0,"        283,452,738",0.0,0.0,0.0,                  0
2436 - 偉詮電,110/06/03,109年 年度,109/01/01~109/12/31,股東會確認,1.60000000,0.0,0.0,"        283,452,738",0.0,0.0,0.0,                  0
2436 - 偉詮電,110/06/03,109年 年度,109/01/01~109/12/31,股東會確認,1.60000000,0.0,0.0,"        283,452,738",0.0,0.0,0.0,                  0
2438 - 翔耀,110/06/21,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2438 - 翔耀,110/06/21,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2438 - 翔耀,110/06/21,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2439 - 美律,不適用,109年 年度,109/01/01~109/12/31,董事會決議,5.16330000,0.0,0.0,"      1,068,244,317",0.0,0.0,0.0,                  0
2439 - 美律,不適用,109年 年度,109/01/01~109/12/31,董事會決議,5.16330000,0.0,0.0,"      1,068,244,317",0.0,0.0,0.0,                  0
2439 - 美律,不適用,109年 年度,109/01/01~109/12/31,董事會決議,5.16330000,0.0,0.0,"      1,068,244,317",0.0,0.0,0.0,                  0
2440 - 太空梭,110/06/28,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2440 - 太空梭,110/06/28,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2440 - 太空梭,110/06/28,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2441 - 超豐,110/05/28,109年 年度,109/01/01~109/12/31,股東會確認,3.10000000,0.0,0.0,"      1,763,422,356",0.0,0.0,0.0,                  0
2441 - 超豐,110/05/28,109年 年度,109/01/01~109/12/31,股東會確認,3.10000000,0.0,0.0,"      1,763,422,356",0.0,0.0,0.0,                  0
2441 - 超豐,110/05/28,109年 年度,109/01/01~109/12/31,股東會確認,3.10000000,0.0,0.0,"      1,763,422,356",0.0,0.0,0.0,                  0
2442 - 新美齊,110/05/25,109年 年度,109/01/01~109/12/31,股東會確認,0.10000000,0.0,0.0,"         24,005,933",0.20000000,0.0,0.0,"          4,801,186"
2442 - 新美齊,110/05/25,109年 年度,109/01/01~109/12/31,股東會確認,0.10000000,0.0,0.0,"         24,005,933",0.20000000,0.0,0.0,"          4,801,186"
2442 - 新美齊,110/05/25,109年 年度,109/01/01~109/12/31,股東會確認,0.10000000,0.0,0.0,"         24,005,933",0.20000000,0.0,0.0,"          4,801,186"
2444 - 兆勁,110/06/30,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2444 - 兆勁,110/06/30,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2444 - 兆勁,110/06/30,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2449 - 京元電子,110/06/09,109年 年度,109/01/01~109/12/31,股東會確認,1.80000000,0.0,0.20000000,"      2,445,490,130",0.0,0.0,0.0,                  0
2449 - 京元電子,110/06/09,109年 年度,109/01/01~109/12/31,股東會確認,1.80000000,0.0,0.20000000,"      2,445,490,130",0.0,0.0,0.0,                  0
2449 - 京元電子,110/06/09,109年 年度,109/01/01~109/12/31,股東會確認,1.80000000,0.0,0.20000000,"      2,445,490,130",0.0,0.0,0.0,                  0
2450 - 神腦,不適用,109年 年度,109/01/01~109/12/31,董事會決議,1.50000000,0.0,0.0,"        387,378,986",0.0,0.0,0.0,                  0
2450 - 神腦,不適用,109年 年度,109/01/01~109/12/31,董事會決議,1.50000000,0.0,0.0,"        387,378,986",0.0,0.0,0.0,                  0
2450 - 神腦,不適用,109年 年度,109/01/01~109/12/31,董事會決議,1.50000000,0.0,0.0,"        387,378,986",0.0,0.0,0.0,                  0
2451 - 創見,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.55000000,0.0,0.50000000,"      1,308,638,109",0.0,0.0,0.0,                  0
2451 - 創見,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.55000000,0.0,0.50000000,"      1,308,638,109",0.0,0.0,0.0,                  0
2451 - 創見,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.55000000,0.0,0.50000000,"      1,308,638,109",0.0,0.0,0.0,                  0
2453 - 凌群,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"        150,000,000",0.0,0.0,0.0,                  0
2453 - 凌群,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"        150,000,000",0.0,0.0,0.0,                  0
2453 - 凌群,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"        150,000,000",0.0,0.0,0.0,                  0
2454 - 聯發科,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,21.00000000,0.0,16.00000000,"     58,844,595,797",0.0,0.0,0.0,                  0
2454 - 聯發科,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,21.00000000,0.0,16.00000000,"     58,844,595,797",0.0,0.0,0.0,                  0
2454 - 聯發科,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,21.00000000,0.0,16.00000000,"     58,844,595,797",0.0,0.0,0.0,                  0
2455 - 全新,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,2.59000000,0.0,0.0,"        478,906,328",0.0,0.0,0.0,                  0
2455 - 全新,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,2.59000000,0.0,0.0,"        478,906,328",0.0,0.0,0.0,                  0
2455 - 全新,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,2.59000000,0.0,0.0,"        478,906,328",0.0,0.0,0.0,                  0
2457 - 飛宏,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2457 - 飛宏,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2457 - 飛宏,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2458 - 義隆,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,9.00000000,0.0,0.0,"      2,734,923,528",0.0,0.0,0.0,                  0
2458 - 義隆,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,9.00000000,0.0,0.0,"      2,734,923,528",0.0,0.0,0.0,                  0
2458 - 義隆,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,9.00000000,0.0,0.0,"      2,734,923,528",0.0,0.0,0.0,                  0
2459 - 敦吉,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.30000000,0.0,1.00000000,"        348,465,530",0.0,0.0,0.0,                  0
2459 - 敦吉,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.30000000,0.0,1.00000000,"        348,465,530",0.0,0.0,0.0,                  0
2459 - 敦吉,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.30000000,0.0,1.00000000,"        348,465,530",0.0,0.0,0.0,                  0
2460 - 建通,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2460 - 建通,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2460 - 建通,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第4季,109/10/01~109/12/31,董事會決議,0.96000000,0.0,0.0,"        144,220,446",0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第4季,109/10/01~109/12/31,董事會決議,0.96000000,0.0,0.0,"        144,220,446",0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第2季,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第1季,109/01/01~109/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第2季,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第1季,109/01/01~109/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第3季,109/07/01~109/09/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第2季,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第3季,109/07/01~109/09/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第1季,109/01/01~109/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第4季,109/10/01~109/12/31,董事會決議,0.96000000,0.0,0.0,"        144,220,446",0.0,0.0,0.0,                  0
2461 - 光群雷,不適用,109年 第3季,109/07/01~109/09/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2462 - 良得電,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,0.80000000,0.0,0.0,"        113,547,680",0.0,0.0,0.0,                  0
2462 - 良得電,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,0.80000000,0.0,0.0,"        113,547,680",0.0,0.0,0.0,                  0
2462 - 良得電,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,0.80000000,0.0,0.0,"        113,547,680",0.0,0.0,0.0,                  0
2464 - 盟立,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"        391,062,452",0.0,0.0,0.0,                  0
2464 - 盟立,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"        391,062,452",0.0,0.0,0.0,                  0
2464 - 盟立,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"        391,062,452",0.0,0.0,0.0,                  0
2465 - 麗臺,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2465 - 麗臺,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2465 - 麗臺,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2466 - 冠西電,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.30000000,"          4,690,027"
2466 - 冠西電,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.30000000,"          4,690,027"
2466 - 冠西電,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.30000000,"          4,690,027"
2467 - 志聖,110/05/25,109年 年度,109/01/01~109/12/31,股東會確認,2.51203780,0.0,0.0,"        373,013,870",0.20096303,0.0,0.0,"          2,984,111"
2467 - 志聖,110/05/25,109年 年度,109/01/01~109/12/31,股東會確認,2.51203780,0.0,0.0,"        373,013,870",0.20096303,0.0,0.0,"          2,984,111"
2467 - 志聖,110/05/25,109年 年度,109/01/01~109/12/31,股東會確認,2.51203780,0.0,0.0,"        373,013,870",0.20096303,0.0,0.0,"          2,984,111"
2468 - 華經,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.40000000,0.0,0.0,"         27,984,500",0.0,0.0,0.0,                  0
2468 - 華經,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.40000000,0.0,0.0,"         27,984,500",0.0,0.0,0.0,                  0
2468 - 華經,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.40000000,0.0,0.0,"         27,984,500",0.0,0.0,0.0,                  0
2471 - 資通,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"         70,880,835",0.0,0.0,0.0,                  0
2471 - 資通,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"         70,880,835",0.0,0.0,0.0,                  0
2471 - 資通,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"         70,880,835",0.0,0.0,0.0,                  0
2472 - 立隆電,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,3.00000000,0.0,0.0,"        475,806,234",0.0,0.0,0.0,                  0
2472 - 立隆電,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,3.00000000,0.0,0.0,"        475,806,234",0.0,0.0,0.0,                  0
2472 - 立隆電,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,3.00000000,0.0,0.0,"        475,806,234",0.0,0.0,0.0,                  0
2474 - 可成,不適用,109年 下半年,109/07/01~109/12/31,董事會決議,12.00000000,0.0,0.0,"      9,139,416,828",0.0,0.0,0.0,                  0
2474 - 可成,不適用,109年 上半年,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2474 - 可成,不適用,109年 下半年,109/07/01~109/12/31,董事會決議,12.00000000,0.0,0.0,"      9,139,416,828",0.0,0.0,0.0,                  0
2474 - 可成,不適用,109年 上半年,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2474 - 可成,不適用,109年 上半年,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2474 - 可成,不適用,109年 下半年,109/07/01~109/12/31,董事會決議,12.00000000,0.0,0.0,"      9,139,416,828",0.0,0.0,0.0,                  0
2476 - 鉅祥,110/06/03,109年 年度,109/01/01~109/12/31,股東會確認,1.20000000,0.0,0.0,"        221,961,958",0.0,0.0,0.0,                  0
2476 - 鉅祥,110/06/03,109年 年度,109/01/01~109/12/31,股東會確認,1.20000000,0.0,0.0,"        221,961,958",0.0,0.0,0.0,                  0
2476 - 鉅祥,110/06/03,109年 年度,109/01/01~109/12/31,股東會確認,1.20000000,0.0,0.0,"        221,961,958",0.0,0.0,0.0,                  0
2477 - 美隆電,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,1.45000000,0.0,0.0,"        287,414,005",0.0,0.0,0.0,                  0
2477 - 美隆電,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,1.45000000,0.0,0.0,"        287,414,005",0.0,0.0,0.0,                  0
2477 - 美隆電,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,1.45000000,0.0,0.0,"        287,414,005",0.0,0.0,0.0,                  0
2478 - 大毅,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,3.00000000,0.0,0.0,"        429,406,917",0.0,0.0,0.0,                  0
2478 - 大毅,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,3.00000000,0.0,0.0,"        429,406,917",0.0,0.0,0.0,                  0
2478 - 大毅,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,3.00000000,0.0,0.0,"        429,406,917",0.0,0.0,0.0,                  0
2480 - 敦陽科,不適用,109年 年度,109/01/01~109/12/31,董事會決議,4.30000000,0.0,0.0,"        457,349,251",0.0,0.0,0.0,                  0
2480 - 敦陽科,不適用,109年 年度,109/01/01~109/12/31,董事會決議,4.30000000,0.0,0.0,"        457,349,251",0.0,0.0,0.0,                  0
2480 - 敦陽科,不適用,109年 年度,109/01/01~109/12/31,董事會決議,4.30000000,0.0,0.0,"        457,349,251",0.0,0.0,0.0,                  0
2481 - 強茂,不適用,109年 年度,109/01/01~109/12/31,董事會決議,1.50000000,0.0,0.0,"        498,172,391",0.0,0.0,0.0,                  0
2481 - 強茂,不適用,109年 年度,109/01/01~109/12/31,董事會決議,1.50000000,0.0,0.0,"        498,172,391",0.0,0.0,0.0,                  0
2481 - 強茂,不適用,109年 年度,109/01/01~109/12/31,董事會決議,1.50000000,0.0,0.0,"        498,172,391",0.0,0.0,0.0,                  0
2482 - 連宇,110/06/07,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2482 - 連宇,110/06/07,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2482 - 連宇,110/06/07,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2483 - 百容,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.30000000,0.0,0.40000000,"         76,365,665",0.0,0.0,0.0,                  0
2483 - 百容,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.30000000,0.0,0.40000000,"         76,365,665",0.0,0.0,0.0,                  0
2483 - 百容,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.30000000,0.0,0.40000000,"         76,365,665",0.0,0.0,0.0,                  0
2484 - 希華,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.50000000,0.0,0.50000000,"        159,421,022",0.0,0.0,0.0,                  0
2484 - 希華,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.50000000,0.0,0.50000000,"        159,421,022",0.0,0.0,0.0,                  0
2484 - 希華,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.50000000,0.0,0.50000000,"        159,421,022",0.0,0.0,0.0,                  0
2485 - 兆赫,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2485 - 兆赫,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2485 - 兆赫,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2486 - 一詮,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2486 - 一詮,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2486 - 一詮,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2488 - 漢平,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"        119,999,150",0.0,0.0,0.0,                  0
2488 - 漢平,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"        119,999,150",0.0,0.0,0.0,                  0
2488 - 漢平,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"        119,999,150",0.0,0.0,0.0,                  0
2489 - 瑞軒,不適用,109年 下半年,109/07/01~109/12/31,董事會決議,0.13146157,0.0,0.0,"        106,400,005",0.0,0.0,0.0,                  0
2489 - 瑞軒,不適用,109年 上半年,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2489 - 瑞軒,不適用,109年 上半年,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2489 - 瑞軒,不適用,109年 下半年,109/07/01~109/12/31,董事會決議,0.13146157,0.0,0.0,"        106,400,005",0.0,0.0,0.0,                  0
2489 - 瑞軒,不適用,109年 下半年,109/07/01~109/12/31,董事會決議,0.13146157,0.0,0.0,"        106,400,005",0.0,0.0,0.0,                  0
2489 - 瑞軒,不適用,109年 上半年,109/01/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2491 - 吉祥全,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,0.40000000,0.0,0.0,"         32,803,200",0.0,0.0,0.0,                  0
2491 - 吉祥全,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,0.40000000,0.0,0.0,"         32,803,200",0.0,0.0,0.0,                  0
2491 - 吉祥全,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,0.40000000,0.0,0.0,"         32,803,200",0.0,0.0,0.0,                  0
2492 - 華新科,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,6.00000000,"      2,914,830,000",0.0,0.0,0.0,                  0
2492 - 華新科,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,6.00000000,"      2,914,830,000",0.0,0.0,0.0,                  0
2492 - 華新科,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,6.00000000,"      2,914,830,000",0.0,0.0,0.0,                  0
2493 - 揚博,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        286,093,475",0.0,0.0,0.0,                  0
2493 - 揚博,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        286,093,475",0.0,0.0,0.0,                  0
2493 - 揚博,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        286,093,475",0.0,0.0,0.0,                  0
2495 - 普安,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.30000000,0.0,"         82,065,461",0.0,0.0,0.0,                  0
2495 - 普安,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.30000000,0.0,"         82,065,461",0.0,0.0,0.0,                  0
2495 - 普安,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.30000000,0.0,"         82,065,461",0.0,0.0,0.0,                  0
2496 - 卓越,110/05/28,109年 年度,109/01/01~109/12/31,股東會確認,3.00000000,0.0,1.50000000,"         84,637,980",0.0,0.0,0.0,                  0
2496 - 卓越,110/05/28,109年 年度,109/01/01~109/12/31,股東會確認,3.00000000,0.0,1.50000000,"         84,637,980",0.0,0.0,0.0,                  0
2496 - 卓越,110/05/28,109年 年度,109/01/01~109/12/31,股東會確認,3.00000000,0.0,1.50000000,"         84,637,980",0.0,0.0,0.0,                  0
2497 - 怡利電,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2497 - 怡利電,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2497 - 怡利電,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2498 - 宏達電,110/06/18,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2498 - 宏達電,110/06/18,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2498 - 宏達電,110/06/18,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2501 - 國建,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,1.00000000,0.0,0.0,"      1,159,561,059",0.0,0.0,0.0,                  0
2501 - 國建,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,1.00000000,0.0,0.0,"      1,159,561,059",0.0,0.0,0.0,                  0
2501 - 國建,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,1.00000000,0.0,0.0,"      1,159,561,059",0.0,0.0,0.0,                  0
2504 - 國產,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"      1,770,000,000",0.0,0.0,0.0,                  0
2504 - 國產,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"      1,770,000,000",0.0,0.0,0.0,                  0
2504 - 國產,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"      1,770,000,000",0.0,0.0,0.0,                  0
2505 - 國揚,不適用,109年 第2季,109/01/01~109/06/30,董事會決議,1.50000000,0.0,0.0,"      1,044,873,719",0.0,0.0,0.0,                  0
