公司代號名稱,股東會日期,股利所屬年(季)度,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
5287 - 數字,不適用,114年 上半年,董事會決議,5.00000000,0.0,0.0,"        301,560,250",0.0,0.0,0.0,                  0
5287 - 數字,不適用,114年 上半年,董事會決議,5.00000000,0.0,0.0,"        301,560,250",0.0,0.0,0.0,                  0
5287 - 數字,不適用,114年 上半年,董事會決議,5.00000000,0.0,0.0,"        301,560,250",0.0,0.0,0.0,                  0
5287 - 數字,不適用,114年 上半年,董事會決議,5.00000000,0.0,0.0,"        301,560,250",0.0,0.0,0.0,                  0
5288 - 豐祥-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5288 - 豐祥-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5288 - 豐祥-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5288 - 豐祥-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5306 - 桂盟,不適用,114年 第2季,董事會決議,0.86182011,0.0,0.0,"        108,590,000",0.0,0.0,0.0,                  0
5306 - 桂盟,不適用,114年 第2季,董事會決議,0.86182011,0.0,0.0,"        108,590,000",0.0,0.0,0.0,                  0
5306 - 桂盟,不適用,114年 第1季,董事會決議,1.01489060,0.0,0.0,"        127,877,000",0.0,0.0,0.0,                  0
5306 - 桂盟,不適用,114年 第2季,董事會決議,0.86182011,0.0,0.0,"        108,590,000",0.0,0.0,0.0,                  0
5306 - 桂盟,不適用,114年 第1季,董事會決議,1.01489060,0.0,0.0,"        127,877,000",0.0,0.0,0.0,                  0
5306 - 桂盟,不適用,114年 第2季,董事會決議,0.86182011,0.0,0.0,"        108,590,000",0.0,0.0,0.0,                  0
5306 - 桂盟,不適用,114年 第1季,董事會決議,1.01489060,0.0,0.0,"        127,877,000",0.0,0.0,0.0,                  0
5306 - 桂盟,不適用,114年 第1季,董事會決議,1.01489060,0.0,0.0,"        127,877,000",0.0,0.0,0.0,                  0
5432 - 新門,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5432 - 新門,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5432 - 新門,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5432 - 新門,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5438 - 東友,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5438 - 東友,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5438 - 東友,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5438 - 東友,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5478 - 智冠,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5478 - 智冠,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5478 - 智冠,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5478 - 智冠,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5478 - 智冠,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5478 - 智冠,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5478 - 智冠,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5478 - 智冠,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5522 - 遠雄,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6021 - 美好證,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6021 - 美好證,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6021 - 美好證,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6021 - 美好證,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6123 - 上奇,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6123 - 上奇,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6123 - 上奇,不適用,114年 第2季,董事會決議,0.50000000,0.0,0.50000000,"         62,089,430",0.0,0.0,0.0,                  0
6123 - 上奇,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6123 - 上奇,不適用,114年 第2季,董事會決議,0.50000000,0.0,0.50000000,"         62,089,430",0.0,0.0,0.0,                  0
6123 - 上奇,不適用,114年 第2季,董事會決議,0.50000000,0.0,0.50000000,"         62,089,430",0.0,0.0,0.0,                  0
6123 - 上奇,不適用,114年 第2季,董事會決議,0.50000000,0.0,0.50000000,"         62,089,430",0.0,0.0,0.0,                  0
6123 - 上奇,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6148 - 驊宏資,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6148 - 驊宏資,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6148 - 驊宏資,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6148 - 驊宏資,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6148 - 驊宏資,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6148 - 驊宏資,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6148 - 驊宏資,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6148 - 驊宏資,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6184 - 大豐電,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6184 - 大豐電,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6184 - 大豐電,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6184 - 大豐電,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6188 - 廣明,不適用,114年 上半年,董事會決議,1.50000000,0.0,0.0,"        417,538,365",0.0,0.0,0.0,                  0
6188 - 廣明,不適用,114年 上半年,董事會決議,1.50000000,0.0,0.0,"        417,538,365",0.0,0.0,0.0,                  0
6188 - 廣明,不適用,114年 上半年,董事會決議,1.50000000,0.0,0.0,"        417,538,365",0.0,0.0,0.0,                  0
6188 - 廣明,不適用,114年 上半年,董事會決議,1.50000000,0.0,0.0,"        417,538,365",0.0,0.0,0.0,                  0
6219 - 富旺,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6219 - 富旺,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6219 - 富旺,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6219 - 富旺,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6219 - 富旺,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6219 - 富旺,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6219 - 富旺,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6219 - 富旺,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6259 - 百徽,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6259 - 百徽,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6259 - 百徽,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6259 - 百徽,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6261 - 久元,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6261 - 久元,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6261 - 久元,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6261 - 久元,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,114年 第2季,董事會決議,1.00000000,0.0,0.0,"        119,471,166",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,114年 第2季,董事會決議,1.00000000,0.0,0.0,"        119,471,166",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,114年 第2季,董事會決議,1.00000000,0.0,0.0,"        119,471,166",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,114年 第2季,董事會決議,1.00000000,0.0,0.0,"        119,471,166",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6438 - 迅得,不適用,114年 上半年,董事會決議,3.00000000,0.0,0.0,"        246,618,975",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,114年 上半年,董事會決議,3.00000000,0.0,0.0,"        246,618,975",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,114年 上半年,董事會決議,3.00000000,0.0,0.0,"        246,618,975",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,114年 上半年,董事會決議,3.00000000,0.0,0.0,"        246,618,975",0.0,0.0,0.0,                  0
6464 - 台數科,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6464 - 台數科,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6464 - 台數科,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6464 - 台數科,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6472 - 保瑞,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6472 - 保瑞,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6472 - 保瑞,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6472 - 保瑞,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6523 - 達爾膚,不適用,114年 第2季,董事會決議,2.00000000,0.0,0.0,"         90,095,250",0.0,0.0,0.0,                  0
6523 - 達爾膚,不適用,114年 第2季,董事會決議,2.00000000,0.0,0.0,"         90,095,250",0.0,0.0,0.0,                  0
6523 - 達爾膚,不適用,114年 第1季,董事會決議,2.00000000,0.0,0.0,"         90,095,250",0.0,0.0,0.0,                  0
6523 - 達爾膚,不適用,114年 第1季,董事會決議,2.00000000,0.0,0.0,"         90,095,250",0.0,0.0,0.0,                  0
6523 - 達爾膚,不適用,114年 第2季,董事會決議,2.00000000,0.0,0.0,"         90,095,250",0.0,0.0,0.0,                  0
6523 - 達爾膚,不適用,114年 第1季,董事會決議,2.00000000,0.0,0.0,"         90,095,250",0.0,0.0,0.0,                  0
6523 - 達爾膚,不適用,114年 第2季,董事會決議,2.00000000,0.0,0.0,"         90,095,250",0.0,0.0,0.0,                  0
6523 - 達爾膚,不適用,114年 第1季,董事會決議,2.00000000,0.0,0.0,"         90,095,250",0.0,0.0,0.0,                  0
6534 - 正瀚-創,不適用,114年 上半年,董事會決議,0.50000000,0.0,0.0,"         51,400,000",0.0,0.0,0.0,                  0
6534 - 正瀚-創,不適用,114年 上半年,董事會決議,0.50000000,0.0,0.0,"         51,400,000",0.0,0.0,0.0,                  0
6534 - 正瀚-創,不適用,114年 上半年,董事會決議,0.50000000,0.0,0.0,"         51,400,000",0.0,0.0,0.0,                  0
6534 - 正瀚-創,不適用,114年 上半年,董事會決議,0.50000000,0.0,0.0,"         51,400,000",0.0,0.0,0.0,                  0
6548 - 長科*,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6548 - 長科*,不適用,114年 第2季,董事會決議,0.45000000,0.0,0.0,"        420,096,015",0.0,0.0,0.0,                  0
6548 - 長科*,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6548 - 長科*,不適用,114年 第2季,董事會決議,0.45000000,0.0,0.0,"        420,096,015",0.0,0.0,0.0,                  0
6548 - 長科*,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6548 - 長科*,不適用,114年 第2季,董事會決議,0.45000000,0.0,0.0,"        420,096,015",0.0,0.0,0.0,                  0
6548 - 長科*,不適用,114年 第2季,董事會決議,0.45000000,0.0,0.0,"        420,096,015",0.0,0.0,0.0,                  0
6548 - 長科*,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6561 - 是方,不適用,114年 上半年,董事會決議,6.60000000,0.0,0.0,"        514,525,242",0.0,0.0,0.0,                  0
6561 - 是方,不適用,114年 上半年,董事會決議,6.60000000,0.0,0.0,"        514,525,242",0.0,0.0,0.0,                  0
6561 - 是方,不適用,114年 上半年,董事會決議,6.60000000,0.0,0.0,"        514,525,242",0.0,0.0,0.0,                  0
6561 - 是方,不適用,114年 上半年,董事會決議,6.60000000,0.0,0.0,"        514,525,242",0.0,0.0,0.0,                  0
6574 - 霈方,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6574 - 霈方,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6574 - 霈方,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6574 - 霈方,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6574 - 霈方,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6574 - 霈方,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6574 - 霈方,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6574 - 霈方,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6616 - 特昇-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6616 - 特昇-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6616 - 特昇-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6616 - 特昇-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6655 - 科定,不適用,114年 上半年,董事會決議,1.20000000,0.0,0.0,"         94,269,380",0.0,0.0,0.0,                  0
6655 - 科定,不適用,114年 上半年,董事會決議,1.20000000,0.0,0.0,"         94,269,380",0.0,0.0,0.0,                  0
6655 - 科定,不適用,114年 上半年,董事會決議,1.20000000,0.0,0.0,"         94,269,380",0.0,0.0,0.0,                  0
6655 - 科定,不適用,114年 上半年,董事會決議,1.20000000,0.0,0.0,"         94,269,380",0.0,0.0,0.0,                  0
6672 - 騰輝電子-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6672 - 騰輝電子-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6672 - 騰輝電子-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6672 - 騰輝電子-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6703 - 軒郁,不適用,114年 上半年,董事會決議,3.00000000,0.0,0.0,"         89,274,072",0.0,0.0,0.0,                  0
6703 - 軒郁,不適用,114年 上半年,董事會決議,3.00000000,0.0,0.0,"         89,274,072",0.0,0.0,0.0,                  0
6703 - 軒郁,不適用,114年 上半年,董事會決議,3.00000000,0.0,0.0,"         89,274,072",0.0,0.0,0.0,                  0
6703 - 軒郁,不適用,114年 上半年,董事會決議,3.00000000,0.0,0.0,"         89,274,072",0.0,0.0,0.0,                  0
6763 - 綠界科技*,不適用,114年 上半年,董事會決議,0.95000000,0.0,0.0,"        174,837,174",0.0,0.0,0.0,                  0
6763 - 綠界科技*,不適用,114年 上半年,董事會決議,0.95000000,0.0,0.0,"        174,837,174",0.0,0.0,0.0,                  0
6763 - 綠界科技*,不適用,114年 上半年,董事會決議,0.95000000,0.0,0.0,"        174,837,174",0.0,0.0,0.0,                  0
6763 - 綠界科技*,不適用,114年 上半年,董事會決議,0.95000000,0.0,0.0,"        174,837,174",0.0,0.0,0.0,                  0
6770 - 力積電,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6770 - 力積電,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6770 - 力積電,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6770 - 力積電,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6782 - 視陽,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6782 - 視陽,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6782 - 視陽,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6782 - 視陽,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6799 - 來頡,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6799 - 來頡,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6799 - 來頡,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6799 - 來頡,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6799 - 來頡,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6799 - 來頡,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6799 - 來頡,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6799 - 來頡,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6919 - 康霈*,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6919 - 康霈*,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6919 - 康霈*,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6919 - 康霈*,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6919 - 康霈*,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6919 - 康霈*,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6919 - 康霈*,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6919 - 康霈*,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6931 - 青松健康,不適用,114年 第2季,董事會決議,0.12000000,0.0,0.0,"          7,938,260",0.0,0.0,0.0,                  0
6931 - 青松健康,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6931 - 青松健康,不適用,114年 第2季,董事會決議,0.12000000,0.0,0.0,"          7,938,260",0.0,0.0,0.0,                  0
6931 - 青松健康,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6931 - 青松健康,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6931 - 青松健康,不適用,114年 第2季,董事會決議,0.12000000,0.0,0.0,"          7,938,260",0.0,0.0,0.0,                  0
6931 - 青松健康,不適用,114年 第2季,董事會決議,0.12000000,0.0,0.0,"          7,938,260",0.0,0.0,0.0,                  0
6931 - 青松健康,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
7631 - 聚賢研發-創,不適用,114年 第2季,董事會決議,0.75000000,0.0,0.0,"         14,850,000",0.0,0.0,0.0,                  0
7631 - 聚賢研發-創,不適用,114年 第1季,董事會決議,0.65000000,0.0,0.0,"         12,870,000",0.0,0.0,0.0,                  0
7631 - 聚賢研發-創,不適用,114年 第2季,董事會決議,0.75000000,0.0,0.0,"         14,850,000",0.0,0.0,0.0,                  0
7631 - 聚賢研發-創,不適用,114年 第1季,董事會決議,0.65000000,0.0,0.0,"         12,870,000",0.0,0.0,0.0,                  0
7631 - 聚賢研發-創,不適用,114年 第1季,董事會決議,0.65000000,0.0,0.0,"         12,870,000",0.0,0.0,0.0,                  0
7631 - 聚賢研發-創,不適用,114年 第2季,董事會決議,0.75000000,0.0,0.0,"         14,850,000",0.0,0.0,0.0,                  0
7631 - 聚賢研發-創,不適用,114年 第2季,董事會決議,0.75000000,0.0,0.0,"         14,850,000",0.0,0.0,0.0,                  0
7631 - 聚賢研發-創,不適用,114年 第1季,董事會決議,0.65000000,0.0,0.0,"         12,870,000",0.0,0.0,0.0,                  0
7714 - 創泓科技,不適用,114年 上半年,董事會決議,2.00000000,0.0,0.0,"         42,000,000",0.0,0.0,0.0,                  0
7714 - 創泓科技,不適用,114年 上半年,董事會決議,2.00000000,0.0,0.0,"         42,000,000",0.0,0.0,0.0,                  0
7714 - 創泓科技,不適用,114年 上半年,董事會決議,2.00000000,0.0,0.0,"         42,000,000",0.0,0.0,0.0,                  0
7714 - 創泓科技,不適用,114年 上半年,董事會決議,2.00000000,0.0,0.0,"         42,000,000",0.0,0.0,0.0,                  0
7723 - 築間,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
7723 - 築間,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
7723 - 築間,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
7723 - 築間,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
7780 - 大研生醫,不適用,114年 第2季,董事會決議,0.36776245,0.0,2.08324941,"        125,000,000",0.0,0.0,0.0,                  0
7780 - 大研生醫,不適用,114年 第2季,董事會決議,0.36776245,0.0,2.08324941,"        125,000,000",0.0,0.0,0.0,                  0
7780 - 大研生醫,不適用,114年 第2季,董事會決議,0.36776245,0.0,2.08324941,"        125,000,000",0.0,0.0,0.0,                  0
7780 - 大研生醫,不適用,114年 第1季,董事會決議,1.57497304,0.0,0.61664183,"        131,502,189",0.0,0.0,0.0,                  0
7780 - 大研生醫,不適用,114年 第1季,董事會決議,1.57497304,0.0,0.61664183,"        131,502,189",0.0,0.0,0.0,                  0
7780 - 大研生醫,不適用,114年 第2季,董事會決議,0.36776245,0.0,2.08324941,"        125,000,000",0.0,0.0,0.0,                  0
7780 - 大研生醫,不適用,114年 第1季,董事會決議,1.57497304,0.0,0.61664183,"        131,502,189",0.0,0.0,0.0,                  0
7780 - 大研生醫,不適用,114年 第1季,董事會決議,1.57497304,0.0,0.61664183,"        131,502,189",0.0,0.0,0.0,                  0
8299 - 群聯,不適用,114年 上半年,董事會決議,6.50000000,0.0,0.0,"      1,343,080,882",0.0,0.0,0.0,                  0
8299 - 群聯,不適用,114年 上半年,董事會決議,6.50000000,0.0,0.0,"      1,343,080,882",0.0,0.0,0.0,                  0
8299 - 群聯,不適用,114年 上半年,董事會決議,6.50000000,0.0,0.0,"      1,343,080,882",0.0,0.0,0.0,                  0
8299 - 群聯,不適用,114年 上半年,董事會決議,6.50000000,0.0,0.0,"      1,343,080,882",0.0,0.0,0.0,                  0
8411 - 福貞-KY,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8411 - 福貞-KY,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8411 - 福貞-KY,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8411 - 福貞-KY,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8411 - 福貞-KY,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8411 - 福貞-KY,不適用,114年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8411 - 福貞-KY,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8411 - 福貞-KY,不適用,114年 第2季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8426 - 紅木-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8426 - 紅木-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8426 - 紅木-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
8426 - 紅木-KY,不適用,114年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
